"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-02-15",5,-5,4,12,3,0
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-02-16",9,-12,0,11,7,-1
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-02-17",5,-4,11,2,-4,1
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-02-18",7,-1,12,9,3,0
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-02-19",1,-7,4,8,2,0
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-02-20",5,-1,7,7,3,-1
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-02-21",14,33,48,2,-30,4
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-02-22",18,10,58,4,-2,1
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-02-23",7,-8,24,15,9,0
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-02-24",0,-3,3,-11,2,0
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-02-25",8,-2,2,-5,0,-1
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-02-26",2,-3,9,-13,0,0
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-02-27",4,-2,8,-8,0,0
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-02-28",7,-4,-3,-11,1,0
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-02-29",1,-10,1,-6,3,0
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-03-01",8,-6,3,4,5,1
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-03-02",-3,1,5,-9,1,1
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-03-03",0,-7,-2,NA,3,1
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-03-04",2,1,7,NA,1,1
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-03-05",3,-1,2,NA,1,1
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-03-06",4,0,-2,NA,2,0
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-03-07",6,0,3,NA,4,0
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-03-08",15,6,21,NA,14,-1
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-03-09",20,44,69,NA,-8,2
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-03-10",25,8,174,NA,-66,18
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-03-11",5,15,38,NA,-11,2
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-03-12",2,3,16,NA,-3,1
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-03-13",3,4,0,NA,-1,1
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-03-14",3,0,5,NA,-1,2
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-03-15",2,-4,0,NA,5,1
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-03-16",-4,9,3,NA,-1,1
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-03-17",-3,2,-2,NA,-2,1
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-03-18",-4,5,-3,NA,-3,1
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-03-19",-2,3,-7,NA,-4,2
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-03-20",-9,0,-25,NA,-3,3
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-03-21",-30,-11,-49,NA,-5,5
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-03-22",-79,-86,-79,-75,-59,26
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-03-23",-51,-36,-52,-53,-22,14
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-03-24",-62,-51,-58,-58,-54,24
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-03-25",-75,-68,-64,-72,-72,33
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-03-26",-73,-69,-62,-72,-70,34
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-03-27",-74,-70,-69,-75,-69,33
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-03-28",-77,-73,-72,-76,-69,35
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-03-29",-79,-79,-80,-79,-58,28
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-03-30",-75,-68,-64,-73,-67,34
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-03-31",-74,-67,-65,-71,-68,33
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-04-01",-75,-68,-65,-72,-67,34
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-04-02",-75,-68,-66,-76,-69,35
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-04-03",-73,-66,-66,-73,-66,33
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-04-04",-75,-70,-70,-76,-66,35
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-04-05",-77,-74,-78,-75,-55,27
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-04-06",-76,-68,-66,-74,-67,34
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-04-07",-80,-61,-75,-69,-64,33
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-04-08",-82,-64,-74,-69,-65,33
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-04-09",-80,-61,-74,-72,-64,35
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-04-10",-80,-62,-75,-71,-65,36
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-04-11",-83,-65,-78,-70,-64,37
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-04-12",-83,-68,-84,-74,-53,28
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-04-13",-81,-61,-74,-70,-60,35
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-04-14",-81,-63,-75,-70,-66,34
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-04-15",-81,-57,-75,-66,-58,33
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-04-16",-86,-53,-82,-66,-57,34
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-04-17",-87,-53,-83,-68,-56,33
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-04-18",-88,-60,-86,-71,-54,34
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-04-19",-89,-64,-89,-69,-44,27
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-04-20",-87,-57,-83,-67,-51,32
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-04-21",-87,-53,-82,-65,-51,31
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-04-22",-87,-55,-83,-62,-52,31
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-04-23",-86,-52,-81,-66,-51,31
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-04-24",-86,-53,-82,-60,-49,31
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-04-25",-87,-58,-86,-61,-48,32
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-04-26",-87,-63,-89,-61,-34,25
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-04-27",-86,-54,-82,-65,-45,32
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-04-28",-83,-47,-82,-57,-42,27
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-04-29",-83,-43,-81,-54,-41,28
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-04-30",-81,-44,-80,-49,-39,28
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-05-01",-80,-39,-83,-47,-51,31
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-05-02",-81,-49,-84,-50,-34,27
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-05-03",-83,-55,-89,-53,-23,23
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-05-04",-80,-39,-81,-51,-32,25
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-05-05",-77,-35,-81,-45,-31,24
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-05-06",-76,-33,-81,-41,-30,23
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-05-07",-73,-32,-80,-41,-30,22
"IN","India","Daman and Diu","","","IN_DD",NA,"2020-05-08",-74,-32,-84,-43,-28,22
