"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"EE","Estonia","Harju County","","","EE_37",NA,"2020-02-15",0,-2,-15,-2,3,0
"EE","Estonia","Harju County","","","EE_37",NA,"2020-02-16",4,-2,-21,-1,1,0
"EE","Estonia","Harju County","","","EE_37",NA,"2020-02-17",4,-1,-1,0,0,1
"EE","Estonia","Harju County","","","EE_37",NA,"2020-02-18",3,1,4,4,0,1
"EE","Estonia","Harju County","","","EE_37",NA,"2020-02-19",5,0,16,3,0,0
"EE","Estonia","Harju County","","","EE_37",NA,"2020-02-20",6,1,28,6,-1,0
"EE","Estonia","Harju County","","","EE_37",NA,"2020-02-21",-1,1,-10,0,-2,1
"EE","Estonia","Harju County","","","EE_37",NA,"2020-02-22",-12,-11,-39,-12,1,1
"EE","Estonia","Harju County","","","EE_37",NA,"2020-02-23",8,9,37,5,0,-3
"EE","Estonia","Harju County","","","EE_37",NA,"2020-02-24",-19,-8,184,-16,-78,16
"EE","Estonia","Harju County","","","EE_37",NA,"2020-02-25",0,-1,25,1,-17,2
"EE","Estonia","Harju County","","","EE_37",NA,"2020-02-26",-3,-7,3,-2,-17,2
"EE","Estonia","Harju County","","","EE_37",NA,"2020-02-27",-2,-1,15,-1,-17,3
"EE","Estonia","Harju County","","","EE_37",NA,"2020-02-28",-3,-1,12,-6,-17,3
"EE","Estonia","Harju County","","","EE_37",NA,"2020-02-29",-10,-2,12,-5,0,1
"EE","Estonia","Harju County","","","EE_37",NA,"2020-03-01",-6,0,-7,-3,0,1
"EE","Estonia","Harju County","","","EE_37",NA,"2020-03-02",-2,1,12,0,-1,1
"EE","Estonia","Harju County","","","EE_37",NA,"2020-03-03",-3,0,-13,-3,0,1
"EE","Estonia","Harju County","","","EE_37",NA,"2020-03-04",-2,-2,-10,-3,0,1
"EE","Estonia","Harju County","","","EE_37",NA,"2020-03-05",3,4,5,2,1,0
"EE","Estonia","Harju County","","","EE_37",NA,"2020-03-06",6,8,23,2,1,-1
"EE","Estonia","Harju County","","","EE_37",NA,"2020-03-07",4,11,23,2,5,-1
"EE","Estonia","Harju County","","","EE_37",NA,"2020-03-08",21,24,103,14,4,-3
"EE","Estonia","Harju County","","","EE_37",NA,"2020-03-09",1,1,12,-1,-1,1
"EE","Estonia","Harju County","","","EE_37",NA,"2020-03-10",0,4,-8,-2,0,1
"EE","Estonia","Harju County","","","EE_37",NA,"2020-03-11",-1,3,-12,-5,-2,2
"EE","Estonia","Harju County","","","EE_37",NA,"2020-03-12",-2,17,-3,-6,-3,2
"EE","Estonia","Harju County","","","EE_37",NA,"2020-03-13",-15,25,-13,-21,-13,7
"EE","Estonia","Harju County","","","EE_37",NA,"2020-03-14",-36,-5,-5,-31,-9,7
"EE","Estonia","Harju County","","","EE_37",NA,"2020-03-15",-36,-4,46,-28,-13,6
"EE","Estonia","Harju County","","","EE_37",NA,"2020-03-16",-35,-6,-25,-41,-41,18
"EE","Estonia","Harju County","","","EE_37",NA,"2020-03-17",-42,-17,12,-44,-47,20
"EE","Estonia","Harju County","","","EE_37",NA,"2020-03-18",-46,-23,-34,-52,-49,22
"EE","Estonia","Harju County","","","EE_37",NA,"2020-03-19",-41,-17,49,-44,-48,20
"EE","Estonia","Harju County","","","EE_37",NA,"2020-03-20",-45,-17,15,-48,-48,22
"EE","Estonia","Harju County","","","EE_37",NA,"2020-03-21",-52,-20,3,-47,-25,11
"EE","Estonia","Harju County","","","EE_37",NA,"2020-03-22",-45,-14,74,-41,-26,8
"EE","Estonia","Harju County","","","EE_37",NA,"2020-03-23",-42,-21,17,-49,-49,20
"EE","Estonia","Harju County","","","EE_37",NA,"2020-03-24",-45,-21,-1,-49,-50,21
"EE","Estonia","Harju County","","","EE_37",NA,"2020-03-25",-43,-21,3,-50,-51,21
"EE","Estonia","Harju County","","","EE_37",NA,"2020-03-26",-46,-24,16,-50,-52,22
"EE","Estonia","Harju County","","","EE_37",NA,"2020-03-27",-57,-25,-10,-54,-53,24
"EE","Estonia","Harju County","","","EE_37",NA,"2020-03-28",-63,-26,18,-49,-32,11
"EE","Estonia","Harju County","","","EE_37",NA,"2020-03-29",-61,-29,2,-57,-34,11
"EE","Estonia","Harju County","","","EE_37",NA,"2020-03-30",-55,-32,-23,-58,-54,23
"EE","Estonia","Harju County","","","EE_37",NA,"2020-03-31",-55,-29,-29,-57,-54,23
"EE","Estonia","Harju County","","","EE_37",NA,"2020-04-01",-53,-26,-3,-55,-54,23
"EE","Estonia","Harju County","","","EE_37",NA,"2020-04-02",-55,-29,-18,-57,-54,24
"EE","Estonia","Harju County","","","EE_37",NA,"2020-04-03",-57,-27,-43,-61,-54,26
"EE","Estonia","Harju County","","","EE_37",NA,"2020-04-04",-60,-25,6,-50,-34,13
"EE","Estonia","Harju County","","","EE_37",NA,"2020-04-05",-56,-23,42,-49,-35,9
"EE","Estonia","Harju County","","","EE_37",NA,"2020-04-06",-47,-26,36,-50,-54,21
"EE","Estonia","Harju County","","","EE_37",NA,"2020-04-07",-47,-20,32,-47,-54,20
"EE","Estonia","Harju County","","","EE_37",NA,"2020-04-08",-43,-16,51,-45,-54,19
"EE","Estonia","Harju County","","","EE_37",NA,"2020-04-09",-42,-12,5,-49,-54,20
"EE","Estonia","Harju County","","","EE_37",NA,"2020-04-10",-59,-25,25,-60,-82,29
"EE","Estonia","Harju County","","","EE_37",NA,"2020-04-11",-60,-25,1,-51,-38,11
"EE","Estonia","Harju County","","","EE_37",NA,"2020-04-12",-62,-32,-49,-65,-39,11
"EE","Estonia","Harju County","","","EE_37",NA,"2020-04-13",-45,-23,-2,-53,-53,21
"EE","Estonia","Harju County","","","EE_37",NA,"2020-04-14",-49,-24,-27,-56,-53,23
"EE","Estonia","Harju County","","","EE_37",NA,"2020-04-15",-47,-21,1,-52,-53,22
"EE","Estonia","Harju County","","","EE_37",NA,"2020-04-16",-48,-23,-15,-55,-53,23
"EE","Estonia","Harju County","","","EE_37",NA,"2020-04-17",-48,-18,-5,-52,-52,22
"EE","Estonia","Harju County","","","EE_37",NA,"2020-04-18",-56,-24,8,-44,-29,10
"EE","Estonia","Harju County","","","EE_37",NA,"2020-04-19",-54,-25,46,-44,-32,7
"EE","Estonia","Harju County","","","EE_37",NA,"2020-04-20",-44,-26,43,-46,-51,18
"EE","Estonia","Harju County","","","EE_37",NA,"2020-04-21",-43,-22,67,-41,-51,17
"EE","Estonia","Harju County","","","EE_37",NA,"2020-04-22",-43,-22,82,-42,-51,17
"EE","Estonia","Harju County","","","EE_37",NA,"2020-04-23",-43,-22,61,-43,-50,17
"EE","Estonia","Harju County","","","EE_37",NA,"2020-04-24",-47,-22,6,-48,-50,19
"EE","Estonia","Harju County","","","EE_37",NA,"2020-04-25",-54,-23,12,-41,-28,8
