"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_fatalities_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"2020-03-19","ES","ESPV",2207776,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-20","ES","ESPV",2207776,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-21","ES","ESPV",2207776,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-22","ES","ESPV",2207776,0,NA,NA,NA,0,NA,NA,NA
"2020-03-23","ES","ESPV",2207776,0,NA,NA,NA,0,NA,NA,NA
"2020-03-24","ES","ESPV",2207776,0,NA,NA,NA,0,NA,NA,NA
"2020-03-25","ES","ESPV",2207776,0.0308641975308642,NA,NA,NA,0.0308641975308642,NA,NA,NA
"2020-03-26","ES","ESPV",2207776,0.0439655172413793,NA,NA,NA,0.0439655172413793,NA,NA,NA
"2020-03-27","ES","ESPV",2207776,0.0431506849315069,NA,NA,NA,0.0431506849315069,NA,NA,NA
"2020-03-28","ES","ESPV",2207776,0.0424088210347752,NA,NA,NA,0.0424088210347752,NA,NA,NA
"2020-03-29","ES","ESPV",2207776,0.0484511517077045,NA,NA,NA,0.0484511517077045,NA,NA,NA
"2020-03-30","ES","ESPV",2207776,0.0454545454545455,NA,NA,NA,0.0454545454545455,NA,NA,NA
"2020-03-31","ES","ESPV",2207776,0.0491004497751124,NA,NA,NA,0.0491004497751124,NA,NA,NA
"2020-04-01","ES","ESPV",2207776,0.0520679468242245,NA,NA,NA,0.0520679468242245,NA,NA,NA
"2020-04-02","ES","ESPV",2207776,0.0532994923857868,NA,NA,NA,0.0532994923857868,NA,NA,NA
"2020-04-03","ES","ESPV",2207776,0.0532994923857868,NA,NA,NA,0.0532994923857868,NA,NA,NA
"2020-04-04","ES","ESPV",2207776,0.0494355780459323,NA,NA,NA,0.0494355780459323,NA,NA,NA
"2020-04-05","ES","ESPV",2207776,0.0494355780459323,NA,NA,NA,0.0494355780459323,NA,NA,NA
"2020-04-06","ES","ESPV",2207776,0.0494355780459323,NA,NA,NA,0.0494355780459323,NA,NA,NA
"2020-04-07","ES","ESPV",2207776,0.0494355780459323,NA,NA,NA,0.0494355780459323,NA,NA,NA
"2020-04-08","ES","ESPV",2207776,0.0431625655506253,NA,NA,NA,0.0431625655506253,NA,NA,NA
"2020-04-09","ES","ESPV",2207776,0.0514258999532492,NA,NA,NA,0.0514258999532492,NA,NA,NA
"2020-04-10","ES","ESPV",2207776,0.0547879942829919,NA,NA,NA,0.0547879942829919,NA,NA,NA
"2020-04-11","ES","ESPV",2207776,0.0556192660550459,NA,NA,NA,0.0556192660550459,NA,NA,NA
"2020-04-12","ES","ESPV",2207776,0.0501457725947522,NA,NA,NA,0.0501457725947522,NA,NA,NA
"2020-04-13","ES","ESPV",2207776,0.0507122507122507,NA,NA,NA,0.0507122507122507,NA,NA,NA
