"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"2020-03-22","US","USMA",6949503,0.0186666666666667,NA,NA,NA,0.0186666666666667,NA,NA
"2020-03-23","US","USMA",6949503,0.0144144144144144,NA,NA,NA,0.0144144144144144,NA,NA
"2020-03-24","US","USMA",6949503,0.0113475177304965,NA,NA,NA,0.0113475177304965,NA,NA
"2020-03-25","US","USMA",6949503,0.00993788819875776,NA,NA,NA,0.00993788819875776,NA,NA
"2020-03-26","US","USMA",6949503,0.00993788819875776,NA,NA,NA,0.00993788819875776,NA,NA
"2020-03-27","US","USMA",6949503,0.00993788819875776,NA,NA,NA,0.00993788819875776,NA,NA
"2020-03-28","US","USMA",6949503,0.00993788819875776,NA,NA,NA,0.00993788819875776,NA,NA
"2020-03-29","US","USMA",6949503,0.00987654320987654,NA,NA,NA,0.00987654320987654,NA,NA
"2020-03-30","US","USMA",6949503,0.00987654320987654,NA,NA,NA,0.00987654320987654,NA,NA
"2020-03-31","US","USMA",6949503,0.0109756097560976,NA,NA,NA,0.0109756097560976,NA,NA
"2020-04-01","US","USMA",6949503,0.0164359861591695,NA,NA,NA,0.0164359861591695,NA,NA
"2020-04-02","US","USMA",6949503,0.0151273885350318,NA,NA,NA,0.0151273885350318,NA,NA
"2020-04-03","US","USMA",6949503,0.0154320987654321,NA,NA,NA,0.0154320987654321,NA,NA
"2020-04-04","US","USMA",6949503,0.0154320987654321,NA,NA,NA,0.0154320987654321,NA,NA
"2020-04-05","US","USMA",6949503,0.0154320987654321,NA,NA,NA,0.0154320987654321,NA,NA
"2020-04-06","US","USMA",6949503,0.0154320987654321,NA,NA,NA,0.0154320987654321,NA,NA
"2020-04-07","US","USMA",6949503,0.0182615047479912,NA,NA,NA,0.0182615047479912,NA,NA
"2020-04-08","US","USMA",6949503,0.0205819730305181,NA,NA,NA,0.0205819730305181,NA,NA
"2020-04-09","US","USMA",6949503,0.0254169976171565,NA,NA,NA,0.0254169976171565,NA,NA
"2020-04-10","US","USMA",6949503,0.0325814536340852,NA,NA,NA,0.0325814536340852,NA,NA
"2020-04-11","US","USMA",6949503,0.0325814536340852,NA,NA,NA,0.0325814536340852,NA,NA
"2020-04-12","US","USMA",6949503,0.0325814536340852,NA,NA,NA,0.0325814536340852,NA,NA
"2020-04-13","US","USMA",6949503,0.0557432432432432,NA,NA,NA,0.0557432432432432,NA,NA
"2020-04-14","US","USMA",6949503,0.0614334470989761,NA,NA,NA,0.0614334470989761,NA,NA
"2020-04-15","US","USMA",6949503,0.0614334470989761,NA,NA,NA,0.0614334470989761,NA,NA
"2020-04-16","US","USMA",6949503,0.0689655172413793,NA,NA,NA,0.0682532523434633,NA,NA
"2020-04-17","US","USMA",6949503,0.0705329153605016,NA,NA,NA,0.0707877068608165,NA,NA
"2020-04-18","US","USMA",6949503,0.0689655172413793,NA,NA,NA,0.0702754925640808,NA,NA
"2020-04-19","US","USMA",6949503,0.0689655172413793,NA,NA,NA,0.070821812855548,NA,NA
"2020-04-20","US","USMA",6949503,0.0689655172413793,NA,NA,NA,0.0693540934809415,NA,NA
"2020-04-21","US","USMA",6949503,0.0746153846153846,NA,NA,NA,0.0728444160463747,NA,NA
"2020-04-22","US","USMA",6949503,0.0746153846153846,NA,NA,NA,0.0743875505491543,NA,NA
"2020-04-23","US","USMA",6949503,0.0822981366459627,NA,NA,NA,0.0818586469785007,NA,NA
"2020-04-24","US","USMA",6949503,0.0909090909090909,NA,NA,NA,0.0909611921769374,NA,NA
"2020-04-25","US","USMA",6949503,0.0926672038678485,NA,NA,NA,0.0936349839682382,NA,NA
"2020-04-26","US","USMA",6949503,0.0976965845909452,NA,NA,NA,0.0975034914397517,NA,NA
"2020-04-27","US","USMA",6949503,0.101801096319499,NA,NA,NA,0.101964579306367,NA,NA
"2020-04-28","US","USMA",6949503,0.101801096319499,NA,NA,NA,0.103231703599751,NA,NA
"2020-04-29","US","USMA",6949503,0.101801096319499,NA,NA,NA,0.103222180166482,NA,NA
"2020-04-30","US","USMA",6949503,0.101801096319499,NA,NA,NA,0.103507027217422,NA,NA
"2020-05-01","US","USMA",6949503,0.105182926829268,NA,NA,NA,0.104707684979081,NA,NA
"2020-05-02","US","USMA",6949503,0.105182926829268,NA,NA,NA,0.105411873605933,NA,NA
"2020-05-03","US","USMA",6949503,0.105182926829268,NA,NA,NA,0.10564419721461,NA,NA
"2020-05-04","US","USMA",6949503,0.105182926829268,NA,NA,NA,0.105773204483594,NA,NA
"2020-05-05","US","USMA",6949503,0.105182926829268,NA,NA,NA,0.10592020233019,NA,NA
"2020-05-06","US","USMA",6949503,0.105182926829268,NA,NA,NA,0.10597216211197,NA,NA
"2020-05-07","US","USMA",6949503,0.108580106302202,NA,NA,NA,0.107247060272788,NA,NA
"2020-05-08","US","USMA",6949503,0.108580106302202,NA,NA,NA,0.108206149986123,NA,NA
"2020-05-09","US","USMA",6949503,0.108580106302202,NA,NA,NA,0.108805714011825,NA,NA
"2020-05-10","US","USMA",6949503,0.108580106302202,NA,NA,NA,0.109065727008198,NA,NA
"2020-05-11","US","USMA",6949503,0.108580106302202,NA,NA,NA,0.109176132665288,NA,NA
"2020-05-12","US","USMA",6949503,0.108580106302202,NA,NA,NA,0.109252881668359,NA,NA
"2020-05-13","US","USMA",6949503,0.108580106302202,NA,NA,NA,0.109351799547078,NA,NA
"2020-05-14","US","USMA",6949503,0.108580106302202,NA,NA,NA,0.109356780854291,NA,NA
"2020-05-15","US","USMA",6949503,0.108580106302202,NA,NA,NA,0.109375899821292,NA,NA
"2020-05-16","US","USMA",6949503,0.108580106302202,NA,NA,NA,0.109328299801922,NA,NA
"2020-05-17","US","USMA",6949503,0.108580106302202,NA,NA,NA,0.109283452186834,NA,NA
"2020-05-18","US","USMA",6949503,0.108580106302202,NA,NA,NA,0.109321193695085,NA,NA
"2020-05-19","US","USMA",6949503,0.108580106302202,NA,NA,NA,0.109330371709172,NA,NA
"2020-05-20","US","USMA",6949503,0.108580106302202,NA,NA,NA,0.109277551124909,NA,NA
