"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"2020-04-16","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-04-17","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-04-18","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-04-19","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-04-20","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-04-21","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-04-22","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-04-23","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-04-24","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-04-25","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-04-26","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-04-27","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-04-28","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-04-29","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-04-30","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-05-01","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-05-02","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-05-03","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-05-04","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-05-05","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-05-06","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-05-07","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-05-08","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-05-09","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-05-10","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-05-11","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-05-12","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-05-13","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-05-14","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-05-15","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-05-16","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-05-17","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-05-18","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-05-19","BR","BRTO",1515126,0,0,0,0,0,0,0
"2020-05-20","BR","BRTO",1515126,0.18,0.04,NA,0.02,0.18,0.04,0.02
"2020-05-21","BR","BRTO",1515126,0.18,0.04,NA,0.02,0.18,0.04,0.02
"2020-05-22","BR","BRTO",1515126,0.18,0.04,NA,0.02,0.18,0.04,0.02
"2020-05-23","BR","BRTO",1515126,0.18,0.04,NA,0.02,0.18,0.04,0.02
"2020-05-24","BR","BRTO",1515126,0.18,0.04,NA,0.02,0.18,0.04,0.02
"2020-05-25","BR","BRTO",1515126,0.18,0.04,NA,0.02,0.18,0.04,0.02
"2020-05-26","BR","BRTO",1515126,0.18,0.04,NA,0.02,0.18,0.04,0.02
"2020-05-27","BR","BRTO",1515126,0.18,0.04,NA,0.02,0.18,0.04,0.02
"2020-05-28","BR","BRTO",1515126,0.18,0.04,NA,0.02,0.18,0.04,0.02
"2020-05-29","BR","BRTO",1515126,0.18,0.04,NA,0.02,0.18,0.04,0.02
"2020-05-30","BR","BRTO",1515126,0.18,0.04,NA,0.02,0.18,0.04,0.02
"2020-05-31","BR","BRTO",1515126,0.18,0.04,NA,0.02,0.18,0.04,0.02
"2020-06-01","BR","BRTO",1515126,0.18,0.04,NA,0.02,0.18,0.04,0.02
"2020-06-02","BR","BRTO",1515126,0.18,0.04,NA,0.02,0.18,0.04,0.02
"2020-06-03","BR","BRTO",1515126,0.18,0.04,NA,0.02,0.18,0.04,0.02
"2020-06-04","BR","BRTO",1515126,0.18,0.04,NA,0.02,0.18,0.04,0.02
"2020-06-05","BR","BRTO",1515126,0.18,0.04,NA,0.02,0.18,0.04,0.02
"2020-06-06","BR","BRTO",1515126,0.18,0.04,NA,0.02,0.18,0.04,0.02
"2020-06-07","BR","BRTO",1515126,0.18,0.04,NA,0.02,0.18,0.04,0.02
"2020-06-08","BR","BRTO",1515126,0.18,0.04,NA,0.02,0.18,0.04,0.02
"2020-06-09","BR","BRTO",1515126,0.18,0.04,NA,0.02,0.18,0.04,0.02
"2020-06-10","BR","BRTO",1515126,0.18,0.04,NA,0.02,0.18,0.04,0.02
"2020-06-11","BR","BRTO",1515126,0.18,0.04,NA,0.02,0.18,0.04,0.02
"2020-06-12","BR","BRTO",1515126,0.18,0.04,NA,0.02,0.18,0.04,0.02
"2020-06-13","BR","BRTO",1515126,0.18,0.04,NA,0.02,0.18,0.04,0.02
"2020-06-14","BR","BRTO",1515126,0.18,0.04,NA,0.02,0.180000122518909,0.0400000000000001,0.0200000000000002
"2020-06-15","BR","BRTO",1515126,0.18,0.04,NA,0.02,0.180000099503446,0.0400000000000001,0.0200000000000002
"2020-06-16","BR","BRTO",1515126,0.056,0.008,0,0.004,0.175571428571431,0.00800000000043044,0.00400000000021465
"2020-06-17","BR","BRTO",1515126,0.0714285714285714,0.0142857142857143,0.00666666666666667,0.0228571428571429,0.171980295566504,0.014246229740305,0.0181937134383176
"2020-06-18","BR","BRTO",1515126,0.0714285714285714,0.0142857142857143,0.00666666666666667,0.0228571428571429,0.168628571428572,0.0126511917470464,0.0189031802067445
"2020-06-19","BR","BRTO",1515126,0.0714285714285714,0.0142857142857143,0.00666666666666667,0.0228571428571429,0.165493087557604,0.0115674475389013,0.0193282462013166
"2020-06-20","BR","BRTO",1515126,0.0714285714285714,0.0142857142857143,0.00666666666666667,0.0228571428571429,0.162553571428572,0.0117355069861741,0.0197197542064608
"2020-06-21","BR","BRTO",1515126,0.0714285714285714,0.0142857142857143,0.00666666666666667,0.0228571428571429,0.159792207792209,0.0132036190097857,0.0200789806356188
"2020-06-22","BR","BRTO",1515126,0.0714285714285714,0.0142857142857143,0.00666666666666667,0.0228571428571429,0.157193277310927,0.0139688364300837,0.0204078448662671
"2020-06-23","BR","BRTO",1515126,0.0714285714285714,0.0142857142857143,0.00666666666666667,0.0228571428571429,0.154742857142858,0.0141817664405316,0.0215100830733044
"2020-06-24","BR","BRTO",1515126,0.0714285714285714,0.0142857142857143,0.00666666666666667,0.0228571428571429,0.152428571428574,0.0145090092406825,0.0221840234742466
"2020-06-25","BR","BRTO",1515126,0.0714285714285714,0.0142857142857143,0.00666666666666667,0.0228571428571429,0.150239382239385,0.0144965619298986,0.0224778141598097
"2020-06-26","BR","BRTO",1515126,0.0714285714285714,0.0142857142857143,0.00666666666666667,0.0228571428571429,0.148165413533837,0.0144076883606686,0.022678899581949
"2020-06-27","BR","BRTO",1515126,0.0714285714285714,0.0142857142857143,0.00666666666666667,0.0228571428571429,0.146197802197804,0.0142860736325876,0.0228314037495275
"2020-06-28","BR","BRTO",1515126,0.0714285714285714,0.0142857142857143,0.00666666666666667,0.0228571428571429,0.144328571428573,0.014328647440763,0.0229554223639869
"2020-06-29","BR","BRTO",1515126,0.0714285714285714,0.0142857142857143,0.00666666666666667,0.0228571428571429,0.142550522648087,0.0142846280894766,0.023057174171003
"2020-06-30","BR","BRTO",1515126,0.0714285714285714,0.0142857142857143,0.00666666666666667,0.0228571428571429,0.140857142857144,0.0142726052685293,0.0231415123745093
"2020-07-01","BR","BRTO",1515126,0.0714285714285714,0.0142857142857143,0.00666666666666667,0.0228571428571429,0.139242524916946,0.014270080395459,0.02321275452405
"2020-07-02","BR","BRTO",1515126,0.0714285714285714,0.0142857142857143,0.00666666666666667,0.0228571428571429,0.137701298701301,0.0142858486718559,0.0232722168953813
"2020-07-03","BR","BRTO",1515126,0.0714285714285714,0.0142857142857143,0.00666666666666667,0.0228571428571429,0.136228571428572,0.0142856550496603,0.0233222634882365
"2020-07-04","BR","BRTO",1515126,0.0714285714285714,0.0142857142857143,0.00666666666666667,0.0228571428571429,0.1348198757764,0.0142823277494382,0.0233650238947433
"2020-07-05","BR","BRTO",1515126,0.0714285714285714,0.0142857142857143,0.00666666666666667,0.0228571428571429,0.133471124620062,0.0142863875760262,0.0234012340853382
"2020-07-06","BR","BRTO",1515126,0.0714285714285714,0.0142857142857143,0.00666666666666667,0.0228571428571429,0.132178571428574,0.0142856839427322,0.0234320455151258
"2020-07-07","BR","BRTO",1515126,0.0714285714285714,0.0142857142857143,0.00666666666666667,0.0228571428571429,0.130938775510205,0.0142858582202423,0.0234593381709277
