"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"2020-03-19","ES","ESRI",316798,NA,NA,NA,NA,NA,NA,NA
"2020-03-20","ES","ESRI",316798,NA,NA,NA,NA,NA,NA,NA
"2020-03-21","ES","ESRI",316798,NA,NA,NA,NA,NA,NA,NA
"2020-03-22","ES","ESRI",316798,NA,NA,NA,NA,NA,NA,NA
"2020-03-23","ES","ESRI",316798,NA,NA,NA,NA,NA,NA,NA
"2020-03-24","ES","ESRI",316798,NA,NA,NA,NA,NA,NA,NA
"2020-03-25","ES","ESRI",316798,0.02,0,0,0,0.02,0,0
"2020-03-26","ES","ESRI",316798,0.02,0,0,0,0.02,0,0
"2020-03-27","ES","ESRI",316798,0.02,0,0,0,0.02,0,0
"2020-03-28","ES","ESRI",316798,0.02,0,0,0,0.02,0,0
"2020-03-29","ES","ESRI",316798,0.02,0,0,0,0.02,0,0
"2020-03-30","ES","ESRI",316798,0.02,0,0,0,0.02,0,0
"2020-03-31","ES","ESRI",316798,0.02,0,0,0,0.02,0,0
"2020-04-01","ES","ESRI",316798,0.02,0,0,0,0.02,0,0
"2020-04-02","ES","ESRI",316798,0.02,0,0,0,0.02,0,0
"2020-04-03","ES","ESRI",316798,0.02,0,0,0,0.02,0,0
"2020-04-04","ES","ESRI",316798,0.019047619047619,0,0,0,0.019047619047619,0,0
"2020-04-05","ES","ESRI",316798,0.019047619047619,0,0,0,0.019047619047619,0,0
"2020-04-06","ES","ESRI",316798,0.019047619047619,0,0,0,0.019047619047619,0,0
"2020-04-07","ES","ESRI",316798,0.019047619047619,0,0,0,0.019047619047619,0,0
"2020-04-08","ES","ESRI",316798,0.027027027027027,0,0,0,0.027027027027027,0,0
"2020-04-09","ES","ESRI",316798,0.0401606425702811,0,0,0,0.0401606425702811,0,0
"2020-04-10","ES","ESRI",316798,0.0401606425702811,0,0,0,0.0401606425702811,0,0
"2020-04-11","ES","ESRI",316798,0.0401606425702811,0,0,0,0.0401606425702811,0,0
"2020-04-12","ES","ESRI",316798,0.0401606425702811,0,0,0,0.0401606425702811,0,0
"2020-04-13","ES","ESRI",316798,0.0401606425702811,0,0,0,0.0401606425702811,0,0
"2020-04-14","ES","ESRI",316798,0.0401606425702811,0,0,0,0.0401606425702811,0,0
"2020-04-15","ES","ESRI",316798,0.0401606425702811,0,0,0,0.0401606425702811,0,0
"2020-04-16","ES","ESRI",316798,0.0401606425702811,0,0,0,0.0401606425702811,0,0
"2020-04-17","ES","ESRI",316798,0.0401606425702811,0,0,0,0.0401606425702811,0,0
"2020-04-18","ES","ESRI",316798,0.0401606425702811,0,0,0,0.0401606425702811,0,0
"2020-04-19","ES","ESRI",316798,0.0401606425702811,0,0,0,0.0403926598503124,0,0
"2020-04-20","ES","ESRI",316798,0.0401606425702811,0,0,0,0.0403709318433712,0,0
"2020-04-21","ES","ESRI",316798,0.0482625482625483,0,0,0,0.0482214233881905,0,0
"2020-04-22","ES","ESRI",316798,0.0482625482625483,0,0,0,0.0488536142255562,0,0
"2020-04-23","ES","ESRI",316798,0.0482625482625483,0,0,0,0.0491107220323195,0,0
"2020-04-24","ES","ESRI",316798,0.0482625482625483,0,0,0,0.0487626319766578,0,0
"2020-04-25","ES","ESRI",316798,0.0482625482625483,0,0,0,0.0485852019504599,0,0
"2020-04-26","ES","ESRI",316798,0.0482625482625483,0,0,0,0.048664440307822,0,0
"2020-04-27","ES","ESRI",316798,0.0482625482625483,0,0,0,0.0484263177543922,0,0
"2020-04-28","ES","ESRI",316798,0.0482625482625483,0,0,0,0.0485883738294151,0,0
"2020-04-29","ES","ESRI",316798,0.0482625482625483,0,0,0,0.0484731844147333,0,0
"2020-04-30","ES","ESRI",316798,0.0482625482625483,0,0,0,0.0485632767958797,0,0
"2020-05-01","ES","ESRI",316798,0.0482625482625483,0,0,0,0.0484966418283776,0,0
"2020-05-02","ES","ESRI",316798,0.0482625482625483,0,0,0,0.0485715735116458,0,0
"2020-05-03","ES","ESRI",316798,0.0482625482625483,0,0,0,0.0485609667895889,0,0
