"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"2020-03-22","FR","FR35",1015470,0.0102564102564103,NA,NA,NA,NA,NA
"2020-03-23","FR","FR35",1015470,0.0151515151515152,NA,NA,NA,NA,NA
"2020-03-24","FR","FR35",1015470,0.0151515151515152,NA,NA,NA,NA,NA
"2020-03-25","FR","FR35",1015470,0.0151515151515152,NA,NA,NA,NA,NA
"2020-03-26","FR","FR35",1015470,0.0151515151515152,NA,NA,NA,NA,NA
"2020-03-27","FR","FR35",1015470,0.0151515151515152,NA,NA,NA,NA,NA
"2020-03-28","FR","FR35",1015470,0.0142857142857143,NA,NA,NA,NA,NA
"2020-03-29","FR","FR35",1015470,0.0172774869109948,NA,NA,NA,NA,NA
"2020-03-30","FR","FR35",1015470,0.0216346153846154,NA,NA,NA,NA,NA
"2020-03-31","FR","FR35",1015470,0.0215962441314554,NA,NA,NA,NA,NA
"2020-04-01","FR","FR35",1015470,0.0221719457013575,NA,NA,NA,NA,NA
"2020-04-02","FR","FR35",1015470,0.0217391304347826,NA,NA,NA,NA,NA
"2020-04-03","FR","FR35",1015470,0.0221739130434783,NA,NA,NA,NA,NA
"2020-04-04","FR","FR35",1015470,0.0221739130434783,NA,NA,NA,NA,NA
"2020-04-05","FR","FR35",1015470,0.0221739130434783,NA,NA,NA,NA,NA
"2020-04-06","FR","FR35",1015470,0.0209332751853467,NA,NA,NA,NA,NA
"2020-04-07","FR","FR35",1015470,0.0253067484662577,NA,NA,NA,NA,NA
"2020-04-08","FR","FR35",1015470,0.0286488579171506,NA,NA,NA,NA,NA
"2020-04-09","FR","FR35",1015470,0.0335597283260088,NA,NA,NA,NA,NA
"2020-04-10","FR","FR35",1015470,0.03322528363047,NA,NA,NA,NA,NA
"2020-04-11","FR","FR35",1015470,0.0305798252581414,NA,NA,NA,NA,NA
"2020-04-12","FR","FR35",1015470,0.031959629941127,NA,NA,NA,NA,NA
"2020-04-13","FR","FR35",1015470,0.0302663438256659,NA,NA,NA,NA,NA
"2020-04-14","FR","FR35",1015470,0.0298452468680914,NA,NA,NA,NA,NA
"2020-04-15","FR","FR35",1015470,0.0305821665438467,NA,NA,NA,NA,NA
"2020-04-16","FR","FR35",1015470,0.0179407176287051,NA,NA,NA,NA,NA
"2020-04-17","FR","FR35",1015470,0.0180795500200884,NA,NA,NA,NA,NA
"2020-04-18","FR","FR35",1015470,0.0184073629451781,NA,NA,NA,NA,NA
"2020-04-19","FR","FR35",1015470,0.0193765796124684,NA,NA,NA,NA,NA
"2020-04-20","FR","FR35",1015470,0.0192389910218042,NA,NA,NA,NA,NA
"2020-04-21","FR","FR35",1015470,0.0193548387096774,NA,NA,NA,NA,NA
"2020-04-22","FR","FR35",1015470,0.0206593406593407,NA,NA,NA,NA,NA
"2020-04-23","FR","FR35",1015470,0.0197849462365591,NA,NA,NA,NA,NA
"2020-04-24","FR","FR35",1015470,0.0195555555555556,NA,NA,NA,NA,NA
"2020-04-25","FR","FR35",1015470,0.0197701149425287,NA,NA,NA,NA,NA
"2020-04-26","FR","FR35",1015470,0.0197701149425287,NA,NA,NA,NA,NA
"2020-04-27","FR","FR35",1015470,0.019634703196347,NA,NA,NA,NA,NA
"2020-04-28","FR","FR35",1015470,0.0195454545454545,NA,NA,NA,NA,NA
"2020-04-29","FR","FR35",1015470,0.0212471131639723,NA,NA,NA,NA,NA
"2020-04-30","FR","FR35",1015470,0.0244803695150115,NA,NA,NA,NA,NA
"2020-05-01","FR","FR35",1015470,0.0251141552511416,NA,NA,NA,NA,NA
"2020-05-02","FR","FR35",1015470,0.0251937984496124,NA,NA,NA,NA,NA
"2020-05-03","FR","FR35",1015470,0.0251937984496124,NA,NA,NA,NA,NA
"2020-05-04","FR","FR35",1015470,0.0251937984496124,NA,NA,NA,NA,NA
"2020-05-05","FR","FR35",1015470,0.0251937984496124,NA,NA,NA,NA,NA
"2020-05-06","FR","FR35",1015470,0.0251937984496124,NA,NA,NA,NA,NA
"2020-05-07","FR","FR35",1015470,0.0251937984496124,NA,NA,NA,NA,NA
"2020-05-08","FR","FR35",1015470,0.0243104254324451,NA,NA,NA,NA,NA
"2020-05-09","FR","FR35",1015470,0.0248922929631403,NA,NA,NA,NA,NA
"2020-05-10","FR","FR35",1015470,0.0248922929631403,NA,NA,NA,NA,NA
"2020-05-11","FR","FR35",1015470,0.0248922929631403,NA,NA,NA,NA,NA
"2020-05-12","FR","FR35",1015470,0.0247349823321555,NA,NA,NA,NA,NA
"2020-05-13","FR","FR35",1015470,0.0247349823321555,NA,NA,NA,NA,NA
"2020-05-14","FR","FR35",1015470,0.0247349823321555,NA,NA,NA,NA,NA
"2020-05-15","FR","FR35",1015470,0.0247349823321555,NA,NA,NA,NA,NA
"2020-05-16","FR","FR35",1015470,0.0247349823321555,NA,NA,NA,NA,NA
"2020-05-17","FR","FR35",1015470,0.0247349823321555,NA,NA,NA,NA,NA
"2020-05-18","FR","FR35",1015470,0.0247349823321555,NA,NA,NA,NA,NA
"2020-05-19","FR","FR35",1015470,0.024390243902439,NA,NA,NA,NA,NA
"2020-05-20","FR","FR35",1015470,0.024390243902439,NA,NA,NA,NA,NA
"2020-05-21","FR","FR35",1015470,0.024390243902439,NA,NA,NA,NA,NA
"2020-05-22","FR","FR35",1015470,0.024390243902439,NA,NA,NA,NA,NA
"2020-05-23","FR","FR35",1015470,0.024390243902439,NA,NA,NA,NA,NA
"2020-05-24","FR","FR35",1015470,0.024390243902439,NA,NA,NA,NA,NA
"2020-05-25","FR","FR35",1015470,0.024390243902439,NA,NA,NA,NA,NA
"2020-05-26","FR","FR35",1015470,0.0285841893702546,NA,NA,NA,NA,NA
"2020-05-27","FR","FR35",1015470,0.0285841893702546,NA,NA,NA,NA,NA
"2020-05-28","FR","FR35",1015470,0.0285841893702546,NA,NA,NA,NA,NA
"2020-05-29","FR","FR35",1015470,0.0285841893702546,NA,NA,NA,NA,NA
"2020-05-30","FR","FR35",1015470,0.0285841893702546,NA,NA,NA,NA,NA
"2020-05-31","FR","FR35",1015470,0.0285841893702546,NA,NA,NA,NA,NA
"2020-06-01","FR","FR35",1015470,0.0285841893702546,NA,NA,NA,NA,NA
"2020-06-02","FR","FR35",1015470,0.0317227916056613,NA,NA,NA,NA,NA
"2020-06-03","FR","FR35",1015470,0.0317227916056613,NA,NA,NA,NA,NA
"2020-06-04","FR","FR35",1015470,0.0317227916056613,NA,NA,NA,NA,NA
"2020-06-05","FR","FR35",1015470,0.0317227916056613,NA,NA,NA,NA,NA
"2020-06-06","FR","FR35",1015470,0.032032032032032,NA,NA,NA,NA,NA
"2020-06-07","FR","FR35",1015470,0.032032032032032,NA,NA,NA,NA,NA
"2020-06-08","FR","FR35",1015470,0.032032032032032,NA,NA,NA,NA,NA
"2020-06-09","FR","FR35",1015470,0.032032032032032,NA,NA,NA,NA,NA
"2020-06-10","FR","FR35",1015470,0.032032032032032,NA,NA,NA,NA,NA
"2020-06-11","FR","FR35",1015470,0.0335335335335335,NA,NA,NA,NA,NA
"2020-06-12","FR","FR35",1015470,0.0335335335335335,NA,NA,NA,NA,NA
"2020-06-13","FR","FR35",1015470,0.0335335335335335,NA,NA,NA,NA,NA
"2020-06-14","FR","FR35",1015470,0.0335335335335335,NA,NA,NA,NA,NA
"2020-06-15","FR","FR35",1015470,0.0340356564019449,0,NA,0,0,0
"2020-06-16","FR","FR35",1015470,0.0340356564019449,0,NA,0,0,0
"2020-06-17","FR","FR35",1015470,0.0340356564019449,0,NA,0,0,0
"2020-06-18","FR","FR35",1015470,0.0340356564019449,0,NA,0,0,0
"2020-06-19","FR","FR35",1015470,0.0340356564019449,0,NA,0,0,0
"2020-06-20","FR","FR35",1015470,0.0340356564019449,0,NA,0,0,0
"2020-06-21","FR","FR35",1015470,0.0340356564019449,0,NA,0,0,0
"2020-06-22","FR","FR35",1015470,0.0340356564019449,0,NA,0,0,0
"2020-06-23","FR","FR35",1015470,0.0340356564019449,0,NA,0,0,0
"2020-06-24","FR","FR35",1015470,0.0340356564019449,0,NA,0,0,0
"2020-06-25","FR","FR35",1015470,0.0340356564019449,0,NA,0,0,0
"2020-06-26","FR","FR35",1015470,0.0340356564019449,0,NA,0,0,0
"2020-06-27","FR","FR35",1015470,0.0340356564019449,0,NA,0,0,0
"2020-06-28","FR","FR35",1015470,0.0340356564019449,0,NA,0,0,0
"2020-06-29","FR","FR35",1015470,0.0340356564019449,0,NA,0,0,0
"2020-06-30","FR","FR35",1015470,0.0340356564019449,0,NA,0,0,0
"2020-07-01","FR","FR35",1015470,0.0345508390918065,0,NA,0,0,0
"2020-07-02","FR","FR35",1015470,0.0345508390918065,0,NA,0,0,0
"2020-07-03","FR","FR35",1015470,0.0345508390918065,0,NA,0,0,0
"2020-07-04","FR","FR35",1015470,0.0345508390918065,0,NA,0,0,0
"2020-07-05","FR","FR35",1015470,0.0345508390918065,0,NA,0,0,0
"2020-07-06","FR","FR35",1015470,0.0350444225074037,0.00248138957816377,NA,0.00248138957816377,0.00248138957816377,0.00248138957816377
"2020-07-07","FR","FR35",1015470,0.0350444225074037,0.00248138957816377,NA,0.00248138957816377,0.00248138957816377,0.00248138957816377
"2020-07-08","FR","FR35",1015470,0.0350444225074037,0.00248138957816377,NA,0.00248138957816377,0.00248138957816377,0.00248138957816377
"2020-07-09","FR","FR35",1015470,0.0350444225074037,0.00248138957816377,NA,0.00248138957816377,0.00248138957816377,0.00248138957816377
"2020-07-10","FR","FR35",1015470,0.0350444225074037,0.00248138957816377,NA,0.00248138957816377,0.00248138957816377,0.00248138957816377
"2020-07-11","FR","FR35",1015470,0.0350444225074037,0.00248138957816377,NA,0.00248138957816377,0.00248138957816377,0.00248138957816377
"2020-07-12","FR","FR35",1015470,0.0350444225074037,0.00248138957816377,NA,0.00248138957816377,0.00248138957816377,0.00248138957816377
"2020-07-13","FR","FR35",1015470,0.0350444225074037,0.00248138957816377,NA,0.00248138957816377,0.00248138957816377,0.00248138957816377
"2020-07-14","FR","FR35",1015470,0.0350444225074037,0.00248138957816377,NA,0.00248138957816377,0.00248138957816377,0.00248138957816377
"2020-07-15","FR","FR35",1015470,0.0360315893385982,0.00248138957816377,NA,0.00496277915632754,0.00248138957816377,0.00496277915632754
"2020-07-16","FR","FR35",1015470,0.0360315893385982,0.00248138957816377,NA,0.00496277915632754,0.00248138957816377,0.00496277915632754
"2020-07-17","FR","FR35",1015470,0.0360315893385982,0.00248138957816377,NA,0.00496277915632754,0.00248138957816377,0.00496277915632754
"2020-07-18","FR","FR35",1015470,0.0360315893385982,0.00248138957816377,NA,0.00496277915632754,0.00248138957816377,0.00496277915632754
"2020-07-19","FR","FR35",1015470,0.0360315893385982,0.00248138957816377,NA,0.00496277915632754,0.00248138957816377,0.00496277915632754
"2020-07-20","FR","FR35",1015470,0.0360315893385982,0.00248138957816377,NA,0.00496277915632754,0.00248138957816377,0.00496277915632754
"2020-07-21","FR","FR35",1015470,0.0360315893385982,0.00248138957816377,NA,0.00496277915632754,0.00248138957816377,0.00496277915632754
"2020-07-22","FR","FR35",1015470,0.0360315893385982,0.00248138957816377,NA,0.00496277915632754,0.00248138957816377,0.00496277915632754
"2020-07-23","FR","FR35",1015470,0.0360315893385982,0.00248138957816377,NA,0.00496277915632754,0.00248138957816377,0.00496277915632754
"2020-07-24","FR","FR35",1015470,0.0360315893385982,0.00248138957816377,NA,0.00496277915632754,0.00248138957816377,0.00496277915632754
"2020-07-25","FR","FR35",1015470,0.0360315893385982,0.00248138957816377,NA,0.00496277915632754,0.00248138957816377,0.00496277915632754
"2020-07-26","FR","FR35",1015470,0.0360315893385982,0.00248138957816377,NA,0.00496277915632754,0.00248138957816377,0.00496277915632754
"2020-07-27","FR","FR35",1015470,0.0360315893385982,0.00248138957816377,NA,0.00496277915632754,0.00248138957816377,0.00496277915632754
"2020-07-28","FR","FR35",1015470,0.0360315893385982,0.00248138957816377,NA,0.00496277915632754,0.00248138957816377,0.00496277915632754
"2020-07-29","FR","FR35",1015470,0.0360315893385982,0.00248138957816377,NA,0.00496277915632754,0.00248138957816377,0.00496277915632754
"2020-07-30","FR","FR35",1015470,0.0360315893385982,0.00248138957816377,NA,0.00496277915632754,0.00248138957816377,0.00496277915632754
"2020-07-31","FR","FR35",1015470,0.0360315893385982,0.00248138957816377,NA,0.00496277915632754,0.00248138957816401,0.0049627971035226
"2020-08-01","FR","FR35",1015470,0.0360315893385982,0.00248138957816377,NA,0.00496277915632754,0.00248138957816396,0.00496277919835362
"2020-08-02","FR","FR35",1015470,0.0360315893385982,0.00248138957816377,NA,0.00496277915632754,0.00248138957816399,0.00496277923803154
"2020-08-03","FR","FR35",1015470,0.0328587075575027,0.00248138957816377,NA,0.00496277915632754,0.00248138957816398,0.00496277864944205
"2020-08-04","FR","FR35",1015470,0.0333148250971682,0.00248138957816377,NA,0.00496277915632754,0.00248138957816398,0.00496277884248316
"2020-08-05","FR","FR35",1015470,0.0333148250971682,0.00248138957816377,NA,0.00496277915632754,0.002481389578164,0.00496277914381988
"2020-08-06","FR","FR35",1015470,0.0337837837837838,0.00248138957816377,NA,0.00496277915632754,0.00248138957816399,0.00496277913690003
"2020-08-07","FR","FR35",1015470,0.0342661336379212,0.00248138957816377,NA,0.00496277915632754,0.00248138957816399,0.00496277916121758
"2020-08-08","FR","FR35",1015470,0.034440344403444,0.00248138957816377,NA,0.00496277915632754,0.00248138957816397,0.00496277949693753
"2020-08-09","FR","FR35",1015470,0.0371248025276461,0.00248138957816377,NA,0.00496277915632754,0.00248138957816398,0.00496277927807454
"2020-08-10","FR","FR35",1015470,0.0405278039585297,0.00248138957816377,NA,0.00496277915632754,0.00248138957816402,0.00496277915619164
"2020-08-11","FR","FR35",1015470,0.0455665024630542,0.00248138957816377,NA,0.00496277915632754,0.00248138957816401,0.00496277915504884
"2020-08-12","FR","FR35",1015470,0.045343137254902,0.00245700245700246,0,0.00491400491400491,0.0024570029087018,0.0049227023400961
"2020-08-13","FR","FR35",1015470,0.045343137254902,0.00245700245700246,0,0.00491400491400491,0.00245630375167977,0.00490902456263377
"2020-08-14","FR","FR35",1015470,0.045343137254902,0.00245700245700246,0,0.00491400491400491,0.00245676056578984,0.00491436095202725
"2020-08-15","FR","FR35",1015470,0.045343137254902,0.00245700245700246,0,0.00491400491400491,0.00245625533779249,0.00491536882200704
"2020-08-16","FR","FR35",1015470,0.045343137254902,0.00245700245700246,0,0.00491400491400491,0.00245706078775335,0.00491377868908918
"2020-08-17","FR","FR35",1015470,0.045343137254902,0.00245700245700246,0,0.00491400491400491,0.0024573365918606,0.00491335704926469
"2020-08-18","FR","FR35",1015470,0.045343137254902,0.00245700245700246,0,0.00491400491400491,0.00245689857756429,0.00491382648679689
"2020-08-19","FR","FR35",1015470,0.0460893854748603,0.00245700245700246,0,0.00491400491400491,0.00245693958658394,0.00491387735185466
"2020-08-20","FR","FR35",1015470,0.0460893854748603,0.00245700245700246,0,0.00491400491400491,0.00245694885884365,0.00491389581367803
"2020-08-21","FR","FR35",1015470,0.0460893854748603,0.00245700245700246,0,0.00491400491400491,0.00245698167705132,0.00491395282347728
"2020-08-22","FR","FR35",1015470,0.0460893854748603,0.00245700245700246,0,0.00491400491400491,0.00245697697452972,0.00491402004761005
"2020-08-23","FR","FR35",1015470,0.0460893854748603,0.00245700245700246,0,0.00491400491400491,0.00245700175334305,0.0049139881331738
"2020-08-24","FR","FR35",1015470,0.0460893854748603,0.00245700245700246,0,0.00491400491400491,0.00245700994365222,0.00491407857185808
"2020-08-25","FR","FR35",1015470,0.0460893854748603,0.00245700245700246,0,0.00491400491400491,0.00245700933024481,0.00491408198555293
"2020-08-26","FR","FR35",1015470,0.0460893854748603,0.00245700245700246,0,0.00491400491400491,0.00245700130455873,0.00491402051928185
"2020-08-27","FR","FR35",1015470,0.0460893854748603,0.00245700245700246,0,0.00491400491400491,0.0024569976030478,0.00491397234334901
"2020-08-28","FR","FR35",1015470,0.0535714285714286,0.00245700245700246,0,0.00491400491400491,0.00245700091006624,0.00491396339770581
"2020-08-29","FR","FR35",1015470,0.0535714285714286,0.00245700245700246,0,0.00491400491400491,0.00245700131007378,0.00491398595627834
"2020-08-30","FR","FR35",1015470,0.0535714285714286,0.00245700245700246,0,0.00491400491400491,0.00245700158416767,0.00491400293198382
"2020-08-31","FR","FR35",1015470,0.0535714285714286,0.00245700245700246,0,0.00491400491400491,0.00245700364166482,0.00491400528574389
"2020-09-01","FR","FR35",1015470,0.0535714285714286,0.00245700245700246,0,0.00491400491400491,0.00245700254390053,0.0049140044512333
"2020-09-02","FR","FR35",1015470,0.0535714285714286,0.00245700245700246,0,0.00491400491400491,0.0024570026618987,0.00491400447706753
"2020-09-03","FR","FR35",1015470,0.0583038869257951,0.00245700245700246,0,0.00491400491400491,0.00245700290262518,0.00491400467208489
"2020-09-04","FR","FR35",1015470,0.0445736434108527,0.00245700245700246,0,0.00491400491400491,0.00245700123407321,0.00491400472553638
"2020-09-05","FR","FR35",1015470,0.0445736434108527,0.00245700245700246,0,0.00491400491400491,0.00245700236809244,0.00491400479173472
"2020-09-06","FR","FR35",1015470,0.0445736434108527,0.00245700245700246,0,0.00491400491400491,0.00245700246381496,0.00491400503076553
"2020-09-07","FR","FR35",1015470,0.0445736434108527,0.00245700245700246,0,0.00491400491400491,0.00245700240536502,0.00491400438145904
"2020-09-08","FR","FR35",1015470,0.0445736434108527,0.00245700245700246,0,0.00491400491400491,0.00245700270874671,0.00491400588933335
"2020-09-09","FR","FR35",1015470,0.0445736434108527,0.00245700245700246,0,0.00491400491400491,0.00245700303878913,0.0049140100954542
"2020-09-10","FR","FR35",1015470,0.0445736434108527,0.00245700245700246,0,0.00491400491400491,0.00245700247687577,0.00491400211056435
"2020-09-11","FR","FR35",1015470,0.043859649122807,0.00245700245700246,0,0.00491400491400491,0.00245700244421887,0.00491400224950983
"2020-09-12","FR","FR35",1015470,0.043859649122807,0.00245700245700246,0,0.00491400491400491,0.00245700244342787,0.00491400389366082
"2020-09-13","FR","FR35",1015470,0.043859649122807,0.00245700245700246,0,0.00491400491400491,0.00245700260014762,0.00491400527502982
"2020-09-14","FR","FR35",1015470,0.043859649122807,0.00245700245700246,0,0.00491400491400491,0.00245700206642233,0.00491400470969872
"2020-09-15","FR","FR35",1015470,0.0417690417690418,0.00245700245700246,0,0.00491400491400491,0.00245700224733067,0.0049140031006232
"2020-09-16","FR","FR35",1015470,0.0417690417690418,0.00245700245700246,0,0.00491400491400491,0.00245700245227033,0.00491400241152439
"2020-09-17","FR","FR35",1015470,0.0417690417690418,0.00245700245700246,0,0.00491400491400491,0.00245700246022773,0.00491400265102541
"2020-09-18","FR","FR35",1015470,0.0417690417690418,0.00245700245700246,0,0.00491400491400491,0.00245700245500427,0.00491400344397042
"2020-09-19","FR","FR35",1015470,0.0417690417690418,0.00245700245700246,0,0.00491400491400491,0.00245700237337729,0.0049140043671931
"2020-09-20","FR","FR35",1015470,0.0417690417690418,0.00245700245700246,0,0.00491400491400491,0.00245700251656474,0.00491400513359087
"2020-09-21","FR","FR35",1015470,0.0417690417690418,0.00245700245700246,0,0.00491400491400491,0.00245700271272476,0.00491400558030704
"2020-09-22","FR","FR35",1015470,0.0417690417690418,0.00245700245700246,0,0.00491400491400491,0.0024570025741839,0.00491400568315906
"2020-09-23","FR","FR35",1015470,0.0417690417690418,0.00245700245700246,0,0.00491400491400491,0.00245700245603367,0.00491400553086355
"2020-09-24","FR","FR35",1015470,0.0420792079207921,0.00247524752475248,0,0.00495049504950495,0.00247365514247339,0.00494101408722702
"2020-09-25","FR","FR35",1015470,0.0420792079207921,0.00247524752475248,0,0.00495049504950495,0.00247563512929361,0.00495269741468854
"2020-09-26","FR","FR35",1015470,0.0420792079207921,0.00247524752475248,0,0.00495049504950495,0.00247615276378369,0.0049562673850739
"2020-09-27","FR","FR35",1015470,0.0420792079207921,0.00247524752475248,0,0.00495049504950495,0.0024747903693089,0.00495562675212835
"2020-09-28","FR","FR35",1015470,0.0420792079207921,0.00247524752475248,0,0.00495049504950495,0.00247584311696622,0.00495319423634151
"2020-09-29","FR","FR35",1015470,0.0420792079207921,0.00247524752475248,0,0.00495049504950495,0.00247478415747215,0.004950665047751
"2020-09-30","FR","FR35",1015470,0.0541871921182266,0.00738916256157635,0,0.00985221674876847,0.00732778974658977,0.00971381944888815
"2020-10-01","FR","FR35",1015470,0.0541871921182266,0.00738916256157635,0,0.00985221674876847,0.00775013677551432,0.0102169970163517
"2020-10-02","FR","FR35",1015470,0.0541871921182266,0.00738916256157635,0,0.00985221674876847,0.00809323698494596,0.00983464058629253
"2020-10-03","FR","FR35",1015470,0.0541871921182266,0.00738916256157635,0,0.00985221674876847,0.00723140548646945,0.00956640652746183
"2020-10-04","FR","FR35",1015470,0.0541871921182266,0.00738916256157635,0,0.00985221674876847,0.00735313287889286,0.00994436878928882
"2020-10-05","FR","FR35",1015470,0.0541871921182266,0.00738916256157635,0,0.00985221674876847,0.00737874481419292,0.00977316878373997
"2020-10-06","FR","FR35",1015470,0.0541871921182266,0.00738916256157635,0,0.00985221674876847,0.00743916779121112,0.010005764603351
"2020-10-07","FR","FR35",1015470,0.0541871921182266,0.00738916256157635,0,0.00985221674876847,0.00722504578119779,0.00989937793008782
"2020-10-08","FR","FR35",1015470,0.0541871921182266,0.00738916256157635,0,0.00985221674876847,0.00732697010894277,0.00970955494988675
"2020-10-09","FR","FR35",1015470,0.0541871921182266,0.00738916256157635,0,0.00985221674876847,0.00740966060884268,0.00985737317118637
"2020-10-10","FR","FR35",1015470,0.0541871921182266,0.00738916256157635,0,0.00985221674876847,0.0074304359864864,0.00975367908251413
"2020-10-11","FR","FR35",1015470,0.0541871921182266,0.00738916256157635,0,0.00985221674876847,0.00749794909470094,0.00992782268031214
"2020-10-12","FR","FR35",1015470,0.0541871921182266,0.00738916256157635,0,0.00985221674876847,0.00749960217212362,0.00996884902110637
