"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_fatalities_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"2020-09-17","BR","BRSP",44396484,0.056379821958457,0.0027231467473525,0.00864381520119225,0.00332829046898638,0.0565755470922041,0.00954407904910401,0.00273169129297463,0.00325200029541886
"2020-09-18","BR","BRSP",44396484,0.056379821958457,0.0027231467473525,0.00864381520119225,0.00332829046898638,0.0568605303133496,0.00954958458245558,0.0027321558937825,0.00327921818824872
"2020-09-19","BR","BRSP",44396484,0.056379821958457,0.0027231467473525,0.00864381520119225,0.00332829046898638,0.0568491796916527,0.00955433955047271,0.00273080426028624,0.00331727881271604
"2020-09-20","BR","BRSP",44396484,0.056379821958457,0.0027231467473525,0.00864381520119225,0.00332829046898638,0.0568188728570499,0.0095590337143688,0.00272855501153706,0.00334442203359003
"2020-09-21","BR","BRSP",44396484,0.048972602739726,0.00175131348511384,0.00688468158347676,0.00175131348511384,0.0563611873940442,0.00948455011767869,0.00200291584663649,0.00215489436264196
"2020-09-22","BR","BRSP",44396484,0.050354609929078,0.00181488203266788,0.0071301247771836,0.00181488203266788,0.0560405086574073,0.00942571515461236,0.00171100435067853,0.00161743789824084
"2020-09-23","BR","BRSP",44396484,0.0518382352941177,0.00188323917137476,0.00739371534195933,0.00188323917137476,0.0558391958070387,0.00938127550393265,0.00170589404580523,0.00155821268528991
"2020-09-24","BR","BRSP",44396484,0.055952380952381,0.00203665987780041,0.00798403193612774,0.00203665987780041,0.0559204015539753,0.0093638012219347,0.00190841357815895,0.00187067644211721
"2020-09-25","BR","BRSP",44396484,0.0568965517241379,0.00177383592017738,0.00867678958785249,0.00221729490022173,0.0559362824212065,0.00937522742663905,0.00184430779178461,0.00224508799244516
"2020-09-26","BR","BRSP",44396484,0.0568965517241379,0.00177383592017738,0.00867678958785249,0.00221729490022173,0.0559458812206168,0.0093861598750215,0.00182330407137169,0.00239797648296233
"2020-09-27","BR","BRSP",44396484,0.0568965517241379,0.00177383592017738,0.00867678958785249,0.00221729490022173,0.0559616333853878,0.00939622499217689,0.00180489232045381,0.00241017774683878
"2020-09-28","BR","BRSP",44396484,0.0582159624413146,0.00145278450363196,0.00851063829787234,0.00193704600484262,0.0560488963863057,0.00939919653858583,0.00156135042266737,0.00211610339097364
"2020-09-29","BR","BRSP",44396484,0.0582159624413146,0.00145278450363196,0.00851063829787234,0.00193704600484262,0.0562505763070856,0.00940194097510589,0.00144572933733312,0.0019221009126401
"2020-09-30","BR","BRSP",44396484,0.0582159624413146,0.00145278450363196,0.00851063829787234,0.00193704600484262,0.0563625721964462,0.00940443055486583,0.00140538441836569,0.00181397468192795
"2020-10-01","BR","BRSP",44396484,0.0582159624413146,0.00145278450363196,0.00851063829787234,0.00193704600484262,0.0565858695315847,0.00940672982647969,0.00140746927728638,0.00178294758409139
"2020-10-02","BR","BRSP",44396484,0.0666666666666667,0.00169971671388102,0.00991735537190083,0.00226628895184136,0.0643045711033169,0.00946247035752871,0.0016024580651634,0.0020764247626267
"2020-10-03","BR","BRSP",44396484,0.0666666666666667,0.00169971671388102,0.00991735537190083,0.00226628895184136,0.0670302875883462,0.00951707463035653,0.0017034581613226,0.00222954011943725
