"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth"
"2020-03-22","US","USMI",9986857,0.0444444444444444,NA,NA,NA,0.0444444444444444
"2020-03-23","US","USMI",9986857,0.0444444444444444,NA,NA,NA,0.0444444444444444
"2020-03-24","US","USMI",9986857,0.0444444444444444,NA,NA,NA,0.0444444444444444
"2020-03-25","US","USMI",9986857,0.0444444444444444,NA,NA,NA,0.0444444444444444
"2020-03-26","US","USMI",9986857,0.0444444444444444,NA,NA,NA,0.0444444444444444
"2020-03-27","US","USMI",9986857,0.0444444444444444,NA,NA,NA,0.0444444444444444
"2020-03-28","US","USMI",9986857,0.0444444444444444,NA,NA,NA,0.0444444444444444
"2020-03-29","US","USMI",9986857,0.016,NA,NA,NA,0.016
"2020-03-30","US","USMI",9986857,0.016,NA,NA,NA,0.016
"2020-03-31","US","USMI",9986857,0.016,NA,NA,NA,0.016
"2020-04-01","US","USMI",9986857,0.016,NA,NA,NA,0.016
"2020-04-02","US","USMI",9986857,0.016,NA,NA,NA,0.016
"2020-04-03","US","USMI",9986857,0.0114285714285714,NA,NA,NA,0.0114285714285714
"2020-04-04","US","USMI",9986857,0.0114285714285714,NA,NA,NA,0.0114285714285714
"2020-04-05","US","USMI",9986857,0.0114285714285714,NA,NA,NA,0.0114285714285714
"2020-04-06","US","USMI",9986857,0.0114285714285714,NA,NA,NA,0.0114285714285714
"2020-04-07","US","USMI",9986857,0.0114285714285714,NA,NA,NA,0.0114285714285714
"2020-04-08","US","USMI",9986857,0.0114285714285714,NA,NA,NA,0.0114285714285714
"2020-04-09","US","USMI",9986857,0.0114285714285714,NA,NA,NA,0.0114285714285714
"2020-04-10","US","USMI",9986857,0.0114285714285714,NA,NA,NA,0.0114285714285714
"2020-04-11","US","USMI",9986857,0.0114285714285714,NA,NA,NA,0.0114285714285714
"2020-04-12","US","USMI",9986857,0.0114285714285714,NA,NA,NA,0.0114285714285714
"2020-04-13","US","USMI",9986857,0.0114285714285714,NA,NA,NA,0.0114285714285714
"2020-04-14","US","USMI",9986857,0.0114285714285714,NA,NA,NA,0.0114285714285714
