"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"2020-03-19","ES","ESCT",7675217,NA,NA,NA,NA,NA,NA,NA
"2020-03-20","ES","ESCT",7675217,NA,NA,NA,NA,NA,NA,NA
"2020-03-21","ES","ESCT",7675217,NA,NA,NA,NA,NA,NA,NA
"2020-03-22","ES","ESCT",7675217,0.0108910891089109,NA,NA,NA,0.0108910891089109,NA,NA
"2020-03-23","ES","ESCT",7675217,0.0162162162162162,NA,NA,NA,0.0162162162162162,NA,NA
"2020-03-24","ES","ESCT",7675217,0.0236994219653179,NA,NA,NA,0.0236994219653179,NA,NA
"2020-03-25","ES","ESCT",7675217,0.0294339622641509,NA,NA,NA,0.0294339622641509,NA,NA
"2020-03-26","ES","ESCT",7675217,0.0369402985074627,NA,NA,NA,0.0369402985074627,NA,NA
"2020-03-27","ES","ESCT",7675217,0.0326388888888889,NA,NA,NA,0.0326388888888889,NA,NA
"2020-03-28","ES","ESCT",7675217,0.032258064516129,NA,NA,NA,0.032258064516129,NA,NA
"2020-03-29","ES","ESCT",7675217,0.0307958477508651,NA,NA,NA,0.0307958477508651,NA,NA
"2020-03-30","ES","ESCT",7675217,0.029038112522686,NA,NA,NA,0.029038112522686,NA,NA
"2020-03-31","ES","ESCT",7675217,0.027710843373494,NA,NA,NA,0.027710843373494,NA,NA
"2020-04-01","ES","ESCT",7675217,0.0285087719298246,NA,NA,NA,0.0285087719298246,NA,NA
"2020-04-02","ES","ESCT",7675217,0.0343716433941998,NA,NA,NA,0.0343716433941998,NA,NA
"2020-04-03","ES","ESCT",7675217,0.0354457572502685,NA,NA,NA,0.0354457572502685,NA,NA
"2020-04-04","ES","ESCT",7675217,0.0334821428571429,NA,NA,NA,0.0334821428571429,NA,NA
"2020-04-05","ES","ESCT",7675217,0.0356526739505463,NA,NA,NA,0.0356526739505463,NA,NA
"2020-04-06","ES","ESCT",7675217,0.0384615384615385,NA,NA,NA,0.0384615384615385,NA,NA
"2020-04-07","ES","ESCT",7675217,0.0338891877353416,NA,NA,NA,0.0338891877353416,NA,NA
"2020-04-08","ES","ESCT",7675217,0.0335316387236344,NA,NA,NA,0.0335316387236344,NA,NA
"2020-04-09","ES","ESCT",7675217,0.0393541876892028,NA,NA,NA,0.0393541876892028,NA,NA
"2020-04-10","ES","ESCT",7675217,0.0387157695939566,NA,NA,NA,0.0387157695939566,NA,NA
"2020-04-11","ES","ESCT",7675217,0.0469556243550052,NA,NA,NA,0.0469556243550052,NA,NA
"2020-04-12","ES","ESCT",7675217,0.0484581497797357,NA,NA,NA,0.0484581497797357,NA,NA
"2020-04-13","ES","ESCT",7675217,0.0459473412493547,NA,NA,NA,0.0459473412493547,NA,NA
"2020-04-14","ES","ESCT",7675217,0.0457976849521892,NA,NA,NA,0.0457976849521892,NA,NA
"2020-04-15","ES","ESCT",7675217,0.0506329113924051,NA,NA,NA,0.0506329113924051,NA,NA
"2020-04-16","ES","ESCT",7675217,0.0500799147575919,NA,NA,NA,0.0506353391374632,NA,NA
"2020-04-17","ES","ESCT",7675217,0.050344462109168,NA,NA,NA,0.051888078915356,NA,NA
"2020-04-18","ES","ESCT",7675217,0.0514665190924184,NA,NA,NA,0.0531362248259775,NA,NA
"2020-04-19","ES","ESCT",7675217,0.0506260206859009,NA,NA,NA,0.0540102448215332,NA,NA
"2020-04-20","ES","ESCT",7675217,0.0506260206859009,NA,NA,NA,0.0511061894905314,NA,NA
"2020-04-21","ES","ESCT",7675217,0.0506260206859009,NA,NA,NA,0.0508568996679489,NA,NA
"2020-04-22","ES","ESCT",7675217,0.0506260206859009,NA,NA,NA,0.0508337495361109,NA,NA
"2020-04-23","ES","ESCT",7675217,0.0506260206859009,NA,NA,NA,0.0508001663470967,NA,NA
"2020-04-24","ES","ESCT",7675217,0.0506260206859009,NA,NA,NA,0.0509429499193182,NA,NA
"2020-04-25","ES","ESCT",7675217,0.0506260206859009,NA,NA,NA,0.0507315155249527,NA,NA
"2020-04-26","ES","ESCT",7675217,0.0542514345331247,NA,NA,NA,0.0536414689581237,NA,NA
"2020-04-27","ES","ESCT",7675217,0.0613317757009346,NA,NA,NA,0.0612993935671176,NA,NA
"2020-04-28","ES","ESCT",7675217,0.0613317757009346,NA,NA,NA,0.0623466130164316,NA,NA
"2020-04-29","ES","ESCT",7675217,0.0703259005145798,NA,NA,NA,0.0697661913490114,NA,NA
"2020-04-30","ES","ESCT",7675217,0.0703259005145798,NA,NA,NA,0.0715049559500543,NA,NA
"2020-05-01","ES","ESCT",7675217,0.0703259005145798,NA,NA,NA,0.0708606418815476,NA,NA
"2020-05-02","ES","ESCT",7675217,0.0703259005145798,NA,NA,NA,0.0708558037797378,NA,NA
"2020-05-03","ES","ESCT",7675217,0.0695802185163887,NA,NA,NA,0.0705075770437512,NA,NA
"2020-05-04","ES","ESCT",7675217,0.0695802185163887,NA,NA,NA,0.0702677503984976,NA,NA
"2020-05-05","ES","ESCT",7675217,0.0695802185163887,NA,NA,NA,0.0702242318786727,NA,NA
"2020-05-06","ES","ESCT",7675217,0.0695802185163887,NA,NA,NA,0.0702799521965638,NA,NA
"2020-05-07","ES","ESCT",7675217,0.0695802185163887,NA,NA,NA,0.0699489580421054,NA,NA
"2020-05-08","ES","ESCT",7675217,0.0695802185163887,NA,NA,NA,0.0700349753512029,NA,NA
"2020-05-09","ES","ESCT",7675217,0.0620245757753072,0,NA,0,0.0692000360056963,0,0
"2020-05-10","ES","ESCT",7675217,0.062978222483814,0,NA,0,0.0687275488982819,0,0
"2020-05-11","ES","ESCT",7675217,0.0645320781939521,0.00393232095988002,NA,0.0314585676790401,0.0683837477133117,0.00393232095988002,0.0314585676790401
"2020-05-12","ES","ESCT",7675217,0.0630608147886477,0.004508911993802,NA,0.0297834575789847,0.0679549360535587,0.004508911993802,0.0297834575789847
"2020-05-13","ES","ESCT",7675217,0.0656723689416336,0.00397209164944766,NA,0.0285640598265101,0.0679130496291552,0.00397209164944766,0.0285640598265101
"2020-05-14","ES","ESCT",7675217,0.0555939361541588,0.00101074931550101,NA,0.00248180157821607,0.0670237312755575,0.00101074931550101,0.00248180157821607
"2020-05-15","ES","ESCT",7675217,0.0578193798680634,0.00284042266560901,NA,0.00419810293273134,0.0664365020135277,0.00284042266560901,0.00419810293273134
"2020-05-16","ES","ESCT",7675217,0.0578193798680634,0.00284042266560901,NA,0.00419810293273134,0.0660874481292435,0.00284042266560901,0.00419810293273134
"2020-05-17","ES","ESCT",7675217,0.0587668051030151,0.00628293086676811,NA,0.00404853794141082,0.0656453100518254,0.00628293086676811,0.00404853794141082
"2020-05-18","ES","ESCT",7675217,0.0576383806704962,0.00621319970258598,NA,0.00400357289216392,0.0651100829660333,0.00621319970258598,0.00400357289216392
"2020-05-19","ES","ESCT",7675217,0.0557425131275669,0.0056144150441571,NA,0.0034424789026016,0.0647930485398503,0.0056144150441571,0.0034424789026016
"2020-05-20","ES","ESCT",7675217,0.0537063244646274,0.00575596687377986,NA,0.00352978143204927,0.0643501316808887,0.00575596687377986,0.00352978143204927
"2020-05-21","ES","ESCT",7675217,0.0535681813045234,0.0058503910300843,NA,0.00358803315140489,0.0637917930851378,0.0058503910300843,0.00358803315140489
"2020-05-22","ES","ESCT",7675217,0.0535681813045234,0.0058503910300843,NA,0.00358803315140489,0.0632575278289264,0.0058503910300843,0.00358803315140489
"2020-05-23","ES","ESCT",7675217,0.0535156377230575,0.00584439828692849,NA,0.00358433576976341,0.063010930850105,0.00584439828692849,0.00358433576976341
"2020-05-24","ES","ESCT",7675217,0.0535156377230575,0.00584439828692849,NA,0.00358433576976341,0.0626926905459611,0.00584439828692849,0.00358433576976341
"2020-05-25","ES","ESCT",7675217,0.0535156377230575,0.00584439828692849,NA,0.00358433576976341,0.0623250845845411,0.00584439828692849,0.00358433576976341
"2020-05-26","ES","ESCT",7675217,0.0535156377230575,0.00584439828692849,NA,0.00358433576976341,0.0618864953292684,0.00584439828692849,0.00358433576976341
"2020-05-27","ES","ESCT",7675217,0.0535156377230575,0.00584439828692849,NA,0.00358433576976341,0.0616461816235881,0.00584439828692849,0.00358433576976341
"2020-05-28","ES","ESCT",7675217,0.0535156377230575,0.00584439828692849,NA,0.00358433576976341,0.0614487431446221,0.00584439828692849,0.00358433576976341
"2020-05-29","ES","ESCT",7675217,0.0535156377230575,0.00584439828692849,NA,0.00358433576976341,0.0612194417062116,0.00584439828692849,0.00358433576976341
"2020-05-30","ES","ESCT",7675217,0.0535156377230575,0.00584439828692849,NA,0.00358433576976341,0.0609501477292275,0.00584439828692849,0.00358433576976341
"2020-05-31","ES","ESCT",7675217,0.0514308116488056,0.00597168300745423,NA,0.00344339156500829,0.060574582746535,0.00597168300745423,0.00344339156500829
"2020-06-01","ES","ESCT",7675217,0.0514308116488056,0.00597168300745423,NA,0.00344339156500829,0.0603077099627486,0.00597168300745423,0.00344339156500829
"2020-06-02","ES","ESCT",7675217,0.0514308116488056,0.00597168300745423,NA,0.00344339156500829,0.060112167332738,0.00597168300745423,0.00344339156500829
"2020-06-03","ES","ESCT",7675217,0.0514308116488056,0.00597168300745423,NA,0.00344339156500829,0.0599212685634261,0.00597168300745423,0.00344339156500829
"2020-06-04","ES","ESCT",7675217,0.0514308116488056,0.00597168300745423,NA,0.00344339156500829,0.0597032345951543,0.00597168300745423,0.00344339156500829
"2020-06-05","ES","ESCT",7675217,0.0526097263923198,0.00608098502756769,NA,0.00348894259599135,0.0594923935555142,0.00607066213120579,0.00348656021962672
"2020-06-06","ES","ESCT",7675217,0.0505932178330451,0.00610585519058002,NA,0.00350332651812725,0.0592285568905814,0.00611250519583881,0.00350549397194688
"2020-06-07","ES","ESCT",7675217,0.0505702048402664,0.00610533161874581,NA,0.00349944040995407,0.0589664478727036,0.00610890505135713,0.00350083338702228
"2020-06-08","ES","ESCT",7675217,0.0493994842168069,0.00617015800010326,NA,0.00353690222607149,0.0588001632428308,0.00616408182273308,0.00353384820234596
"2020-06-09","ES","ESCT",7675217,0.0505084328624334,0.00635265985197367,NA,0.00302618259183638,0.0586552685469842,0.00634274639028002,0.00306864686110045
"2020-06-10","ES","ESCT",7675217,0.0505084328624334,0.00635265985197367,NA,0.00302618259183638,0.0584670385224521,0.00636832170636916,0.00302607506204086
