"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth"
"2020-03-22","US","USPA",12801989,0,0,0,0,0
"2020-03-23","US","USPA",12801989,0,0,0,0,0
"2020-03-24","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0666666666666667
"2020-03-25","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0666666666666667
"2020-03-26","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0666666666666667
"2020-03-27","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0666666666666667
"2020-03-28","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0666666666666667
"2020-03-29","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0666666666666667
"2020-03-30","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0666666666666667
"2020-03-31","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0666666666666667
"2020-04-01","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0666666666666667
"2020-04-02","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0666666666666667
"2020-04-03","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0666666666666667
"2020-04-04","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0666666666666667
"2020-04-05","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0666666666666667
"2020-04-06","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0666666666666667
"2020-04-07","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0666666666666667
"2020-04-08","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0666666666666667
"2020-04-09","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0666666666666667
"2020-04-10","US","USPA",12801989,0.0666666666666667,NA,NA,NA,0.0666666666666667
"2020-04-11","US","USPA",12801989,0.0153846153846154,NA,NA,NA,0.0153846153846154
"2020-04-12","US","USPA",12801989,0.0153846153846154,NA,NA,NA,0.0153846153846154
"2020-04-13","US","USPA",12801989,0.0153846153846154,NA,NA,NA,0.0153846153846154
"2020-04-14","US","USPA",12801989,0.0153846153846154,NA,NA,NA,0.0153846153846154
"2020-04-15","US","USPA",12801989,0.035,NA,NA,NA,0.035
"2020-04-16","US","USPA",12801989,0.035,NA,NA,NA,0.035
"2020-04-17","US","USPA",12801989,0.035,NA,NA,NA,0.035
"2020-04-18","US","USPA",12801989,0.035,NA,NA,NA,0.053905325443806
"2020-04-19","US","USPA",12801989,0.035,NA,NA,NA,0.053205128205129
"2020-04-20","US","USPA",12801989,0.035,NA,NA,NA,0.0525549450549474
"2020-04-21","US","USPA",12801989,0.035,NA,NA,NA,0.0519496021220174
"2020-04-22","US","USPA",12801989,0.035,NA,NA,NA,0.0513846153846167
"2020-04-23","US","USPA",12801989,0.035,NA,NA,NA,0.0508560794044678
"2020-04-24","US","USPA",12801989,0.035,NA,NA,NA,0.0503605769230787
"2020-04-25","US","USPA",12801989,0.035,NA,NA,NA,0.0498951048951067
"2020-04-26","US","USPA",12801989,0.035,NA,NA,NA,0.0494570135746621
"2020-04-27","US","USPA",12801989,0.035,NA,NA,NA,0.0490439560439579
"2020-04-28","US","USPA",12801989,0.035,NA,NA,NA,0.0486538461538482
"2020-04-29","US","USPA",12801989,0.035,NA,NA,NA,0.0482848232848391
"2020-04-30","US","USPA",12801989,0.035,NA,NA,NA,0.047935222672066
"2020-05-01","US","USPA",12801989,0.035,NA,NA,NA,0.0476035502958589
"2020-05-02","US","USPA",12801989,0.035,NA,NA,NA,0.0472884615384624
"2020-05-03","US","USPA",12801989,0.035,NA,NA,NA,0.0469887429643542
"2020-05-04","US","USPA",12801989,0.035,NA,NA,NA,0.0467032967032978
"2020-05-05","US","USPA",12801989,0.035,NA,NA,NA,0.0464311270125234
"2020-05-06","US","USPA",12801989,0.035,NA,NA,NA,0.0461713286713296
