"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"2020-06-20","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900900901,0.00900900900900901
"2020-06-21","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900900901,0.00900900900900901
"2020-06-22","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900900901,0.00900900900900901
"2020-06-23","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900900901,0.00900900900900901
"2020-06-24","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900900901,0.00900900900900901
"2020-06-25","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900900901,0.00900900900900901
"2020-06-26","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900900901,0.00900900900900901
"2020-06-27","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900900901,0.00900900900900901
"2020-06-28","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900900901,0.00900900900900901
"2020-06-29","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900900901,0.00900900900900901
"2020-06-30","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900682321,0.00900900900682321
"2020-07-01","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900947251,0.00900900900947251
"2020-07-02","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900841948,0.00900900900841948
"2020-07-03","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.0090090024610893,0.0090090024610893
"2020-07-04","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900744462602,0.00900900744462602
"2020-07-05","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900294397,0.00900900900294397
"2020-07-06","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900899619219,0.00900900899619219
"2020-07-07","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900507337,0.00900900900507337
"2020-07-08","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900902904974,0.00900900902904974
"2020-07-09","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900918817637,0.00900900918817637
"2020-07-10","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900262355676,0.00900900262355676
"2020-07-11","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900978647345,0.00900900978647345
"2020-07-12","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900779066395,0.00900900779066395
"2020-07-13","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900901076724235,0.00900901076724235
"2020-07-14","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900902579174083,0.00900902579174083
"2020-07-15","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900930737565,0.00900900930737565
"2020-07-16","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900901417469359,0.00900901417469359
"2020-07-17","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900879883956,0.00900900879883956
"2020-07-18","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900654288788,0.00900900654288788
"2020-07-19","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900888118324,0.00900900888118324
"2020-07-20","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900929586727,0.00900900929586727
"2020-07-21","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.0090090089418579,0.0090090089418579
"2020-07-22","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900898943162,0.00900900898943162
"2020-07-23","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900903159407,0.00900900903159407
"2020-07-24","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900248153,0.00900900900248153
"2020-07-25","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900579853,0.00900900900579853
"2020-07-26","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900901349797,0.00900900901349797
"2020-07-27","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900630065,0.00900900900630065
"2020-07-28","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900901048049,0.00900900901048049
"2020-07-29","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900775392,0.00900900900775392
"2020-07-30","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900887887,0.00900900900887887
"2020-07-31","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900919385765,0.00900900919385765
"2020-08-01","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.0090090096498945,0.0090090096498945
"2020-08-02","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900922223477,0.00900900922223477
"2020-08-03","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900664743823,0.00900900664743823
"2020-08-04","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.0090090037165401,0.0090090037165401
"2020-08-05","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900652734235,0.00900900652734235
"2020-08-06","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900538872228,0.00900900538872228
"2020-08-07","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900368153,0.00900900368153
"2020-08-08","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900899815411174,0.00900899815411174
"2020-08-09","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900899181201254,0.00900899181201254
"2020-08-10","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900899924261206,0.00900899924261206
"2020-08-11","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900899824590692,0.00900899824590692
"2020-08-12","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900899078026197,0.00900899078026197
"2020-08-13","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900898518911057,0.00900898518911057
"2020-08-14","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900899940317953,0.00900899940317953
"2020-08-15","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900899655246211,0.00900899655246211
"2020-08-16","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900898607706359,0.00900898607706359
"2020-08-17","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900898629994621,0.00900898629994621
"2020-08-18","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900094624796,0.00900900094624796
"2020-08-19","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900899552954195,0.00900899552954195
"2020-08-20","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900898191739421,0.00900898191739421
"2020-08-21","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900899412608107,0.00900899412608107
"2020-08-22","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.0090090023593933,0.0090090023593933
"2020-08-23","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900899459507765,0.00900899459507765
"2020-08-24","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900618799,0.00900900900618799
"2020-08-25","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900857608,0.00900900900857608
"2020-08-26","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900901013369,0.00900900901013369
"2020-08-27","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900901010069,0.00900900901010069
"2020-08-28","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900920698,0.00900900900920698
"2020-08-29","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900853059,0.00900900900853059
"2020-08-30","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900853778,0.00900900900853778
"2020-08-31","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900895742,0.00900900900895742
"2020-09-01","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900927259,0.00900900900927259
"2020-09-02","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900924104,0.00900900900924104
"2020-09-03","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900899798,0.00900900900899798
"2020-09-04","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900883202,0.00900900900883202
"2020-09-05","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.0090090090088835,0.0090090090088835
"2020-09-06","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900905462,0.00900900900905462
"2020-09-07","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900914521,0.00900900900914521
"2020-09-08","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900906261,0.00900900900906261
"2020-09-09","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900892231,0.00900900900892231
"2020-09-10","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900892126,0.00900900900892126
"2020-09-11","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900906945,0.00900900900906945
"2020-09-12","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900906913,0.00900900900906913
"2020-09-13","BR","BRPI",3204028,0.018018018018018,0.00900900900900901,0,0.00900900900900901,0.00900900900894966,0.00900900900894966
"2020-09-14","BR","BRPI",3204028,0.0186915887850467,0,0,0,0.00465610800532834,0.00465610800532834
"2020-09-15","BR","BRPI",3204028,0.0186915887850467,0,0,0,0.00249409483757948,0.00249409483757948
"2020-09-16","BR","BRPI",3204028,0.0186915887850467,0,0,0,0.00122884967447197,0.00122884967447197
"2020-09-17","BR","BRPI",3204028,0.0186915887850467,0,0,0,0.000508579890501711,0.000508579890501711
"2020-09-18","BR","BRPI",3204028,0.0186915887850467,0,0,0,0.000172920509149756,0.000172920509149756
"2020-09-19","BR","BRPI",3204028,0,0,0,0,6.10712876006497e-05,6.10712876006497e-05
"2020-09-20","BR","BRPI",3204028,0,0,0,0,3.00276471733106e-05,3.00276471733106e-05
"2020-09-21","BR","BRPI",3204028,0,0,0,0,1.71315092752334e-05,1.71315092752334e-05
"2020-09-22","BR","BRPI",3204028,0,0,0,0,6.09786050972823e-06,6.09786050972823e-06
"2020-09-23","BR","BRPI",3204028,0,0,0,0,8.47242210809122e-07,8.47242210809122e-07
"2020-09-24","BR","BRPI",3204028,0,0,0,0,6.56082015564456e-08,6.56082015564456e-08
"2020-09-25","BR","BRPI",3204028,0,0,0,0,9.43813763286151e-09,9.43813763286151e-09
"2020-09-26","BR","BRPI",3204028,0,0,0,0,7.34840348695786e-09,7.34840348695786e-09
"2020-09-27","BR","BRPI",3204028,0,0,0,0,1.35966813570589e-08,1.35966813570589e-08
"2020-09-28","BR","BRPI",3204028,0,0,0,0,6.83527679403881e-09,6.83527679403881e-09
"2020-09-29","BR","BRPI",3204028,0,0,0,0,2.62348588365888e-10,2.62348588365888e-10
"2020-09-30","BR","BRPI",3204028,0,0,0,0,1.62798570176848e-12,1.62798570176848e-12
"2020-10-01","BR","BRPI",3204028,0,0,0,0,1.37764802224287e-14,1.37764802224287e-14
"2020-10-02","BR","BRPI",3204028,0,0,0,0,2.53767355497395e-15,2.53767355497395e-15
"2020-10-03","BR","BRPI",3204028,0,0,0,0,4.45360485144711e-14,4.45360485144711e-14
"2020-10-04","BR","BRPI",3204028,0,0,0,0,1.06809675892956e-12,1.06809675892956e-12
"2020-10-05","BR","BRPI",3204028,0,0,0,0,3.64887570551479e-13,3.64887570551479e-13
"2020-10-06","BR","BRPI",3204028,0,0,0,0,6.05601692020039e-16,6.05601692020039e-16
"2020-10-07","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-08","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-09","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-10","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-11","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-12","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-13","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-14","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-15","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-16","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-17","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-18","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-19","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-20","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-21","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-22","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-23","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-24","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-25","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-26","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-27","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-28","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-29","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-30","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-10-31","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-01","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-02","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-03","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-04","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-05","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-06","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-07","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-08","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-09","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-10","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-11","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-12","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-13","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-14","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-15","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-16","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-17","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-18","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-19","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-20","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-21","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-22","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-23","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-24","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-25","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-26","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-27","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-28","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-29","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-11-30","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-01","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-02","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-03","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-04","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-05","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-06","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-07","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-08","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-09","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-10","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-11","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-12","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-13","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-14","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-15","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-16","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-17","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
"2020-12-18","BR","BRPI",3204028,0,0,0,0,2.22044604925031e-16,2.22044604925031e-16
