"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"2020-03-20","CY","CY02",244900,0,0,0,0,0,0,0
"2020-03-21","CY","CY02",244900,0,0,0,0,0,0,0
"2020-03-22","CY","CY02",244900,0,0,0,0,0,0,0
"2020-03-23","CY","CY02",244900,0,0,0,0,0,0,0
"2020-03-24","CY","CY02",244900,0,0,0,0,0,0,0
"2020-03-25","CY","CY02",244900,0,0,0,0,0,0,0
"2020-03-26","CY","CY02",244900,0,0,0,0,0,0,0
"2020-03-27","CY","CY02",244900,0,0,0,0,0,0,0
"2020-03-28","CY","CY02",244900,0,0,0,0,0,0,0
"2020-03-29","CY","CY02",244900,0,0,0,0,0,0,0
"2020-03-30","CY","CY02",244900,0,0,0,0,0,0,0
"2020-03-31","CY","CY02",244900,0,0,0,0,0,0,0
"2020-04-01","CY","CY02",244900,0,0,0,0,0,0,0
"2020-04-02","CY","CY02",244900,0,0,0,0,0,0,0
"2020-04-03","CY","CY02",244900,0,0,0,0,0,0,0
"2020-04-04","CY","CY02",244900,0,0,0,0,0,0,0
"2020-04-05","CY","CY02",244900,0,0,0,0,0,0,0
"2020-04-06","CY","CY02",244900,0,0,0,0,0,0,0
"2020-04-07","CY","CY02",244900,0,0,0,0,0,0,0
"2020-04-08","CY","CY02",244900,0,0,0,0,0,0,0
"2020-04-09","CY","CY02",244900,0,0,0,0,0,0,0
"2020-04-10","CY","CY02",244900,0,0,0,0,0,0,0
"2020-04-11","CY","CY02",244900,0,0,0,0,0,0,0
"2020-04-12","CY","CY02",244900,0,0,0,0,0,0,0
"2020-04-13","CY","CY02",244900,0,0,0,0,0,0,0
"2020-04-14","CY","CY02",244900,0,0,0,0,0,0,0
"2020-04-15","CY","CY02",244900,0,0,0,0,0,0,0
"2020-04-16","CY","CY02",244900,0,0,0,0,0,0,0
"2020-04-17","CY","CY02",244900,0,0,0,0,0,0,0
"2020-04-18","CY","CY02",244900,0,0,0,0,0,0,0
"2020-04-19","CY","CY02",244900,0,0,0,0,0,0,0
"2020-04-20","CY","CY02",244900,0,0,0,0,0,0,0
"2020-04-21","CY","CY02",244900,0,0,0,0,0,0,0
"2020-04-22","CY","CY02",244900,0,0,0,0,0,0,0
"2020-04-23","CY","CY02",244900,0,0,0,0,0,0,0
"2020-04-24","CY","CY02",244900,0,0,0,0,0,0,0
"2020-04-25","CY","CY02",244900,0,0,0,0,0,0,0
"2020-04-26","CY","CY02",244900,0,0,0,0,0,0,0
"2020-04-27","CY","CY02",244900,0,0,0,0,0,0,0
"2020-04-28","CY","CY02",244900,0,0,0,0,0,0,0
"2020-04-29","CY","CY02",244900,0,0,0,0,0,0,0
"2020-04-30","CY","CY02",244900,0,0,0,0,0,0,0
"2020-05-01","CY","CY02",244900,0,0,0,0,0,0,0
"2020-05-02","CY","CY02",244900,0,0,0,0,0,0,0
"2020-05-03","CY","CY02",244900,0,0,0,0,0,0,0
"2020-05-04","CY","CY02",244900,0,0,0,0,0,0,0
"2020-05-05","CY","CY02",244900,0,0,0,0,0,0,0
"2020-05-06","CY","CY02",244900,0,0,0,0,0,0,0
"2020-05-07","CY","CY02",244900,0,0,0,0,0,0,0
"2020-05-08","CY","CY02",244900,0,0,0,0,0,0,0
"2020-05-09","CY","CY02",244900,0,0,0,0,0,0,0
"2020-05-10","CY","CY02",244900,0,0,0,0,0,0,0
"2020-05-11","CY","CY02",244900,0,0,0,0,0,0,0
"2020-05-12","CY","CY02",244900,0,0,0,0,0,0,0
"2020-05-13","CY","CY02",244900,0,0,0,0,0,0,0
"2020-05-14","CY","CY02",244900,0,0,0,0,0,0,0
"2020-05-15","CY","CY02",244900,0,0,0,0,0,0,0
"2020-05-16","CY","CY02",244900,0,0,0,0,0,0,0
"2020-05-17","CY","CY02",244900,0,0,0,0,0,0,0
"2020-05-18","CY","CY02",244900,0,0,0,0,0,0,0
"2020-05-19","CY","CY02",244900,0,0,0,0,0,0,0
"2020-05-20","CY","CY02",244900,0,0,0,0,0,0,0
"2020-05-21","CY","CY02",244900,0,0,0,0,0,0,0
"2020-05-22","CY","CY02",244900,0,0,0,0,0,0,0
"2020-05-23","CY","CY02",244900,0,0,0,0,0,0,0
"2020-05-24","CY","CY02",244900,0,0,0,0,0,0,0
"2020-05-25","CY","CY02",244900,0,0,0,0,0,0,0
"2020-05-26","CY","CY02",244900,0,0,0,0,0,0,0
"2020-05-27","CY","CY02",244900,0,0,0,0,0,0,0
"2020-05-28","CY","CY02",244900,0,0,0,0,0,0,0
"2020-05-29","CY","CY02",244900,0,0,0,0,0,0,0
"2020-05-30","CY","CY02",244900,0,0,0,0,0,0,0
"2020-05-31","CY","CY02",244900,0,0,0,0,0,0,0
"2020-06-01","CY","CY02",244900,0,0,0,0,0,0,0
"2020-06-02","CY","CY02",244900,0,0,0,0,0,0,0
"2020-06-03","CY","CY02",244900,0,0,0,0,0,0,0
"2020-06-04","CY","CY02",244900,0,0,0,0,0,0,0
"2020-06-05","CY","CY02",244900,0,0,0,0,0,0,0
"2020-06-06","CY","CY02",244900,0,0,0,0,0,0,0
