"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_fatalities_past_smooth"
"2020-03-19","ES","ESMC",1493898,NA,NA,NA,NA,NA,NA
"2020-03-20","ES","ESMC",1493898,NA,NA,NA,NA,NA,NA
"2020-03-21","ES","ESMC",1493898,NA,NA,NA,NA,NA,NA
"2020-03-22","ES","ESMC",1493898,NA,NA,NA,NA,NA,NA
"2020-03-23","ES","ESMC",1493898,NA,NA,NA,NA,NA,NA
"2020-03-24","ES","ESMC",1493898,NA,NA,NA,NA,NA,NA
"2020-03-25","ES","ESMC",1493898,0,0,0,0,0,0
"2020-03-26","ES","ESMC",1493898,0,0,0,0,0,0
"2020-03-27","ES","ESMC",1493898,0,0,0,0,0,0
"2020-03-28","ES","ESMC",1493898,0,0,0,0,0,0
"2020-03-29","ES","ESMC",1493898,0,0,0,0,0,0
"2020-03-30","ES","ESMC",1493898,0,0,0,0,0,0
"2020-03-31","ES","ESMC",1493898,0,0,0,0,0,0
"2020-04-01","ES","ESMC",1493898,0,0,0,0,0,0
"2020-04-02","ES","ESMC",1493898,0,0,0,0,0,0
"2020-04-03","ES","ESMC",1493898,0,0,0,0,0,0
"2020-04-04","ES","ESMC",1493898,0,0,0,0,0,0
"2020-04-05","ES","ESMC",1493898,0,0,0,0,0,0
"2020-04-06","ES","ESMC",1493898,0,0,0,0,0,0
"2020-04-07","ES","ESMC",1493898,0.0043956043956044,0,0,0,0.0043956043956044,0
"2020-04-08","ES","ESMC",1493898,0.0043956043956044,0,0,0,0.0043956043956044,0
"2020-04-09","ES","ESMC",1493898,0.00672268907563025,0,0,0,0.00672268907563025,0
"2020-04-10","ES","ESMC",1493898,0.0263752825923135,0,0,0,0.0263752825923135,0
"2020-04-11","ES","ESMC",1493898,0.0223266745005875,0,0,0,0.0223266745005875,0
"2020-04-12","ES","ESMC",1493898,0.0212335692618807,0,0,0,0.0212335692618807,0
"2020-04-13","ES","ESMC",1493898,0.0225095785440613,0,0,0,0.0225095785440613,0
"2020-04-14","ES","ESMC",1493898,0.0132352941176471,0,0,0,0.0132352941176471,0
"2020-04-15","ES","ESMC",1493898,0.0132352941176471,0,0,0,0.0132352941176471,0
"2020-04-16","ES","ESMC",1493898,0.0134939759036145,0,0,0,0.0134939759036145,0
"2020-04-17","ES","ESMC",1493898,0.0142506142506142,0,0,0,0.0142506142506142,0
"2020-04-18","ES","ESMC",1493898,0.0142506142506142,0,0,0,0.0142506142506142,0
"2020-04-19","ES","ESMC",1493898,0.0142506142506142,0,0,0,0.0142506142506142,0
"2020-04-20","ES","ESMC",1493898,0.0142506142506142,0,0,0,0.0142506142506142,0
"2020-04-21","ES","ESMC",1493898,0.0142506142506142,0,0,0,0.0142506142506142,0
"2020-04-22","ES","ESMC",1493898,0.0142506142506142,0,0,0,0.0142506142506142,0
"2020-04-23","ES","ESMC",1493898,0.0142506142506142,0,0,0,0.0142506142506142,0
"2020-04-24","ES","ESMC",1493898,0.0142506142506142,0,0,0,0.0142506142506142,0
"2020-04-25","ES","ESMC",1493898,0.0142506142506142,0,0,0,0.0142506142506142,0
"2020-04-26","ES","ESMC",1493898,0.0142506142506142,0,0,0,0.0142506142506142,0
"2020-04-27","ES","ESMC",1493898,0.0142506142506142,0,0,0,0.0142506142506142,0
"2020-04-28","ES","ESMC",1493898,0.0142506142506142,0,0,0,0.0142506142506142,0
"2020-04-29","ES","ESMC",1493898,0.0142506142506142,0,0,0,0.0142506142506142,0
"2020-04-30","ES","ESMC",1493898,0.0142506142506142,0,0,0,0.0142506142506142,0
"2020-05-01","ES","ESMC",1493898,0.0142506142506142,0,0,0,0.0142506142506142,0
"2020-05-02","ES","ESMC",1493898,0.0142506142506142,0,0,0,0.0147672878491945,0
"2020-05-03","ES","ESMC",1493898,0.0142506142506142,0,0,0,0.0147184685455443,0
"2020-05-04","ES","ESMC",1493898,0.0142506142506142,0,0,0,0.0146748872659147,0
"2020-05-05","ES","ESMC",1493898,0.0142506142506142,0,0,0,0.0146358551323494,0
"2020-05-06","ES","ESMC",1493898,0.0142506142506142,0,0,0,0.0146007911291351,0
"2020-05-07","ES","ESMC",1493898,0.0142506142506142,0,0,0,0.014569202531975,0
"2020-05-08","ES","ESMC",1493898,0.0142506142506142,0,0,0,0.0145406693578529,0
"2020-05-09","ES","ESMC",1493898,0.0142506142506142,0,0,0,0.0145148319357052,0
"2020-05-10","ES","ESMC",1493898,0.0142506142506142,0,0,0,0.0144913808731107,0
"2020-05-11","ES","ESMC",1493898,0.0142506142506142,0,0,0,0.0144700489296851,0
"2020-05-12","ES","ESMC",1493898,0.0157248157248157,0,0,0,0.0146049306447554,0
"2020-05-13","ES","ESMC",1493898,0.0157248157248157,0,0,0,0.014728916399022,0
"2020-05-14","ES","ESMC",1493898,0.0122729504172803,0,0,0,0.0144953688174695,0
"2020-05-15","ES","ESMC",1493898,0.0121546961325967,0,0,0,0.0143614144804633,0
"2020-05-16","ES","ESMC",1493898,0.0140692640692641,0,0,0,0.0143536465912574,0
"2020-05-17","ES","ESMC",1493898,0.0140692640692641,0,0,0,0.0143467153770511,0
"2020-05-18","ES","ESMC",1493898,0.0140692640692641,0,0,0,0.0143400838756882,0
"2020-05-19","ES","ESMC",1493898,0.0140692640692641,0,0,0,0.0143337218051151,0
"2020-05-20","ES","ESMC",1493898,0.0140692640692641,0,0,0,0.014327860990495,0
"2020-05-21","ES","ESMC",1493898,0.0140692640692641,0,0,0,0.0143220354551637,0
"2020-05-22","ES","ESMC",1493898,0.0140692640692641,0,0,0,0.0143164830942646,0
"2020-05-23","ES","ESMC",1493898,0.0140692640692641,0,0,0,0.0143111846409244,0
"2020-05-24","ES","ESMC",1493898,0.0140692640692641,0,0,0,0.0143062680403601,0
"2020-05-25","ES","ESMC",1493898,0.0140692640692641,0,0,0,0.0143013890766772,0
"2020-05-26","ES","ESMC",1493898,0.0140692640692641,0,0,0,0.0142967171131987,0
"2020-05-27","ES","ESMC",1493898,0.0140692640692641,0,0,0,0.0142922349484962,0
"2020-05-28","ES","ESMC",1493898,0.0140692640692641,0,0,0,0.0142879293534842,0
"2020-05-29","ES","ESMC",1493898,0.0140692640692641,0,0,0,0.0142837892169786,0
"2020-05-30","ES","ESMC",1493898,0.0140692640692641,0,0,0,0.0142798046974874,0
"2020-05-31","ES","ESMC",1493898,0.0140692640692641,0,0,0,0.0142760830937057,0
"2020-06-01","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0142880002796711,0
"2020-06-02","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0142995101165933,0
"2020-06-03","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0143106546886543,0
"2020-06-04","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0143214824803865,0
"2020-06-05","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0143316904957149,0
"2020-06-06","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0143426915862459,0
"2020-06-07","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.014372013248306,0
"2020-06-08","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.014408043414232,0
"2020-06-09","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0144422148493157,0
"2020-06-10","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0144746333319909,0
"2020-06-11","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0145053985180157,0
"2020-06-12","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0145346042246644,0
"2020-06-13","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0145623387170212,0
"2020-06-14","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0145886849959686,0
"2020-06-15","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0146137210820115,0
"2020-06-16","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0146375202936417,0
"2020-06-17","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0146601515174613,0
"2020-06-18","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0146816794683099,0
"2020-06-19","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.014702164937674,0
"2020-06-20","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0147216650354238,0
"2020-06-21","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0147402334110488,0
"2020-06-22","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0147579204722558,0
"2020-06-23","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0147747735872757,0
"2020-06-24","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0147908372768618,0
"2020-06-25","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0148061533945879,0
"2020-06-26","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0148207612964126,0
"2020-06-27","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0148346979997281,0
"2020-06-28","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0148479983325835,0
"2020-06-29","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.014860695073767,0
"2020-06-30","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0148728190821133,0
"2020-07-01","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0148843994253987,0
"2020-07-02","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.014895463485055,0
"2020-07-03","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0149060370692118,0
"2020-07-04","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0149161445109755,0
"2020-07-05","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0149258087615951,0
"2020-07-06","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0149350514773568,0
"2020-07-07","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0149438931007769,0
"2020-07-08","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0149523529364419,0
"2020-07-09","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.014960449221765,0
"2020-07-10","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0149681991927247,0
"2020-07-11","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0149756191457804,0
"2020-07-12","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0149827244952103,0
"2020-07-13","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.014989529826811,0
"2020-07-14","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0149960489480156,0
"2020-07-15","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0150022734412866,0
"2020-07-16","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0150082571320254,0
"2020-07-17","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0150139898420239,0
"2020-07-18","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0150195147717745,0
"2020-07-19","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0150247858190256,0
"2020-07-20","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0150298395736037,0
"2020-07-21","ES","ESMC",1493898,0.0149413020277481,0,0,0,0.0150346855459415,0
"2020-07-22","ES","ESMC",1493898,0.0190274841437632,0,0,0,0.0151956511101031,0
"2020-07-23","ES","ESMC",1493898,0.0178394449950446,0,0,0,0.0153074115116375,0
"2020-07-24","ES","ESMC",1493898,0.0193842645381984,0,0,0,0.0154756376887428,0
"2020-07-25","ES","ESMC",1493898,0.0193842645381984,0,0,0,0.0156480235217871,0
"2020-07-26","ES","ESMC",1493898,0.0195838433292534,0,0,0,0.0158294879178644,0
"2020-07-27","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.0160037434622644,0
"2020-07-28","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.0161808312126637,0
"2020-07-29","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.0163564607352133,0
"2020-07-30","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.0179382264542397,0
"2020-07-31","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.0167010998050337,0
"2020-08-01","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.0168706178819454,0
"2020-08-02","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.017040925272696,0
"2020-08-03","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.0172087034409328,0
"2020-08-04","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.0173703654363313,0
"2020-08-05","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.0175223743743014,0
"2020-08-06","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.0176721009688609,0
"2020-08-07","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.0178183779134747,0
"2020-08-08","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.0179615778849529,0
"2020-08-09","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.0181013180806187,0
"2020-08-10","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.0182369948140307,0
"2020-08-11","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.0183678632722241,0
"2020-08-12","ES","ESMC",1493898,0.0198150594451783,0,0,0,0.018494991254502,0
"2020-08-13","ES","ESMC",1493898,0.0231660231660232,0,0.05,0,0.0187941734568058,0.05
"2020-08-14","ES","ESMC",1493898,0.0231660231660232,0,0.05,0,0.0190938817187879,0.05
"2020-08-15","ES","ESMC",1493898,0.0231660231660232,0,0.05,0,0.0193933621556325,0.05
"2020-08-16","ES","ESMC",1493898,0.0231660231660232,0,0.05,0,0.0196920505512325,0.05
"2020-08-17","ES","ESMC",1493898,0.0231660231660232,0,0.05,0,0.0199893516240269,0.05
"2020-08-18","ES","ESMC",1493898,0.0231660231660232,0,0.05,0,0.0202772219874375,0.05
"2020-08-19","ES","ESMC",1493898,0.0231660231660232,0,0.05,0,0.0205578590774458,0.05
"2020-08-20","ES","ESMC",1493898,0.0231660231660232,0,0.05,0,0.0208301278609985,0.05
"2020-08-21","ES","ESMC",1493898,0.0221565731166913,0,0.05,0,0.0210205186504624,0.05
"2020-08-22","ES","ESMC",1493898,0.0221565731166913,0,0.05,0,0.0233617765415725,0.05
"2020-08-23","ES","ESMC",1493898,0.0267857142857143,0,0.05,0,0.0242397332859219,0.05
"2020-08-24","ES","ESMC",1493898,0.0769230769230769,0,0.05,0,0.0694254760892187,0.05
"2020-08-25","ES","ESMC",1493898,0.1,0,0.05,0,0.103120876118332,0.05
"2020-08-26","ES","ESMC",1493898,0.1,0,0.05,0,0.10967903597907,0.05
"2020-08-27","ES","ESMC",1493898,0.1,0,0.05,0,0.114016429105694,0.05
"2020-08-28","ES","ESMC",1493898,0.1,0,0.05,0,0.117282262617242,0.05
"2020-08-29","ES","ESMC",1493898,0.1,0,0.05,0,0.115732724331645,0.05
"2020-08-30","ES","ESMC",1493898,0.1,0,0.05,0,0.111665063615216,0.05
"2020-08-31","ES","ESMC",1493898,0.1,0,0.05,0,0.105814190664277,0.05
"2020-09-01","ES","ESMC",1493898,0.1,0,0.05,0,0.106249060497579,0.05
"2020-09-02","ES","ESMC",1493898,0.1,0,0.05,0,0.108732315888714,0.05
"2020-09-03","ES","ESMC",1493898,0.1,0,0.05,0,0.108785236811001,0.05
"2020-09-04","ES","ESMC",1493898,0.1,0,0.05,0,0.108077926027684,0.05
"2020-09-05","ES","ESMC",1493898,0.1,0,0.05,0,0.106956877806179,0.05
"2020-09-06","ES","ESMC",1493898,0.1,0,0.05,0,0.105182043728321,0.05
"2020-09-07","ES","ESMC",1493898,0.1,0,0.05,0,0.102849770535206,0.0500000894142061
"2020-09-08","ES","ESMC",1493898,0.1,0,0.05,0,0.102491555125987,0.0500000148922746
"2020-09-09","ES","ESMC",1493898,0.1,0,0.05,0,0.103988682359064,0.0500025044314646
"2020-09-10","ES","ESMC",1493898,0.15,0,0.05,0,0.115612970558944,0.0500000042472324
"2020-09-11","ES","ESMC",1493898,0.15,0,0.05,0,0.151852935204731,0.0500000000000002
"2020-09-12","ES","ESMC",1493898,0.15,0,0.05,0,0.141209636353495,0.0500000000000002
"2020-09-13","ES","ESMC",1493898,0.15,0,0.05,0,0.147849512231244,0.0500013727586091
"2020-09-14","ES","ESMC",1493898,0.15,0,0.05,0,0.153538912782379,0.0500011040469467
"2020-09-15","ES","ESMC",1493898,0.15,0,0.05,0,0.158371872049326,0.0500008891145848
"2020-09-16","ES","ESMC",1493898,0.15,0,0.05,0,0.162458527983272,0.0500000000000002
"2020-09-17","ES","ESMC",1493898,0.15,0,0.05,0,0.165918785105353,0.0500000146775129
"2020-09-18","ES","ESMC",1493898,0.15,0,0.05,0,0.168846758156459,0.0500000000000002
"2020-09-19","ES","ESMC",1493898,0.15,0,0.05,0,0.171328130157647,0.0500004066361197
"2020-09-20","ES","ESMC",1493898,0.0181818181818182,0,0.00909090909090909,0,0.136579695352994,0.0489510489510492
"2020-09-21","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.124999813129146,0.0479052086703334
"2020-09-22","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.115134359904009,0.046910384988677
"2020-09-23","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.109748796872211,0.04596293386329
"2020-09-24","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.105731113717716,0.0450595502321069
"2020-09-25","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.102866813055994,0.0441972294932667
"2020-09-26","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.100154497566808,0.0433732341205653
"2020-09-27","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0975130955578534,0.0425850646336491
"2020-09-28","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0949423529992291,0.0418304342738357
"2020-09-29","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0923247817318206,0.0411072468456812
"2020-09-30","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0896605709595978,0.0404135772717371
"2020-10-01","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.087020590499331,0.0397476544807508
"2020-10-02","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0847424500388352,0.0391078463090188
"2020-10-03","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0830831684021017,0.0384926461438919
"2020-10-04","ES","ESMC",1493898,0.0177935943060498,0,0.00711743772241993,0,0.0818104904580362,0.0379006610793358
