"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"2020-03-22","US","USCA",39512223,0,NA,NA,NA,0,NA,NA
"2020-03-23","US","USCA",39512223,0.0598086124401914,NA,NA,NA,0.0598086124401914,NA,NA
"2020-03-24","US","USCA",39512223,0.0598086124401914,NA,NA,NA,0.0598086124401914,NA,NA
"2020-03-25","US","USCA",39512223,0.0598086124401914,NA,NA,NA,0.0598086124401914,NA,NA
"2020-03-26","US","USCA",39512223,0.0598086124401914,NA,NA,NA,0.0598086124401914,NA,NA
"2020-03-27","US","USCA",39512223,0.0598086124401914,NA,NA,NA,0.0598086124401914,NA,NA
"2020-03-28","US","USCA",39512223,0.0598086124401914,NA,NA,NA,0.0598086124401914,NA,NA
"2020-03-29","US","USCA",39512223,0.0437062937062937,NA,NA,NA,0.0437062937062937,NA,NA
"2020-03-30","US","USCA",39512223,0.025293586269196,NA,NA,NA,0.025293586269196,NA,NA
"2020-03-31","US","USCA",39512223,0.025293586269196,NA,NA,NA,0.025293586269196,NA,NA
"2020-04-01","US","USCA",39512223,0.0235888795282224,NA,NA,NA,0.0235888795282224,NA,NA
"2020-04-02","US","USCA",39512223,0.0206112295664534,NA,NA,NA,0.0206112295664534,NA,NA
"2020-04-03","US","USCA",39512223,0.0218368657675016,NA,NA,NA,0.0218368657675016,NA,NA
"2020-04-04","US","USCA",39512223,0.0206435944140862,NA,NA,NA,0.0206435944140862,NA,NA
"2020-04-05","US","USCA",39512223,0.0230386052303861,NA,NA,NA,0.0230386052303861,NA,NA
"2020-04-06","US","USCA",39512223,0.00817438692098093,NA,NA,NA,0.00817438692098093,NA,NA
"2020-04-07","US","USCA",39512223,0.0118744698897371,NA,NA,NA,0.0118744698897371,NA,NA
"2020-04-08","US","USCA",39512223,0.0128558310376492,NA,NA,NA,0.0128558310376492,NA,NA
"2020-04-09","US","USCA",39512223,0.0135338345864662,NA,NA,NA,0.0135338345864662,NA,NA
"2020-04-10","US","USCA",39512223,0.0106171201061712,NA,NA,NA,0.0106171201061712,NA,NA
"2020-04-11","US","USCA",39512223,0.0145903479236813,NA,NA,NA,0.0145903479236813,NA,NA
"2020-04-12","US","USCA",39512223,0.0150375939849624,NA,NA,NA,0.0150375939849624,NA,NA
"2020-04-13","US","USCA",39512223,0.0150375939849624,NA,NA,NA,0.0150375939849624,NA,NA
"2020-04-14","US","USCA",39512223,0.0150375939849624,NA,NA,NA,0.0150375939849624,NA,NA
"2020-04-15","US","USCA",39512223,0.0150375939849624,NA,NA,NA,0.0150375939849624,NA,NA
"2020-04-16","US","USCA",39512223,0.0150375939849624,NA,NA,NA,0.0150375939849624,NA,NA
"2020-04-17","US","USCA",39512223,0.0150375939849624,NA,NA,NA,0.0278744565294987,NA,NA
"2020-04-18","US","USCA",39512223,0.014827018121911,NA,NA,NA,0.0273912180699579,NA,NA
"2020-04-19","US","USCA",39512223,0.00975081256771398,NA,NA,NA,0.026761203587735,NA,NA
"2020-04-20","US","USCA",39512223,0.00989010989010989,NA,NA,NA,0.0261794417360929,NA,NA
"2020-04-21","US","USCA",39512223,0.00989010989010989,NA,NA,NA,0.0256364640078932,NA,NA
"2020-04-22","US","USCA",39512223,0.00989010989010989,NA,NA,NA,0.0251285171008681,NA,NA
"2020-04-23","US","USCA",39512223,0.00957446808510638,NA,NA,NA,0.0246424530691253,NA,NA
"2020-04-24","US","USCA",39512223,0.00989010989010989,NA,NA,NA,0.0241954123667312,NA,NA
"2020-04-25","US","USCA",39512223,0.00989010989010989,NA,NA,NA,0.0237746681762423,NA,NA
"2020-04-26","US","USCA",39512223,0.00989010989010989,NA,NA,NA,0.0233779665109243,NA,NA
"2020-04-27","US","USCA",39512223,0.00989010989010989,NA,NA,NA,0.0230033038270127,NA,NA
"2020-04-28","US","USCA",39512223,0.00989010989010989,NA,NA,NA,0.0226488931800695,NA,NA
"2020-04-29","US","USCA",39512223,0.0116094986807388,NA,NA,NA,0.0223583827985081,NA,NA
"2020-04-30","US","USCA",39512223,0.0116094986807388,NA,NA,NA,0.022082770385232,NA,NA
"2020-05-01","US","USCA",39512223,0.0116094986807388,NA,NA,NA,0.0218209385926195,NA,NA
"2020-05-02","US","USCA",39512223,0.0116094986807388,NA,NA,NA,0.0215718790825736,NA,NA
"2020-05-03","US","USCA",39512223,0.0116094986807388,NA,NA,NA,0.0213346795491968,NA,NA
"2020-05-04","US","USCA",39512223,0.0116094986807388,NA,NA,NA,0.0211085125522559,NA,NA
"2020-05-05","US","USCA",39512223,0.00926430517711172,NA,NA,NA,0.0208393260210024,NA,NA
"2020-05-06","US","USCA",39512223,0.00926430517711172,NA,NA,NA,0.0205821033355829,NA,NA
"2020-05-07","US","USCA",39512223,0.00926430517711172,NA,NA,NA,0.0203360642451813,NA,NA
"2020-05-08","US","USCA",39512223,0.00926430517711172,NA,NA,NA,0.0201004949033075,NA,NA
"2020-05-09","US","USCA",39512223,0.00977198697068404,NA,NA,NA,0.0198853176547111,NA,NA
"2020-05-10","US","USCA",39512223,0.00977198697068404,NA,NA,NA,0.0196789231509556,NA,NA
"2020-05-11","US","USCA",39512223,0.00977198697068404,NA,NA,NA,0.0194807844273501,NA,NA
"2020-05-12","US","USCA",39512223,0.00977198697068404,NA,NA,NA,0.0192904158497687,NA,NA
"2020-05-13","US","USCA",39512223,0.00977198697068404,NA,NA,NA,0.0191073691405557,NA,NA
"2020-05-14","US","USCA",39512223,0.00935064935064935,NA,NA,NA,0.0189232800879156,NA,NA
"2020-05-15","US","USCA",39512223,0.00980926430517711,NA,NA,NA,0.0187545020178647,NA,NA
"2020-05-16","US","USCA",39512223,0.00980926430517711,NA,NA,NA,0.0185918613321796,NA,NA
"2020-05-17","US","USCA",39512223,0.00980926430517711,NA,NA,NA,0.0184350292424118,NA,NA
"2020-05-18","US","USCA",39512223,0.0103388856978748,NA,NA,NA,0.0182929916363672,NA,NA
"2020-05-19","US","USCA",39512223,0.0103388856978748,NA,NA,NA,0.0181558549630143,NA,NA
"2020-05-20","US","USCA",39512223,0.0103388856978748,NA,NA,NA,0.0180233609265878,NA,NA
"2020-05-21","US","USCA",39512223,0.0101580135440181,NA,NA,NA,0.017892271803545,NA,NA
"2020-05-22","US","USCA",39512223,0.0101580135440181,NA,NA,NA,0.0177654806845364,NA,NA
"2020-05-23","US","USCA",39512223,0.0101580135440181,NA,NA,NA,0.0176427796016248,NA,NA
"2020-05-24","US","USCA",39512223,0.0101580135440181,NA,NA,NA,0.0175239737911866,NA,NA
"2020-05-25","US","USCA",39512223,0.0101580135440181,NA,NA,NA,0.0174088806623246,NA,NA
"2020-05-26","US","USCA",39512223,0.0101580135440181,NA,NA,NA,0.0172973296085399,NA,NA
"2020-05-27","US","USCA",39512223,0.0101580135440181,NA,NA,NA,0.0171891574163153,NA,NA
"2020-05-28","US","USCA",39512223,0.0101580135440181,NA,NA,NA,0.0170842149704601,NA,NA
"2020-05-29","US","USCA",39512223,0.0101580135440181,NA,NA,NA,0.016982359795244,NA,NA
"2020-05-30","US","USCA",39512223,0.0101580135440181,NA,NA,NA,0.0168834555088242,NA,NA
"2020-05-31","US","USCA",39512223,0.0101580135440181,NA,NA,NA,0.0167873777664698,NA,NA
"2020-06-01","US","USCA",39512223,0.0101580135440181,NA,NA,NA,0.016694006439393,NA,NA
"2020-06-02","US","USCA",39512223,0.0109699769053118,NA,NA,NA,0.0166145060291974,NA,NA
"2020-06-03","US","USCA",39512223,0.0109699769053118,NA,NA,NA,0.0165371837124323,NA,NA
"2020-06-04","US","USCA",39512223,0.0109699769053118,NA,NA,NA,0.0164619511880113,NA,NA
"2020-06-05","US","USCA",39512223,0.00705329153605016,NA,NA,NA,0.0163365032093828,NA,NA
"2020-06-06","US","USCA",39512223,0.00696055684454756,NA,NA,NA,0.0162131353680016,NA,NA
"2020-06-07","US","USCA",39512223,0.00696055684454756,NA,NA,NA,0.0160929713394544,NA,NA
"2020-06-08","US","USCA",39512223,0.00732302685109845,NA,NA,NA,0.0159805368120043,NA,NA
"2020-06-09","US","USCA",39512223,0.0123253903040263,NA,NA,NA,0.0159342684847229,NA,NA
"2020-06-10","US","USCA",39512223,0.0135256988277728,NA,NA,NA,0.015904161364011,NA,NA
"2020-06-11","US","USCA",39512223,0.0135256988277728,NA,NA,NA,0.0158747976289956,NA,NA
"2020-06-12","US","USCA",39512223,0.0146056475170399,NA,NA,NA,0.0158593201886059,NA,NA
"2020-06-13","US","USCA",39512223,0.0147492625368732,NA,NA,NA,0.0158459472538303,NA,NA
"2020-06-14","US","USCA",39512223,0.0129757785467128,0,NA,0,0.0158117773428289,0,0
"2020-06-15","US","USCA",39512223,0.0129757785467128,0,NA,0,0.0157784126481881,0,0
"2020-06-16","US","USCA",39512223,0.0129757785467128,0,NA,0,0.0157458238795663,0,0
"2020-06-17","US","USCA",39512223,0.0129757785467128,0,NA,0,0.0157139842780392,0,0
"2020-06-18","US","USCA",39512223,0.0129757785467128,0,NA,0,0.0156828684120377,0,0
"2020-06-19","US","USCA",39512223,0.0129757785467128,0,NA,0,0.0156524515649757,0,0
"2020-06-20","US","USCA",39512223,0.0133333333333333,0,NA,0,0.0156266835846241,0,0
"2020-06-21","US","USCA",39512223,0.0137614678899083,0,NA,0,0.0156061867795904,0,0
"2020-06-22","US","USCA",39512223,0.0137614678899083,0,NA,0,0.015586135417348,0,0
"2020-06-23","US","USCA",39512223,0.0137488542621448,0,NA,0,0.0155663797060695,0,0
"2020-06-24","US","USCA",39512223,0.0137488542621448,0,NA,0,0.0155470444720602,0,0
"2020-06-25","US","USCA",39512223,0.0118074477747502,0,NA,0,0.0155076801546846,0,0
"2020-06-26","US","USCA",39512223,0.0118074477747502,0,NA,0,0.0154691360673935,0,0
"2020-06-27","US","USCA",39512223,0.0118074477747502,0,NA,0,0.015431386703552,0,0
"2020-06-28","US","USCA",39512223,0.0118074477747502,0,NA,0,0.0153944077348908,0,0
"2020-06-29","US","USCA",39512223,0.0118074477747502,0,NA,0,0.0153581758161014,0,0
"2020-06-30","US","USCA",39512223,0.0118074477747502,0,NA,0,0.0153226685356879,0,0
"2020-07-01","US","USCA",39512223,0.0118074477747502,0,NA,0,0.0152878643697384,0,0
"2020-07-02","US","USCA",39512223,0.0118181818181818,0,NA,0,0.0152538478741346,0,0
"2020-07-03","US","USCA",39512223,0.0118181818181818,0,NA,0,0.0152204918930091,0,0
"2020-07-04","US","USCA",39512223,0.0118181818181818,0,NA,0,0.0151877773730586,0,0
"2020-07-05","US","USCA",39512223,0.00999091734786558,0,NA,0,0.0151382834680567,0,0
"2020-07-06","US","USCA",39512223,0.00999091734786558,0,NA,0,0.0150897234103191,0,0
"2020-07-07","US","USCA",39512223,0.0103675777568332,0,NA,0,0.0150455912079501,0,0
"2020-07-08","US","USCA",39512223,0.0104662226450999,0,NA,0,0.0150031896471829,0,0
