"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"2020-03-23","IT","IT72",5801692,NA,NA,NA,NA,NA,NA,NA
"2020-03-24","IT","IT72",5801692,NA,NA,NA,NA,NA,NA,NA
"2020-03-25","IT","IT72",5801692,NA,NA,NA,NA,NA,NA,NA
"2020-03-26","IT","IT72",5801692,NA,NA,NA,NA,NA,NA,NA
"2020-03-27","IT","IT72",5801692,NA,NA,NA,NA,NA,NA,NA
"2020-03-28","IT","IT72",5801692,NA,NA,NA,NA,NA,NA,NA
"2020-03-29","IT","IT72",5801692,NA,NA,NA,NA,NA,NA,NA
"2020-03-30","IT","IT72",5801692,NA,NA,NA,NA,NA,NA,NA
"2020-03-31","IT","IT72",5801692,NA,NA,NA,NA,NA,NA,NA
"2020-04-01","IT","IT72",5801692,NA,NA,NA,NA,NA,NA,NA
"2020-04-02","IT","IT72",5801692,NA,NA,NA,NA,NA,NA,NA
"2020-04-03","IT","IT72",5801692,NA,NA,NA,NA,NA,NA,NA
"2020-04-04","IT","IT72",5801692,NA,NA,NA,NA,NA,NA,NA
"2020-04-05","IT","IT72",5801692,NA,NA,NA,NA,NA,NA,NA
"2020-04-06","IT","IT72",5801692,NA,NA,NA,NA,NA,NA,NA
"2020-04-07","IT","IT72",5801692,NA,NA,NA,NA,NA,NA,NA
"2020-04-08","IT","IT72",5801692,NA,NA,NA,NA,NA,NA,NA
"2020-04-09","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666667,NA,NA
"2020-04-10","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666667,NA,NA
"2020-04-11","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666667,NA,NA
"2020-04-12","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666667,NA,NA
"2020-04-13","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666667,NA,NA
"2020-04-14","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666667,NA,NA
"2020-04-15","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666667,NA,NA
"2020-04-16","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666667,NA,NA
"2020-04-17","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666667,NA,NA
"2020-04-18","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666667,NA,NA
"2020-04-19","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666667,NA,NA
"2020-04-20","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666667,NA,NA
"2020-04-21","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666667,NA,NA
"2020-04-22","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666667,NA,NA
"2020-04-23","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666667,NA,NA
"2020-04-24","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666667,NA,NA
"2020-04-25","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666667,NA,NA
"2020-04-26","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666667,NA,NA
"2020-04-27","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666667,NA,NA
"2020-04-28","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666667,NA,NA
"2020-04-29","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666667,NA,NA
"2020-04-30","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666667,NA,NA
"2020-05-01","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666667,NA,NA
"2020-05-02","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666667,NA,NA
"2020-05-03","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666667,NA,NA
"2020-05-04","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666672694292705,NA,NA
"2020-05-05","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666667613745638,NA,NA
"2020-05-06","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666669,NA,NA
"2020-05-07","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666680454377628,NA,NA
"2020-05-08","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666669,NA,NA
"2020-05-09","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666695081825,NA,NA
"2020-05-10","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666673564986592,NA,NA
"2020-05-11","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666691065754,NA,NA
"2020-05-12","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666669,NA,NA
"2020-05-13","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666889708031,NA,NA
"2020-05-14","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666861571812,NA,NA
"2020-05-15","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666674003,NA,NA
"2020-05-16","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666669888,NA,NA
"2020-05-17","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666684775423294,NA,NA
"2020-05-18","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666669,NA,NA
"2020-05-19","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666669,NA,NA
"2020-05-20","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666669,NA,NA
"2020-05-21","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666746084561,NA,NA
"2020-05-22","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666669,NA,NA
"2020-05-23","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666669,NA,NA
"2020-05-24","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666724833687,NA,NA
"2020-05-25","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666680814913,NA,NA
"2020-05-26","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666715155887,NA,NA
"2020-05-27","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666669,NA,NA
"2020-05-28","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666709482135,NA,NA
"2020-05-29","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666666666669,NA,NA
"2020-05-30","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666670088781825,NA,NA
"2020-05-31","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666669722055124,NA,NA
"2020-06-01","IT","IT72",5801692,0.0666666666666667,NA,NA,NA,0.0666666936147149,NA,NA
"2020-06-02","IT","IT72",5801692,0.0363636363636364,NA,NA,NA,0.066115702479343,NA,NA
"2020-06-03","IT","IT72",5801692,0.0363636363636364,NA,NA,NA,0.0655844155844183,NA,NA
"2020-06-04","IT","IT72",5801692,0.0363636363636364,NA,NA,NA,0.0650717703349353,NA,NA
"2020-06-05","IT","IT72",5801692,0.0363636363636364,NA,NA,NA,0.0645768025078435,NA,NA
"2020-06-06","IT","IT72",5801692,0.0363636363636364,NA,NA,NA,0.0640986132511616,NA,NA
"2020-06-07","IT","IT72",5801692,0.019047619047619,NA,NA,NA,0.0633477633477678,NA,NA
"2020-06-08","IT","IT72",5801692,0.019047619047619,NA,NA,NA,0.062621531473992,NA,NA
"2020-06-09","IT","IT72",5801692,0.019047619047619,NA,NA,NA,0.0619187264348802,NA,NA
"2020-06-10","IT","IT72",5801692,0.019047619047619,NA,NA,NA,0.0612382326668048,NA,NA
