"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_fatalities_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"2020-04-01","EC","ECP",3228233,0.00557413600891862,NA,NA,NA,0.00557413600891862,NA,NA,NA
"2020-04-02","EC","ECP",3228233,0.00556117290192113,NA,NA,NA,0.00556117290192113,NA,NA,NA
"2020-04-03","EC","ECP",3228233,0.00538302277432712,NA,NA,NA,0.00538302277432712,NA,NA,NA
"2020-04-04","EC","ECP",3228233,0.00482897384305835,NA,NA,NA,0.00482897384305835,NA,NA,NA
"2020-04-05","EC","ECP",3228233,0.0047713717693837,NA,NA,NA,0.0047713717693837,NA,NA,NA
"2020-04-06","EC","ECP",3228233,0.00353634577603143,NA,NA,NA,0.00353634577603143,NA,NA,NA
"2020-04-07","EC","ECP",3228233,0.0023961661341853,NA,NA,NA,0.0023961661341853,NA,NA,NA
"2020-04-08","EC","ECP",3228233,0.00226928895612708,NA,NA,NA,0.00226928895612708,NA,NA,NA
"2020-04-09","EC","ECP",3228233,0.00251436781609195,NA,NA,NA,0.00251436781609195,NA,NA,NA
"2020-04-10","EC","ECP",3228233,0.0027359781121751,NA,NA,NA,0.0027359781121751,NA,NA,NA
"2020-04-11","EC","ECP",3228233,0.00369872225958305,NA,NA,NA,0.00369872225958305,NA,NA,NA
"2020-04-12","EC","ECP",3228233,0.00369872225958305,NA,NA,NA,0.00369872225958305,NA,NA,NA
"2020-04-13","EC","ECP",3228233,0.00379746835443038,NA,NA,NA,0.00379746835443038,NA,NA,NA
"2020-04-14","EC","ECP",3228233,0.00474683544303797,NA,NA,NA,0.00474683544303797,NA,NA,NA
"2020-04-15","EC","ECP",3228233,0.00498442367601246,NA,NA,NA,0.00498442367601246,NA,NA,NA
"2020-04-16","EC","ECP",3228233,0.0060126582278481,NA,NA,NA,0.0060126582278481,NA,NA,NA
"2020-04-17","EC","ECP",3228233,0.00716510903426791,NA,NA,NA,0.00716510903426791,NA,NA,NA
"2020-04-18","EC","ECP",3228233,0.00716510903426791,NA,NA,NA,0.00716510903426791,NA,NA,NA
"2020-04-19","EC","ECP",3228233,0.00813253012048193,NA,NA,NA,0.00813253012048193,NA,NA,NA
"2020-04-20","EC","ECP",3228233,0.00813253012048193,NA,NA,NA,0.00813253012048193,NA,NA,NA
"2020-04-21","EC","ECP",3228233,0.00813253012048193,NA,NA,NA,0.00813253012048193,NA,NA,NA
"2020-04-22","EC","ECP",3228233,0.0108187134502924,NA,NA,NA,0.0108187134502924,NA,NA,NA
"2020-04-23","EC","ECP",3228233,0.0135446685878963,NA,NA,NA,0.0135446685878963,NA,NA,NA
"2020-04-24","EC","ECP",3228233,0.0161931818181818,NA,NA,NA,0.0161931818181818,NA,NA,NA
"2020-04-25","EC","ECP",3228233,0.0184573002754821,NA,NA,NA,0.0184573002754821,NA,NA,NA
"2020-04-26","EC","ECP",3228233,0.0184573002754821,NA,NA,NA,0.0194882335203768,NA,NA,NA
"2020-04-27","EC","ECP",3228233,0.0212121212121212,NA,NA,NA,0.0216455936908141,NA,NA,NA
"2020-04-28","EC","ECP",3228233,0.0212121212121212,NA,NA,NA,0.0222645898504789,NA,NA,NA
"2020-04-29","EC","ECP",3228233,0.0212121212121212,NA,NA,NA,0.0233547408320825,NA,NA,NA
"2020-04-30","EC","ECP",3228233,0.0212121212121212,NA,NA,NA,0.0241064879089537,NA,NA,NA
"2020-05-01","EC","ECP",3228233,0.0212121212121212,NA,NA,NA,0.0246382453569268,NA,NA,NA
"2020-05-02","EC","ECP",3228233,0.0233870967741935,NA,NA,NA,0.0256630129079609,NA,NA,NA
"2020-05-03","EC","ECP",3228233,0.0233870967741935,NA,NA,NA,0.026384402739471,NA,NA,NA
"2020-05-04","EC","ECP",3228233,0.0233870967741935,NA,NA,NA,0.0269041198424128,NA,NA,NA
