"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"2020-03-19","ES","ESVC",5003769,NA,NA,NA,NA,NA,NA,NA
"2020-03-20","ES","ESVC",5003769,NA,NA,NA,NA,NA,NA,NA
"2020-03-21","ES","ESVC",5003769,NA,NA,NA,NA,NA,NA,NA
"2020-03-22","ES","ESVC",5003769,0.0110294117647059,NA,NA,NA,0.0110294117647059,NA,NA
"2020-03-23","ES","ESVC",5003769,0.0110294117647059,NA,NA,NA,0.0110294117647059,NA,NA
"2020-03-24","ES","ESVC",5003769,0.00947867298578199,NA,NA,NA,0.00947867298578199,NA,NA
"2020-03-25","ES","ESVC",5003769,0.0315706393054459,NA,NA,NA,0.0315706393054459,NA,NA
"2020-03-26","ES","ESVC",5003769,0.0377094972067039,NA,NA,NA,0.0377094972067039,NA,NA
"2020-03-27","ES","ESVC",5003769,0.0350649350649351,NA,NA,NA,0.0350649350649351,NA,NA
"2020-03-28","ES","ESVC",5003769,0.0370588235294118,NA,NA,NA,0.0370588235294118,NA,NA
"2020-03-29","ES","ESVC",5003769,0.0377049180327869,NA,NA,NA,0.0377049180327869,NA,NA
"2020-03-30","ES","ESVC",5003769,0.0358851674641148,NA,NA,NA,0.0358851674641148,NA,NA
"2020-03-31","ES","ESVC",5003769,0.0382323733862959,NA,NA,NA,0.0382323733862959,NA,NA
"2020-04-01","ES","ESVC",5003769,0.0368129097327282,NA,NA,NA,0.0368129097327282,NA,NA
"2020-04-02","ES","ESVC",5003769,0.0347826086956522,NA,NA,NA,0.0347826086956522,NA,NA
"2020-04-03","ES","ESVC",5003769,0.0347826086956522,NA,NA,NA,0.0347826086956522,NA,NA
"2020-04-04","ES","ESVC",5003769,0.0345679012345679,NA,NA,NA,0.0345679012345679,NA,NA
"2020-04-05","ES","ESVC",5003769,0.0336492890995261,NA,NA,NA,0.0336492890995261,NA,NA
"2020-04-06","ES","ESVC",5003769,0.0336492890995261,NA,NA,NA,0.0336492890995261,NA,NA
"2020-04-07","ES","ESVC",5003769,0.0331838565022422,NA,NA,NA,0.0331838565022422,NA,NA
"2020-04-08","ES","ESVC",5003769,0.0331838565022422,NA,NA,NA,0.0331838565022422,NA,NA
"2020-04-09","ES","ESVC",5003769,0.0260485651214128,NA,NA,NA,0.0260485651214128,NA,NA
"2020-04-10","ES","ESVC",5003769,0.0236902050113895,NA,NA,NA,0.0236902050113895,NA,NA
"2020-04-11","ES","ESVC",5003769,0.0204166666666667,NA,NA,NA,0.0204166666666667,NA,NA
"2020-04-12","ES","ESVC",5003769,0.01586655817738,NA,NA,NA,0.01586655817738,NA,NA
"2020-04-13","ES","ESVC",5003769,0.0173364854215918,NA,NA,NA,0.0173364854215918,NA,NA
"2020-04-14","ES","ESVC",5003769,0.020488573680063,NA,NA,NA,0.020488573680063,NA,NA
"2020-04-15","ES","ESVC",5003769,0.020488573680063,NA,NA,NA,0.020488573680063,NA,NA
"2020-04-16","ES","ESVC",5003769,0.0295909486510009,NA,NA,NA,0.0282039824804586,NA,NA
