"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"2020-03-22","PT","PT11",2250533,0.0032258064516129,NA,NA,NA,0.0032258064516129,NA,NA
"2020-03-23","PT","PT11",2250533,0.0010752688172043,NA,NA,NA,0.0010752688172043,NA,NA
"2020-03-24","PT","PT11",2250533,0.0010752688172043,NA,NA,NA,0.0010752688172043,NA,NA
"2020-03-25","PT","PT11",2250533,0.0010752688172043,NA,NA,NA,0.0010752688172043,NA,NA
"2020-03-26","PT","PT11",2250533,0.0010752688172043,NA,NA,NA,0.0010752688172043,NA,NA
"2020-03-27","PT","PT11",2250533,0.0010752688172043,NA,NA,NA,0.0010752688172043,NA,NA
"2020-03-28","PT","PT11",2250533,0.006,NA,NA,NA,0.006,NA,NA
"2020-03-29","PT","PT11",2250533,0.00775193798449612,NA,NA,NA,0.00775193798449612,NA,NA
"2020-03-30","PT","PT11",2250533,0.00671140939597315,NA,NA,NA,0.00671140939597315,NA,NA
"2020-03-31","PT","PT11",2250533,0.0106508875739645,NA,NA,NA,0.0106508875739645,NA,NA
"2020-04-01","PT","PT11",2250533,0.0106508875739645,NA,NA,NA,0.0106508875739645,NA,NA
"2020-04-02","PT","PT11",2250533,0.0106508875739645,NA,NA,NA,0.0106508875739645,NA,NA
"2020-04-03","PT","PT11",2250533,0.0106508875739645,NA,NA,NA,0.0106508875739645,NA,NA
"2020-04-04","PT","PT11",2250533,0.0106508875739645,NA,NA,NA,0.0106508875739645,NA,NA
"2020-04-05","PT","PT11",2250533,0.0103703703703704,NA,NA,NA,0.0103703703703704,NA,NA
"2020-04-06","PT","PT11",2250533,0.0103703703703704,NA,NA,NA,0.0103703703703704,NA,NA
"2020-04-07","PT","PT11",2250533,0.0101694915254237,NA,NA,NA,0.0101694915254237,NA,NA
"2020-04-08","PT","PT11",2250533,0.0115972588297312,NA,NA,NA,0.0115972588297312,NA,NA
"2020-04-09","PT","PT11",2250533,0.00847457627118644,NA,NA,NA,0.00847457627118644,NA,NA
