"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth"
"2020-03-22","US","USNC",10488084,0,NA,NA,NA,0
"2020-03-23","US","USNC",10488084,0,NA,NA,NA,0
"2020-03-24","US","USNC",10488084,0,NA,NA,NA,0
"2020-03-25","US","USNC",10488084,0,NA,NA,NA,0
"2020-03-26","US","USNC",10488084,0,NA,NA,NA,0
"2020-03-27","US","USNC",10488084,0,NA,NA,NA,0
"2020-03-28","US","USNC",10488084,0,NA,NA,NA,0
"2020-03-29","US","USNC",10488084,0,NA,NA,NA,0
"2020-03-30","US","USNC",10488084,0,NA,NA,NA,0
"2020-03-31","US","USNC",10488084,0,NA,NA,NA,0
"2020-04-01","US","USNC",10488084,0,NA,NA,NA,0
"2020-04-02","US","USNC",10488084,0,NA,NA,NA,0
"2020-04-03","US","USNC",10488084,0,NA,NA,NA,0
"2020-04-04","US","USNC",10488084,0,NA,NA,NA,0
"2020-04-05","US","USNC",10488084,0,NA,NA,NA,0
"2020-04-06","US","USNC",10488084,0,NA,NA,NA,0
"2020-04-07","US","USNC",10488084,0,NA,NA,NA,0
"2020-04-08","US","USNC",10488084,0,NA,NA,NA,0
"2020-04-09","US","USNC",10488084,0.0125,NA,NA,NA,0.0125
"2020-04-10","US","USNC",10488084,0.0125,NA,NA,NA,0.0125
"2020-04-11","US","USNC",10488084,0.0125,NA,NA,NA,0.0125
"2020-04-12","US","USNC",10488084,0.0125,NA,NA,NA,0.0125
"2020-04-13","US","USNC",10488084,0.0125,NA,NA,NA,0.0125
"2020-04-14","US","USNC",10488084,0.0125,NA,NA,NA,0.0125
"2020-04-15","US","USNC",10488084,0.0125,NA,NA,NA,0.0125
"2020-04-16","US","USNC",10488084,0.0125,NA,NA,NA,0.0125
"2020-04-17","US","USNC",10488084,0.0125,NA,NA,NA,0.0125
"2020-04-18","US","USNC",10488084,0.0125,NA,NA,NA,0.0125
"2020-04-19","US","USNC",10488084,0.0125,NA,NA,NA,0.0125
"2020-04-20","US","USNC",10488084,0.0125,NA,NA,NA,0.0125
"2020-04-21","US","USNC",10488084,0.0125,NA,NA,NA,0.0125
"2020-04-22","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00769230769230769
"2020-04-23","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00769230769230769
"2020-04-24","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00769230769230769
"2020-04-25","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00769230769230769
"2020-04-26","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00769230769230769
"2020-04-27","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00769230769230769
"2020-04-28","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00769230769230769
"2020-04-29","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00769230769230769
"2020-04-30","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00769230769230769
"2020-05-01","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00769230769230769
"2020-05-02","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00769230769230769
"2020-05-03","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00769230769230769
"2020-05-04","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.0100961538461561
"2020-05-05","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.0100071225071251
"2020-05-06","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.0099244505494514
"2020-05-07","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00984748010610247
"2020-05-08","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00977564102564308
"2020-05-09","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00970843672456859
"2020-05-10","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00964543269230961
"2020-05-11","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00958624708624904
"2020-05-12","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00953054298642777
"2020-05-13","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00947802197802523
"2020-05-14","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00942841880342079
"2020-05-15","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00938149688150049
"2020-05-16","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00933704453441462
"2020-05-17","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00929487179487417
"2020-05-18","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00925480769230877
"2020-05-19","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00921669793621145
"2020-05-20","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00918040293040449
"2020-05-21","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00914579606440302
"2020-05-22","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00911276223776356
"2020-05-23","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.009081196581198
"2020-05-24","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00905100334448258
"2020-05-25","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00902209492635219
"2020-05-26","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00899439102564294
"2020-05-27","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00896781789639152
"2020-05-28","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00894230769231045
"2020-05-29","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00891779788838788
"2020-05-30","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00889423076923261
"2020-05-31","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00887155297532864
"2020-06-01","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.0088497150997163
"2020-06-02","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.0088286713286734
"2020-06-03","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00880837912088088
"2020-06-04","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00878879892037944
"2020-06-05","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.00876989389920538
"2020-06-06","US","USNC",10488084,0.00754716981132075,NA,NA,NA,0.00874916976212311
"2020-06-07","US","USNC",10488084,0.0247349823321555,NA,NA,NA,0.00901561642969109
"2020-06-08","US","USNC",10488084,0.0247349823321555,NA,NA,NA,0.00927331354404978
"2020-06-09","US","USNC",10488084,0.0179487179487179,NA,NA,NA,0.00941329217530843
"2020-06-10","US","USNC",10488084,0.0179487179487179,NA,NA,NA,0.00961025899951803
"2020-06-11","US","USNC",10488084,0.0179487179487179,NA,NA,NA,0.0102774852232056
"2020-06-12","US","USNC",10488084,0.0179487179487179,NA,NA,NA,0.0109437012492505
"2020-06-13","US","USNC",10488084,0.0179487179487179,NA,NA,NA,0.0195742373709853
"2020-06-14","US","USNC",10488084,0.0179487179487179,NA,NA,NA,0.0196213259044421
"2020-06-15","US","USNC",10488084,0.0179487179487179,NA,NA,NA,0.019114176859352
"2020-06-16","US","USNC",10488084,0.0179487179487179,NA,NA,NA,0.0187950332132357
"2020-06-17","US","USNC",10488084,0.0179487179487179,NA,NA,NA,0.0190324786356349
"2020-06-18","US","USNC",10488084,0.0179487179487179,NA,NA,NA,0.0189442741509586
"2020-06-19","US","USNC",10488084,0.0179487179487179,NA,NA,NA,0.018705460698843
"2020-06-20","US","USNC",10488084,0.0179487179487179,NA,NA,NA,0.0185839391060843
"2020-06-21","US","USNC",10488084,0.0179487179487179,NA,NA,NA,0.0187281739339965
"2020-06-22","US","USNC",10488084,0.0179487179487179,NA,NA,NA,0.0187044416871418
"2020-06-23","US","USNC",10488084,0.0179487179487179,NA,NA,NA,0.0184695580989587
"2020-06-24","US","USNC",10488084,0.0179487179487179,NA,NA,NA,0.0183771577444181
"2020-06-25","US","USNC",10488084,0.0179487179487179,NA,NA,NA,0.0185144371315181
"2020-06-26","US","USNC",10488084,0.0179487179487179,NA,NA,NA,0.0185549894509444
"2020-06-27","US","USNC",10488084,0.0179487179487179,NA,NA,NA,0.0184150074105901
"2020-06-28","US","USNC",10488084,0.0179487179487179,NA,NA,NA,0.0182261821515469
"2020-06-29","US","USNC",10488084,0.0179487179487179,NA,NA,NA,0.0182981353629659
"2020-06-30","US","USNC",10488084,0.0179487179487179,NA,NA,NA,0.0183931998438533
"2020-07-01","US","USNC",10488084,0.0291666666666667,NA,NA,NA,0.0277617494513671
"2020-07-02","US","USNC",10488084,0.0291666666666667,NA,NA,NA,0.0304636486555877
"2020-07-03","US","USNC",10488084,0.0291666666666667,NA,NA,NA,0.0308664008884737
"2020-07-04","US","USNC",10488084,0.0291666666666667,NA,NA,NA,0.0315100105987461
"2020-07-05","US","USNC",10488084,0.0291666666666667,NA,NA,NA,0.0308575786022145
"2020-07-06","US","USNC",10488084,0.0291666666666667,NA,NA,NA,0.0302719026532236
"2020-07-07","US","USNC",10488084,0.0291666666666667,NA,NA,NA,0.0306211555522865
"2020-07-08","US","USNC",10488084,0.0291666666666667,NA,NA,NA,0.0307208784392916
"2020-07-09","US","USNC",10488084,0.0291666666666667,NA,NA,NA,0.0299951705371075
"2020-07-10","US","USNC",10488084,0.0291666666666667,NA,NA,NA,0.0294446223855025
"2020-07-11","US","USNC",10488084,0.0291666666666667,NA,NA,NA,0.0296935285576696
"2020-07-12","US","USNC",10488084,0.0285714285714286,0,NA,0,0.0300829676363213
"2020-07-13","US","USNC",10488084,0.0285714285714286,0,NA,0,0.0296682261339393
"2020-07-14","US","USNC",10488084,0.0285714285714286,0,NA,0,0.0293901580756769
"2020-07-15","US","USNC",10488084,0.0285714285714286,0,NA,0,0.0291365796571356
"2020-07-16","US","USNC",10488084,0.0285714285714286,0,NA,0,0.0293524327493216
"2020-07-17","US","USNC",10488084,0.0285714285714286,0,NA,0,0.0294376553743004
"2020-07-18","US","USNC",10488084,0.0285714285714286,0,NA,0,0.0293466335764352
"2020-07-19","US","USNC",10488084,0.0212765957446809,0,NA,0,0.028667400938891
"2020-07-20","US","USNC",10488084,0.0212765957446809,0,NA,0,0.0280631611634908
"2020-07-21","US","USNC",10488084,0.0212765957446809,0,NA,0,0.0278909013552365
"2020-07-22","US","USNC",10488084,0.0212765957446809,0,NA,0,0.0276796335721947
"2020-07-23","US","USNC",10488084,0.0212765957446809,0,NA,0,0.0273258925065584
"2020-07-24","US","USNC",10488084,0.0212765957446809,0,NA,0,0.0269136962759532
"2020-07-25","US","USNC",10488084,0.0212765957446809,0,NA,0,0.0265210221922127
"2020-07-26","US","USNC",10488084,0.0212765957446809,0,NA,0,0.0264395560144096
"2020-07-27","US","USNC",10488084,0.0212765957446809,0,NA,0,0.026332986525047
"2020-07-28","US","USNC",10488084,0.0212765957446809,0,NA,0,0.0261871362966484
"2020-07-29","US","USNC",10488084,0.0212765957446809,0,NA,0,0.0259566814835938
"2020-07-30","US","USNC",10488084,0.0212765957446809,0,NA,0,0.0256813603759015
"2020-07-31","US","USNC",10488084,0.0212765957446809,0,NA,0,0.0254295033234352
"2020-08-01","US","USNC",10488084,0.037037037037037,0,NA,0,0.0258689764722441
"2020-08-02","US","USNC",10488084,0.037037037037037,0,NA,0,0.0379063989213424
"2020-08-03","US","USNC",10488084,0.037037037037037,0,NA,0,0.0399364063852621
"2020-08-04","US","USNC",10488084,0.037037037037037,0,NA,0,0.0387698443801569
"2020-08-05","US","USNC",10488084,0.037037037037037,0,NA,0,0.0396599570049424
"2020-08-06","US","USNC",10488084,0.037037037037037,0,NA,0,0.0406425422142878
"2020-08-07","US","USNC",10488084,0.037037037037037,0,NA,0,0.0399827668623504
"2020-08-08","US","USNC",10488084,0.037037037037037,0,NA,0,0.0385804921764036
"2020-08-09","US","USNC",10488084,0.037037037037037,0,NA,0,0.0378154500704617
"2020-08-10","US","USNC",10488084,0.037037037037037,0,NA,0,0.0383696307949761
"2020-08-11","US","USNC",10488084,0.037037037037037,0,NA,0,0.0387639072083164
"2020-08-12","US","USNC",10488084,0.037037037037037,0,NA,0,0.0388214206927721
"2020-08-13","US","USNC",10488084,0.037037037037037,0,NA,0,0.0382865836324062
"2020-08-14","US","USNC",10488084,0.037037037037037,0,NA,0,0.0377217840007117
"2020-08-15","US","USNC",10488084,0.037037037037037,0,NA,0,0.0374049996345433
"2020-08-16","US","USNC",10488084,0.037037037037037,0,NA,0,0.0377011086321032
"2020-08-17","US","USNC",10488084,0.037037037037037,0,NA,0,0.0379304726737533
"2020-08-18","US","USNC",10488084,0.037037037037037,0,NA,0,0.0380671686021427
"2020-08-19","US","USNC",10488084,0.037037037037037,0,NA,0,0.0378869579173089
"2020-08-20","US","USNC",10488084,0.037037037037037,0,NA,0,0.0376318103470808
"2020-08-21","US","USNC",10488084,0.037037037037037,0,NA,0,0.0373747807249182
"2020-08-22","US","USNC",10488084,0.037037037037037,0,NA,0,0.0372715688920994
"2020-08-23","US","USNC",10488084,0.037037037037037,0,NA,0,0.0374599533985163
"2020-08-24","US","USNC",10488084,0.037037037037037,0,NA,0,0.0376175301923631
"2020-08-25","US","USNC",10488084,0.037037037037037,0,NA,0,0.0377253726169502
"2020-08-26","US","USNC",10488084,0.037037037037037,0,NA,0,0.037648453298845
"2020-08-27","US","USNC",10488084,0.037037037037037,0,NA,0,0.0374976927280624
"2020-08-28","US","USNC",10488084,0.037037037037037,0,NA,0,0.0373594290933636
"2020-08-29","US","USNC",10488084,0.037037037037037,0,NA,0,0.0372590387600584
"2020-08-30","US","USNC",10488084,0.037037037037037,0,NA,0,0.0373141715201517
"2020-08-31","US","USNC",10488084,0.037037037037037,0,NA,0,0.0375621470360271
"2020-09-01","US","USNC",10488084,0.037037037037037,0,NA,0,0.0375822887345078
"2020-09-02","US","USNC",10488084,0.037037037037037,0,NA,0,0.0376092131834152
"2020-09-03","US","USNC",10488084,0.037037037037037,0,NA,0,0.037607121046512
"2020-09-04","US","USNC",10488084,0.037037037037037,0,NA,0,0.0375151947716122
"2020-09-05","US","USNC",10488084,0.037037037037037,0,NA,0,0.0374176219148562
"2020-09-06","US","USNC",10488084,0.037037037037037,0,NA,0,0.0373335567190477
"2020-09-07","US","USNC",10488084,0.037037037037037,0,NA,0,0.0373080915165936
"2020-09-08","US","USNC",10488084,0.037037037037037,0,NA,0,0.0373517881799098
"2020-09-09","US","USNC",10488084,0.037037037037037,0,NA,0,0.0374107995527211
"2020-09-10","US","USNC",10488084,0.037037037037037,0,NA,0,0.0374627583333621
"2020-09-11","US","USNC",10488084,0.037037037037037,0,NA,0,0.0375002414500933
"2020-09-12","US","USNC",10488084,0.037037037037037,0,NA,0,0.0375066986595448
"2020-09-13","US","USNC",10488084,0.037037037037037,0,NA,0,0.0374489704118302
"2020-09-14","US","USNC",10488084,0.037037037037037,0,NA,0,0.0373821162952907
"2020-09-15","US","USNC",10488084,0.0384615384615385,0,NA,0,0.0373761203118703
