"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"2020-03-22","US","USIN",6732219,0,0,0,0,0,0,0
"2020-03-23","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-03-24","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-03-25","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-03-26","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-03-27","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-03-28","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-03-29","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-03-30","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-03-31","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-04-01","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-04-02","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-04-03","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-04-04","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-04-05","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-04-06","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-04-07","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-04-08","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-04-09","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-04-10","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-04-11","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-04-12","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-04-13","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-04-14","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-04-15","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-04-16","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-04-17","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-04-18","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-04-19","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-04-20","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-04-21","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-04-22","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-04-23","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-04-24","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-04-25","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-04-26","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-04-27","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-04-28","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
"2020-04-29","US","USIN",6732219,0,NA,NA,NA,0,NA,NA
