"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_fatalities_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"2020-03-19","ES","ESCL",2399548,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-20","ES","ESCL",2399548,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-21","ES","ESCL",2399548,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-22","ES","ESCL",2399548,0.0208333333333333,NA,NA,NA,0.0208333333333333,NA,NA,NA
"2020-03-23","ES","ESCL",2399548,0.0208333333333333,NA,NA,NA,0.0208333333333333,NA,NA,NA
"2020-03-24","ES","ESCL",2399548,0.0310344827586207,NA,NA,NA,0.0310344827586207,NA,NA,NA
"2020-03-25","ES","ESCL",2399548,0.0237623762376238,NA,NA,NA,0.0237623762376238,NA,NA,NA
"2020-03-26","ES","ESCL",2399548,0.0214669051878354,NA,NA,NA,0.0214669051878354,NA,NA,NA
"2020-03-27","ES","ESCL",2399548,0.0214477211796247,NA,NA,NA,0.0214477211796247,NA,NA,NA
"2020-03-28","ES","ESCL",2399548,0.0258272800645682,NA,NA,NA,0.0258272800645682,NA,NA,NA
"2020-03-29","ES","ESCL",2399548,0.0260509177027827,NA,NA,NA,0.0260509177027827,NA,NA,NA
"2020-03-30","ES","ESCL",2399548,0.026500811249324,NA,NA,NA,0.026500811249324,NA,NA,NA
"2020-03-31","ES","ESCL",2399548,0.0237774786899955,NA,NA,NA,0.0237774786899955,NA,NA,NA
"2020-04-01","ES","ESCL",2399548,0.0317231434751262,NA,NA,NA,0.0317231434751262,NA,NA,NA
"2020-04-02","ES","ESCL",2399548,0.0399012751953928,NA,NA,NA,0.0399012751953928,NA,NA,NA
"2020-04-03","ES","ESCL",2399548,0.0399012751953928,NA,NA,NA,0.0399012751953928,NA,NA,NA
"2020-04-04","ES","ESCL",2399548,0.0399159663865546,NA,NA,NA,0.0399159663865546,NA,NA,NA
"2020-04-05","ES","ESCL",2399548,0.0399159663865546,NA,NA,NA,0.0399159663865546,NA,NA,NA
"2020-04-06","ES","ESCL",2399548,0.0399159663865546,NA,NA,NA,0.0399159663865546,NA,NA,NA
"2020-04-07","ES","ESCL",2399548,0.039406779661017,NA,NA,NA,0.039406779661017,NA,NA,NA
"2020-04-08","ES","ESCL",2399548,0.039406779661017,NA,NA,NA,0.039406779661017,NA,NA,NA
"2020-04-09","ES","ESCL",2399548,0.0697029702970297,NA,NA,NA,0.0697029702970297,NA,NA,NA
"2020-04-10","ES","ESCL",2399548,0.0668728256667955,NA,NA,NA,0.0668728256667955,NA,NA,NA
"2020-04-11","ES","ESCL",2399548,0.0649400850405876,NA,NA,NA,0.0649400850405876,NA,NA,NA
"2020-04-12","ES","ESCL",2399548,0.0548902195608782,NA,NA,NA,0.0548902195608782,NA,NA,NA
"2020-04-13","ES","ESCL",2399548,0.0458845789971618,NA,NA,NA,0.0458845789971618,NA,NA,NA
"2020-04-14","ES","ESCL",2399548,0.0458845789971618,NA,NA,NA,0.0458845789971618,NA,NA,NA
"2020-04-15","ES","ESCL",2399548,0.0452310717797443,NA,NA,NA,0.0452310717797443,NA,NA,NA
"2020-04-16","ES","ESCL",2399548,0.0420728578758338,NA,NA,NA,0.0536557288593626,NA,NA,NA
"2020-04-17","ES","ESCL",2399548,0.0420728578758338,NA,NA,NA,0.0527589308993882,NA,NA,NA
"2020-04-18","ES","ESCL",2399548,0.0420728578758338,NA,NA,NA,0.0513193709311209,NA,NA,NA
"2020-04-19","ES","ESCL",2399548,0.0420728578758338,NA,NA,NA,0.0501056591779306,NA,NA,NA
"2020-04-20","ES","ESCL",2399548,0.0420728578758338,NA,NA,NA,0.0494215305320012,NA,NA,NA
"2020-04-21","ES","ESCL",2399548,0.0420728578758338,NA,NA,NA,0.0488603170262752,NA,NA,NA
"2020-04-22","ES","ESCL",2399548,0.0420728578758338,NA,NA,NA,0.0483902463414912,NA,NA,NA
"2020-04-23","ES","ESCL",2399548,0.0420728578758338,NA,NA,NA,0.0479968631772238,NA,NA,NA
"2020-04-24","ES","ESCL",2399548,0.0420728578758338,NA,NA,NA,0.0476225983201299,NA,NA,NA
"2020-04-25","ES","ESCL",2399548,0.0420728578758338,NA,NA,NA,0.0472729712588865,NA,NA,NA
"2020-04-26","ES","ESCL",2399548,0.0420728578758338,NA,NA,NA,0.0469938508885483,NA,NA,NA
"2020-04-27","ES","ESCL",2399548,0.0441787941787942,NA,NA,NA,0.0468552423258096,NA,NA,NA
"2020-04-28","ES","ESCL",2399548,0.0496417604912999,NA,NA,NA,0.0470175719992511,NA,NA,NA
"2020-04-29","ES","ESCL",2399548,0.0496417604912999,NA,NA,NA,0.0471689932768201,NA,NA,NA
"2020-04-30","ES","ESCL",2399548,0.0496417604912999,NA,NA,NA,0.0473106905593221,NA,NA,NA
"2020-05-01","ES","ESCL",2399548,0.0496417604912999,NA,NA,NA,0.0474467995961828,NA,NA,NA
"2020-05-02","ES","ESCL",2399548,0.0496417604912999,NA,NA,NA,0.0475999623624657,NA,NA,NA
"2020-05-03","ES","ESCL",2399548,0.046875,NA,NA,NA,0.0475827556685457,NA,NA,NA
"2020-05-04","ES","ESCL",2399548,0.046875,NA,NA,NA,0.0475667230041651,NA,NA,NA
"2020-05-05","ES","ESCL",2399548,0.046875,NA,NA,NA,0.0475470595912202,NA,NA,NA
"2020-05-06","ES","ESCL",2399548,0.046875,NA,NA,NA,0.0474695502849422,NA,NA,NA
"2020-05-07","ES","ESCL",2399548,0.045866935483871,0,NA,0,0.0473336774133799,NA,0,0
"2020-05-08","ES","ESCL",2399548,0.045866935483871,0,NA,0,0.0473552523008144,NA,0,0
"2020-05-09","ES","ESCL",2399548,0.045866935483871,0,NA,0,0.0472958365783913,NA,0,0
"2020-05-10","ES","ESCL",2399548,0.045866935483871,0,NA,0,0.0472858284763674,NA,0,0
"2020-05-11","ES","ESCL",2399548,0.0436382754994742,0,NA,0,0.0470621034530552,NA,0,0
"2020-05-12","ES","ESCL",2399548,0.0411030176899063,0,NA,0,0.046845914919683,NA,0,0
"2020-05-13","ES","ESCL",2399548,0.030023081139864,0,NA,0.0058814577581752,0.0464316216663461,NA,0,0.0058814577581752
"2020-05-14","ES","ESCL",2399548,0.036468932199877,0,NA,0.00486568255637623,0.0461507848834866,NA,0,0.00486568255637623
"2020-05-15","ES","ESCL",2399548,0.0462952828460376,0.000241440147713962,NA,0.001597875753283,0.0461583456114495,NA,0.000241440147713962,0.001597875753283
"2020-05-16","ES","ESCL",2399548,0.0462868159419607,0.000242043708857003,NA,0.00159749983772683,0.0461617395197488,NA,0.000242043708857003,0.00159749983772683
"2020-05-17","ES","ESCL",2399548,0.0462868159419607,0.000242043708857003,NA,0.00159749983772683,0.0461602134950341,NA,0.000242043708857003,0.00159749983772683
"2020-05-18","ES","ESCL",2399548,0.0462868159419607,0.000242043708857003,NA,0.00159749983772683,0.0461573888664887,NA,0.000242043708857003,0.00159749983772683
"2020-05-19","ES","ESCL",2399548,0.0462868159419607,0.000242043708857003,NA,0.00159749983772683,0.0460956167314089,NA,0.000242043708857003,0.00159749983772683
"2020-05-20","ES","ESCL",2399548,0.0462868159419607,0.000242043708857003,NA,0.00159749983772683,0.0461156737060884,NA,0.000242043708857003,0.00159749983772683
"2020-05-21","ES","ESCL",2399548,0.0462868159419607,0.000242043708857003,NA,0.00159749983772683,0.046144568970276,NA,0.000242043708857003,0.00159749983772683
"2020-05-22","ES","ESCL",2399548,0.0462868159419607,0.000242043708857003,NA,0.00159749983772683,0.0461701337309,NA,0.000242043708857003,0.00159749983772683
"2020-05-23","ES","ESCL",2399548,0.0462868159419607,0.000242043708857003,NA,0.00159749983772683,0.0461875961895236,NA,0.000242043708857003,0.00159749983772683
"2020-05-24","ES","ESCL",2399548,0.0462868159419607,0.000242043708857003,NA,0.00159749983772683,0.0461794024165321,NA,0.000242043708857003,0.00159749983772683
"2020-05-25","ES","ESCL",2399548,0.0462868159419607,0.000242043708857003,NA,0.00159749983772683,0.0461717103107776,NA,0.000242043708857003,0.00159749983772683
"2020-05-26","ES","ESCL",2399548,0.0462868159419607,0.000242043708857003,NA,0.00159749983772683,0.0461696974313734,NA,0.000242043708857003,0.00159749983772683
"2020-05-27","ES","ESCL",2399548,0.0462868159419607,0.000242043708857003,NA,0.00159749983772683,0.0461649643988333,NA,0.000242043708857003,0.00159749983772683
"2020-05-28","ES","ESCL",2399548,0.0462868159419607,0.000242043708857003,NA,0.00159749983772683,0.0461612533056995,NA,0.000242043708857003,0.00159749983772683
"2020-05-29","ES","ESCL",2399548,0.0443746321894992,0.000236998742874194,NA,0.00156389226441296,0.046124144585745,NA,0.000236998742874194,0.00156389226441296
"2020-05-30","ES","ESCL",2399548,0.0443746321894992,0.000236998742874194,NA,0.00156389226441296,0.0460938539140201,NA,0.000236998742874194,0.00156389226441296
"2020-05-31","ES","ESCL",2399548,0.0443746321894992,0.000236998742874194,NA,0.00156389226441296,0.046067222897483,NA,0.000236998742874194,0.00156389226441296
"2020-06-01","ES","ESCL",2399548,0.0428694388865143,0.00148666847388833,NA,0.0049235426666077,0.0460132726064631,NA,0.00148666847388833,0.0049235426666077
"2020-06-02","ES","ESCL",2399548,0.0428694388865143,0.00148666847388833,NA,0.0049235426666077,0.0459607774439179,NA,0.00148666847388833,0.0049235426666077
"2020-06-03","ES","ESCL",2399548,0.0428694388865143,0.00148666847388833,NA,0.0049235426666077,0.0459086927845349,NA,0.00148666847388833,0.0049235426666077
"2020-06-04","ES","ESCL",2399548,0.0428694388865143,0.00148666847388833,NA,0.0049235426666077,0.0458558918678131,NA,0.00148666847388833,0.0049235426666077
"2020-06-05","ES","ESCL",2399548,0.0428694388865143,0.00148666847388833,NA,0.0049235426666077,0.0458026278223186,NA,0.00148666847388833,0.0049235426666077
"2020-06-06","ES","ESCL",2399548,0.0431226334037746,0.00145149592021797,NA,0.00480672524562528,0.045752494619192,NA,0.00145149592021797,0.00480672524562528
"2020-06-07","ES","ESCL",2399548,0.0431226334037746,0.00145149592021797,NA,0.00480672524562528,0.0457014438023814,NA,0.00145149592021797,0.00480327463009737
"2020-06-08","ES","ESCL",2399548,0.0431226334037746,0.00145149592021797,NA,0.00480672524562528,0.0456500714366433,NA,0.00145149592021797,0.00480967875670326
"2020-06-09","ES","ESCL",2399548,0.0431226334037746,0.00145149592021797,NA,0.00480672524562528,0.0455997420281595,NA,0.00145029733202116,0.00480704306275541
"2020-06-10","ES","ESCL",2399548,0.0431226334037746,0.00145149592021797,NA,0.00480672524562528,0.0455532672202507,NA,0.00145167212331373,0.00480627428652225
"2020-06-11","ES","ESCL",2399548,0.0431226334037746,0.00145149592021797,NA,0.00480672524562528,0.0455122343557007,NA,0.00145155956935419,0.00480666067863633
