"date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_fatalities_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"2020-05-04",0.061711079943899,0,0,0,0.0622303090022663,0,0,0
"2020-05-05",0.061711079943899,0,0,0,0.0627639527425776,0,0,0
"2020-05-06",0.061711079943899,0,0,0,0.0622730563149381,0,0,0
"2020-05-07",0.061711079943899,0,0,0,0.0626780001392602,0,0,0
"2020-05-08",0.061711079943899,0,0,0,0.0619991575892079,0,0,0
"2020-05-09",0.061711079943899,0,0,0,0.0624205776067651,0,0,0
"2020-05-10",0.061711079943899,0,0,0,0.0621276938723103,0,0,0
"2020-05-11",0.061711079943899,0,0,0,0.0622276623997268,0,0,0
"2020-05-12",0.061711079943899,0,0,0,0.0622973626564825,0,0,0
"2020-05-13",0.061711079943899,0,0,0,0.0621784379148852,0,0,0
"2020-05-14",0.061711079943899,0,0,0,0.0619576874328663,0,0,0
"2020-05-15",0.061711079943899,0,0,0,0.0620824412044969,0,0,0
"2020-05-16",0.061711079943899,0,0,0,0.0619484898761022,0,0,0
"2020-05-17",0.061711079943899,0,0,0,0.0619314295044532,0,0,0
"2020-05-18",0.061624649859944,0,0,0,0.0619974487763675,0,0,0
"2020-05-19",0.061624649859944,0,0,0,0.0622347930206219,0,0,0
"2020-05-20",0.061624649859944,0,0,0,0.0618862088341652,0,0,0
"2020-05-21",0.061624649859944,0,0,0,0.0619095932392496,0,0,0
"2020-05-22",0.061624649859944,0,0,0,0.0619450468278165,0,0,0
"2020-05-23",0.061624649859944,0,0,0,0.0618660452814154,0,0,0
"2020-05-24",0.061624649859944,0,0,0,0.0618135259713745,0,0,0
"2020-05-25",0.061624649859944,0,0,0,0.061847326251001,0,0,0
"2020-05-26",0.061624649859944,0,0,0,0.0618702155642797,0,0,0
"2020-05-27",0.061624649859944,0,0,0,0.0618316838389684,0,0,0
"2020-05-28",0.061624649859944,0,0,0,0.0618382501933657,0,0,0
"2020-05-29",0.061624649859944,0,0,0,0.0618564621583114,0,0,0
"2020-05-30",0.061624649859944,0,0,0,0.0618280235277589,0,0,0
"2020-05-31",0.061624649859944,0,0,0,0.061846644931204,0,0,0
"2020-06-01",0.061624649859944,0,0,0,0.061832397340429,0,0,0
"2020-06-02",0.061624649859944,0,0,0,0.0618245531535087,0,0,0
"2020-06-03",0.061624649859944,0,0,0,0.0617416219719751,0,0,0
"2020-06-04",0.061624649859944,0,0,0,0.061780753218504,0,0,0
"2020-06-05",0.061624649859944,0,0,0,0.0618479676976288,0,0,0
"2020-06-06",0.061624649859944,0,0,0,0.0618646598289888,0,0,0
"2020-06-07",0.061624649859944,0,0,0,0.0618739341964224,0,0,0
"2020-06-08",0.061624649859944,0,0,0,0.0618476809994461,0,0,0
"2020-06-09",0.061624649859944,0,0,0,0.0617835650797919,0,0,0
"2020-06-10",0.061624649859944,0,0,0,0.0617627699940146,0,0,0
"2020-06-11",0.061624649859944,0,0,0,0.061774229780782,0,0,0
"2020-06-12",0.061624649859944,0,0,0,0.0617818263218728,0,0,0
"2020-06-13",0.061624649859944,0,0,0,0.0617825917549268,0,0,0
"2020-06-14",0.061624649859944,0,0,0,0.0617802585622037,0,0,0
"2020-06-15",0.061624649859944,0,0,0,0.0617718139007151,0,0,0
"2020-06-16",0.061624649859944,0,0,0,0.0617240624056026,0,0,0
"2020-06-17",0.061624649859944,0,0,0,0.0616999434095982,0,0,0
"2020-06-18",0.061624649859944,0,0,0,0.0617176148285596,0,0,0
"2020-06-19",0.061624649859944,0,0,0,0.0617401038270839,0,0,0
"2020-06-20",0.061624649859944,0,0,0,0.0617682780960775,0,0,0
"2020-06-21",0.061624649859944,0,0,0,0.0617588664274481,0,0,0
"2020-06-22",0.061624649859944,0,0,0,0.0617688668320776,0,0,0
"2020-06-23",0.061624649859944,0,0,0,0.0618483245146468,0,0,0
"2020-06-24",0.061624649859944,0,0,0,0.0618619802149837,0,0,0
"2020-06-25",0.061624649859944,0,0,0,0.0617860354768226,0,0,0
"2020-06-26",0.061624649859944,0,0,0,0.0616683407692932,0,0,0
"2020-06-27",0.061624649859944,0,0,0,0.0616870235195461,0,0,0
"2020-06-28",0.061624649859944,0,0,0,0.0617795941784369,0,0,0
"2020-06-29",0.061624649859944,0,0,0,0.0617516641090703,0,0,0
"2020-06-30",0.061624649859944,0,0,0,0.0617969962240806,0,0,0
"2020-07-01",0.0723905723905724,0,0,0,0.0630521503700084,0,0,0
"2020-07-02",0.0870445344129555,0,0,0,0.0862196529571584,0,0,0
"2020-07-03",0.0870445344129555,0,0,0,0.0903807134674664,0,0,0
"2020-07-04",0.0870445344129555,0,0,0,0.0902321950776876,0,0,0
"2020-07-05",0.0870445344129555,0,0,0,0.0927076823218743,0,0,0
"2020-07-06",0.0870445344129555,0,0,0,0.0918159415183933,0,0,0
"2020-07-07",0.0870445344129555,0,0,0,0.0899116016027129,0,0,0
"2020-07-08",0.0870445344129555,0,0,0,0.088626869666611,0,0,0
"2020-07-09",0.0870445344129555,0,0,0,0.0899480732041103,0,0,0
"2020-07-10",0.0872210953346856,0,0,0,0.0901943391547221,0,0,0
"2020-07-11",0.0872210953346856,0,0,0,0.0896283772591658,0,0,0
"2020-07-12",0.0872210953346856,0,0,0,0.088883872186265,0,0,0
"2020-07-13",0.0872210953346856,0,0,0,0.0879552762135267,0,0,0
"2020-07-14",0.0872210953346856,0,0,0,0.0883453762418875,0,0,0
"2020-07-15",0.0872210953346856,0,0,0,0.0888134610899303,0,0,0
"2020-07-16",0.0872210953346856,0,0,0,0.0887263146457403,0,0,0
"2020-07-17",0.0872210953346856,0,0,0,0.0884358234435678,0,0,0
"2020-07-18",0.0966921119592875,0,0,0,0.0938957790247674,0,0,0
"2020-07-19",0.129692832764505,0,0,0,0.124185789096478,0,0,0
"2020-07-20",0.136170212765957,0,0,0,0.141522457388949,0,0,0
"2020-07-21",0.136170212765957,0,0,0,0.142949668374615,0,0,0
"2020-07-22",0.138888888888889,0,0,0,0.145130659789766,0,0,0
"2020-07-23",0.138888888888889,0,0,0,0.149902881938347,0,0,0
"2020-07-24",0.138888888888889,0,0,0,0.148484162589135,0,0,0
"2020-07-25",0.138888888888889,0,0,0,0.145235145467753,0,0,0
"2020-07-26",0.138888888888889,0,0,0,0.141520172173731,0,0,0
"2020-07-27",0.100620203217175,0.00348004406396608,0.00382804847036269,0.0104401321918982,0.136939871762122,0.00382804847036269,0.00348004406396608,0.0104401321918982
"2020-07-28",0.0461315175382393,0.0043554830553829,0.00479103136092119,0.0130664491661487,0.124306870263957,0.00479103136092119,0.0043554830553829,0.0130664491661487
"2020-07-29",0.0349714587809183,0.00415943385630406,0.00457537724193447,0.0124783015689122,0.111952365298407,0.00457537724193447,0.00415943385630406,0.0124783015689122
"2020-07-30",0.0417115816783268,0.00536578719503003,0.00633870031011592,0.0122548595731597,0.107586997997145,0.00633870031011592,0.00536578719503003,0.0122548595731597
"2020-07-31",0.0416834476076377,0.00532513216862433,0.00575178774332312,0.0121734913994992,0.101472924643505,0.00575178774332312,0.00532513216862433,0.0121734913994992
"2020-08-01",0.041884327821153,0.00593904650945213,0.00575251779407268,0.0127882749743831,0.0976707417943344,0.00575251779407268,0.00593904650945213,0.0127882749743831
"2020-08-02",0.0435358250835432,0.00536236247308752,0.00575068454830699,0.0156581562653997,0.094955451512746,0.00575068454830699,0.00536236247308752,0.0156581562653997
"2020-08-03",0.0447175168667885,0.0055243585656358,0.00592441178718331,0.016131186603098,0.0924218518035022,0.00592441178718331,0.0055243585656358,0.016131186603098
"2020-08-04",0.0448918063065019,0.0055235773791943,0.00592357403016464,0.0161289055302621,0.0906126137435934,0.00592357403016464,0.0055235773791943,0.0161289055302621
"2020-08-05",0.0442115568942486,0.00552277863236394,0.00592271744109995,0.0161265731809014,0.0888049425803341,0.00592271744109995,0.00552277863236394,0.0161265731809014
"2020-08-06",0.039505079151846,0.00335700618753741,0.00408271670042133,0.0131662396621342,0.0871549372332267,0.00408271670042133,0.00335700618753741,0.0131662396621342
"2020-08-07",0.039505079151846,0.00335700618753741,0.00408271670042133,0.0131662396621342,0.085548313392117,0.00408271670042133,0.00335700618753741,0.0131662396621342
"2020-08-08",0.039505079151846,0.00335700618753741,0.00408271670042133,0.0131662396621342,0.0839089997800408,0.00408271670042133,0.00335700618753741,0.0131662396621342
"2020-08-09",0.039505079151846,0.00335700618753741,0.00408271670042133,0.0131662396621342,0.0826381871012931,0.00408271670042133,0.00335700618753741,0.0131662396621342
"2020-08-10",0.0379144539898172,0.00318433412946195,0.003872716761244,0.0124890166924491,0.0815048233505434,0.003872716761244,0.00318433412946195,0.0124890166924491
"2020-08-11",0.0379144539898172,0.00318433412946195,0.003872716761244,0.0124890166924491,0.0805155932276837,0.003872716761244,0.00318433412946195,0.0124890166924491
"2020-08-12",0.0371739711579326,0.00549829624644137,0.00381064647208625,0.0122888479413662,0.0795433444325853,0.00381064647208625,0.00549829624644137,0.0122888479413662
"2020-08-13",0.0345237781808774,0.00523123188940284,0.0032384496117899,0.00985303962581406,0.0782641412486156,0.0032384496117899,0.00523123188940284,0.00985303962581406
"2020-08-14",0.0344643568241114,0.00523124267555917,0.00323845628907443,0.00985305994156912,0.0771848225195776,0.00323845628907443,0.00523124267555917,0.00985305994156912
"2020-08-15",0.0327428752723883,0.00496994408802072,0.00307669662571687,0.00936090333455633,0.0747049319637164,0.00307669662571687,0.00496994408802072,0.00936090333455633
"2020-08-16",0.0311070425439871,0.00800291236336727,0.00274502189448313,0.0155132102776924,0.0739462290799581,0.00274502189448313,0.00800291236336727,0.0155132102776924
"2020-08-17",0.0311070425439871,0.00800291236336727,0.00274502189448313,0.0155132102776924,0.0732236113885046,0.00274502189448313,0.00800291236336727,0.0155132102776924
"2020-08-18",0.0308905407880894,0.0078851504643843,0.00270462922536884,0.0152849352424708,0.0725339192310185,0.00270462922536884,0.0078851504643843,0.0152849352424708
"2020-08-19",0.0308905407880894,0.0078851504643843,0.00270462922536884,0.0152849352424708,0.0718788352533952,0.00270462922536884,0.0078851504643843,0.0152849352424708
"2020-08-20",0.0314498426102729,0.00776212618435263,0.00266243154446135,0.0150464593678468,0.0712635639860431,0.00266243154446135,0.00776212618435263,0.0150464593678468
"2020-08-21",0.0318212726369912,0.00776211555404947,0.00266242789823687,0.0150464387615824,0.0706816097321897,0.0041624885706727,0.00777288872822848,0.0150307476804042
"2020-08-22",0.0298677634806213,0.00711113008851551,0.00243913801641076,0.0137845388486486,0.0701034524185802,0.00409863892436347,0.00728546451866761,0.0138799956191897
"2020-08-23",0.0312307056033823,0.00711110603173128,0.00243912976486477,0.013784492215881,0.0695680747201433,0.00403938053926198,0.00706275787151169,0.0136755128483821
"2020-08-24",0.0307816352914151,0.00721424816414067,0.0024745078121121,0.013984427628879,0.069050719710947,0.00398539094228235,0.00707858283762986,0.0139570880089669
"2020-08-25",0.0309689128486661,0.00721425025856712,0.00247450853050638,0.0139844316888107,0.0685572888514563,0.0039350281952234,0.00713781282838509,0.0140137612748866
"2020-08-26",0.0309689128486661,0.00721425025856712,0.00247450853050638,0.0139844316888107,0.0680854337526369,0.00388791465765108,0.0071871222848406,0.0139984960536551
"2020-08-27",0.0306859498443115,0.00703643018293035,0.00241351573454177,0.0136397371451624,0.0676275502516967,0.00384183969130395,0.00709310902308211,0.0136752329298145
"2020-08-28",0.0340066159193097,0.00688742800503652,0.00236240756015809,0.0133509045286662,0.0672227573477309,0.00379700841460243,0.00694137606129976,0.013343612806418
"2020-08-29",0.0338995141921398,0.00686573647780993,0.00235496730410402,0.0133088566831031,0.0668312350016193,0.00375459544076432,0.00685793789549982,0.0132735705159723
"2020-08-30",0.0348249106395117,0.00686573647780993,0.00235496730410402,0.0133088566831031,0.0664629724604772,0.00371460606543127,0.00683193393329671,0.0133129976380573
"2020-08-31",0.0348249106395117,0.00686573647780993,0.00235496730410402,0.0133088566831031,0.0661068991119845,0.0036768383220614,0.00683615895002908,0.0133137625989397
"2020-09-01",0.034884871229291,0.0071513796531239,0.00235496730410402,0.013594499858417,0.0657628865913539,0.0036411120783319,0.0070420399375523,0.0135638100072822
"2020-09-02",0.034884871229291,0.0071513796531239,0.00235496730410402,0.013594499858417,0.065429624353362,0.00360726616322069,0.00715267756159913,0.0136203597256669
"2020-09-03",0.034884871229291,0.0071513796531239,0.00235496730410402,0.013594499858417,0.0651064332552291,0.00357515593606467,0.00718838037585955,0.0136018227767457
"2020-09-04",0.0338728548189995,0.00692437417131841,0.00228021382807079,0.0131629710989396,0.0647830535108574,0.00354278238336453,0.00703445140455707,0.0132054640867491
"2020-09-05",0.0338728548189995,0.00692437417131841,0.00228021382807079,0.0131629710989396,0.0644689664396838,0.00351198802835765,0.00694075548898033,0.0131263317608139
"2020-09-06",0.0338728548189995,0.00692437417131841,0.00228021382807079,0.0131629710989396,0.0641636421942543,0.00348266007120744,0.006901930473595,0.0131580501457444
"2020-09-07",0.0338629985823881,0.00692437417131841,0.00228021382807079,0.0131629710989396,0.0638665151436212,0.00345469620508858,0.00689735962503626,0.0131673047771411
"2020-09-08",0.0338198542251449,0.00692437417131841,0.00228021382807079,0.0131629710989396,0.0635773307553167,0.00342800342379244,0.00690484729918043,0.0131708679305695
"2020-09-09",0.0338198542251449,0.00692437417131841,0.00228021382807079,0.0131629710989396,0.0632952368003486,0.00340249698833213,0.00691613700394157,0.0131552365921
"2020-09-10",0.035198496167602,0.00813859813639532,0.00217426962981879,0.014126384401486,0.063032314348782,0.00337579639358207,0.00780259638201181,0.0140557063042972
"2020-09-11",0.0352239614565858,0.00813859813639532,0.00217426962981879,0.014126384401486,0.0627759843255237,0.00335023199435281,0.00819646986011393,0.0142342405665519
"2020-09-12",0.0352239614565858,0.00813859813639532,0.00217426962981879,0.014126384401486,0.0625257600921874,0.00332573277842484,0.00830279730959798,0.014208190205228
"2020-09-13",0.0352239614565858,0.00813859813639532,0.00217426962981879,0.014126384401486,0.0622813985169183,0.00330223353049444,0.00827068954554893,0.0141137651537533
"2020-09-14",0.033590382355266,0.00781369070312189,0.00209082852316752,0.0135716860050779,0.0620290598171144,0.00327800543034764,0.00796867236783309,0.0135996296108933
"2020-09-15",0.034319377146848,0.00781369070312189,0.00209082852316752,0.0135716860050779,0.0617883505896899,0.00325472745177571,0.00779562794433742,0.0135245935634471
"2020-09-16",0.034319377146848,0.00781369070312189,0.00209082852316752,0.0135716860050779,0.0615529327530975,0.00323234478007161,0.00775041511720926,0.0135505544167147
"2020-09-17",0.0345307906231012,0.00781369070312189,0.00209082852316752,0.0135716860050779,0.0613242859737918,0.0032108067374885,0.00776361831359601,0.0135759360881811
"2020-09-18",0.0339415417883421,0.00750895444147911,0.00200928558883668,0.0130423862139146,0.0610957784191113,0.00318855634584675,0.00757806616466131,0.0131654258062961
"2020-09-19",0.0345791496761713,0.00744461694278685,0.00229800282202538,0.0129137112165301,0.0608769965022114,0.00317236446359604,0.00744930141711861,0.0128840446546834
"2020-09-20",0.0331420493456992,0.00646939551394558,0.00224984410996949,0.0110046689291456,0.0606522578157222,0.00315589088585196,0.00676947956419838,0.0112100531117246
"2020-09-21",0.0331420493456992,0.00646939551394558,0.00224984410996949,0.0110046689291456,0.0604313878906561,0.00313999532837996,0.00641976757753217,0.0108451601120745
"2020-09-22",0.0339821538197737,0.00650600461737018,0.00224984410996949,0.0110778871359948,0.0602214012757919,0.00312464789358035,0.00633695065184194,0.0110230733762561
"2020-09-23",0.0342852108524012,0.00668096532922292,0.00224984410996949,0.0112528478478475,0.0600177861714251,0.00310982071080723,0.00653001286155712,0.0112663494882563
"2020-09-24",0.03419841341598,0.00666405160318835,0.0022441483392206,0.01122435981113,0.0598174511003388,0.00309539283794754,0.00665153196111131,0.0113183105058797
"2020-09-25",0.0347460304763587,0.00585261351354512,0.0022441483392206,0.00913170368520802,0.0596249041193433,0.00308143801009923,0.00614882796867648,0.00935411229542187
"2020-09-26",0.0347460304763587,0.00585261351354512,0.0022441483392206,0.00913170368520802,0.0594360339555941,0.00306793333798878,0.00588226422350199,0.0089113957973437
"2020-09-27",0.0348693729883596,0.00588785423125967,0.0022441483392206,0.00913170368520802,0.0592514840549476,0.00305485738562713,0.0057973052441162,0.00906318450681459
"2020-09-28",0.0348693729883596,0.00588785423125967,0.0022441483392206,0.00913170368520802,0.0590703489484012,0.00304219005677725,0.00579458961839109,0.00910641104282157
"2020-09-29",0.0349110503457879,0.0059160908152787,0.0022441483392206,0.00915994026922705,0.0588927487363651,0.00302991249189109,0.00585276978453463,0.00919339047854447
"2020-09-30",0.0349258478440279,0.00592622149809469,0.0022441483392206,0.00917007095204304,0.0587183286086058,0.00301800697442733,0.00590273176460566,0.00918567022518841
"2020-10-01",0.0349258478440279,0.00592622149809469,0.0022441483392206,0.00917007095204304,0.0585470571986473,0.00300645684554324,0.00593062755496758,0.00918229036536733
"2020-10-02",0.0349258478440279,0.00592622149809469,0.0022441483392206,0.00917007095204304,0.0583637012544601,0.00299524642633212,0.00594489309377986,0.00916516236802252
"2020-10-03",0.0349258478440279,0.00545644155145914,0.0022441483392206,0.00870029100540749,0.0581976125411081,0.00298436094680952,0.00556169462189041,0.00873527595418093
"2020-10-04",0.0353088098261283,0.00573951167711982,0.0022441483392206,0.00898336113106817,0.0580368695659046,0.00297378648098687,0.00564589057523877,0.00890457996993424
"2020-10-05",0.0357735552010731,0.00573951167711982,0.0022441483392206,0.00898336113106817,0.0578818776005283,0.00296350988744056,0.00567527809997208,0.00898145818813657
"2020-10-06",0.0357557620354168,0.00573951167711982,0.0022441483392206,0.00898336113106817,0.0577292551120296,0.00295351875482638,0.00570946808712305,0.00899994430386627
"2020-10-07",0.0357557620354168,0.00573951167711982,0.0022441483392206,0.00898336113106817,0.0575790286240137,0.00294380135187297,0.00573730739809395,0.00899224696245894
"2020-10-08",0.0357557620354168,0.00573951167711982,0.0022441483392206,0.00898336113106817,0.0574318926870538,0.00293434658143165,0.00574691483911839,0.00898514018871215
"2020-10-09",0.0349835355056985,0.00593666408200507,0.00214561590072084,0.00903808783652989,0.0572815678075054,0.00292383017235562,0.00587167137284875,0.00903070459778655
"2020-10-10",0.0347359723576538,0.00593666408200507,0.00214561590072084,0.00903808783652989,0.0571320052871038,0.00291359051088696,0.00594117720863487,0.00904266774053089
"2020-10-11",0.0347642852240877,0.00590797524908937,0.0021352472466709,0.00899441142360879,0.0569849192040947,0.00290348215680624,0.00595109669258228,0.00900387916211625
"2020-10-12",0.0347642852240877,0.00590797524908937,0.0021352472466709,0.00899441142360879,0.0568400630085544,0.00289363299129163,0.00594010016908382,0.00899351368307814
"2020-10-13",0.0351040040208724,0.00525568425519474,0.00209207848980113,0.00892536019604324,0.0566995003529902,0.00288348673177911,0.0055208254312177,0.00893161125575142
"2020-10-14",0.0357878731600556,0.00550437913024111,0.00209207848980113,0.00917405507108961,0.056565271001333,0.00287359412875447,0.00542581350001778,0.00914145078866774
"2020-10-15",0.0364537590236239,0.00554086786307553,0.00209207848980113,0.00904373816810953,0.0564371098399531,0.00286394578753266,0.00542229142962724,0.00907948905622383
"2020-10-16",0.0369377187224384,0.00427895768229069,0.00219299686920824,0.00823551588958842,0.0563137655094771,0.0028557634836508,0.00471379831697403,0.00834864302199874
"2020-10-17",0.0371809883533416,0.00427895768229069,0.00219299686920824,0.00823551588958842,0.0561936455362719,0.00284777834371784,0.0043091498165015,0.00816024853091475
"2020-10-18",0.037254486837572,0.00427895768229069,0.00219299686920824,0.00823551588958842,0.0560756313805229,0.0028399833261639,0.00411791215558997,0.00814723914273369
"2020-10-19",0.0365583937682084,0.00418474625562218,0.00214471282924618,0.00805419142720347,0.0559550283471648,0.00283180367325907,0.00402688376700255,0.00801702300333428
"2020-10-20",0.035413294602214,0.00418474625562218,0.00214471282924618,0.00805419142720347,0.0558292121054381,0.00282381424484029,0.00403902130222178,0.00794423716723947
"2020-10-21",0.0347146445104522,0.00458831287031439,0.00206901484019126,0.00832118534355922,0.055700913432973,0.00281513838961454,0.00434099657701438,0.008071762024323
"2020-10-22",0.0348100008985348,0.00459283493482161,0.00206897671560688,0.00854461453009257,0.0555748834142092,0.00280665927968253,0.00454626948538828,0.0082893170666143
"2020-10-23",0.0348100008985348,0.00459283493482161,0.00206897671560688,0.00854461453009257,0.0554504921528073,0.00279837071154692,0.00465523202298243,0.00844594200844898
"2020-10-24",0.0347169614258658,0.00440256278611706,0.00206896386573767,0.00835431783792624,0.0492171052192771,0.00279026619103787,0.0045796454921332,0.00845214632333872
"2020-10-25",0.0347169614258658,0.00440256278611706,0.00206896386573767,0.00835431783792624,0.0491505839684604,0.00278233979185879,0.00449272853881236,0.00844512792759766
"2020-10-26",0.0347169614258658,0.00440256278611706,0.00206896386573767,0.00835431783792624,0.0490846711871943,0.00277458570570541,0.00441211943984282,0.00842186581288582
"2020-10-27",0.0345473451821431,0.00440563913751138,0.00206893794991402,0.00897705279338827,0.0490185888917432,0.00276699809542806,0.00436785692532635,0.00872323594483912
"2020-10-28",0.0345942064919531,0.0044059486705681,0.0020689353423432,0.00899351179753628,0.0489533179073629,0.00275957189592694,0.00435759936907593,0.00893001949132756
"2020-10-29",0.0345942064919531,0.0044059486705681,0.0020689353423432,0.00899351179753628,0.048888635643749,0.0027523020374682,0.00436586910040074,0.00904376139406069
"2020-10-30",0.0345942064919531,0.0044059486705681,0.0020689353423432,0.00899351179753628,0.0488245339158519,0.00274518363439412,0.0043839049770246,0.0090868503368703
"2020-10-31",0.0345942064919531,0.0044059486705681,0.0020689353423432,0.00899351179753628,0.048761014544804,0.0027382120025167,0.00440229910392175,0.00908316248511935
"2020-11-01",0.0345504969326564,0.00440378920195783,0.00206895353415569,0.00899139266662359,0.0486978548561867,0.0027313828344726,0.00441144449319837,0.00905483210177243
"2020-11-02",0.0345504969326564,0.00440378920195783,0.00206895353415569,0.00899139266662359,0.0486352544719945,0.00272469162941933,0.00441422734590669,0.0090216163889628
"2020-11-03",0.0345504969326564,0.00440378920195783,0.00206895353415569,0.00899139266662359,0.0485732059035139,0.00271813424846655,0.00441419822189588,0.00899476069551858
"2020-11-04",0.0345504969326564,0.00440378920195783,0.00206895353415569,0.00899139266662359,0.0485117018241474,0.00271170671664172,0.00441089286180825,0.00897904092075711
"2020-11-05",0.0282780338194552,0.00441959516473332,0.00145899423633862,0.00656759880221878,0.0484233439743966,0.00269942522173661,0.00441468933339464,0.00773357437708811
"2020-11-06",0.0282766377255642,0.0044126633043035,0.00145560923384492,0.00655568337332223,0.04833574863661,0.00268734933835908,0.00441182060241048,0.00694196872446466
"2020-11-07",0.0288754580226639,0.00442083945420011,0.00145551053957392,0.00656371422062078,0.0482515042054394,0.00267550473452461,0.00441538628823402,0.00646806176538124
"2020-11-08",0.0329659179903637,0.00450638147273865,0.00141773286231018,0.0089445163564129,0.0481856175941795,0.0026635259547893,0.00446875964741959,0.00732968760159555
"2020-11-09",0.0331983923305359,0.00452213484662684,0.00172616599262217,0.0089596894871393,0.0481212943463512,0.00265468293627809,0.00451076238223065,0.00818735007840556
"2020-11-10",0.0331983923305359,0.00452213484662684,0.00172616599262217,0.0089596894871393,0.0480575209187381,0.00264600520783274,0.00453326236932747,0.00880130095222095
"2020-11-11",0.0276122266487444,0.0044784904210828,0.00170693620452222,0.00364354715274798,0.047970519217513,0.00263731012446886,0.0045151082984977,0.0065807443343935
"2020-11-12",0.0276645166618677,0.0044854602456584,0.00170683749147134,0.00365056526254778,0.0478844764552933,0.00262877367829438,0.00450310959989285,0.00531369648709948
"2020-11-13",0.0276683352689604,0.0044901881995401,0.00170677052985028,0.00365532597052691,0.0477991759584226,0.00262039183149035,0.00449525623774327,0.00433722853284501
"2020-11-14",0.0276957495446389,0.00449161953445471,0.00170675025797188,0.00365676722137648,0.0477147075026454,0.00261216082632374,0.00448956045818337,0.00354766220306663
"2020-11-15",0.0276957495446389,0.00449161953445471,0.00170675025797188,0.00365676722137648,0.0476309459317012,0.0026040768033917,0.00448587832155327,0.00312427914003593
"2020-11-16",0.0276957495446389,0.00449161953445471,0.00170675025797188,0.00365676722137648,0.0475478824036554,0.00259613586051227,0.00448457513463179,0.00305408420319473
"2020-11-17",0.0276957495446389,0.00449161953445471,0.00170675025797188,0.00365676722137648,0.0474655082245357,0.00258833423241979,0.00448531353428144,0.00299804560762127
