"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth"
"2020-04-07","UA","UA48",1159634,0,0,0,0,0
"2020-04-08","UA","UA48",1159634,0,0,0,0,0
"2020-04-09","UA","UA48",1159634,0,0,0,0,0
"2020-04-10","UA","UA48",1159634,0,0,0,0,0
"2020-04-11","UA","UA48",1159634,0.00293901542983101,NA,NA,NA,0.00293901542983101
"2020-04-12","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00543872371283539
"2020-04-13","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00543872371283539
"2020-04-14","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00543872371283539
"2020-04-15","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00543872371283539
"2020-04-16","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00543872371283539
"2020-04-17","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00543872371283539
"2020-04-18","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00543872371283539
"2020-04-19","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00543872371283539
"2020-04-20","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00543872371283539
"2020-04-21","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00543872371283539
"2020-04-22","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00543872371283539
"2020-04-23","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00543872371283539
"2020-04-24","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00543872371283539
"2020-04-25","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00543872371283539
"2020-04-26","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00543872371283539
"2020-04-27","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00543872371283539
"2020-04-28","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00543872371283539
"2020-04-29","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00543872371283539
"2020-04-30","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00543872371283539
"2020-05-01","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00543872371283539
"2020-05-02","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00543872371283539
"2020-05-03","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00543872371283539
"2020-05-04","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00543872371283539
"2020-05-05","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00543872371283539
"2020-05-06","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00560550718657712
"2020-05-07","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00560018317652024
"2020-05-08","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00559518415617481
"2020-05-09","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00559048171827771
"2020-05-10","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00558605060750221
"2020-05-11","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00558186830619904
"2020-05-12","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00557791468155915
"2020-05-13","UA","UA48",1159634,0.00543872371283539,NA,NA,NA,0.00557417168435391
