"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth"
"2020-04-16","BR","BRMS",2651235,0,0,0,0,0
"2020-04-17","BR","BRMS",2651235,0,0,0,0,0
"2020-04-18","BR","BRMS",2651235,0,0,0,0,0
"2020-04-19","BR","BRMS",2651235,0,0,0,0,0
"2020-04-20","BR","BRMS",2651235,0,0,0,0,0
"2020-04-21","BR","BRMS",2651235,0,0,0,0,0
"2020-04-22","BR","BRMS",2651235,0,0,0,0,0
"2020-04-23","BR","BRMS",2651235,0,0,0,0,0
"2020-04-24","BR","BRMS",2651235,0,0,0,0,0
"2020-04-25","BR","BRMS",2651235,0,0,0,0,0
"2020-04-26","BR","BRMS",2651235,0,0,0,0,0
"2020-04-27","BR","BRMS",2651235,0,0,0,0,0
"2020-04-28","BR","BRMS",2651235,0,0,0,0,0
"2020-04-29","BR","BRMS",2651235,0,0,0,0,0
"2020-04-30","BR","BRMS",2651235,0,0,0,0,0
"2020-05-01","BR","BRMS",2651235,0,0,0,0,0
"2020-05-02","BR","BRMS",2651235,0,0,0,0,0
"2020-05-03","BR","BRMS",2651235,0,0,0,0,0
"2020-05-04","BR","BRMS",2651235,0,0,0,0,0
"2020-05-05","BR","BRMS",2651235,0,0,0,0,0
"2020-05-06","BR","BRMS",2651235,0,0,0,0,0
"2020-05-07","BR","BRMS",2651235,0,0,0,0,0
"2020-05-08","BR","BRMS",2651235,0,0,0,0,0
"2020-05-09","BR","BRMS",2651235,0,0,0,0,0
"2020-05-10","BR","BRMS",2651235,0,0,0,0,0
"2020-05-11","BR","BRMS",2651235,0,0,0,0,0
"2020-05-12","BR","BRMS",2651235,0,0,0,0,0
"2020-05-13","BR","BRMS",2651235,0,0,0,0,0
"2020-05-14","BR","BRMS",2651235,0,0,0,0,0
"2020-05-15","BR","BRMS",2651235,0,0,0,0,0
"2020-05-16","BR","BRMS",2651235,0.1,0,NA,0,0.1
"2020-05-17","BR","BRMS",2651235,0.1,0,NA,0,0.1
"2020-05-18","BR","BRMS",2651235,0.1,0,NA,0,0.1
"2020-05-19","BR","BRMS",2651235,0.1,0,NA,0,0.1
"2020-05-20","BR","BRMS",2651235,0.1,0,NA,0,0.1
"2020-05-21","BR","BRMS",2651235,0.1,0,NA,0,0.1
"2020-05-22","BR","BRMS",2651235,0.1,0,NA,0,0.1
"2020-05-23","BR","BRMS",2651235,0.1,0,NA,0,0.1
"2020-05-24","BR","BRMS",2651235,0.1,0,NA,0,0.1
"2020-05-25","BR","BRMS",2651235,0.1,0,NA,0,0.1
"2020-05-26","BR","BRMS",2651235,0.1,0,NA,0,0.1
"2020-05-27","BR","BRMS",2651235,0.1,0,NA,0,0.1
"2020-05-28","BR","BRMS",2651235,0.1,0,NA,0,0.1
"2020-05-29","BR","BRMS",2651235,0.1,0,NA,0,0.1
"2020-05-30","BR","BRMS",2651235,0.1,0,NA,0,0.1
