"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth"
"2020-03-23","DE","DEHB",671000,0,0,0,0,0
"2020-03-24","DE","DEHB",671000,0,0,0,0,0
"2020-03-25","DE","DEHB",671000,0,0,0,0,0
"2020-03-26","DE","DEHB",671000,0,0,0,0,0
"2020-03-27","DE","DEHB",671000,0,0,0,0,0
"2020-03-28","DE","DEHB",671000,0,0,0,0,0
"2020-03-29","DE","DEHB",671000,0,0,0,0,0
"2020-03-30","DE","DEHB",671000,0,0,0,0,0
"2020-03-31","DE","DEHB",671000,0,0,0,0,0
"2020-04-01","DE","DEHB",671000,0,0,0,0,0
"2020-04-02","DE","DEHB",671000,0,0,0,0,0
"2020-04-03","DE","DEHB",671000,0,0,0,0,0
"2020-04-04","DE","DEHB",671000,0,0,0,0,0
"2020-04-05","DE","DEHB",671000,0,0,0,0,0
"2020-04-06","DE","DEHB",671000,0,0,0,0,0
"2020-04-07","DE","DEHB",671000,0,0,0,0,0
"2020-04-08","DE","DEHB",671000,0,0,0,0,0
"2020-04-09","DE","DEHB",671000,0,0,0,0,0
"2020-04-10","DE","DEHB",671000,0,0,0,0,0
"2020-04-11","DE","DEHB",671000,0,0,0,0,0
"2020-04-12","DE","DEHB",671000,0,0,0,0,0
"2020-04-13","DE","DEHB",671000,0,0,0,0,0
"2020-04-14","DE","DEHB",671000,0,0,0,0,0
"2020-04-15","DE","DEHB",671000,0,0,0,0,0
"2020-04-16","DE","DEHB",671000,0,0,0,0,0
"2020-04-17","DE","DEHB",671000,0,0,0,0,0
"2020-04-18","DE","DEHB",671000,0,0,0,0,0
"2020-04-19","DE","DEHB",671000,0,0,0,0,0
"2020-04-20","DE","DEHB",671000,0,0,0,0,0
"2020-04-21","DE","DEHB",671000,0,0,0,0,0
"2020-04-22","DE","DEHB",671000,0,0,0,0,0
"2020-04-23","DE","DEHB",671000,0,0,0,0,0
"2020-04-24","DE","DEHB",671000,0,0,0,0,0
"2020-04-25","DE","DEHB",671000,0,0,0,0,0
"2020-04-26","DE","DEHB",671000,0,0,0,0,0
"2020-04-27","DE","DEHB",671000,0,0,0,0,0
"2020-04-28","DE","DEHB",671000,0,0,0,0,0
"2020-04-29","DE","DEHB",671000,0,0,0,0,0
"2020-04-30","DE","DEHB",671000,0,0,0,0,0
"2020-05-01","DE","DEHB",671000,0,0,0,0,0
"2020-05-02","DE","DEHB",671000,0,0,0,0,0
"2020-05-03","DE","DEHB",671000,0,0,0,0,0
"2020-05-04","DE","DEHB",671000,0,0,0,0,0
"2020-05-05","DE","DEHB",671000,0,0,0,0,0
"2020-05-06","DE","DEHB",671000,0,0,0,0,0
"2020-05-07","DE","DEHB",671000,0,0,0,0,0
"2020-05-08","DE","DEHB",671000,0,0,0,0,0
"2020-05-09","DE","DEHB",671000,0,0,0,0,0
"2020-05-10","DE","DEHB",671000,0,0,0,0,0
"2020-05-11","DE","DEHB",671000,0,0,0,0,0
"2020-05-12","DE","DEHB",671000,0,0,0,0,0
"2020-05-13","DE","DEHB",671000,0,0,0,0,0
"2020-05-14","DE","DEHB",671000,0,0,0,0,0
"2020-05-15","DE","DEHB",671000,0,0,0,0,0
"2020-05-16","DE","DEHB",671000,0,0,0,0,0
"2020-05-17","DE","DEHB",671000,0,0,0,0,0
"2020-05-18","DE","DEHB",671000,0,0,0,0,0
"2020-05-19","DE","DEHB",671000,0,0,0,0,0
"2020-05-20","DE","DEHB",671000,0,0,0,0,0
"2020-05-21","DE","DEHB",671000,0,0,0,0,0
"2020-05-22","DE","DEHB",671000,0,0,0,0,0
"2020-05-23","DE","DEHB",671000,0,0,0,0,0
"2020-05-24","DE","DEHB",671000,0,0,0,0,0
"2020-05-25","DE","DEHB",671000,0,0,0,0,0
"2020-05-26","DE","DEHB",671000,0,0,0,0,0
"2020-05-27","DE","DEHB",671000,0,0,0,0,0
"2020-05-28","DE","DEHB",671000,0,0,0,0,0
"2020-05-29","DE","DEHB",671000,0,0,0,0,0
"2020-05-30","DE","DEHB",671000,0,0,0,0,0
"2020-05-31","DE","DEHB",671000,0,0,0,0,0
"2020-06-01","DE","DEHB",671000,0,0,0,0,0
"2020-06-02","DE","DEHB",671000,0,0,0,0,0
"2020-06-03","DE","DEHB",671000,0,0,0,0,0
"2020-06-04","DE","DEHB",671000,0,0,0,0,0
"2020-06-05","DE","DEHB",671000,0,0,0,0,0
"2020-06-06","DE","DEHB",671000,0,0,0,0,0
"2020-06-07","DE","DEHB",671000,0,0,0,0,0
"2020-06-08","DE","DEHB",671000,0,0,0,0,0
"2020-06-09","DE","DEHB",671000,0,0,0,0,0
"2020-06-10","DE","DEHB",671000,0,0,0,0,0
"2020-06-11","DE","DEHB",671000,0,0,0,0,0
"2020-06-12","DE","DEHB",671000,0,0,0,0,0
"2020-06-13","DE","DEHB",671000,0,0,0,0,0
"2020-06-14","DE","DEHB",671000,0,0,0,0,0
"2020-06-15","DE","DEHB",671000,0,0,0,0,0
"2020-06-16","DE","DEHB",671000,0,0,0,0,0
"2020-06-17","DE","DEHB",671000,0,0,0,0,0
"2020-06-18","DE","DEHB",671000,0,0,0,0,0
"2020-06-19","DE","DEHB",671000,0,0,0,0,0
"2020-06-20","DE","DEHB",671000,0,0,0,0,0
"2020-06-21","DE","DEHB",671000,0,0,0,0,0
"2020-06-22","DE","DEHB",671000,0,0,0,0,0
"2020-06-23","DE","DEHB",671000,0,0,0,0,0
"2020-06-24","DE","DEHB",671000,0,0,0,0,0
"2020-06-25","DE","DEHB",671000,0,0,0,0,0
"2020-06-26","DE","DEHB",671000,0,0,0,0,0
"2020-06-27","DE","DEHB",671000,0,0,0,0,0
"2020-06-28","DE","DEHB",671000,0,0,0,0,0
"2020-06-29","DE","DEHB",671000,0,0,0,0,0
"2020-06-30","DE","DEHB",671000,0,0,0,0,0
"2020-07-01","DE","DEHB",671000,0,0,0,0,0
"2020-07-02","DE","DEHB",671000,0,0,0,0,0
"2020-07-03","DE","DEHB",671000,0,0,0,0,0
"2020-07-04","DE","DEHB",671000,0,0,0,0,0
"2020-07-05","DE","DEHB",671000,0.1,NA,NA,NA,0.1
"2020-07-06","DE","DEHB",671000,0.1,NA,NA,NA,0.1
"2020-07-07","DE","DEHB",671000,0.1,NA,NA,NA,0.1
"2020-07-08","DE","DEHB",671000,0.1,NA,NA,NA,0.1
"2020-07-09","DE","DEHB",671000,0.1,NA,NA,NA,0.1
"2020-07-10","DE","DEHB",671000,0.1,NA,NA,NA,0.1
"2020-07-11","DE","DEHB",671000,0.1,NA,NA,NA,0.1
"2020-07-12","DE","DEHB",671000,0.1,NA,NA,NA,0.1
"2020-07-13","DE","DEHB",671000,0.1,NA,NA,NA,0.1
"2020-07-14","DE","DEHB",671000,0.1,NA,NA,NA,0.1
"2020-07-15","DE","DEHB",671000,0.1,NA,NA,NA,0.1
"2020-07-16","DE","DEHB",671000,0.1,NA,NA,NA,0.1
"2020-07-17","DE","DEHB",671000,0.1,NA,NA,NA,0.1
"2020-07-18","DE","DEHB",671000,0.1,NA,NA,NA,0.1
"2020-07-19","DE","DEHB",671000,0.1,NA,NA,NA,0.1
"2020-07-20","DE","DEHB",671000,0.1,NA,NA,NA,0.1
"2020-07-21","DE","DEHB",671000,0.1,NA,NA,NA,0.1
"2020-07-22","DE","DEHB",671000,0.1,NA,NA,NA,0.1
"2020-07-23","DE","DEHB",671000,0.1,NA,NA,NA,0.1
"2020-07-24","DE","DEHB",671000,0.1,NA,NA,NA,0.1
"2020-07-25","DE","DEHB",671000,0.1,NA,NA,NA,0.1
"2020-07-26","DE","DEHB",671000,0.1,NA,NA,NA,0.1
"2020-07-27","DE","DEHB",671000,0.1,NA,NA,NA,0.1
"2020-07-28","DE","DEHB",671000,0.1,NA,NA,NA,0.1
"2020-07-29","DE","DEHB",671000,0.1,NA,NA,NA,0.1
"2020-07-30","DE","DEHB",671000,0.1,NA,NA,NA,0.100000002772742
"2020-07-31","DE","DEHB",671000,0.1,NA,NA,NA,0.100000143709314
"2020-08-01","DE","DEHB",671000,0.1,NA,NA,NA,0.1000000000011
