"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_fatalities_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"2020-05-27","ES","ESCM",2032863,0.0626106210849284,0,NA,0.00390861780925206,NA,0,0.00390861780925206
"2020-05-28","ES","ESCM",2032863,0.0626106210849284,0,NA,0.00390861780925206,NA,0,0.00390861780925206
"2020-05-29","ES","ESCM",2032863,0.062724216216502,0,NA,0.00460913739999613,NA,0,0.00460913739999613
"2020-05-30","ES","ESCM",2032863,0.062219162963652,0,NA,0.00421614230976117,NA,0,0.00421614230976117
"2020-05-31","ES","ESCM",2032863,0.0630930276120178,0,NA,0.00428254662090142,NA,0,0.00428254662090142
"2020-06-01","ES","ESCM",2032863,0.0630930276120178,0,NA,0.00350390178073752,NA,0,0.00350390178073752
"2020-06-02","ES","ESCM",2032863,0.0630930276120178,0,NA,0.00350390178073752,NA,0,0.00350390178073752
"2020-06-03","ES","ESCM",2032863,0.0630930276120178,0,NA,0.00350390178073752,NA,0,0.00350429270158744
"2020-06-04","ES","ESCM",2032863,0.0630930276120178,0,NA,0.00350390178073752,NA,0,0.0035093716011509
"2020-06-05","ES","ESCM",2032863,0.0630930276120178,0,NA,0.00428254662090142,NA,0,0.0042585265211529
"2020-06-06","ES","ESCM",2032863,0.0630930276120178,0,NA,0.00428254662090142,NA,0,0.00428797045638195
"2020-06-07","ES","ESCM",2032863,0.0630930276120178,0,NA,0.00428254662090142,NA,0,0.00426043547232398
"2020-06-08","ES","ESCM",2032863,0.0630930276120178,0,NA,0.00428254662090142,NA,0,0.00429152554294868
"2020-06-09","ES","ESCM",2032863,0.0630930276120178,0,NA,0.00350390178073752,NA,0,0.00353676783617216
"2020-06-10","ES","ESCM",2032863,0.0630930276120178,0,NA,0.00350390178073752,NA,0,0.00344890629709455
"2020-06-11","ES","ESCM",2032863,0.0630930276120178,0,NA,0.00350390178073752,NA,0,0.00352273518253146
"2020-06-12","ES","ESCM",2032863,0.0635056978695593,0,NA,0.00357429938517345,NA,0,0.00358064468241471
"2020-06-13","ES","ESCM",2032863,0.0635056978695593,0,NA,0.00357429938517345,NA,0,0.00356689546430731
"2020-06-14","ES","ESCM",2032863,0.0635056978695593,0,NA,0.00357429938517345,NA,0,0.00357160240086159
"2020-06-15","ES","ESCM",2032863,0.0633367965086441,0,NA,0.00349926160941753,NA,0,0.00350473743680606
"2020-06-16","ES","ESCM",2032863,0.0633367965086441,0,NA,0.00349926160941753,NA,0,0.0034986853831996
"2020-06-17","ES","ESCM",2032863,0.0633367965086441,0,NA,0.00349926160941753,NA,0,0.00349929215034204
"2020-06-18","ES","ESCM",2032863,0.0633367965086441,0,NA,0.00349926160941753,NA,0,0.00349929159996033
"2020-06-19","ES","ESCM",2032863,0.0625986796621585,0,NA,0.00338096338056636,NA,0,0.00338264214010789
"2020-06-20","ES","ESCM",2032863,0.0624731827269344,0,NA,0.00343909548821021,NA,0,0.00343508990490375
"2020-06-21","ES","ESCM",2032863,0.0624731827269344,0,NA,0.00343909548821021,NA,0,0.0034414517551618
"2020-06-22","ES","ESCM",2032863,0.0624731827269344,0,NA,0.00343909548821021,NA,0,0.00344014892374072
"2020-06-23","ES","ESCM",2032863,0.0618114880949808,0,NA,0.00358233014866298,NA,0,0.00357805835352321
"2020-06-24","ES","ESCM",2032863,0.0618114880949808,0,NA,0.00358233014866298,NA,0,0.00358723643227842
"2020-06-25","ES","ESCM",2032863,0.0618114880949808,0,NA,0.00358233014866298,NA,0,0.00358211252957357
"2020-06-26","ES","ESCM",2032863,0.0624731827269344,0,NA,0.00343909548821021,NA,0,0.00344270481985438
"2020-06-27","ES","ESCM",2032863,0.0617183009715004,0,NA,0.00325974239886418,NA,0,0.00325926918489607
"2020-06-28","ES","ESCM",2032863,0.0617183009715004,0,NA,0.00325974239886418,NA,0,0.00325174116780662
"2020-06-29","ES","ESCM",2032863,0.0617183009715004,0,NA,0.00325974239886418,NA,0,0.00326164572661872
"2020-06-30","ES","ESCM",2032863,0.0611326131508108,0,NA,0.00315684648980912,NA,0,0.00316127545621236
"2020-07-01","ES","ESCM",2032863,0.0611326131508108,0,NA,0.00315684648980912,NA,0,0.00315180903862493
"2020-07-02","ES","ESCM",2032863,0.0611326131508108,0,NA,0.00315684648980912,NA,0,0.00316482859610144
"2020-07-03","ES","ESCM",2032863,0.0611326131508108,0,NA,0.00315684648980912,NA,0,0.00316097391683361
"2020-07-04","ES","ESCM",2032863,0.0611326131508108,0,NA,0.00315684648980912,NA,0,0.00315302636278991
"2020-07-05","ES","ESCM",2032863,0.0618442584557725,0,NA,0.00320746942902992,NA,0,0.00315224901108835
"2020-07-06","ES","ESCM",2032863,0.0618442584557725,0,NA,0.00320746942902992,NA,0,0.0031521306039995
"2020-07-07","ES","ESCM",2032863,0.0618442584557725,0,NA,0.00320746942902992,NA,0,0.00315257364171391
"2020-07-08","ES","ESCM",2032863,0.0618442584557725,0,NA,0.00320746942902992,NA,0,0.00315348401071356
"2020-07-09","ES","ESCM",2032863,0.0618442584557725,0,NA,0.00320746942902992,NA,0,0.00315477517162536
"2020-07-10","ES","ESCM",2032863,0.0618442584557725,0,NA,0.00320746942902992,NA,0,0.00315637842735619
"2020-07-11","ES","ESCM",2032863,0.0618442584557725,0,NA,0.00320746942902992,NA,0,0.00315822737751749
"2020-07-12","ES","ESCM",2032863,0.0618442584557725,0,NA,0.00320746942902992,NA,0,0.00316026589191335
"2020-07-13","ES","ESCM",2032863,0.0618442584557725,0,NA,0.00320746942902992,NA,0,0.00316244542903836
"2020-07-14","ES","ESCM",2032863,0.0618442584557725,0,NA,0.00320746942902992,NA,0,0.00316472434573637
"2020-07-15","ES","ESCM",2032863,0.0618442584557725,0,NA,0.00320746942902992,NA,0,0.00316706601700093
"2020-07-16","ES","ESCM",2032863,0.0618442584557725,0,NA,0.00320746942902992,NA,0,0.0031694397053334
"2020-07-17","ES","ESCM",2032863,0.0618442584557725,0,NA,0.00320746942902992,NA,0,0.00317181822204151
"2020-07-18","ES","ESCM",2032863,0.0618442584557725,0,NA,0.00320746942902992,NA,0,0.00317417895240257
"2020-07-19","ES","ESCM",2032863,0.0618442584557725,0,NA,0.00320746942902992,NA,0,0.00317650524894719
"2020-07-20","ES","ESCM",2032863,0.0618442584557725,0,NA,0.00320746942902992,NA,0,0.00317877995280562
"2020-07-21","ES","ESCM",2032863,0.061748959827027,0,NA,0.00314691305214453,NA,0,0.00317343660626667
"2020-07-22","ES","ESCM",2032863,0.061748959827027,0,NA,0.00314691305214453,NA,0,0.00316850641101227
"2020-07-23","ES","ESCM",2032863,0.061748959827027,0,NA,0.00314691305214453,NA,0,0.00316398147128357
"2020-07-24","ES","ESCM",2032863,0.0611823526023381,0,NA,0.00305091204384237,NA,0,0.00314792426090122
"2020-07-25","ES","ESCM",2032863,0.0611823526023381,0,NA,0.00305091204384237,NA,0,0.0031330763660059
"2020-07-26","ES","ESCM",2032863,0.0611823526023381,0,NA,0.00305091204384237,NA,0,0.00311940058364945
"2020-07-27","ES","ESCM",2032863,0.0611823526023381,0,NA,0.00305091204384237,NA,0,0.00310685705758929
"2020-07-28","ES","ESCM",2032863,0.0611823526023381,0,NA,0.00305091204384237,NA,0,0.00309540361370267
"2020-07-29","ES","ESCM",2032863,0.0611823526023381,0,NA,0.00305091204384237,NA,0,0.00308499581591805
"2020-07-30","ES","ESCM",2032863,0.0611823526023381,0,NA,0.00305091204384237,NA,0,0.00307558751406336
"2020-07-31","ES","ESCM",2032863,0.061748959827027,0,NA,0.00314691305214453,NA,0,0.00307886071304358
"2020-08-01","ES","ESCM",2032863,0.061748959827027,0,NA,0.00314691305214453,NA,0,0.00308230539568637
"2020-08-02","ES","ESCM",2032863,0.061748959827027,0,NA,0.00314691305214453,NA,0,0.00308587526936284
"2020-08-03","ES","ESCM",2032863,0.061748959827027,0,NA,0.00314691305214453,NA,0,0.00308952681326849
"2020-08-04","ES","ESCM",2032863,0.061748959827027,0,NA,0.00314691305214453,NA,0,0.00309322081344345
"2020-08-05","ES","ESCM",2032863,0.061748959827027,0,NA,0.00314691305214453,NA,0,0.00309692199441983
"2020-08-06","ES","ESCM",2032863,0.061748959827027,0,NA,0.00314691305214453,NA,0,0.00310059659141103
"2020-08-07","ES","ESCM",2032863,0.0610693906064002,0,NA,0.00305091204384237,NA,0,0.00309227067385454
"2020-08-08","ES","ESCM",2032863,0.0610693906064002,0,NA,0.00305091204384237,NA,0,0.00308465501965895
"2020-08-09","ES","ESCM",2032863,0.0610693906064002,0,NA,0.00305091204384237,NA,0,0.00307771765557332
"2020-08-10","ES","ESCM",2032863,0.0701913991734228,0,NA,0.0125679168563789,NA,0,0.00929517640039197
"2020-08-11","ES","ESCM",2032863,0.0699567200540038,0,NA,0.0117754245149552,NA,0,0.0119538280104555
"2020-08-12","ES","ESCM",2032863,0.0693633057622145,0,NA,0.0113605051033993,NA,0,0.0127575955438315
"2020-08-13","ES","ESCM",2032863,0.0693633057622145,0,NA,0.0113605051033993,NA,0,0.0130082836464864
"2020-08-14","ES","ESCM",2032863,0.0693633057622145,0,NA,0.0113605051033993,NA,0,0.0125419351481396
"2020-08-15","ES","ESCM",2032863,0.0693633057622145,0,NA,0.0113605051033993,NA,0,0.0118708039441105
"2020-08-16","ES","ESCM",2032863,0.0692644756663013,0,NA,0.0118568730802949,NA,0,0.0117358180212119
"2020-08-17","ES","ESCM",2032863,0.0688980344352739,0,NA,0.0115280273584802,NA,0,0.0114654472522127
"2020-08-18","ES","ESCM",2032863,0.0688980344352739,0,NA,0.0115280273584802,NA,0,0.0112742774311129
"2020-08-19","ES","ESCM",2032863,0.0688980344352739,0,NA,0.0115280273584802,NA,0,0.0112028457316392
"2020-08-20","ES","ESCM",2032863,0.0688980344352739,0,NA,0.0115280273584802,NA,0,0.0113218962393853
"2020-08-21","ES","ESCM",2032863,0.0688980344352739,0,NA,0.0115280273584802,NA,0,0.0114306645899478
"2020-08-22","ES","ESCM",2032863,0.0682882828977752,0,NA,0.0112759520332726,NA,0,0.011347568128548
"2020-08-23","ES","ESCM",2032863,0.06114872075798,0,NA,0.0127190796192919,NA,0,0.0121376683941177
"2020-08-24","ES","ESCM",2032863,0.0469780967504873,0,NA,0.0284683084443423,NA,0,0.025596342429135
"2020-08-25","ES","ESCM",2032863,0.0469780967504873,0,NA,0.0284683084443423,NA,0,0.0296242100168884
"2020-08-26","ES","ESCM",2032863,0.0469780967504873,0,NA,0.0284683084443423,NA,0,0.0308718342505402
"2020-08-27","ES","ESCM",2032863,0.0469780967504873,0,NA,0.0284683084443423,NA,0,0.0297313817530064
"2020-08-28","ES","ESCM",2032863,0.0469780967504873,0,NA,0.0284683084443423,NA,0,0.0291755386954713
"2020-08-29","ES","ESCM",2032863,0.0469780967504873,0,NA,0.0284683084443423,NA,0,0.0285162211208792
"2020-08-30","ES","ESCM",2032863,0.0469244929157827,0,NA,0.0285268679974161,NA,0,0.0279114564874939
"2020-08-31","ES","ESCM",2032863,0.0469244929157827,0,NA,0.0285268679974161,NA,0,0.0278990559329286
"2020-09-01","ES","ESCM",2032863,0.0469244929157827,0,NA,0.0285268679974161,NA,0,0.0280265555130918
"2020-09-02","ES","ESCM",2032863,0.0469244929157827,0,NA,0.0285268679974161,NA,0,0.0281205037786634
"2020-09-03","ES","ESCM",2032863,0.0469244929157827,0,NA,0.0285268679974161,NA,0,0.0283307443433035
"2020-09-04","ES","ESCM",2032863,0.0469244929157827,0,NA,0.0285268679974161,NA,0,0.0285590717610766
"2020-09-05","ES","ESCM",2032863,0.0488182857180737,0,NA,0.0279074881091348,NA,0,0.0282755138614859
"2020-09-06","ES","ESCM",2032863,0.047868094647554,0,NA,0.0269727875504556,NA,0,0.0274753472470908
"2020-09-07","ES","ESCM",2032863,0.047868094647554,0,NA,0.0269727875504556,NA,0,0.0270793227477415
"2020-09-08","ES","ESCM",2032863,0.0548071605300992,0,NA,0.0374476565020888,NA,0,0.0348281035025202
"2020-09-09","ES","ESCM",2032863,0.0539122528178239,0,0.00189892011633073,0.0381891942546055,0.00189892011633073,0,0.0386971573799403
"2020-09-10","ES","ESCM",2032863,0.0539122528178239,0,0.00189892011633073,0.0381891942546055,0.00189892011633073,0,0.0396216174995863
"2020-09-11","ES","ESCM",2032863,0.0539122528178239,0,0.00189892011633073,0.0381891942546055,0.00189892011633073,0,0.0393788812129725
"2020-09-12","ES","ESCM",2032863,0.052431095127086,0,0.00244146872099666,0.0381891942546055,0.00244146872099666,0,0.0387785396769111
"2020-09-13","ES","ESCM",2032863,0.052431095127086,0,0.00244146872099666,0.0381891942546055,0.00244146872099666,0,0.0383168295933606
"2020-09-14","ES","ESCM",2032863,0.052431095127086,0,0.00244146872099666,0.0381891942546055,0.00244146872099666,0,0.0379415438641714
"2020-09-15","ES","ESCM",2032863,0.0523133934669828,0,0.00239863593641777,0.0381891942546055,0.00239863593641777,0,0.0379058247037834
"2020-09-16","ES","ESCM",2032863,0.0523133934669828,0,0.00239863593641777,0.0381891942546055,0.00239863593641777,0,0.0381381603915271
"2020-09-17","ES","ESCM",2032863,0.0523133934669828,0,0.00239863593641777,0.0381891942546055,0.00239863593641777,0,0.0383018415052659
"2020-09-18","ES","ESCM",2032863,0.0523133934669828,0,0.00239863593641777,0.0381891942546055,0.00239863593641777,0,0.0383194714758073
"2020-09-19","ES","ESCM",2032863,0.0523133934669828,0,0.00239863593641777,0.0381891942546055,0.00239863593641777,0,0.0382453650753918
"2020-09-20","ES","ESCM",2032863,0.053557198917003,0.000529931195255089,0.00210341920578174,0.0381891942546055,0.00210341920578174,0.000529931195255089,0.0381980159946359
"2020-09-21","ES","ESCM",2032863,0.0840413609092278,0.000529931195255089,0.00820025160422669,0.0381891942546055,0.00820025160422669,0.000529931195255089,0.038230152944027
"2020-09-22","ES","ESCM",2032863,0.0918764040910367,0.000494125033413529,0.00764618054988705,0.0356088432914564,0.00764618054988705,0.000494125033413529,0.0361623875536096
"2020-09-23","ES","ESCM",2032863,0.0918764040910367,0.000494125033413529,0.00764618054988705,0.0356088432914564,0.00764618054988705,0.000494125033413529,0.0350807752384599
"2020-09-24","ES","ESCM",2032863,0.092187597452123,0.000460679645743109,0.00827233576052063,0.0362328362892976,0.00827233576052063,0.000460679645743109,0.03534709829309
"2020-09-25","ES","ESCM",2032863,0.092187597452123,0.000460679645743109,0.00827233576052063,0.0362328362892976,0.00827233576052063,0.000460679645743109,0.0357641844877905
"2020-09-26","ES","ESCM",2032863,0.092187597452123,0.000460679645743109,0.00827233576052063,0.0362328362892976,0.00827233576052063,0.000460679645743109,0.0361088465105999
"2020-09-27","ES","ESCM",2032863,0.092187597452123,0.000460679645743109,0.00827233576052063,0.0362328362892976,0.00827233576052063,0.000460679645743109,0.0362980949987038
"2020-09-28","ES","ESCM",2032863,0.092187597452123,0.000460679645743109,0.00827233576052063,0.0362328362892976,0.00827233576052063,0.000460679645743109,0.0363356683486435
"2020-09-29","ES","ESCM",2032863,0.0943888776358391,0.000588183534030347,0.00813038233691667,0.0357464893557306,0.00813038233691667,0.000588183534030347,0.0359706687664117
"2020-09-30","ES","ESCM",2032863,0.0943888776358391,0.000588183534030347,0.00813038233691667,0.0357464893557306,0.00813038233691667,0.000588183534030347,0.0358000747576283
"2020-10-01","ES","ESCM",2032863,0.0943888776358391,0.000588183534030347,0.00813038233691667,0.0357464893557306,0.00813038233691667,0.000588183534030347,0.0358383889176188
"2020-10-02","ES","ESCM",2032863,0.0943888776358391,0.000588183534030347,0.00813038233691667,0.0357464893557306,0.00813038233691667,0.000588183534030347,0.0358193244501678
"2020-10-03","ES","ESCM",2032863,0.0943888776358391,0.000588183534030347,0.00813038233691667,0.0357464893557306,0.00813038233691667,0.000588183534030347,0.0358087395850841
"2020-10-04","ES","ESCM",2032863,0.0886542874185138,0.00044408691080551,0.00969386586630494,0.0358010702135169,0.0104840496446055,0.00044408691080551,0.0358377598105663
"2020-10-05","ES","ESCM",2032863,0.0886542874185138,0.00044408691080551,0.00969386586630494,0.0358010702135169,0.0107621113045647,0.00044408691080551,0.0358335770863756
"2020-10-06","ES","ESCM",2032863,0.0898631975565099,0.000563979838530066,0.00983612385745732,0.0352405521017474,0.0110622352357763,0.000563979838530066,0.0353865127712372
"2020-10-07","ES","ESCM",2032863,0.0898631975565099,0.000563979838530066,0.00983612385745732,0.0352405521017474,0.0112557303643297,0.000563979838530066,0.0351885888945235
"2020-10-08","ES","ESCM",2032863,0.0898631975565099,0.000563979838530066,0.00983612385745732,0.0352405521017474,0.0113990884786226,0.000563979838530066,0.0351612713847707
"2020-10-09","ES","ESCM",2032863,0.0898631975565099,0.000563979838530066,0.00983612385745732,0.0352405521017474,0.011525821048175,0.000563979838530066,0.0351844969541721
"2020-10-10","ES","ESCM",2032863,0.0898631975565099,0.000563979838530066,0.00983612385745732,0.0352405521017474,0.011627448784523,0.000563979838530066,0.0351887024655604
"2020-10-11","ES","ESCM",2032863,0.0898631975565099,0.000563979838530066,0.00983612385745732,0.0352405521017474,0.0117075658722899,0.000563979838530066,0.0351644178198859
"2020-10-12","ES","ESCM",2032863,0.0898631975565099,0.000563979838530066,0.00983612385745732,0.0352405521017474,0.0117718588537598,0.000563979838530066,0.0352044812075116
"2020-10-13","ES","ESCM",2032863,0.0898631975565099,0.000563979838530066,0.00983612385745732,0.0352405521017474,0.0118240328702198,0.000563979838530066,0.0352294344994739
"2020-10-14","ES","ESCM",2032863,0.0898631975565099,0.000563979838530066,0.00983612385745732,0.0352405521017474,0.011863815741651,0.000563979838530066,0.0352429198090899
"2020-10-15","ES","ESCM",2032863,0.0893498740250922,0.000482401553792297,0.00931615900768482,0.0356175406566164,0.0118187172692694,0.000485017274923434,0.035539173980662
"2020-10-16","ES","ESCM",2032863,0.0893498740250922,0.000482401553792297,0.00931615900768482,0.0356175406566164,0.0117827509046126,0.000477908091319629,0.0356745020126087
"2020-10-17","ES","ESCM",2032863,0.0893498740250922,0.000482401553792297,0.00931615900768482,0.0356175406566164,0.0117544004996132,0.000481810344344424,0.0357110856520229
"2020-10-18","ES","ESCM",2032863,0.0893498740250922,0.000482401553792297,0.00931615900768482,0.0356175406566164,0.0117355772537244,0.000482743810184066,0.0356965915604382
"2020-10-19","ES","ESCM",2032863,0.0893498740250922,0.000482401553792297,0.00931615900768482,0.0356175406566164,0.0117135878258601,0.000482555375575663,0.0356648283503835
"2020-10-20","ES","ESCM",2032863,0.0893498740250922,0.000482401553792297,0.00931615900768482,0.0356175406566164,0.0116295128776382,0.000483094930362421,0.035685448117265
"2020-10-21","ES","ESCM",2032863,0.0893498740250922,0.000482401553792297,0.00931615900768482,0.0356175406566164,0.0115998195762244,0.00048267952200443,0.0357162916479784
"2020-10-22","ES","ESCM",2032863,0.0893498740250922,0.000482401553792297,0.00931615900768482,0.0356175406566164,0.0115729214584763,0.000482313893321432,0.0357114515666392
"2020-10-23","ES","ESCM",2032863,0.0893498740250922,0.000482401553792297,0.00931615900768482,0.0356175406566164,0.0115483919091652,0.000482328986747647,0.0356937581652611
"2020-10-24","ES","ESCM",2032863,0.0893498740250922,0.000482401553792297,0.00931615900768482,0.0356175406566164,0.0115296721834915,0.000482345136083113,0.0356448267498143
"2020-10-25","ES","ESCM",2032863,0.0893498740250922,0.000482401553792297,0.00931615900768482,0.0356175406566164,0.011520532494205,0.000482353875167625,0.0356531007049887
"2020-10-26","ES","ESCM",2032863,0.0915551370721001,0.000563979838530066,0.00927214401892725,0.0352405521017474,0.0115032873342387,0.000560005821226442,0.0353757141334937
"2020-10-27","ES","ESCM",2032863,0.0915551370721001,0.000563979838530066,0.00927214401892725,0.0352405521017474,0.0114360532597389,0.000570995114025934,0.035238168419269
"2020-10-28","ES","ESCM",2032863,0.0915551370721001,0.000563979838530066,0.00927214401892725,0.0352405521017474,0.0114098988573382,0.000572119078545849,0.0351888128292119
"2020-10-29","ES","ESCM",2032863,0.0915551370721001,0.000563979838530066,0.00927214401892725,0.0352405521017474,0.0113850469094265,0.000564887839660538,0.0351883156919809
"2020-10-30","ES","ESCM",2032863,0.0915551370721001,0.000563979838530066,0.00927214401892725,0.0352405521017474,0.0113630914443193,0.000564740307326721,0.0352078953783079
"2020-10-31","ES","ESCM",2032863,0.0893498740250922,0.000482401553792297,0.00931615900768482,0.0356175406566164,0.0113536345854022,0.000497096407263607,0.035506218949329
"2020-11-01","ES","ESCM",2032863,0.0893498740250922,0.000482401553792297,0.00931615900768482,0.0356175406566164,0.0113434869515997,0.000475124561979703,0.0354773794699955
"2020-11-02","ES","ESCM",2032863,0.0893498740250922,0.000482401553792297,0.00931615900768482,0.0356175406566164,0.0113331786757006,0.000472596628705819,0.0355065209321339
