"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_fatalities_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"2020-04-01","EC","ECT",590600,0,NA,NA,NA,0,NA,NA,NA
"2020-04-02","EC","ECT",590600,0.010462074978204,NA,NA,NA,0.010462074978204,NA,NA,NA
"2020-04-03","EC","ECT",590600,0.017535314174379,NA,NA,NA,0.017535314174379,NA,NA,NA
"2020-04-04","EC","ECT",590600,0.0169172932330827,NA,NA,NA,0.0169172932330827,NA,NA,NA
"2020-04-05","EC","ECT",590600,0.0169172932330827,NA,NA,NA,0.0169172932330827,NA,NA,NA
"2020-04-06","EC","ECT",590600,0.0115606936416185,NA,NA,NA,0.0115606936416185,NA,NA,NA
"2020-04-07","EC","ECT",590600,0.0115606936416185,NA,NA,NA,0.0115606936416185,NA,NA,NA
"2020-04-08","EC","ECT",590600,0.0115606936416185,NA,NA,NA,0.0115606936416185,NA,NA,NA
"2020-04-09","EC","ECT",590600,0.0119521912350598,NA,NA,NA,0.0119521912350598,NA,NA,NA
"2020-04-10","EC","ECT",590600,0.00613207547169811,NA,NA,NA,0.00613207547169811,NA,NA,NA
"2020-04-11","EC","ECT",590600,0.00613207547169811,NA,NA,NA,0.00613207547169811,NA,NA,NA
"2020-04-12","EC","ECT",590600,0.00613207547169811,NA,NA,NA,0.00613207547169811,NA,NA,NA
"2020-04-13","EC","ECT",590600,0.00759267530147387,NA,NA,NA,0.00759267530147387,NA,NA,NA
"2020-04-14","EC","ECT",590600,0.00769578995020371,NA,NA,NA,0.00769578995020371,NA,NA,NA
"2020-04-15","EC","ECT",590600,0.00769578995020371,NA,NA,NA,0.00769578995020371,NA,NA,NA
"2020-04-16","EC","ECT",590600,0.00769578995020371,NA,NA,NA,0.00769578995020371,NA,NA,NA
"2020-04-17","EC","ECT",590600,0.00769578995020371,NA,NA,NA,0.00769578995020371,NA,NA,NA
"2020-04-18","EC","ECT",590600,0.00769578995020371,NA,NA,NA,0.00769578995020371,NA,NA,NA
"2020-04-19","EC","ECT",590600,0.00769578995020371,NA,NA,NA,0.00769578995020371,NA,NA,NA
"2020-04-20","EC","ECT",590600,0.00769578995020371,NA,NA,NA,0.00769578995020371,NA,NA,NA
"2020-04-21","EC","ECT",590600,0.00769578995020371,NA,NA,NA,0.00769578995020371,NA,NA,NA
"2020-04-22","EC","ECT",590600,0.00769578995020371,NA,NA,NA,0.00769578995020371,NA,NA,NA
"2020-04-23","EC","ECT",590600,0.00769578995020371,NA,NA,NA,0.00769578995020371,NA,NA,NA
"2020-04-24","EC","ECT",590600,0.00769578995020371,NA,NA,NA,0.00769578995020371,NA,NA,NA
