"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth"
"2020-03-22","US","USRI",1059361,0,NA,NA,NA,0
"2020-03-23","US","USRI",1059361,0,NA,NA,NA,0
"2020-03-24","US","USRI",1059361,0,NA,NA,NA,0
"2020-03-25","US","USRI",1059361,0,NA,NA,NA,0
"2020-03-26","US","USRI",1059361,0,NA,NA,NA,0
"2020-03-27","US","USRI",1059361,0,NA,NA,NA,0
"2020-03-28","US","USRI",1059361,0,NA,NA,NA,0
"2020-03-29","US","USRI",1059361,0,NA,NA,NA,0
"2020-03-30","US","USRI",1059361,0,NA,NA,NA,0
"2020-03-31","US","USRI",1059361,0,NA,NA,NA,0
"2020-04-01","US","USRI",1059361,0,NA,NA,NA,0
"2020-04-02","US","USRI",1059361,0,NA,NA,NA,0
"2020-04-03","US","USRI",1059361,0,NA,NA,NA,0
"2020-04-04","US","USRI",1059361,0,NA,NA,NA,0
"2020-04-05","US","USRI",1059361,0,NA,NA,NA,0
"2020-04-06","US","USRI",1059361,0,NA,NA,NA,0
"2020-04-07","US","USRI",1059361,0,NA,NA,NA,0
"2020-04-08","US","USRI",1059361,0,NA,NA,NA,0
"2020-04-09","US","USRI",1059361,0.005,NA,NA,NA,0.005
"2020-04-10","US","USRI",1059361,0.005,NA,NA,NA,0.005
"2020-04-11","US","USRI",1059361,0.005,NA,NA,NA,0.005
"2020-04-12","US","USRI",1059361,0.005,NA,NA,NA,0.005
"2020-04-13","US","USRI",1059361,0.005,NA,NA,NA,0.005
"2020-04-14","US","USRI",1059361,0.005,NA,NA,NA,0.005
"2020-04-15","US","USRI",1059361,0.005,NA,NA,NA,0.005
"2020-04-16","US","USRI",1059361,0.005,NA,NA,NA,0.005
"2020-04-17","US","USRI",1059361,0.005,NA,NA,NA,0.005
"2020-04-18","US","USRI",1059361,0.005,NA,NA,NA,0.005
"2020-04-19","US","USRI",1059361,0.005,NA,NA,NA,0.005
"2020-04-20","US","USRI",1059361,0.005,NA,NA,NA,0.005
"2020-04-21","US","USRI",1059361,0.005,NA,NA,NA,0.005
"2020-04-22","US","USRI",1059361,0.005,NA,NA,NA,0.005
"2020-04-23","US","USRI",1059361,0.005,NA,NA,NA,0.005
"2020-04-24","US","USRI",1059361,0.005,NA,NA,NA,0.005
"2020-04-25","US","USRI",1059361,0.005,NA,NA,NA,0.005
"2020-04-26","US","USRI",1059361,0.005,NA,NA,NA,0.005
"2020-04-27","US","USRI",1059361,0.005,NA,NA,NA,0.005
"2020-04-28","US","USRI",1059361,0.005,NA,NA,NA,0.005
"2020-04-29","US","USRI",1059361,0.005,NA,NA,NA,0.005
"2020-04-30","US","USRI",1059361,0.005,NA,NA,NA,0.005
"2020-05-01","US","USRI",1059361,0.005,NA,NA,NA,0.005
"2020-05-02","US","USRI",1059361,0.005,NA,NA,NA,0.005
"2020-05-03","US","USRI",1059361,0.005,NA,NA,NA,0.005
"2020-05-04","US","USRI",1059361,0.005,NA,NA,NA,0.00500005906782635
"2020-05-05","US","USRI",1059361,0.005,NA,NA,NA,0.00500000000000022
"2020-05-06","US","USRI",1059361,0.005,NA,NA,NA,0.00500000000000022
"2020-05-07","US","USRI",1059361,0.005,NA,NA,NA,0.00500136359018334
"2020-05-08","US","USRI",1059361,0.005,NA,NA,NA,0.0050000066948987
"2020-05-09","US","USRI",1059361,0.005,NA,NA,NA,0.00500000377232048
"2020-05-10","US","USRI",1059361,0.005,NA,NA,NA,0.0050000008813809
"2020-05-11","US","USRI",1059361,0.005,NA,NA,NA,0.00500000415743308
"2020-05-12","US","USRI",1059361,0.005,NA,NA,NA,0.00500000000000022
"2020-05-13","US","USRI",1059361,0.005,NA,NA,NA,0.00500000167212361
"2020-05-14","US","USRI",1059361,0.005,NA,NA,NA,0.00500000000000022
"2020-05-15","US","USRI",1059361,0.005,NA,NA,NA,0.00500000000005523
"2020-05-16","US","USRI",1059361,0.005,NA,NA,NA,0.00500001653592899
"2020-05-17","US","USRI",1059361,0.005,NA,NA,NA,0.00500001420945975
"2020-05-18","US","USRI",1059361,0.005,NA,NA,NA,0.00500001226325448
"2020-05-19","US","USRI",1059361,0.005,NA,NA,NA,0.00500000000000022
"2020-05-20","US","USRI",1059361,0.005,NA,NA,NA,0.00500000000000022
"2020-05-21","US","USRI",1059361,0.005,NA,NA,NA,0.005000001366793
"2020-05-22","US","USRI",1059361,0.005,NA,NA,NA,0.00500000000000022
"2020-05-23","US","USRI",1059361,0.005,NA,NA,NA,0.00500306794012903
"2020-05-24","US","USRI",1059361,0.005,NA,NA,NA,0.00500087146980196
"2020-05-25","US","USRI",1059361,0.005,NA,NA,NA,0.00500000000000022
"2020-05-26","US","USRI",1059361,0.005,NA,NA,NA,0.00500022948401291
"2020-05-27","US","USRI",1059361,0.005,NA,NA,NA,0.00500011877913437
"2020-05-28","US","USRI",1059361,0.005,NA,NA,NA,0.00500016400649061
"2020-05-29","US","USRI",1059361,0.005,NA,NA,NA,0.00500001991756467
"2020-05-30","US","USRI",1059361,0.005,NA,NA,NA,0.00500000000000022
"2020-05-31","US","USRI",1059361,0.005,NA,NA,NA,0.00500010885257294
"2020-06-01","US","USRI",1059361,0.005,NA,NA,NA,0.00500000861892911
"2020-06-02","US","USRI",1059361,0.005,NA,NA,NA,0.00500007923038359
"2020-06-03","US","USRI",1059361,0.005,NA,NA,NA,0.00500000000000022
"2020-06-04","US","USRI",1059361,0.005,NA,NA,NA,0.00500000000000022
"2020-06-05","US","USRI",1059361,0.005,NA,NA,NA,0.00500000000000022
"2020-06-06","US","USRI",1059361,0.008,NA,NA,NA,0.00520265562362374
"2020-06-07","US","USRI",1059361,0.008,NA,NA,NA,0.00540138948407853
"2020-06-08","US","USRI",1059361,0.008,NA,NA,NA,0.00559755401385862
"2020-06-09","US","USRI",1059361,0.008,NA,NA,NA,0.00578612522932518
"2020-06-10","US","USRI",1059361,0.008,NA,NA,NA,0.00596741884234095
"2020-06-11","US","USRI",1059361,0.008,NA,NA,NA,0.00614756199288974
"2020-06-12","US","USRI",1059361,0.008,NA,NA,NA,0.00631751424584853
"2020-06-13","US","USRI",1059361,0.008,NA,NA,NA,0.00647708011902987
"2020-06-14","US","USRI",1059361,0.008,NA,NA,NA,0.00663801237678125
"2020-06-15","US","USRI",1059361,0.008,NA,NA,NA,0.00678222903822952
"2020-06-16","US","USRI",1059361,0.008,NA,NA,NA,0.00692688627347028
"2020-06-17","US","USRI",1059361,0.008,NA,NA,NA,0.00704654960586287
"2020-06-18","US","USRI",1059361,0.008,NA,NA,NA,0.00717942442084949
"2020-06-19","US","USRI",1059361,0.008,NA,NA,NA,0.00730167688325167
"2020-06-20","US","USRI",1059361,0.008,NA,NA,NA,0.00741272387345336
"2020-06-21","US","USRI",1059361,0.008,NA,NA,NA,0.00751631353004106
"2020-06-22","US","USRI",1059361,0.008,NA,NA,NA,0.00761354280589892
"2020-06-23","US","USRI",1059361,0.008,NA,NA,NA,0.0077034860715015
"2020-06-24","US","USRI",1059361,0.008,NA,NA,NA,0.00778766679532336
"2020-06-25","US","USRI",1059361,0.008,NA,NA,NA,0.00786649780626353
"2020-06-26","US","USRI",1059361,0.008,NA,NA,NA,0.00793999336544573
"2020-06-27","US","USRI",1059361,0.008,NA,NA,NA,0.00800875374090521
"2020-06-28","US","USRI",1059361,0.008,NA,NA,NA,0.00807256784754859
"2020-06-29","US","USRI",1059361,0.008,NA,NA,NA,0.00813232447118964
"2020-06-30","US","USRI",1059361,0.008,NA,NA,NA,0.00818808768596004
"2020-07-01","US","USRI",1059361,0.02,NA,NA,NA,0.00925701428069763
"2020-07-02","US","USRI",1059361,0.02,NA,NA,NA,0.0102836391268021
"2020-07-03","US","USRI",1059361,0.02,NA,NA,NA,0.0215564067734951
"2020-07-04","US","USRI",1059361,0.0125,0,NA,0,0.0118100759156218
"2020-07-05","US","USRI",1059361,0.0125,0,NA,0,0.0121150468201548
"2020-07-06","US","USRI",1059361,0.0125,0,NA,0,0.0125262271019007
"2020-07-07","US","USRI",1059361,0.0125,0,NA,0,0.0125651578957604
"2020-07-08","US","USRI",1059361,0.0125,0,NA,0,0.0130649641307296
"2020-07-09","US","USRI",1059361,0.0125,0,NA,0,0.0130042292437529
"2020-07-10","US","USRI",1059361,0.0125,0,NA,0,0.0131113516178019
"2020-07-11","US","USRI",1059361,0.0125,0,NA,0,0.0142676878117933
"2020-07-12","US","USRI",1059361,0.0125,0,NA,0,0.0137769027790986
