"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_fatalities_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"2020-03-19","ES","ESAN",8414240,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-20","ES","ESAN",8414240,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-21","ES","ESAN",8414240,NA,NA,NA,NA,NA,NA,NA,NA
"2020-03-22","ES","ESAN",8414240,0.0180327868852459,NA,NA,NA,0.0180327868852459,NA,NA,NA
"2020-03-23","ES","ESAN",8414240,0.0180327868852459,NA,NA,NA,0.0180327868852459,NA,NA,NA
"2020-03-24","ES","ESAN",8414240,0.0176470588235294,NA,NA,NA,0.0176470588235294,NA,NA,NA
"2020-03-25","ES","ESAN",8414240,0.021551724137931,NA,NA,NA,0.021551724137931,NA,NA,NA
"2020-03-26","ES","ESAN",8414240,0.0246753246753247,NA,NA,NA,0.0246753246753247,NA,NA,NA
"2020-03-27","ES","ESAN",8414240,0.0243027888446215,NA,NA,NA,0.0243027888446215,NA,NA,NA
"2020-03-28","ES","ESAN",8414240,0.0273858921161826,NA,NA,NA,0.0273858921161826,NA,NA,NA
"2020-03-29","ES","ESAN",8414240,0.0236893203883495,NA,NA,NA,0.0236893203883495,NA,NA,NA
"2020-03-30","ES","ESAN",8414240,0.018467583497053,NA,NA,NA,0.018467583497053,NA,NA,NA
"2020-03-31","ES","ESAN",8414240,0.0178498985801217,NA,NA,NA,0.0178498985801217,NA,NA,NA
"2020-04-01","ES","ESAN",8414240,0.0244360902255639,NA,NA,NA,0.0244360902255639,NA,NA,NA
"2020-04-02","ES","ESAN",8414240,0.0249902381882077,NA,NA,NA,0.0249902381882077,NA,NA,NA
"2020-04-03","ES","ESAN",8414240,0.0249902381882077,NA,NA,NA,0.0249902381882077,NA,NA,NA
"2020-04-04","ES","ESAN",8414240,0.0249908122013965,NA,NA,NA,0.0249908122013965,NA,NA,NA
"2020-04-05","ES","ESAN",8414240,0.0249908122013965,NA,NA,NA,0.0249908122013965,NA,NA,NA
"2020-04-06","ES","ESAN",8414240,0.024190679473497,NA,NA,NA,0.024190679473497,NA,NA,NA
"2020-04-07","ES","ESAN",8414240,0.027789299046039,NA,NA,NA,0.027789299046039,NA,NA,NA
"2020-04-08","ES","ESAN",8414240,0.0268968285828984,NA,NA,NA,0.0268968285828984,NA,NA,NA
"2020-04-09","ES","ESAN",8414240,0.0328413284132841,NA,NA,NA,0.0328413284132841,NA,NA,NA
"2020-04-10","ES","ESAN",8414240,0.0437682367653189,NA,NA,NA,0.0437682367653189,NA,NA,NA
"2020-04-11","ES","ESAN",8414240,0.0460109750949768,NA,NA,NA,0.0460109750949768,NA,NA,NA
"2020-04-12","ES","ESAN",8414240,0.0311553440069234,NA,NA,NA,0.0311553440069234,NA,NA,NA
"2020-04-13","ES","ESAN",8414240,0.0311553440069234,NA,NA,NA,0.0311553440069234,NA,NA,NA
"2020-04-14","ES","ESAN",8414240,0.0286274509803922,NA,NA,NA,0.0286274509803922,NA,NA,NA
"2020-04-15","ES","ESAN",8414240,0.0223076923076923,NA,NA,NA,0.0223076923076923,NA,NA,NA
"2020-04-16","ES","ESAN",8414240,0.025289327046721,NA,NA,NA,0.0328386751941451,NA,NA,NA
"2020-04-17","ES","ESAN",8414240,0.025289327046721,NA,NA,NA,0.0321467905311882,NA,NA,NA
"2020-04-18","ES","ESAN",8414240,0.0220059246720271,NA,NA,NA,0.0304840578563218,NA,NA,NA
"2020-04-19","ES","ESAN",8414240,0.0257304840819887,NA,NA,NA,0.0300350393908407,NA,NA,NA
"2020-04-20","ES","ESAN",8414240,0.0258582255907267,NA,NA,NA,0.0296784449762261,NA,NA,NA
"2020-04-21","ES","ESAN",8414240,0.0265604249667995,NA,NA,NA,0.0294394388967193,NA,NA,NA
"2020-04-22","ES","ESAN",8414240,0.0265604249667995,NA,NA,NA,0.0292345008371125,NA,NA,NA
"2020-04-23","ES","ESAN",8414240,0.0265604249667995,NA,NA,NA,0.0290612524961687,NA,NA,NA
"2020-04-24","ES","ESAN",8414240,0.0205150589262331,NA,NA,NA,0.0285134937605121,NA,NA,NA
"2020-04-25","ES","ESAN",8414240,0.0205150589262331,NA,NA,NA,0.0282944057480252,NA,NA,NA
"2020-04-26","ES","ESAN",8414240,0.0205150589262331,NA,NA,NA,0.0276170493473447,NA,NA,NA
"2020-04-27","ES","ESAN",8414240,0.0205150589262331,NA,NA,NA,0.0269107964720347,NA,NA,NA
"2020-04-28","ES","ESAN",8414240,0.0205150589262331,NA,NA,NA,0.026359386381644,NA,NA,NA
"2020-04-29","ES","ESAN",8414240,0.0205150589262331,NA,NA,NA,0.0258645268126354,NA,NA,NA
"2020-04-30","ES","ESAN",8414240,0.0205150589262331,NA,NA,NA,0.0254194030405455,NA,NA,NA
"2020-05-01","ES","ESAN",8414240,0.0205150589262331,NA,NA,NA,0.0250099033626257,NA,NA,NA
"2020-05-02","ES","ESAN",8414240,0.0205150589262331,NA,NA,NA,0.0247447014129405,NA,NA,NA
"2020-05-03","ES","ESAN",8414240,0.0205150589262331,NA,NA,NA,0.024646140655494,NA,NA,NA
"2020-05-04","ES","ESAN",8414240,0.0223586146427006,NA,NA,NA,0.0245941405525616,NA,NA,NA
"2020-05-05","ES","ESAN",8414240,0.0223586146427006,NA,NA,NA,0.0245444537874256,NA,NA,NA
"2020-05-06","ES","ESAN",8414240,0.0223586146427006,NA,NA,NA,0.0244969298889953,NA,NA,NA
"2020-05-07","ES","ESAN",8414240,0.0223586146427006,0,NA,0.00961538461538462,0.0244514311452673,NA,0,0.00961538461538462
"2020-05-08","ES","ESAN",8414240,0.0223586146427006,0,NA,0.00961538461538462,0.0244078306185997,NA,0,0.00961538461538462
"2020-05-09","ES","ESAN",8414240,0.0223586146427006,0,NA,0.00961538461538462,0.0243660104096415,NA,0,0.00961538461538462
"2020-05-10","ES","ESAN",8414240,0.0223586146427006,0,NA,0.00961538461538462,0.0243258607098852,NA,0,0.00961538461538462
"2020-05-11","ES","ESAN",8414240,0.02203182374541,0,NA,0.00328947368421053,0.0242808782970076,NA,0,0.00328947368421053
"2020-05-12","ES","ESAN",8414240,0.0199918400652795,0,NA,0.00247524752475248,0.0241983950452754,NA,0,0.00247524752475248
"2020-05-13","ES","ESAN",8414240,0.0205743677668238,0,NA,0.00214592274678112,0.0241300180822566,NA,0,0.00214592274678112
"2020-05-14","ES","ESAN",8414240,0.0300651910799424,0.00678064329179948,NA,0.00197768762677485,0.0242399374593236,NA,0.00678064329179948,0.00197768762677485
"2020-05-15","ES","ESAN",8414240,0.0317494985352854,0.00103676555561059,NA,0.00177315978202558,0.0243764721138264,NA,0.00103676555561059,0.00177315978202558
"2020-05-16","ES","ESAN",8414240,0.02884588772188,0.00141335676083907,NA,0.00196161796046281,0.0244563084582899,NA,0.00141335676083907,0.00196161796046281
"2020-05-17","ES","ESAN",8414240,0.0295352582108485,0.00172719768144946,NA,0.0022632044957441,0.0245455340309421,NA,0.00172719768144946,0.0022632044957441
"2020-05-18","ES","ESAN",8414240,0.0308763400168386,0.00172719768144946,NA,0.0022632044957441,0.0247822848634374,NA,0.00172719768144946,0.0022632044957441
"2020-05-19","ES","ESAN",8414240,0.0308763400168386,0.00172719768144946,NA,0.0022632044957441,0.0251889434611511,NA,0.00172719768144946,0.0022632044957441
"2020-05-20","ES","ESAN",8414240,0.0308763400168386,0.00172719768144946,NA,0.0022632044957441,0.0255793760932938,NA,0.00172719768144946,0.0022632044957441
"2020-05-21","ES","ESAN",8414240,0.0308763400168386,0.00172719768144946,NA,0.0022632044957441,0.0259504934640358,NA,0.00172719768144946,0.0022632044957441
"2020-05-22","ES","ESAN",8414240,0.0308763400168386,0.00172719768144946,NA,0.0022632044957441,0.0263076340265532,NA,0.00172719768144946,0.0022632044957441
"2020-05-23","ES","ESAN",8414240,0.0308763400168386,0.00172719768144946,NA,0.0022632044957441,0.026656081012667,NA,0.00172719768144946,0.0022632044957441
"2020-05-24","ES","ESAN",8414240,0.0308763400168386,0.00172719768144946,NA,0.0022632044957441,0.0270438926241228,NA,0.00172719768144946,0.0022632044957441
"2020-05-25","ES","ESAN",8414240,0.0308763400168386,0.00172719768144946,NA,0.0022632044957441,0.0274297403366418,NA,0.00172719768144946,0.0022632044957441
"2020-05-26","ES","ESAN",8414240,0.0308763400168386,0.00172719768144946,NA,0.0022632044957441,0.0277637866893159,NA,0.00172719768144946,0.0022632044957441
"2020-05-27","ES","ESAN",8414240,0.0308763400168386,0.00172719768144946,NA,0.0022632044957441,0.0280094285255858,NA,0.00172719768144946,0.0022632044957441
"2020-05-28","ES","ESAN",8414240,0.0327891308458905,0.00181055617635749,NA,0.00237754071670982,0.0284642056616852,NA,0.00181055617635749,0.00237754071670982
"2020-05-29","ES","ESAN",8414240,0.030565950883551,0.00173518428431801,NA,0.00275592090696018,0.0287933691833349,NA,0.00173518428431801,0.00275592090696018
"2020-05-30","ES","ESAN",8414240,0.030565950883551,0.00173518428431801,NA,0.00275592090696018,0.0290440766456697,NA,0.00173518428431801,0.00275592090696018
"2020-05-31","ES","ESAN",8414240,0.0307038216588489,0.0017512152743174,NA,0.00275508529323159,0.029285365326824,NA,0.0017512152743174,0.00275508529323159
"2020-06-01","ES","ESAN",8414240,0.0307038216588489,0.0017512152743174,NA,0.00275508529323159,0.0295127028538121,NA,0.0017512152743174,0.00275442661661292
"2020-06-02","ES","ESAN",8414240,0.0314122623985547,0.00179311082322011,NA,0.00282334311162987,0.0297840620672299,NA,0.00179311082322011,0.00281189238753166
"2020-06-03","ES","ESAN",8414240,0.0314122623985547,0.00179311082322011,NA,0.00282334311162987,0.0300375513305101,NA,0.00179311082322011,0.00282671743616202
"2020-06-04","ES","ESAN",8414240,0.030477926284622,0.0018210013541529,NA,0.00279371264647736,0.0301964182523357,NA,0.0018210013541529,0.0028033047787276
