"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_recent_past_smooth"
"2020-04-29","GB","GBENG",56286961,0.0338983050847458,NA,NA,NA,0.0338983050847458,NA
"2020-04-30","GB","GBENG",56286961,0.0338983050847458,NA,NA,NA,0.0338983050847458,NA
"2020-05-01","GB","GBENG",56286961,0.0338983050847458,NA,NA,NA,0.0338983050847458,NA
"2020-05-02","GB","GBENG",56286961,0.0338983050847458,NA,NA,NA,0.0338983050847458,NA
"2020-05-03","GB","GBENG",56286961,0.0338983050847458,NA,NA,NA,0.0338983050847458,NA
"2020-05-04","GB","GBENG",56286961,0.0338983050847458,NA,NA,NA,0.0338983050847458,NA
"2020-05-05","GB","GBENG",56286961,0.0338983050847458,NA,NA,NA,0.0338983050847458,NA
"2020-05-06","GB","GBENG",56286961,0.0338983050847458,NA,NA,NA,0.0338983050847458,NA
"2020-05-07","GB","GBENG",56286961,0.0338983050847458,NA,NA,NA,0.0338983050847458,NA
"2020-05-08","GB","GBENG",56286961,0.0393559928443649,NA,NA,NA,0.0393559928443649,NA
"2020-05-09","GB","GBENG",56286961,0.0448916408668731,NA,NA,NA,0.0448916408668731,NA
"2020-05-10","GB","GBENG",56286961,0.0416666666666667,NA,NA,NA,0.0416666666666667,NA
"2020-05-11","GB","GBENG",56286961,0.0455764075067024,NA,NA,NA,0.0392738527150259,NA
"2020-05-12","GB","GBENG",56286961,0.0448877805486284,NA,NA,NA,0.0404347122610823,NA
"2020-05-13","GB","GBENG",56286961,0.0448877805486284,NA,NA,NA,0.0454365165757219,NA
"2020-05-14","GB","GBENG",56286961,0.050314465408805,NA,NA,NA,0.0432612349236281,NA
"2020-05-15","GB","GBENG",56286961,0.0603363006923838,NA,NA,NA,0.0603404857272771,NA
"2020-05-16","GB","GBENG",56286961,0.0603363006923838,NA,NA,NA,0.0608825260034153,NA
"2020-05-17","GB","GBENG",56286961,0.0564149226569609,NA,NA,NA,0.0595089699946462,NA
"2020-05-18","GB","GBENG",56286961,0.0591133004926108,NA,NA,NA,0.0595779835521619,NA
"2020-05-19","GB","GBENG",56286961,0.0591133004926108,NA,NA,NA,0.0618105149221962,NA
"2020-05-20","GB","GBENG",56286961,0.0585585585585586,NA,NA,NA,0.0595083084708721,NA
"2020-05-21","GB","GBENG",56286961,0.0561594202898551,NA,NA,NA,0.0611036054664665,NA
"2020-05-22","GB","GBENG",56286961,0.0561594202898551,NA,NA,NA,0.0584743322448909,NA
"2020-05-23","GB","GBENG",56286961,0.0615234375,NA,NA,NA,0.0613721823949034,NA
"2020-05-24","GB","GBENG",56286961,0.0615234375,NA,NA,NA,0.0617107812541156,NA
"2020-05-25","GB","GBENG",56286961,0.0616375344986201,0,NA,0,0.0620121778011665,0
"2020-05-26","GB","GBENG",56286961,0.0616375344986201,0,NA,0,0.0620138421496792,0
"2020-05-27","GB","GBENG",56286961,0.0616375344986201,0,NA,0,0.0619915987629027,0
"2020-05-28","GB","GBENG",56286961,0.0616375344986201,0,NA,0,0.0618797604851557,0
"2020-05-29","GB","GBENG",56286961,0.0616375344986201,0,NA,0,0.0618914633240632,0
"2020-05-30","GB","GBENG",56286961,0.0616375344986201,0,NA,0,0.0620245863743535,0
"2020-05-31","GB","GBENG",56286961,0.0566695727986051,0,NA,0,0.0610966488399831,0
"2020-06-01","GB","GBENG",56286961,0.0555041628122109,0,NA,0,0.0603832056442239,0
"2020-06-02","GB","GBENG",56286961,0.0650717703349282,0,NA,0,0.0609427021690356,0
"2020-06-03","GB","GBENG",56286961,0.0650717703349282,0,NA,0,0.06535139464285,0
"2020-06-04","GB","GBENG",56286961,0.0650717703349282,0,NA,0,0.0660683033038439,0
"2020-06-05","GB","GBENG",56286961,0.059748427672956,0,NA,0.00525394045534151,0.0626918695977419,0
"2020-06-06","GB","GBENG",56286961,0.058361391694725,0,NA,0.00349243306169965,0.0616323106267108,0
"2020-06-07","GB","GBENG",56286961,0.0427435387673956,0,NA,0.00347222222222222,0.0600321255277093,0
"2020-06-08","GB","GBENG",56286961,0.0669546436285097,0,NA,0,0.0604316079466773,0
"2020-06-09","GB","GBENG",56286961,0.0519662921348315,0,NA,0.00076103500761035,0.0599325187190759,0
"2020-06-10","GB","GBENG",56286961,0.0500676589986468,0.00416666666666667,NA,0.00483870967741936,0.0595033899860429,0.00416666666666667
"2020-06-11","GB","GBENG",56286961,0.0501474926253687,0.00455235204855842,NA,0.00367647058823529,0.0590786457384091,0.00455235204855842
"2020-06-12","GB","GBENG",56286961,0.0505780346820809,0.00297176820208024,NA,0,0.0585569796812857,0.00297176820208024
"2020-06-13","GB","GBENG",56286961,0.0494505494505494,0.00282087447108604,NA,0,0.0582410618753394,0.00282087447108604
"2020-06-14","GB","GBENG",56286961,0.0494505494505494,0.00282087447108604,NA,0,0.0580039578478804,0.00282087447108604
"2020-06-15","GB","GBENG",56286961,0.051980198019802,0.00261780104712042,NA,0,0.0578160545083451,0.00261780104712042
"2020-06-16","GB","GBENG",56286961,0.0507328072153326,0.00237247924080664,NA,0,0.0575352146144817,0.00237247924080664
"2020-06-17","GB","GBENG",56286961,0.0549581839904421,0.00252206809583859,NA,0,0.0573935297734553,0.00252206809583859
"2020-06-18","GB","GBENG",56286961,0.0549581839904421,0.00252206809583859,NA,0,0.0573618137164739,0.00252206809583859
"2020-06-19","GB","GBENG",56286961,0.0549581839904421,0.00252206809583859,NA,0,0.0573414535150531,0.00252206809583859
"2020-06-20","GB","GBENG",56286961,0.057757644394111,0.00237247924080664,NA,0,0.0573779732216143,0.00237247924080664
"2020-06-21","GB","GBENG",56286961,0.057757644394111,0.00237247924080664,NA,0,0.0577930856396085,0.00237247924080664
"2020-06-22","GB","GBENG",56286961,0.0579868708971554,0.0022883295194508,NA,0,0.0578132010191406,0.0022883295194508
"2020-06-23","GB","GBENG",56286961,0.0579868708971554,0.0022883295194508,NA,0,0.0578162037599304,0.0022883295194508
"2020-06-24","GB","GBENG",56286961,0.0547645125958379,0.00229095074455899,NA,0,0.0577383979487961,0.00229095074455899
"2020-06-25","GB","GBENG",56286961,0.0558598028477547,0.00229095074455899,NA,0,0.0572733946653518,0.00229095074455899
"2020-06-26","GB","GBENG",56286961,0.0522875816993464,0.00227790432801822,NA,0,0.0571544113592884,0.00227790432801822
"2020-06-27","GB","GBENG",56286961,0.051511758118701,0,NA,0,0.0570589102758473,0
"2020-06-28","GB","GBENG",56286961,0.051511758118701,0,NA,0,0.0569433460598992,0
"2020-06-29","GB","GBENG",56286961,0.051511758118701,0,NA,0,0.0568112888851405,0
"2020-06-30","GB","GBENG",56286961,0.051511758118701,0,NA,0,0.0566520147953558,0
"2020-07-01","GB","GBENG",56286961,0.051054384017758,0,NA,0,0.0565012194673149,0
"2020-07-02","GB","GBENG",56286961,0.0502183406113537,0,NA,0,0.0563908746736912,0
"2020-07-03","GB","GBENG",56286961,0.0502183406113537,0.00120336943441637,NA,0.00125628140703518,0.0562779129691143,0.00120336943441637
"2020-07-04","GB","GBENG",56286961,0.046535677352637,0,NA,0,0.0560998123414098,0
"2020-07-05","GB","GBENG",56286961,0.0564159292035398,0,NA,0,0.0561152111566575,2.22044604925031e-16
"2020-07-06","GB","GBENG",56286961,0.0605714285714286,0,NA,0,0.0562047955829663,2.22044604925031e-16
"2020-07-07","GB","GBENG",56286961,0.0619158878504673,0,NA,0,0.0563102104463768,2.22044604925031e-16
"2020-07-08","GB","GBENG",56286961,0.0595794392523364,0,NA,0,0.056361628253666,2.22044604925031e-16
"2020-07-09","GB","GBENG",56286961,0.0607675906183369,0,NA,0,0.0615057113869049,2.22044604925031e-16
"2020-07-10","GB","GBENG",56286961,0.0607675906183369,0,NA,0,0.0621209912937982,2.22044604925031e-16
"2020-07-11","GB","GBENG",56286961,0.0607675906183369,0,NA,0,0.0618353083884391,2.22044604925031e-16
"2020-07-12","GB","GBENG",56286961,0.0607675906183369,0,NA,0,0.0615693049614666,2.22044604925031e-16
"2020-07-13","GB","GBENG",56286961,0.0607675906183369,0,NA,0,0.0616762027749652,2.22044604925031e-16
"2020-07-14","GB","GBENG",56286961,0.0607675906183369,0,NA,0,0.0617840965741951,2.22044604925031e-16
"2020-07-15","GB","GBENG",56286961,0.0607675906183369,0,NA,0,0.0617613780106101,2.22044604925031e-16
"2020-07-16","GB","GBENG",56286961,0.0607675906183369,0,NA,0,0.0615312470641373,2.22044604925031e-16
"2020-07-17","GB","GBENG",56286961,0.0607675906183369,0,NA,0,0.0613725721215468,2.22044604925031e-16
"2020-07-18","GB","GBENG",56286961,0.0607675906183369,0,NA,0,0.0614153674691078,2.22044604925031e-16
"2020-07-19","GB","GBENG",56286961,0.0607675906183369,0,NA,0,0.0614456638948095,2.22044604925031e-16
"2020-07-20","GB","GBENG",56286961,0.0607675906183369,0,NA,0,0.0615140491110282,2.64734956110297e-06
"2020-07-21","GB","GBENG",56286961,0.0607675906183369,0,NA,0,0.0612490664335591,2.22044604925031e-16
"2020-07-22","GB","GBENG",56286961,0.0614224137931034,0,NA,0,0.0613163233350399,2.22044604925031e-16
"2020-07-23","GB","GBENG",56286961,0.0628385698808234,0,NA,0,0.0616727573098215,2.22044604925031e-16
"2020-07-24","GB","GBENG",56286961,0.0625,0,NA,0,0.0619799683861511,7.87843412112272e-09
"2020-07-25","GB","GBENG",56286961,0.0625,0,NA,0,0.0623102067057018,2.22044604925031e-16
"2020-07-26","GB","GBENG",56286961,0.0625,0,0,0,0.0625679435667408,2.22044604925031e-16
"2020-07-27","GB","GBENG",56286961,0.0622986036519871,0,0,0,0.062589063020154,2.22044604925031e-16
"2020-07-28","GB","GBENG",56286961,0.0612244897959184,0,0,0,0.0622343778132854,2.22044604925031e-16
"2020-07-29","GB","GBENG",56286961,0.0612244897959184,0,0,0,0.0620473228638129,1.23090908173389e-09
"2020-07-30","GB","GBENG",56286961,0.0629750271444083,0,0,0,0.0622783665685573,2.22044604925031e-16
"2020-07-31","GB","GBENG",56286961,0.0642939150401837,0,0,0,0.0629678734570303,2.22044604925031e-16
"2020-08-01","GB","GBENG",56286961,0.0677382319173364,0,0,0,0.0668807348335347,2.22044604925031e-16
"2020-08-02","GB","GBENG",56286961,0.0677382319173364,0,0,0,0.0682116911405692,2.22044604925031e-16
"2020-08-03","GB","GBENG",56286961,0.0713436385255648,0,0,0,0.070970931494576,2.22044604925031e-16
"2020-08-04","GB","GBENG",56286961,0.0713436385255648,0,0,0,0.072010775133622,2.22044604925031e-16
"2020-08-05","GB","GBENG",56286961,0.0713436385255648,0,0,0,0.0728603949618109,2.22044604925031e-16
"2020-08-06","GB","GBENG",56286961,0.0713436385255648,0,0,0,0.0729795199105133,2.22044604925031e-16
"2020-08-07","GB","GBENG",56286961,0.0713436385255648,0,0,0,0.0727298921971404,2.22044604925031e-16
"2020-08-08","GB","GBENG",56286961,0.0677764565992866,0,0,0,0.0711651832890774,2.22044604925031e-16
"2020-08-09","GB","GBENG",56286961,0.0677764565992866,0,0,0,0.0709223055798904,2.22044604925031e-16
"2020-08-10","GB","GBENG",56286961,0.0677764565992866,0,0,0,0.0705642021086651,2.22044604925031e-16
"2020-08-11","GB","GBENG",56286961,0.0677764565992866,0,0,0,0.0699846383041642,2.22044604925031e-16
"2020-08-12","GB","GBENG",56286961,0.0677764565992866,0,0,0,0.0694518939454447,2.22044604925031e-16
"2020-08-13","GB","GBENG",56286961,0.0677764565992866,0,0,0,0.0694136779021299,2.22044604925031e-16
"2020-08-14","GB","GBENG",56286961,0.0677764565992866,0,0,0,0.0694520401801208,2.22044604925031e-16
"2020-08-15","GB","GBENG",56286961,0.0685579196217494,0,0,0,0.0694991259765345,2.22044604925031e-16
"2020-08-16","GB","GBENG",56286961,0.0685579196217494,0,0,0,0.069356922074289,2.22044604925031e-16
"2020-08-17","GB","GBENG",56286961,0.0685579196217494,0,0,0,0.0690467894223156,2.22044604925031e-16
"2020-08-18","GB","GBENG",56286961,0.0685579196217494,0,0,0,0.0688366442841977,2.22044604925031e-16
"2020-08-19","GB","GBENG",56286961,0.0685579196217494,0,0,0,0.0689790407538975,2.22044604925031e-16
"2020-08-20","GB","GBENG",56286961,0.0708382526564345,0,0,0,0.0698176867128043,2.22044604925031e-16
"2020-08-21","GB","GBENG",56286961,0.0708382526564345,0,0,0,0.0707539713001382,2.22044604925031e-16
"2020-08-22","GB","GBENG",56286961,0.0708382526564345,0,0,0,0.0697865749101666,2.22044604925031e-16
"2020-08-23","GB","GBENG",56286961,0.0712589073634204,0,0,0,0.0704995539482857,2.22044604925031e-16
"2020-08-24","GB","GBENG",56286961,0.0712589073634204,0,0,0,0.0709972345171244,2.22044604925031e-16
"2020-08-25","GB","GBENG",56286961,0.0712589073634204,0,0,0,0.0713821313050711,2.22044604925031e-16
"2020-08-26","GB","GBENG",56286961,0.0712589073634204,0,0,0,0.0715155426369687,2.22044604925031e-16
"2020-08-27","GB","GBENG",56286961,0.0712589073634204,0,0,0,0.0715684039863217,2.22044604925031e-16
"2020-08-28","GB","GBENG",56286961,0.0712589073634204,0,0,0,0.0715882756311087,2.22044604925031e-16
"2020-08-29","GB","GBENG",56286961,0.0712589073634204,0,0,0,0.0716087132816274,2.22044604925031e-16
"2020-08-30","GB","GBENG",56286961,0.0728793309438471,0,0,0,0.0721420142205964,2.22044604925031e-16
"2020-08-31","GB","GBENG",56286961,0.0728793309438471,0,0,0,0.0725638510109244,2.22044604925031e-16
"2020-09-01","GB","GBENG",56286961,0.0728793309438471,0,0,0,0.0728607377952087,2.22044604925031e-16
"2020-09-02","GB","GBENG",56286961,0.0728793309438471,0,0,0,0.0730568204561762,2.22044604925031e-16
"2020-09-03","GB","GBENG",56286961,0.0728793309438471,0,0,0,0.0731793452955901,2.22044604925031e-16
"2020-09-04","GB","GBENG",56286961,0.0728793309438471,0,0,0,0.0732472313460992,2.22044604925031e-16
"2020-09-05","GB","GBENG",56286961,0.0728793309438471,0,0,0,0.0732776547770984,2.22044604925031e-16
"2020-09-06","GB","GBENG",56286961,0.0714285714285714,0,0,0,0.072941960744536,2.22044604925031e-16
"2020-09-07","GB","GBENG",56286961,0.0714285714285714,0,0,0,0.0727222140646199,2.22044604925031e-16
"2020-09-08","GB","GBENG",56286961,0.0714285714285714,0,0,0,0.0725658683905765,2.22044604925031e-16
"2020-09-09","GB","GBENG",56286961,0.0714285714285714,0,0,0,0.0724589699370233,2.22044604925031e-16
"2020-09-10","GB","GBENG",56286961,0.0714285714285714,0,0,0,0.0723918629731667,2.22044604925031e-16
"2020-09-11","GB","GBENG",56286961,0.0714285714285714,0,0,0,0.072314081824522,2.22044604925031e-16
"2020-09-12","GB","GBENG",56286961,0.0714285714285714,0,0,0,0.0722608900479035,2.22044604925031e-16
"2020-09-13","GB","GBENG",56286961,0.0714285714285714,0,0,0,0.072184143274247,2.22044604925031e-16
"2020-09-14","GB","GBENG",56286961,0.0714285714285714,0,0,0,0.0720696928560958,2.22044604925031e-16
"2020-09-15","GB","GBENG",56286961,0.0714285714285714,0,0,0,0.0719642120571777,2.22044604925031e-16
"2020-09-16","GB","GBENG",56286961,0.0726600985221675,0.00130378096479791,0,0.00127064803049555,0.0722424500129624,0.00130327908101544
"2020-09-17","GB","GBENG",56286961,0.0726600985221675,0.00130378096479791,0,0.00127064803049555,0.0721950088795182,0.0013051602747581
"2020-09-18","GB","GBENG",56286961,0.0726600985221675,0.00130378096479791,0,0.00127064803049555,0.0721997872670588,0.00130263156552461
"2020-09-19","GB","GBENG",56286961,0.0726600985221675,0.00130378096479791,0,0.00127064803049555,0.0727347719175182,0.00132095037718215
"2020-09-20","GB","GBENG",56286961,0.0726600985221675,0.00130378096479791,0,0.00127064803049555,0.0723917905245004,0.0013431826006689
"2020-09-21","GB","GBENG",56286961,0.0726600985221675,0.00130378096479791,0,0.00127064803049555,0.0727954641792801,0.00130135980992525
"2020-09-22","GB","GBENG",56286961,0.0726600985221675,0.00130378096479791,0,0.00127064803049555,0.0728315310859616,0.00128241385100346
"2020-09-23","GB","GBENG",56286961,0.0701970443349754,0,0,0,0.0722922584643566,0.000317980119996778
"2020-09-24","GB","GBENG",56286961,0.0701970443349754,0,0,0,0.0720315946774677,1.32996434875866e-05
"2020-09-25","GB","GBENG",56286961,0.0701970443349754,0,0,0,0.072036502888132,5.2584589086936e-10
"2020-09-26","GB","GBENG",56286961,0.0639013452914798,0.00118063754427391,0,0.00115340253748558,0.0717633420821466,0.00114058146170486
"2020-09-27","GB","GBENG",56286961,0.0634201585503964,0.00119331742243437,0,0.00116550116550117,0.0714632324169961,0.00128819875081971
"2020-09-28","GB","GBENG",56286961,0.0634201585503964,0.00119331742243437,0,0.00116550116550117,0.0711813175891894,0.001330528747645
"2020-09-29","GB","GBENG",56286961,0.0634201585503964,0.00119331742243437,0,0.00116550116550117,0.0709528381421292,0.00117416822723906
"2020-09-30","GB","GBENG",56286961,0.0634201585503964,0.00119331742243437,0,0.00116550116550117,0.0707620397089438,0.00105863422755628
"2020-10-01","GB","GBENG",56286961,0.0622876557191393,0.00119331742243437,0,0.00116550116550117,0.0705506951395031,0.00100326892498763
"2020-10-02","GB","GBENG",56286961,0.0622876557191393,0.00119331742243437,0,0,0.0703301446780032,0.00108059358628715
"2020-10-03","GB","GBENG",56286961,0.0622876557191393,0.00119331742243437,0,0,0.0701005281243435,0.00118097083969518
"2020-10-04","GB","GBENG",56286961,0.0638297872340425,0.00117924528301887,0,0,0.0699316950005499,0.00122599924260939
"2020-10-05","GB","GBENG",56286961,0.0638297872340425,0.00117924528301887,0,0,0.069801178418766,0.00124783085187119
"2020-10-06","GB","GBENG",56286961,0.0627099664053751,0,0,0,0.0696824338611818,0.000471235346996389
"2020-10-07","GB","GBENG",56286961,0.0627099664053751,0,0,0,0.069577412778551,0.000154033641301399
"2020-10-08","GB","GBENG",56286961,0.0627099664053751,0,0,0,0.0694727400075488,1.66933446344406e-06
"2020-10-09","GB","GBENG",56286961,0.0627099664053751,0,0,0,0.0693685149978122,1.74794162692205e-15
"2020-10-10","GB","GBENG",56286961,0.0624315443592552,0,0,0,0.0692602011841008,2.47734799316078e-05
"2020-10-11","GB","GBENG",56286961,0.0624315443592552,0,0,0,0.0691487659983485,3.6399022426702e-06
"2020-10-12","GB","GBENG",56286961,0.0624315443592552,0,0,0,0.0690199291524533,4.28993763563458e-07
"2020-10-13","GB","GBENG",56286961,0.0653266331658292,0,0,0,0.0689493161208156,2.65003357522771e-09
"2020-10-14","GB","GBENG",56286961,0.0618066561014263,0,0,0,0.0688322940954375,2.22044604925031e-16
"2020-10-15","GB","GBENG",56286961,0.0694214876033058,0.0107142857142857,0,0.0120689655172414,0.0688417280900835,0.0107142771797835
"2020-10-16","GB","GBENG",56286961,0.0701168614357262,0.0108303249097473,0,0.0121951219512195,0.0688701674139358,0.0108495515851656
"2020-10-17","GB","GBENG",56286961,0.0747126436781609,0.0125786163522013,0,0.0140845070422535,0.0689664511755936,0.0120925382350559
"2020-10-18","GB","GBENG",56286961,0.0747126436781609,0.0125786163522013,0,0.0140845070422535,0.0690609438573627,0.0127868025365525
"2020-10-19","GB","GBENG",56286961,0.0747126436781609,0.0125786163522013,0,0.0140845070422535,0.0691501696256186,0.0128179406908128
"2020-10-20","GB","GBENG",56286961,0.0747126436781609,0.0125786163522013,0,0.0140845070422535,0.0692339357757712,0.0129036798007012
"2020-10-21","GB","GBENG",56286961,0.0747126436781609,0.0125786163522013,0,0.0140845070422535,0.0693138278577274,0.0130569444640897
"2020-10-22","GB","GBENG",56286961,0.0747126436781609,0.0125786163522013,0,0.0140845070422535,0.0762462328905115,0.0132208490251938
"2020-10-23","GB","GBENG",56286961,0.0747126436781609,0.0125786163522013,0,0.0140845070422535,0.0757545857616401,0.0133117275112912
"2020-10-24","GB","GBENG",56286961,0.0747126436781609,0.0125786163522013,0,0.0140845070422535,0.0761720947882689,0.012395571231292
"2020-10-25","GB","GBENG",56286961,0.0747126436781609,0.0125786163522013,0,0.0140845070422535,0.0765562950509288,0.0123261334443422
"2020-10-26","GB","GBENG",56286961,0.0747126436781609,0.0125786163522013,0,0.0140845070422535,0.0768154447858131,0.012246050414944
"2020-10-27","GB","GBENG",56286961,0.0747126436781609,0.0125786163522013,0,0.0140845070422535,0.0769409347387058,0.012158833701889
"2020-10-28","GB","GBENG",56286961,0.0747126436781609,0.0125786163522013,0,0.0140845070422535,0.0767035619270699,0.0120633107613857
"2020-10-29","GB","GBENG",56286961,0.0747126436781609,0.0125786163522013,0,0.0140845070422535,0.0760686613899581,0.0119981602496483
"2020-10-30","GB","GBENG",56286961,0.0747126436781609,0.0125786163522013,0,0.0140845070422535,0.0753918233872337,0.0126638721628805
"2020-10-31","GB","GBENG",56286961,0.0769230769230769,0.012987012987013,0,0.0145228215767635,0.0758990384787054,0.0130311425081553
"2020-11-01","GB","GBENG",56286961,0.0769230769230769,0.012987012987013,0,0.0145228215767635,0.0762418150885661,0.0131829962377147
"2020-11-02","GB","GBENG",56286961,0.0769230769230769,0.012987012987013,0,0.0145228215767635,0.0765488883167115,0.0132412737973066
"2020-11-03","GB","GBENG",56286961,0.0807899461400359,0.01171875,0,0.0131578947368421,0.0785667590260157,0.0122319646483116
"2020-11-04","GB","GBENG",56286961,0.0807899461400359,0.01171875,0,0.0131578947368421,0.0801930739262196,0.0118145980603075
"2020-11-05","GB","GBENG",56286961,0.0821167883211679,0.0119284294234592,0,0.0133843212237094,0.081849308246049,0.0119158999182108
"2020-11-06","GB","GBENG",56286961,0.0870535714285714,0.0148883374689826,0,0.016548463356974,0.0857323576473538,0.0143380268624868
"2020-11-07","GB","GBENG",56286961,0.0870535714285714,0.0148883374689826,0,0.016548463356974,0.087994276190702,0.0152643255069757
"2020-11-08","GB","GBENG",56286961,0.089041095890411,0.0152671755725191,0,0.0169491525423729,0.0900144953300349,0.0157682270133883
"2020-11-09","GB","GBENG",56286961,0.0972568578553616,0.015748031496063,0,0.0174563591022444,0.0959872728464549,0.0160607798378937
"2020-11-10","GB","GBENG",56286961,0.0972568578553616,0.015748031496063,0,0.0174563591022444,0.0987299204148047,0.0158366827746144
"2020-11-11","GB","GBENG",56286961,0.0972568578553616,0.015748031496063,0,0.0174563591022444,0.0994657179861378,0.0155036226746039
"2020-11-12","GB","GBENG",56286961,0.094488188976378,0.0166204986149584,0,0.0183727034120735,0.0986700627364205,0.0159452238127324
"2020-11-13","GB","GBENG",56286961,0.0934343434343434,0.0159574468085106,0,0.0176767676767677,0.0988662950881201,0.0156273833379395
"2020-11-14","GB","GBENG",56286961,0.0934343434343434,0.0159574468085106,0,0.0176767676767677,0.098623635092818,0.015528828763822
"2020-11-15","GB","GBENG",56286961,0.0934343434343434,0.0159574468085106,0,0.0176767676767677,0.097814186903804,0.0157138997425871
"2020-11-16","GB","GBENG",56286961,0.0934343434343434,0.0159574468085106,0,0.0176767676767677,0.0968546345160442,0.0158513870125972
"2020-11-17","GB","GBENG",56286961,0.0934343434343434,0.0159574468085106,0,0.0176767676767677,0.0958682318055617,0.0160159332414069
"2020-11-18","GB","GBENG",56286961,0.0934343434343434,0.0159574468085106,0,0.0176767676767677,0.0950430274751732,0.0161580868017794
"2020-11-19","GB","GBENG",56286961,0.0934343434343434,0.0159574468085106,0,0.0176767676767677,0.0952167542647,0.0162507996357278
"2020-11-20","GB","GBENG",56286961,0.0934343434343434,0.0159574468085106,0,0.0176767676767677,0.0955312761027793,0.0163046818017582
"2020-11-21","GB","GBENG",56286961,0.0909090909090909,0.0186915887850467,0,0.0205278592375367,0.0954436049283689,0.0184500878892934
"2020-11-22","GB","GBENG",56286961,0.0909090909090909,0.0186915887850467,0,0.0205278592375367,0.0952293039134089,0.0192125014037531
"2020-11-23","GB","GBENG",56286961,0.0909090909090909,0.0186915887850467,0,0.0205278592375367,0.094865664807094,0.0193273980061086
"2020-11-24","GB","GBENG",56286961,0.0909090909090909,0.0186915887850467,0,0.0205278592375367,0.0944255213319059,0.0190791430064321
"2020-11-25","GB","GBENG",56286961,0.0909090909090909,0.0186915887850467,0,0.0205278592375367,0.093915345680149,0.0186899804110994
"2020-11-26","GB","GBENG",56286961,0.0909090909090909,0.0186915887850467,0,0.0205278592375367,0.0933591198208245,0.0183345038205487
"2020-11-27","GB","GBENG",56286961,0.0909090909090909,0.0186915887850467,0,0.0205278592375367,0.0928311093094917,0.0181174345927213
"2020-11-28","GB","GBENG",56286961,0.0909090909090909,0.0186915887850467,0,0.0205278592375367,0.0927973919035059,0.018075770960867
"2020-11-29","GB","GBENG",56286961,0.0903426791277259,0.0186915887850467,0,0.0218068535825545,0.0929708112027413,0.0181640524876688
