"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"2020-03-22","US","USMN",5639632,0,0,0,0,0,0,0
"2020-03-23","US","USMN",5639632,0,0,0,0,0,0,0
"2020-03-24","US","USMN",5639632,0,0,0,0,0,0,0
"2020-03-25","US","USMN",5639632,0,0,0,0,0,0,0
"2020-03-26","US","USMN",5639632,0,0,0,0,0,0,0
"2020-03-27","US","USMN",5639632,0,0,0,0,0,0,0
"2020-03-28","US","USMN",5639632,0,0,0,0,0,0,0
"2020-03-29","US","USMN",5639632,0,0,0,0,0,0,0
"2020-03-30","US","USMN",5639632,0,0,0,0,0,0,0
"2020-03-31","US","USMN",5639632,0,0,0,0,0,0,0
"2020-04-01","US","USMN",5639632,0,0,0,0,0,0,0
"2020-04-02","US","USMN",5639632,0,0,0,0,0,0,0
"2020-04-03","US","USMN",5639632,0,0,0,0,0,0,0
"2020-04-04","US","USMN",5639632,0,0,0,0,0,0,0
"2020-04-05","US","USMN",5639632,0,0,0,0,0,0,0
"2020-04-06","US","USMN",5639632,0,0,0,0,0,0,0
"2020-04-07","US","USMN",5639632,0,0,0,0,0,0,0
"2020-04-08","US","USMN",5639632,0,0,0,0,0,0,0
"2020-04-09","US","USMN",5639632,0,0,0,0,0,0,0
"2020-04-10","US","USMN",5639632,0,0,0,0,0,0,0
"2020-04-11","US","USMN",5639632,0,0,0,0,0,0,0
"2020-04-12","US","USMN",5639632,0,0,0,0,0,0,0
"2020-04-13","US","USMN",5639632,0,0,0,0,0,0,0
"2020-04-14","US","USMN",5639632,0,0,0,0,0,0,0
"2020-04-15","US","USMN",5639632,0,0,0,0,0,0,0
"2020-04-16","US","USMN",5639632,0,0,0,0,0,0,0
"2020-04-17","US","USMN",5639632,0,0,0,0,0,0,0
"2020-04-18","US","USMN",5639632,0,0,0,0,0,0,0
"2020-04-19","US","USMN",5639632,0,0,0,0,0,0,0
"2020-04-20","US","USMN",5639632,0,0,0,0,0,0,0
"2020-04-21","US","USMN",5639632,0,0,0,0,0,0,0
"2020-04-22","US","USMN",5639632,0,0,0,0,0,0,0
"2020-04-23","US","USMN",5639632,0,0,0,0,0,0,0
"2020-04-24","US","USMN",5639632,0,0,0,0,0,0,0
"2020-04-25","US","USMN",5639632,0,0,0,0,0,0,0
"2020-04-26","US","USMN",5639632,0,0,0,0,0,0,0
"2020-04-27","US","USMN",5639632,0,0,0,0,0,0,0
"2020-04-28","US","USMN",5639632,0,0,0,0,0,0,0
"2020-04-29","US","USMN",5639632,0,0,0,0,0,0,0
"2020-04-30","US","USMN",5639632,0,0,0,0,0,0,0
"2020-05-01","US","USMN",5639632,0,0,0,0,0,0,0
"2020-05-02","US","USMN",5639632,0,0,0,0,0,0,0
"2020-05-03","US","USMN",5639632,0,0,0,0,0,0,0
"2020-05-04","US","USMN",5639632,0,0,0,0,0,0,0
"2020-05-05","US","USMN",5639632,0,0,0,0,0,0,0
"2020-05-06","US","USMN",5639632,0,0,0,0,0,0,0
"2020-05-07","US","USMN",5639632,0,0,0,0,0,0,0
"2020-05-08","US","USMN",5639632,0,0,0,0,0,0,0
"2020-05-09","US","USMN",5639632,0,0,0,0,0,0,0
"2020-05-10","US","USMN",5639632,0,0,0,0,0,0,0
"2020-05-11","US","USMN",5639632,0,0,0,0,0,0,0
"2020-05-12","US","USMN",5639632,0,0,0,0,0,0,0
"2020-05-13","US","USMN",5639632,0,0,0,0,0,0,0
"2020-05-14","US","USMN",5639632,0,0,0,0,0,0,0
"2020-05-15","US","USMN",5639632,0,0,0,0,0,0,0
"2020-05-16","US","USMN",5639632,0,0,0,0,0,0,0
"2020-05-17","US","USMN",5639632,0,0,0,0,0,0,0
"2020-05-18","US","USMN",5639632,0,0,0,0,0,0,0
"2020-05-19","US","USMN",5639632,0,0,0,0,0,0,0
"2020-05-20","US","USMN",5639632,0,0,0,0,0,0,0
"2020-05-21","US","USMN",5639632,0,0,0,0,0,0,0
"2020-05-22","US","USMN",5639632,0,0,0,0,0,0,0
"2020-05-23","US","USMN",5639632,0,0,0,0,0,0,0
"2020-05-24","US","USMN",5639632,0,0,0,0,0,0,0
"2020-05-25","US","USMN",5639632,0,0,0,0,0,0,0
"2020-05-26","US","USMN",5639632,0,0,0,0,0,0,0
"2020-05-27","US","USMN",5639632,0,0,0,0,0,0,0
"2020-05-28","US","USMN",5639632,0,0,0,0,0,0,0
"2020-05-29","US","USMN",5639632,0,0,0,0,0,0,0
"2020-05-30","US","USMN",5639632,0,0,0,0,0,0,0
"2020-05-31","US","USMN",5639632,0,0,0,0,0,0,0
"2020-06-01","US","USMN",5639632,0,0,0,0,0,0,0
"2020-06-02","US","USMN",5639632,0,0,0,0,0,0,0
"2020-06-03","US","USMN",5639632,0,0,0,0,0,0,0
"2020-06-04","US","USMN",5639632,0,0,0,0,0,0,0
"2020-06-05","US","USMN",5639632,0,NA,NA,NA,0,NA,NA
