"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth"
"2020-03-22","US","USTN",6833174,0,0,0,0,0
"2020-03-23","US","USTN",6833174,0,0,0,0,0
"2020-03-24","US","USTN",6833174,0,0,0,0,0
"2020-03-25","US","USTN",6833174,0,0,0,0,0
"2020-03-26","US","USTN",6833174,0,0,0,0,0
"2020-03-27","US","USTN",6833174,0,0,0,0,0
"2020-03-28","US","USTN",6833174,0,0,0,0,0
"2020-03-29","US","USTN",6833174,0,0,0,0,0
"2020-03-30","US","USTN",6833174,0,0,0,0,0
"2020-03-31","US","USTN",6833174,0,0,0,0,0
"2020-04-01","US","USTN",6833174,0,0,0,0,0
"2020-04-02","US","USTN",6833174,0,0,0,0,0
"2020-04-03","US","USTN",6833174,0,0,0,0,0
"2020-04-04","US","USTN",6833174,0,0,0,0,0
"2020-04-05","US","USTN",6833174,0,0,0,0,0
"2020-04-06","US","USTN",6833174,0,0,0,0,0
"2020-04-07","US","USTN",6833174,0,0,0,0,0
"2020-04-08","US","USTN",6833174,0,0,0,0,0
"2020-04-09","US","USTN",6833174,0,0,0,0,0
"2020-04-10","US","USTN",6833174,0,0,0,0,0
"2020-04-11","US","USTN",6833174,0,0,0,0,0
"2020-04-12","US","USTN",6833174,0,0,0,0,0
"2020-04-13","US","USTN",6833174,0,0,0,0,0
"2020-04-14","US","USTN",6833174,0,0,0,0,0
"2020-04-15","US","USTN",6833174,0,0,0,0,0
"2020-04-16","US","USTN",6833174,0,0,0,0,0
"2020-04-17","US","USTN",6833174,0,0,0,0,0
"2020-04-18","US","USTN",6833174,0,0,0,0,0
"2020-04-19","US","USTN",6833174,0,0,0,0,0
"2020-04-20","US","USTN",6833174,0,0,0,0,0
"2020-04-21","US","USTN",6833174,0,0,0,0,0
"2020-04-22","US","USTN",6833174,0,0,0,0,0
"2020-04-23","US","USTN",6833174,0,0,0,0,0
"2020-04-24","US","USTN",6833174,0,0,0,0,0
"2020-04-25","US","USTN",6833174,0,0,0,0,0
"2020-04-26","US","USTN",6833174,0,0,0,0,0
"2020-04-27","US","USTN",6833174,0,0,0,0,0
"2020-04-28","US","USTN",6833174,0,0,0,0,0
"2020-04-29","US","USTN",6833174,0,0,0,0,0
"2020-04-30","US","USTN",6833174,0,0,0,0,0
"2020-05-01","US","USTN",6833174,0,0,0,0,0
"2020-05-02","US","USTN",6833174,0,0,0,0,0
"2020-05-03","US","USTN",6833174,0,0,0,0,0
"2020-05-04","US","USTN",6833174,0,0,0,0,0
"2020-05-05","US","USTN",6833174,0,0,0,0,0
"2020-05-06","US","USTN",6833174,0,0,0,0,0
"2020-05-07","US","USTN",6833174,0,0,0,0,0
"2020-05-08","US","USTN",6833174,0,0,0,0,0
"2020-05-09","US","USTN",6833174,0,0,0,0,0
"2020-05-10","US","USTN",6833174,0,0,0,0,0
"2020-05-11","US","USTN",6833174,0,0,0,0,0
"2020-05-12","US","USTN",6833174,0,0,0,0,0
"2020-05-13","US","USTN",6833174,0,0,0,0,0
"2020-05-14","US","USTN",6833174,0,0,0,0,0
"2020-05-15","US","USTN",6833174,0,0,0,0,0
"2020-05-16","US","USTN",6833174,0,0,0,0,0
"2020-05-17","US","USTN",6833174,0,0,0,0,0
"2020-05-18","US","USTN",6833174,0,0,0,0,0
"2020-05-19","US","USTN",6833174,0,0,0,0,0
"2020-05-20","US","USTN",6833174,0,0,0,0,0
"2020-05-21","US","USTN",6833174,0,0,0,0,0
"2020-05-22","US","USTN",6833174,0,0,0,0,0
"2020-05-23","US","USTN",6833174,0,0,0,0,0
"2020-05-24","US","USTN",6833174,0,0,0,0,0
