"date","country","region","population","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"2020-04-16","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-04-17","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-04-18","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-04-19","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-04-20","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-04-21","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-04-22","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-04-23","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-04-24","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-04-25","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-04-26","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-04-27","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-04-28","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-04-29","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-04-30","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-05-01","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-05-02","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-05-03","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-05-04","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-05-05","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-05-06","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-05-07","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-05-08","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-05-09","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-05-10","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-05-11","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-05-12","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-05-13","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-05-14","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-05-15","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-05-16","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-05-17","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-05-18","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-05-19","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-05-20","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-05-21","BR","BRCE",8904459,0,0,0,0,0,0,0
"2020-05-22","BR","BRCE",8904459,0.2,0,NA,0,0.2,0,0
"2020-05-23","BR","BRCE",8904459,0.2,0,NA,0,0.2,0,0
"2020-05-24","BR","BRCE",8904459,0.2,0,NA,0,0.2,0,0
"2020-05-25","BR","BRCE",8904459,0.2,0,NA,0,0.2,0,0
"2020-05-26","BR","BRCE",8904459,0.2,0,NA,0,0.2,0,0
"2020-05-27","BR","BRCE",8904459,0.2,0,NA,0,0.2,0,0
"2020-05-28","BR","BRCE",8904459,0.2,0,NA,0,0.2,0,0
"2020-05-29","BR","BRCE",8904459,0.2,0,NA,0,0.2,0,0
"2020-05-30","BR","BRCE",8904459,0.2,0,NA,0,0.2,0,0
"2020-05-31","BR","BRCE",8904459,0.2,0,NA,0,0.2,0,0
"2020-06-01","BR","BRCE",8904459,0.2,0,NA,0,0.2,0,0
"2020-06-02","BR","BRCE",8904459,0.2,0,NA,0,0.2,0,0
"2020-06-03","BR","BRCE",8904459,0.2,0,NA,0,0.2,0,0
"2020-06-04","BR","BRCE",8904459,0.2,0,NA,0,0.2,0,0
"2020-06-05","BR","BRCE",8904459,0.0439024390243902,0,NA,0,0.0439024390243902,0,0
"2020-06-06","BR","BRCE",8904459,0.0439024390243902,0,NA,0,0.0439024390243902,0,0
"2020-06-07","BR","BRCE",8904459,0.0439024390243902,0,NA,0,0.0439024390243902,0,0
"2020-06-08","BR","BRCE",8904459,0.080672268907563,0.0134453781512605,NA,0.00747663551401869,0.080672268907563,0.0134453781512605,0.00747663551401869
"2020-06-09","BR","BRCE",8904459,0.080672268907563,0.0134453781512605,NA,0.00747663551401869,0.080672268907563,0.0134453781512605,0.00747663551401869
"2020-06-10","BR","BRCE",8904459,0.0842105263157895,0.0180451127819549,0,0.0115702479338843,0.0842105263157895,0.0180451127819549,0.0115702479338843
"2020-06-11","BR","BRCE",8904459,0.0825174825174825,0.0195804195804196,0,0.0137404580152672,0.0825174825174825,0.0195804195804196,0.0137404580152672
"2020-06-12","BR","BRCE",8904459,0.0825174825174825,0.0195804195804196,0,0.0137404580152672,0.0825174825174825,0.0195804195804196,0.0137404580152672
"2020-06-13","BR","BRCE",8904459,0.0825174825174825,0.0195804195804196,0,0.0137404580152672,0.0825174825174825,0.0195804195804196,0.0137404580152672
"2020-06-14","BR","BRCE",8904459,0.10059880239521,0.0179640718562874,0.025,0.0129032258064516,0.10059880239521,0.0179640718562874,0.0129032258064516
"2020-06-15","BR","BRCE",8904459,0.10059880239521,0.0179640718562874,0.025,0.0129032258064516,0.10059880239521,0.0179640718562874,0.0129032258064516
"2020-06-16","BR","BRCE",8904459,0.105882352941176,0.0192513368983957,0.0235294117647059,0.0125714285714286,0.143534414864928,0.0192513368983957,0.0125714285714286
"2020-06-17","BR","BRCE",8904459,0.105882352941176,0.0192513368983957,0.0235294117647059,0.0125714285714286,0.142139894052937,0.0192513368983957,0.0125714285714286
"2020-06-18","BR","BRCE",8904459,0.105882352941176,0.0192513368983957,0.0235294117647059,0.0125714285714286,0.140844981870375,0.0192513368983957,0.0125714285714286
"2020-06-19","BR","BRCE",8904459,0.105882352941176,0.0192513368983957,0.0235294117647059,0.0125714285714286,0.139639373976265,0.0192513368983957,0.0125714285714286
"2020-06-20","BR","BRCE",8904459,0.105882352941176,0.0192513368983957,0.0235294117647059,0.0125714285714286,0.138514139941762,0.0192513368983957,0.0125714285714286
"2020-06-21","BR","BRCE",8904459,0.105882352941176,0.0192513368983957,0.0235294117647059,0.0125714285714286,0.137461501651421,0.0192513368983957,0.0125714285714286
"2020-06-22","BR","BRCE",8904459,0.0866396761133603,0.0145748987854251,0.0171875,0.0127659574468085,0.135873319603357,0.0145748987854251,0.0127659574468085
"2020-06-23","BR","BRCE",8904459,0.0884462151394422,0.0143426294820717,0.0166666666666667,0.0125523012552301,0.134436134619602,0.0143426294820717,0.0125523012552301
"2020-06-24","BR","BRCE",8904459,0.10597609561753,0.0159362549800797,0.0181818181818182,0.0108786610878661,0.133599074648954,0.0159362549800797,0.0108786610878661
"2020-06-25","BR","BRCE",8904459,0.10597609561753,0.0159362549800797,0.0181818181818182,0.0108786610878661,0.132809846676627,0.0159362549800797,0.0108786610878661
"2020-06-26","BR","BRCE",8904459,0.10597609561753,0.0159362549800797,0.0181818181818182,0.0108786610878661,0.132064464702763,0.0159362549800797,0.0108786610878661
"2020-06-27","BR","BRCE",8904459,0.105138339920949,0.0158102766798419,0.017910447761194,0.0107883817427386,0.131336731600551,0.0158102766798419,0.0107883817427386
"2020-06-28","BR","BRCE",8904459,0.105138339920949,0.0158102766798419,0.017910447761194,0.0107883817427386,0.130647300240562,0.0158102766798419,0.0107883817427386
"2020-06-29","BR","BRCE",8904459,0.105138339920949,0.0158102766798419,0.017910447761194,0.0107883817427386,0.129993224334931,0.0158102766798419,0.0107883817427386
"2020-06-30","BR","BRCE",8904459,0.105138339920949,0.0158102766798419,0.017910447761194,0.0107883817427386,0.129371852224582,0.0158102766798419,0.0107883817427386
"2020-07-01","BR","BRCE",8904459,0.105138339920949,0.0158102766798419,0.017910447761194,0.0107883817427386,0.128780790948884,0.0158102766798419,0.0107883817427386
"2020-07-02","BR","BRCE",8904459,0.105138339920949,0.0158102766798419,0.017910447761194,0.0107883817427386,0.128217875448218,0.0158102766798419,0.0107883817427386
"2020-07-03","BR","BRCE",8904459,0.105138339920949,0.0158102766798419,0.017910447761194,0.0107883817427386,0.127681142063863,0.0158102789496285,0.0107884753025923
"2020-07-04","BR","BRCE",8904459,0.105138339920949,0.0158102766798419,0.017910447761194,0.0107883817427386,0.127168805651524,0.0158103431788857,0.0107882464967367
"2020-07-05","BR","BRCE",8904459,0.105138339920949,0.0158102766798419,0.017910447761194,0.0107883817427386,0.1266792397464,0.015810271224175,0.0107884007691174
"2020-07-06","BR","BRCE",8904459,0.105138339920949,0.0158102766798419,0.017910447761194,0.0107883817427386,0.126210959315413,0.0158102655873629,0.0107884131691277
"2020-07-07","BR","BRCE",8904459,0.105138339920949,0.0158102766798419,0.017910447761194,0.0107883817427386,0.125762605711275,0.0158103587026651,0.0107883904337241
"2020-07-08","BR","BRCE",8904459,0.105138339920949,0.0158102766798419,0.017910447761194,0.0107883817427386,0.12533293350731,0.0158102761475392,0.0107883779789894
"2020-07-09","BR","BRCE",8904459,0.105138339920949,0.0158102766798419,0.017910447761194,0.0107883817427386,0.124920798944323,0.0158102772134804,0.0107883774239463
"2020-07-10","BR","BRCE",8904459,0.105138339920949,0.0158102766798419,0.017910447761194,0.0107883817427386,0.124525149763855,0.0158102406370076,0.0107883809055769
"2020-07-11","BR","BRCE",8904459,0.105138339920949,0.0158102766798419,0.017910447761194,0.0107883817427386,0.124145016237523,0.0158102741079298,0.0107883818363788
"2020-07-12","BR","BRCE",8904459,0.105138339920949,0.0158102766798419,0.017910447761194,0.0107883817427386,0.123779503231435,0.0158102770962188,0.0107883821303978
"2020-07-13","BR","BRCE",8904459,0.105138339920949,0.0158102766798419,0.017910447761194,0.0107883817427386,0.123427783168974,0.0158102805082958,0.0107883823433657
"2020-07-14","BR","BRCE",8904459,0.105138339920949,0.0158102766798419,0.017910447761194,0.0107883817427386,0.123089089775491,0.0158102924496643,0.0107883818753051
"2020-07-15","BR","BRCE",8904459,0.105138339920949,0.0158102766798419,0.017910447761194,0.0107883817427386,0.12276271250541,0.0158102770451293,0.0107883817995481
"2020-07-16","BR","BRCE",8904459,0.105138339920949,0.0158102766798419,0.017910447761194,0.0107883817427386,0.122447991566401,0.0158102770258773,0.0107883816512926
"2020-07-17","BR","BRCE",8904459,0.105138339920949,0.0158102766798419,0.017910447761194,0.0107883817427386,0.122144313467358,0.0158102785325238,0.0107883816412652
"2020-07-18","BR","BRCE",8904459,0.105138339920949,0.0158102766798419,0.017910447761194,0.0107883817427386,0.121851107026903,0.0158102717848102,0.0107883817499978
"2020-07-19","BR","BRCE",8904459,0.105138339920949,0.0158102766798419,0.017910447761194,0.0107883817427386,0.121567839787819,0.0158102591229654,0.0107883817669089
"2020-07-20","BR","BRCE",8904459,0.105138339920949,0.0158102766798419,0.017910447761194,0.0107883817427386,0.121294014790038,0.0158102766547462,0.0107883817721241
"2020-07-21","BR","BRCE",8904459,0.105138339920949,0.0158102766798419,0.017910447761194,0.0107883817427386,0.121029167661037,0.0158102766423749,0.0107883817666579
"2020-07-22","BR","BRCE",8904459,0.105138339920949,0.0158102766798419,0.017910447761194,0.0107883817427386,0.120772863987817,0.0158102767001855,0.0107883817384195
"2020-07-23","BR","BRCE",8904459,0.105138339920949,0.0158102766798419,0.017910447761194,0.0107883817427386,0.12052469693913,0.015810277584896,0.0107883817381541
"2020-07-24","BR","BRCE",8904459,0.105138339920949,0.0158102766798419,0.017910447761194,0.0107883817427386,0.120284285110728,0.0158102801567461,0.0107883817445029
"2020-07-25","BR","BRCE",8904459,0.105138339920949,0.0158102766798419,0.017910447761194,0.0107883817427386,0.120051270569339,0.0158102826069251,0.0107883817450485
"2020-07-26","BR","BRCE",8904459,0.105138339920949,0.0158102766798419,0.017910447761194,0.0107883817427386,0.119825317074667,0.0158102766830851,0.0107883817455719
"2020-07-27","BR","BRCE",8904459,0.105138339920949,0.0158102766798419,0.017910447761194,0.0107883817427386,0.119606108460433,0.0158102766873408,0.0107883817453119
"2020-07-28","BR","BRCE",8904459,0.0914675767918089,0.0136518771331058,0.0137931034482759,0.00925266903914591,0.119192306524129,0.0142423932455104,0.0092642586239635
"2020-07-29","BR","BRCE",8904459,0.0914675767918089,0.0136518771331058,0.0137931034482759,0.00925266903914591,0.118790498846848,0.0135138603484325,0.00921548006842832
"2020-07-30","BR","BRCE",8904459,0.0914675767918089,0.0136518771331058,0.0137931034482759,0.00925266903914591,0.11840017138892,0.0133634553749005,0.00928713899837736
"2020-07-31","BR","BRCE",8904459,0.0914675767918089,0.0136518771331058,0.0137931034482759,0.00925266903914591,0.118020839070651,0.013674807960491,0.00925673774542202
"2020-08-01","BR","BRCE",8904459,0.0914675767918089,0.0136518771331058,0.0137931034482759,0.00925266903914591,0.117652043761223,0.0136592263969359,0.00923306501787129
"2020-08-02","BR","BRCE",8904459,0.0914675767918089,0.0136518771331058,0.0137931034482759,0.00925266903914591,0.117293352432881,0.0136527712731149,0.00924455654144261
"2020-08-03","BR","BRCE",8904459,0.0914675767918089,0.0136518771331058,0.0137931034482759,0.00925266903914591,0.116944355464752,0.0136437797168456,0.00926011903283558
"2020-08-04","BR","BRCE",8904459,0.0914675767918089,0.0136518771331058,0.0137931034482759,0.00925266903914591,0.116604665082446,0.0136370356487343,0.00926288687681911
