"ISO3","country","Finished","B1_1","B1_2","B1_3","B1_4","B1_5","B1_6","B1_7","B1_8","B1_9","B1_10","B1_11","B1_12","B3","B5","B6","B7","B8","C0_1","C0_2","C0_3","C0_4","C0_5","C0_6","C1_m","C3","date"
"PRT","Portugal",1017,0.00294985250737463,0.0875122910521141,0.0275319567354966,0.123893805309735,0.150442477876106,0.0963618485742379,0.063913470993117,0.0363815142576204,0.0255653883972468,0.0186823992133727,0.0580137659783677,0.170108161258604,0.100294985250737,0.0275319567354966,0.0314650934119961,0.00491642084562439,0.00294985250737463,0.238938053097345,0.56047197640118,0.0471976401179941,0.253687315634218,0.00393313667649951,0.0304818092428712,0.274336283185841,0.107177974434612,2020-04-23
"PRT","Portugal",1062,0.00376647834274953,0.104519774011299,0.0386064030131827,0.148775894538606,0.169491525423729,0.125235404896422,0.0734463276836158,0.0404896421845574,0.0338983050847458,0.0225988700564972,0.0621468926553672,0.169491525423729,0.0866290018832392,0.0254237288135593,0.0527306967984934,0.012241054613936,0.00376647834274953,0.247645951035782,0.580037664783427,0.0781544256120527,0.289077212806026,0.00376647834274953,0.0386064030131827,0.283427495291902,0.102636534839925,2020-04-24
"PRT","Portugal",1144,0.000874125874125874,0.0786713286713287,0.0253496503496503,0.130244755244755,0.128496503496503,0.104020979020979,0.0646853146853147,0.0332167832167832,0.0314685314685315,0.0122377622377622,0.0603146853146853,0.172202797202797,0.0856643356643357,0.0218531468531469,0.0367132867132867,0.00961538461538462,0.00524475524475524,0.215909090909091,0.589160839160839,0.0603146853146853,0.281468531468531,0.00699300699300699,0.0340909090909091,0.302447552447552,0.101398601398601,2020-04-25
"PRT","Portugal",1197,0,0.075187969924812,0.0200501253132832,0.128654970760234,0.142857142857143,0.0885547201336675,0.0593149540517962,0.0384294068504595,0.0275689223057644,0.0108604845446951,0.0526315789473684,0.18546365914787,0.0852130325814536,0.0284043441938179,0.0401002506265664,0.0075187969924812,0.000835421888053467,0.197994987468672,0.588972431077694,0.0718462823725982,0.296574770258981,0.0116959064327485,0.0350877192982456,0.31077694235589,0.105263157894737,2020-04-26
"PRT","Portugal",1173,0.00170502983802217,0.0912190963341858,0.0221653878942881,0.123614663256607,0.130434782608696,0.0784313725490196,0.0537084398976982,0.0341005967604433,0.0323955669224211,0.0170502983802217,0.0502983802216539,0.17306052855925,0.0895140664961637,0.0281329923273657,0.0468883205456095,0.0136402387041773,0.0051150895140665,0.199488491048593,0.520886615515772,0.0707587382779199,0.286445012787724,0.00767263427109974,0.0375106564364876,0.300937766410912,0.113384484228474,2020-04-27
"PRT","Portugal",1130,0.00353982300884956,0.0893805309734513,0.0300884955752212,0.124778761061947,0.130973451327434,0.110619469026549,0.0592920353982301,0.0407079646017699,0.036283185840708,0.0194690265486726,0.079646017699115,0.186725663716814,0.101769911504425,0.0265486725663717,0.0380530973451327,0.00973451327433628,0.00619469026548673,0.230973451327434,0.563716814159292,0.0619469026548673,0.280530973451327,0.00973451327433628,0.0371681415929204,0.297345132743363,0.0938053097345133,2020-04-28
"PRT","Portugal",1093,0.00457456541628545,0.0841720036596523,0.0247026532479414,0.131747483989021,0.15096065873742,0.114364135407136,0.0539798719121683,0.0448307410795974,0.0283623055809698,0.0182982616651418,0.0530649588289113,0.191216834400732,0.10064043915828,0.0228728270814273,0.0475754803293687,0.00640439158279963,0.00457456541628545,0.242451967063129,0.574565416285453,0.0658737419945105,0.261665141811528,0.00457456541628545,0.040256175663312,0.312900274473925,0.110704483074108,2020-04-29
"PRT","Portugal",1048,0.00763358778625954,0.0887404580152672,0.0190839694656489,0.125954198473282,0.123091603053435,0.108778625954198,0.0562977099236641,0.0267175572519084,0.0324427480916031,0.0162213740458015,0.049618320610687,0.169847328244275,0.0877862595419847,0.0238549618320611,0.049618320610687,0.0104961832061069,0.00477099236641221,0.247137404580153,0.616412213740458,0.0706106870229008,0.283396946564886,0.0114503816793893,0.0381679389312977,0.310114503816794,0.113549618320611,2020-04-30
"PRT","Portugal",1154,0.00346620450606586,0.103119584055459,0.0303292894280763,0.151646447140381,0.157712305025997,0.0935875216637782,0.0597920277296361,0.0285961871750433,0.0294627383015598,0.0207972270363951,0.0459272097053726,0.178509532062392,0.103986135181976,0.037261698440208,0.0667244367417678,0.0121317157712305,0.00693240901213172,0.25736568457539,0.629116117850953,0.0528596187175043,0.293760831889081,0.00433275563258232,0.0398613518197574,0.337088388214905,0.097053726169844,2020-05-01
"PRT","Portugal",1071,0.00280112044817927,0.0756302521008403,0.0177404295051354,0.119514472455649,0.106442577030812,0.0933706816059757,0.0410830999066293,0.0373482726423903,0.030812324929972,0.0102707749766573,0.0448179271708683,0.162464985994398,0.092436974789916,0.0186741363211951,0.0466853408029879,0.00466853408029879,0.00280112044817927,0.214752567693744,0.598506069094304,0.0756302521008403,0.276377217553688,0.0140056022408964,0.0354808590102708,0.289449112978525,0.125116713352007,2020-05-02
