"ISO3","country","Finished","B1_1","B1_2","B1_3","B1_4","B1_5","B1_6","B1_7","B1_8","B1_9","B1_10","B1_11","B1_12","B3","B5","B6","B7","B8","C0_1","C0_2","C0_3","C0_4","C0_5","C0_6","C1_m","C3","date"
"BRA","Brazil",470,0.0361702127659574,0.15531914893617,0.0936170212765957,0.182978723404255,0.251063829787234,0.174468085106383,0.0936170212765957,0.0978723404255319,0.0765957446808511,0.0765957446808511,0.102127659574468,0.261702127659574,0.18936170212766,0.074468085106383,0.0170212765957447,0.00638297872340425,0.00425531914893617,0.240425531914894,0.612765957446809,0.0872340425531915,0.402127659574468,0.0553191489361702,0.1,0.45531914893617,0.0914893617021277,2020-04-23
"BRA","Brazil",15313,0.0282766277019526,0.168810814340756,0.0615163586495135,0.147195193626331,0.273689022399269,0.212107359759681,0.105661855939398,0.0734016848429439,0.0745118526741984,0.0479331287141644,0.103245608306668,0.303010513942402,0.200875073466989,0.0785607000587736,0.0124077581140208,0.00535492718605107,0.00241624763273036,0.332397309475609,0.659439691765167,0.0410109057663423,0.48631881407954,0.0495657284660093,0.10259256840593,0.461960425782015,0.14099131456932,2020-04-24
"BRA","Brazil",9741,0.0282311877630633,0.162714300379838,0.0590288471409506,0.137562878554563,0.257057796940766,0.188892310851042,0.101940252540807,0.0659069910686788,0.0686787804126886,0.0450672415563084,0.0937275433733703,0.297916025048763,0.214762344728467,0.0821270916743661,0.0153988296889436,0.00554357868801971,0.00287444820860281,0.338055641104609,0.68032029565753,0.0467097833897957,0.498306128734216,0.0471204188481675,0.101529617082435,0.468843034596037,0.135817677856483,2020-04-25
"BRA","Brazil",9926,0.0314326012492444,0.167942776546444,0.0582309087245618,0.140539995970179,0.268184565786822,0.202196252266774,0.10296191819464,0.0710255893612734,0.0702196252266774,0.0489623211767076,0.0991335885553093,0.306064880112835,0.218718517025992,0.0827120693129156,0.0149103364900262,0.00463429377392706,0.00211565585331453,0.299415676002418,0.681140439250453,0.0424138625831151,0.498287326213983,0.0503727584122507,0.0938948216804352,0.473705420108805,0.131573644972799,2020-04-26
"BRA","Brazil",10260,0.0271929824561404,0.166081871345029,0.0628654970760234,0.146101364522417,0.266861598440546,0.197953216374269,0.101364522417154,0.0705653021442495,0.0733918128654971,0.0497076023391813,0.10233918128655,0.294834307992203,0.214522417153996,0.0830409356725146,0.0141325536062378,0.00555555555555556,0.00253411306042885,0.307797270955166,0.650974658869396,0.0439571150097466,0.506140350877193,0.0544834307992203,0.0998050682261209,0.479142300194932,0.125828460038986,2020-04-27
"BRA","Brazil",11081,0.0311343741539572,0.161176789098457,0.0631711939355654,0.142586409168848,0.268297085100623,0.204223445537406,0.098547062539482,0.0712932045844238,0.0712932045844238,0.0509881779622778,0.10152513311073,0.288241133471708,0.218572331017056,0.0910567638299792,0.0176879343019583,0.00622687483079144,0.00433173901272448,0.334175615919141,0.651385254038444,0.0432271455644797,0.485515747676203,0.0513491562133381,0.108112986192582,0.458442378846674,0.134013175706164,2020-04-28
"BRA","Brazil",11273,0.0305153907566752,0.158697773440965,0.0636920074514326,0.153730151689878,0.267098376652178,0.208373990951832,0.107602235429788,0.0754014015789941,0.0723853455158343,0.0510068304799077,0.102102368491085,0.302315266566131,0.230373458706644,0.0850705224873592,0.0173866761288033,0.00745143262663,0.00390313137585381,0.331500044353766,0.653951920518052,0.0415151246340814,0.480262574292557,0.0478133593542092,0.106981282710902,0.452230994411426,0.137762796061386,2020-04-29
"BRA","Brazil",10740,0.0274674115456238,0.16657355679702,0.0621973929236499,0.147206703910615,0.270856610800745,0.20903165735568,0.109217877094972,0.0706703910614525,0.0687150837988827,0.0503724394785847,0.103724394785847,0.309124767225326,0.229608938547486,0.0902234636871508,0.0170391061452514,0.00651769087523277,0.00428305400372439,0.32951582867784,0.661266294227188,0.0442271880819367,0.480633147113594,0.0483240223463687,0.115176908752328,0.456983240223464,0.136964618249534,2020-04-30
"BRA","Brazil",10409,0.0294937073686233,0.162263425881449,0.06014026323374,0.158612738975886,0.281583245268518,0.20789701220098,0.114612354693054,0.0696512633298107,0.0687866269574407,0.0491882025170526,0.111634162743779,0.317321548659814,0.240657123643001,0.0894418291862811,0.0198866365645115,0.00845422230761841,0.00499567681813815,0.339994235757518,0.673167451244116,0.0417907579978864,0.476702853300029,0.0489960611009703,0.120472667883562,0.461715822845614,0.140647516572197,2020-05-01
"BRA","Brazil",8994,0.0297976428730265,0.163887035801646,0.0629308427840783,0.1578830331332,0.284523015343562,0.206359795419168,0.113964865465866,0.0680453635757171,0.0749388481209695,0.0504780965087836,0.110295752724038,0.306204136090727,0.252724038247721,0.0947298198799199,0.0223482321547698,0.00767178118745831,0.0044474093840338,0.30787191460974,0.673115410273516,0.0408049810985101,0.471647765176785,0.0468089837669557,0.105403602401601,0.462641761174116,0.138425617078052,2020-05-02
