"ISO3","country","Finished","B1_1","B1_2","B1_3","B1_4","B1_5","B1_6","B1_7","B1_8","B1_9","B1_10","B1_11","B1_12","B3","B5","B6","B7","B8","C0_1","C0_2","C0_3","C0_4","C0_5","C0_6","C1_m","C3","date"
"UKR","Ukraine",30,0,0.1,0,0.0333333333333333,0.2,0.0666666666666667,0,0,0.1,0.0333333333333333,0.0666666666666667,0.2,0.166666666666667,0.0333333333333333,0.0666666666666667,0,0,0.133333333333333,0.6,0.0333333333333333,0.133333333333333,0,0,0.233333333333333,0,2020-04-23
"UKR","Ukraine",821,0.0328867235079172,0.123020706455542,0.0353227771010962,0.294762484774665,0.261875761266748,0.123020706455542,0.0840438489646772,0.0426309378806334,0.0316686967113276,0.0158343483556638,0.0791717417783191,0.237515225334957,0.071863580998782,0.0377588306942753,0.0146163215590743,0.00365408038976857,0.00121802679658952,0.316686967113276,0.663824604141291,0.0365408038976857,0.459196102314251,0.0535931790499391,0.0986601705237515,0.433617539585871,0.0913520097442144,2020-04-24
"UKR","Ukraine",3512,0.0293280182232346,0.114179954441913,0.041002277904328,0.301822323462415,0.240888382687927,0.13496583143508,0.0857061503416856,0.0492596810933941,0.0469817767653759,0.0142369020501139,0.0822892938496583,0.251138952164009,0.0743166287015945,0.0375854214123007,0.00968109339407745,0.0025626423690205,0.000284738041002278,0.299259681093394,0.693052391799544,0.0392938496583144,0.466400911161731,0.0464123006833713,0.0808656036446469,0.470671981776765,0.0916856492027335,2020-04-25
"UKR","Ukraine",2267,0.0251433612704014,0.11821790913101,0.0335244816938685,0.287163652404058,0.233348037053375,0.129686810763123,0.086457873842082,0.0344067048963388,0.0401411557123952,0.0163211292456992,0.0846934274371416,0.234230260255845,0.0851345390383767,0.0423467137185708,0.0136744596382885,0.00529333921482135,0,0.260255844728716,0.690339655932951,0.0449933833259815,0.446404940449934,0.0546978385531539,0.0771945302161447,0.453462726069696,0.0988089986766652,2020-04-26
"UKR","Ukraine",1906,0.0267576075550892,0.107555089192025,0.0325288562434418,0.292759706190976,0.218782791185729,0.127492130115425,0.0666316894018888,0.0372507869884575,0.0461699895068206,0.0141657922350472,0.0902413431269675,0.249213011542497,0.0828961175236096,0.0388247639034627,0.0136411332633788,0.00314795383001049,0,0.305876180482686,0.652675760755509,0.0414480587618048,0.461175236096537,0.0414480587618048,0.0697796432318993,0.469569779643232,0.0902413431269675,2020-04-27
"UKR","Ukraine",1855,0.0274932614555256,0.106738544474394,0.0409703504043127,0.295956873315364,0.224797843665768,0.126145552560647,0.0787061994609164,0.0425876010781671,0.0490566037735849,0.0194070080862534,0.076010781671159,0.220485175202156,0.0803234501347709,0.0398921832884097,0.0129380053908356,0.00269541778975741,0.000539083557951483,0.321293800539084,0.661455525606469,0.0436657681940701,0.468463611859838,0.0490566037735849,0.0884097035040431,0.460916442048518,0.109973045822102,2020-04-28
"UKR","Ukraine",1860,0.0236559139784946,0.103763440860215,0.0360215053763441,0.295161290322581,0.210752688172043,0.124731182795699,0.0698924731182796,0.0403225806451613,0.0397849462365591,0.0155913978494624,0.0983870967741935,0.216666666666667,0.0768817204301075,0.0349462365591398,0.0118279569892473,0.0021505376344086,0,0.323118279569892,0.686559139784946,0.0473118279569892,0.490322580645161,0.056989247311828,0.103763440860215,0.472043010752688,0.0951612903225806,2020-04-29
"UKR","Ukraine",1740,0.0241379310344828,0.11551724137931,0.035632183908046,0.308620689655172,0.213218390804598,0.131609195402299,0.0672413793103448,0.0390804597701149,0.0454022988505747,0.0155172413793103,0.0793103448275862,0.238505747126437,0.0735632183908046,0.0344827586206897,0.0235632183908046,0.00747126436781609,0.00114942528735632,0.33735632183908,0.71264367816092,0.0431034482758621,0.497126436781609,0.0591954022988506,0.0890804597701149,0.501149425287356,0.108620689655172,2020-04-30
"UKR","Ukraine",1352,0.025887573964497,0.0976331360946746,0.0303254437869822,0.312130177514793,0.196745562130178,0.137573964497041,0.0821005917159763,0.0436390532544379,0.0473372781065089,0.018491124260355,0.0784023668639053,0.218934911242604,0.0687869822485207,0.0332840236686391,0.0162721893491124,0.00443786982248521,0,0.32914201183432,0.738905325443787,0.0539940828402367,0.508136094674556,0.0776627218934911,0.108727810650888,0.519230769230769,0.110207100591716,2020-05-01
"UKR","Ukraine",1108,0.0153429602888087,0.0983754512635379,0.0415162454873646,0.283393501805054,0.196750902527076,0.124548736462094,0.0676895306859206,0.0370036101083032,0.0433212996389892,0.0162454873646209,0.0613718411552347,0.21841155234657,0.0749097472924188,0.0306859205776173,0.0162454873646209,0.00451263537906137,0,0.273465703971119,0.721119133574007,0.0433212996389892,0.498194945848375,0.0577617328519856,0.102888086642599,0.509025270758123,0.105595667870036,2020-05-02
"UKR","Ukraine",2350,0.0225531914893617,0.0948936170212766,0.0306382978723404,0.268936170212766,0.173617021276596,0.125957446808511,0.0659574468085106,0.04,0.0374468085106383,0.0119148936170213,0.0685106382978723,0.228510638297872,0.0723404255319149,0.031063829787234,0.0148936170212766,0.00297872340425532,0.000851063829787234,0.247234042553191,0.704255319148936,0.0570212765957447,0.511489361702128,0.0629787234042553,0.0897872340425532,0.514468085106383,0.108085106382979,2020-05-03
"UKR","Ukraine",2910,0.0223367697594502,0.0951890034364261,0.0388316151202749,0.298625429553265,0.167697594501718,0.13573883161512,0.0714776632302405,0.0429553264604811,0.0432989690721649,0.015807560137457,0.0776632302405498,0.229553264604811,0.0756013745704467,0.0333333333333333,0.0185567010309278,0.00481099656357388,0.00103092783505155,0.306872852233677,0.717182130584192,0.0577319587628866,0.523711340206186,0.0652920962199313,0.108247422680412,0.521649484536083,0.105498281786942,2020-05-04
"UKR","Ukraine",2897,0.0182947877114256,0.0890576458405247,0.0352088367276493,0.31411805315844,0.170176044183638,0.124611667241974,0.0759406282361063,0.0348636520538488,0.042112530203659,0.0155333103210217,0.0766309975837073,0.22851225405592,0.0790472903003107,0.0327925440110459,0.0182947877114256,0.0041422160856058,0.00103555402140145,0.325509147393856,0.717293752157404,0.0490162236796686,0.534345875043148,0.0631687953054884,0.127373144632378,0.525371073524336,0.110113910942354,2020-05-05
"UKR","Ukraine",2863,0.0160670625218302,0.104435906391897,0.0345791128187216,0.281872162067761,0.170101292350681,0.119804400977995,0.0730003492839679,0.0331819769472581,0.0405169402724415,0.0129235068110374,0.0834788683199441,0.221096751659099,0.0677610897659797,0.0338805448829899,0.0143206426825009,0.00314355571079287,0.000349283967865875,0.32518337408313,0.725812085225288,0.0593782745371987,0.518337408312958,0.0764931889626266,0.112818721620678,0.51309814879497,0.108976597974153,2020-05-06
"UKR","Ukraine",2986,0.0187541862022773,0.102813127930342,0.0348292029470864,0.306764902880107,0.169457468184863,0.124916275954454,0.0606162089752177,0.0351640991292699,0.0425318151373074,0.0157401205626256,0.0877427997320831,0.230408573342264,0.0411922304085733,0.0154052243804421,0.0184192900200938,0.00535833891493637,0.000334896182183523,0.327863362357669,0.709979906229069,0.0599464166108506,0.449765572672472,0.0659745478901541,0.121902210314802,0.51138647019424,0.120562625586068,2020-05-07
"UKR","Ukraine",2961,0.0182370820668693,0.0945626477541371,0.0361364403917595,0.296183721715637,0.168524147247551,0.120229652144546,0.0641675109760216,0.0324214792299899,0.0374873353596758,0.0141843971631206,0.0753123944613306,0.235731171901385,0.0300574130361364,0.0128335021952043,0.0192502532928065,0.00236406619385343,0,0.332995609591354,0.729145558932793,0.0547112462006079,0.454576156703816,0.0658561296859169,0.13306315433975,0.531577169875042,0.116176967240797,2020-05-08
"UKR","Ukraine",2719,0.0187568959176168,0.101875689591762,0.0305259286502391,0.292386906951085,0.179845531445384,0.127988230967267,0.0702464141228393,0.0397204854726002,0.0397204854726002,0.0143435086428834,0.0709819786686282,0.24236851783744,0.0356748804707613,0.0114012504597278,0.0194924604634057,0.00367782272894446,0.000735564545788893,0.32916513424053,0.757999264435454,0.0643618977565281,0.484001471129092,0.0691430673041559,0.132401618242001,0.542111070246414,0.117690327326223,2020-05-09
"UKR","Ukraine",2829,0.0229763167196889,0.0911983032873807,0.0335807705903146,0.287027218098268,0.175680452456698,0.131495227995758,0.0706963591375044,0.0388829975256274,0.0420643336868151,0.0130788264404383,0.080593849416755,0.222693531283139,0.0484270060091905,0.0194414987628137,0.0258041710851891,0.00459526334393779,0.0031813361611877,0.272180982679392,0.734888653234358,0.0703428773418169,0.491693177801343,0.0759985860728172,0.11700247437257,0.548603746907034,0.114528101802757,2020-05-10
"UKR","Ukraine",3049,0.0183666775992129,0.0915054116103641,0.0298458510987209,0.2863233847163,0.166612003935717,0.129878648737291,0.0649393243686455,0.031485733027222,0.0396851426697278,0.0154148901279108,0.0764184978681535,0.198425713348639,0.0295178747130207,0.00852738602820597,0.020006559527714,0.0032797638570023,0.00163988192850115,0.276156116759593,0.735651033125615,0.0764184978681535,0.50016398819285,0.0695309937684487,0.125942932108888,0.550016398819285,0.105608396195474,2020-05-11
"UKR","Ukraine",2906,0.0199587061252581,0.0984170681348933,0.0326909841706814,0.31417756366139,0.188919476944253,0.137302133516862,0.0667584308327598,0.0364762560220234,0.0430144528561597,0.0120440467997247,0.0911906400550585,0.222642807983482,0.0419821059876118,0.012388162422574,0.0237439779766001,0.00447350309704061,0.00103234686854783,0.342395044735031,0.746386785960083,0.0970406056434962,0.520302821748107,0.0812112869924295,0.136613902271163,0.587749483826566,0.102890571231934,2020-05-12
"UKR","Ukraine",2432,0.0168585526315789,0.0810032894736842,0.0333059210526316,0.334703947368421,0.191611842105263,0.144325657894737,0.0674342105263158,0.0439967105263158,0.0460526315789474,0.0143914473684211,0.0752467105263158,0.238075657894737,0.0337171052631579,0.0115131578947368,0.0259046052631579,0.00493421052631579,0.00205592105263158,0.386924342105263,0.753289473684211,0.109786184210526,0.500822368421053,0.0884046052631579,0.151726973684211,0.580180921052632,0.125822368421053,2020-05-13
"UKR","Ukraine",2463,0.0215184734064149,0.095006090133983,0.0332927324401137,0.327243199350386,0.175395858708892,0.122614697523346,0.073487616727568,0.0345107592367032,0.0414129110840439,0.0142103126268778,0.0852618757612667,0.228583028826634,0.0361347949654892,0.00893219650832318,0.0267965895249695,0.00609013398294762,0.00162403572878603,0.375152253349574,0.749898497766951,0.114494518879415,0.510759236703207,0.0820138043036947,0.143321153065367,0.570848558668291,0.130328867235079,2020-05-14
"UKR","Ukraine",2747,0.0152894066254095,0.0906443392792137,0.0327630141973062,0.327630141973062,0.180196578085184,0.138696760101929,0.0677102293410994,0.038587550054605,0.0393156170367674,0.0138332726610848,0.0786312340735348,0.235529668729523,0.0440480524208227,0.0174736075718966,0.0276665453221696,0.00436840189297415,0.000364033491081179,0.388059701492537,0.756825627957772,0.128139788860575,0.503458318165271,0.0848198034219148,0.161266836548963,0.586821987622861,0.128867855842738,2020-05-15
