"ISO3","country","Finished","B1_1","B1_2","B1_3","B1_4","B1_5","B1_6","B1_7","B1_8","B1_9","B1_10","B1_11","B1_12","B3","B5","B6","B7","B8","C0_1","C0_2","C0_3","C0_4","C0_5","C0_6","C1_m","C3","date"
"ITA","Italy",2739,0.00401606425702811,0.0686381891201168,0.0204454180357795,0.10149689667762,0.147133990507484,0.10149689667762,0.0540343190945601,0.0295728368017525,0.036144578313253,0.0105878057685287,0.0627966411098941,0.166484118291347,0.105147864184009,0.0138736765242789,0.04052573932092,0.00803212851405622,0.00365096750638919,0.184373859072654,0.497626871120847,0.0175246440306681,0.234757210660825,0.0237312887915298,65,0.175976633807959,0.0847024461482293,2020-04-23
"ITA","Italy",2860,0.00594405594405594,0.0629370629370629,0.0223776223776224,0.0996503496503496,0.143006993006993,0.0905594405594406,0.0475524475524476,0.0321678321678322,0.0241258741258741,0.0104895104895105,0.0611888111888112,0.166783216783217,0.11013986013986,0.0160839160839161,0.041958041958042,0.00699300699300699,0.00384615384615385,0.177972027972028,0.553146853146853,0.020979020979021,0.245454545454545,0.0248251748251748,71,0.172377622377622,0.0797202797202797,2020-04-24
"ITA","Italy",3176,0.00661209068010076,0.0749370277078086,0.0223551637279597,0.0982367758186398,0.142317380352645,0.0869017632241814,0.0500629722921914,0.0295969773299748,0.0340050377833753,0.00755667506297229,0.0569899244332494,0.161523929471033,0.113664987405542,0.0204659949622166,0.0409319899244332,0.00692695214105793,0.00314861460957179,0.206863979848867,0.519836272040302,0.0188916876574307,0.244332493702771,0.0207808564231738,66,0.171284634760705,0.0765113350125945,2020-04-25
"ITA","Italy",3443,0.00464711007841998,0.0691257624164972,0.0180075515538774,0.101655532965437,0.150159744408946,0.0978797560267209,0.0432762126052861,0.0284635492303224,0.0255591054313099,0.0113273308161487,0.063026430438571,0.154516410107464,0.104850421144351,0.0171362184141737,0.0435666569851873,0.00755155387743247,0.00406622131861748,0.148707522509439,0.419982573337206,0.0226546616322974,0.226837060702875,0.0142317746151612,49,0.164681963404008,0.0787104269532385,2020-04-26
"ITA","Italy",3377,0.0053301747112822,0.0618892508143322,0.0216168196624223,0.0947586615339058,0.139769025762511,0.0920935741782647,0.0456026058631922,0.033165531536867,0.0322771690849867,0.00977198697068404,0.0607047675451584,0.158128516434705,0.110156944033166,0.0165827657684335,0.0423452768729642,0.00769914124962985,0.0026650873556411,0.166123778501629,0.448623038199585,0.0165827657684335,0.235119928931004,0.0180633698549008,61,0.172934557299378,0.0758069292271247,2020-04-27
"ITA","Italy",3155,0.00507131537242472,0.0690966719492868,0.0180665610142631,0.108082408874802,0.155625990491284,0.0973058637083994,0.049445324881141,0.0218700475435816,0.0351822503961965,0.00887480190174326,0.0618066561014263,0.170522979397781,0.0919175911251981,0.0158478605388273,0.0408874801901743,0.0063391442155309,0.00316957210776545,0.178446909667195,0.519809825673534,0.0187004754358162,0.260221870047544,0.0237717908082409,75,0.182250396196513,0.0792393026941363,2020-04-28
"ITA","Italy",3010,0.00398671096345515,0.0674418604651163,0.0222591362126246,0.109634551495017,0.145514950166113,0.100996677740864,0.0485049833887043,0.018936877076412,0.0315614617940199,0.00897009966777409,0.0571428571428571,0.163787375415282,0.108970099667774,0.0166112956810631,0.0458471760797342,0.0079734219269103,0.00199335548172757,0.213953488372093,0.533887043189369,0.0272425249169435,0.252823920265781,0.0242524916943522,73,0.191029900332226,0.0840531561461794,2020-04-29
"ITA","Italy",3093,0.00678952473326867,0.066925315227934,0.0210151956029745,0.117361784675073,0.142256708697058,0.100549628192693,0.0543161978661494,0.0284513417394116,0.0303912059489169,0.00937601034594245,0.0569026834788232,0.169091496928548,0.0986097639831878,0.01454898157129,0.0452634982217911,0.00678952473326867,0.00258648561267378,0.178790817976075,0.576786291626253,0.0223084384093113,0.247979308115099,0.0223084384093113,69,0.188490139023602,0.0821209182023925,2020-04-30
"ITA","Italy",3176,0.0044080604534005,0.0632871536523929,0.0198362720403023,0.0998110831234257,0.134130982367758,0.0925692695214106,0.0506926952141058,0.0292821158690176,0.0292821158690176,0.00881612090680101,0.0591939546599496,0.154282115869018,0.098551637279597,0.0163727959697733,0.0428211586901763,0.00661209068010076,0.00220403022670025,0.223866498740554,0.52676322418136,0.0201511335012594,0.259760705289673,0.0204659949622166,65,0.198047858942066,0.0976070528967254,2020-05-01
"ITA","Italy",2943,0.00339789330615019,0.055045871559633,0.0166496772001359,0.106354060482501,0.135236153584777,0.0846075433231396,0.0417940876656473,0.0275229357798165,0.0265035677879715,0.0108732585796806,0.0519877675840979,0.154604145429834,0.0992184845395855,0.0135915732246007,0.0465511382942576,0.00441726129799524,0.00169894665307509,0.172612979952429,0.509683995922528,0.0214067278287462,0.209650016989467,0.0214067278287462,63,0.167855929323819,0.0818892286782195,2020-05-02
