"ISO3","country","Finished","B1_1","B1_2","B1_3","B1_4","B1_5","B1_6","B1_7","B1_8","B1_9","B1_10","B1_11","B1_12","B3","B5","B6","B7","B8","C0_1","C0_2","C0_3","C0_4","C0_5","C0_6","C1_m","C3","date"
"CHL","Chile",977,0.00511770726714432,0.11668372569089,0.0409416581371546,0.14431934493347,0.208802456499488,0.177072671443193,0.146366427840328,0.0562947799385875,0.0634595701125896,0.0194472876151484,0.114636642784033,0.255885363357216,0.0808597748208802,0.0296827021494371,0.0184237461617195,0.00716479017400205,0.00307062436028659,0.267144319344933,0.536335721596725,0.0266120777891505,0.312180143295803,0.0245649948822927,0.183213920163767,0.319344933469806,0.16171954964176,2020-04-23
"CHL","Chile",990,0.0131313131313131,0.15959595959596,0.0383838383838384,0.146464646464646,0.224242424242424,0.187878787878788,0.117171717171717,0.0585858585858586,0.0646464646464646,0.0181818181818182,0.118181818181818,0.246464646464646,0.0909090909090909,0.0363636363636364,0.0171717171717172,0.00505050505050505,0.00202020202020202,0.257575757575758,0.571717171717172,0.0333333333333333,0.304040404040404,0.0232323232323232,0.172727272727273,0.326262626262626,0.180808080808081,2020-04-24
"CHL","Chile",1009,0.0148662041625372,0.159563924677899,0.0376610505450942,0.142715559960357,0.24380574826561,0.174430128840436,0.129831516352825,0.0604558969276511,0.0614469772051536,0.0277502477700694,0.136769078295342,0.325074331020813,0.0792864222001982,0.0257680872150644,0.0247770069375619,0.00495540138751239,0,0.292368681863231,0.57581764122894,0.0356788899900892,0.349851337958375,0.0148662041625372,0.197224975222993,0.420218037661051,0.145688800792864,2020-04-25
"CHL","Chile",1069,0.010289990645463,0.16089803554724,0.0467726847521048,0.125350795135641,0.255378858746492,0.146866230121609,0.13376987839102,0.0598690364826941,0.0617399438727783,0.0243217960710945,0.122544434050515,0.307764265668849,0.0888681010289991,0.0327408793264733,0.0374181478016838,0.010289990645463,0.00748362956033676,0.261927034611787,0.546304957904584,0.0327408793264733,0.329279700654818,0.019644527595884,0.161833489242282,0.382600561272217,0.127221702525725,2020-04-26
"CHL","Chile",1001,0.00999000999000999,0.140859140859141,0.048951048951049,0.144855144855145,0.254745254745255,0.172827172827173,0.140859140859141,0.0659340659340659,0.0669330669330669,0.025974025974026,0.118881118881119,0.334665334665335,0.0939060939060939,0.033966033966034,0.022977022977023,0.001998001998002,0,0.278721278721279,0.564435564435564,0.030969030969031,0.375624375624376,0.024975024975025,0.193806193806194,0.441558441558442,0.121878121878122,2020-04-27
"CHL","Chile",1141,0.0113935144609991,0.120070113935145,0.0368098159509202,0.135845749342682,0.244522348816827,0.167397020157756,0.139351446099912,0.0648553900087642,0.0639789658194566,0.0113935144609991,0.127081507449606,0.343558282208589,0.0815074496056091,0.0306748466257669,0.0236634531113059,0.00438212094653812,0.000876424189307625,0.272567922874671,0.574057843996494,0.0333041191936897,0.340929009640666,0.0245398773006135,0.186678352322524,0.409290096406661,0.132340052585451,2020-04-28
"CHL","Chile",1119,0.0142984807864164,0.160857908847185,0.0446827524575514,0.13941018766756,0.256478999106345,0.173369079535299,0.145665773011618,0.0670241286863271,0.0607685433422699,0.0160857908847185,0.125111706881144,0.326184092940125,0.0786416443252904,0.0294906166219839,0.031277926720286,0.00804289544235925,0.00268096514745308,0.301161751563896,0.561215370866845,0.0393208221626452,0.37354781054513,0.0241286863270777,0.215370866845398,0.453083109919571,0.160857908847185,2020-04-29
"CHL","Chile",1050,0.0123809523809524,0.146666666666667,0.0504761904761905,0.141904761904762,0.242857142857143,0.175238095238095,0.137142857142857,0.0676190476190476,0.0723809523809524,0.0247619047619048,0.127619047619048,0.344761904761905,0.0961904761904762,0.0352380952380952,0.0361904761904762,0.0133333333333333,0.00380952380952381,0.275238095238095,0.560952380952381,0.0361904761904762,0.359047619047619,0.0219047619047619,0.203809523809524,0.426666666666667,0.154285714285714,2020-04-30
"CHL","Chile",973,0.0113052415210689,0.149023638232271,0.0369989722507708,0.134635149023638,0.28879753340185,0.168550873586845,0.1551901336074,0.0585817060637204,0.0626927029804728,0.025693730729702,0.141829393627955,0.386433710174717,0.105858170606372,0.040082219938335,0.040082219938335,0.0092497430626927,0.00616649537512847,0.272353545734841,0.580678314491264,0.0369989722507708,0.378211716341213,0.0236382322713258,0.184994861253854,0.445015416238438,0.154162384378212,2020-05-01
"CHL","Chile",849,0.0141342756183746,0.13545347467609,0.0530035335689046,0.134275618374558,0.28150765606596,0.163722025912839,0.134275618374558,0.0600706713780919,0.0694935217903416,0.0188457008244994,0.12603062426384,0.343934040047114,0.102473498233216,0.0341578327444052,0.0341578327444052,0.0094228504122497,0.00117785630153121,0.268551236749117,0.560659599528857,0.0318021201413428,0.376914016489988,0.0235571260306243,0.160188457008245,0.420494699646643,0.14605418138987,2020-05-02
