"","date","cutoff","y","fore","syncFore","scaled_abs_err","scaled_abs_err_sync","strawman","c_scaled_abs_err","c_scaled_abs_err_sync","diff","diffsync"
"1",2020-11-24,2020-11-21,3919,1417.30747694541,4028.35951901456,0.979903064259534,0.0428356909575246,6472,0.979903064259534,0.0428356909575246,0,0
"2",2020-11-25,2020-11-22,5290,6175.37438200479,4457.68225549268,1.76369398805735,1.65800347511418,4788,1.76369398805735,1.65800347511418,0,0
"3",2020-11-26,2020-11-23,6383,5428.29550599794,6900.13786273296,0.408167804190705,0.221093571070098,4044,0.408167804190705,0.221093571070098,0,0
"4",2020-11-27,2020-11-24,5444,6270.68158539991,8354,0.542086285508137,1.90819672131148,3919,0.542086285508137,1.90819672131148,0,0
"5",2020-11-28,2020-11-25,4868,4763.88297889917,3878.50859689438,0.246722798817133,2.34476635807019,5290,0.246722798817133,2.34476635807019,0,0
"6",2020-11-29,2020-11-26,4093,5118.74179024341,6073.44628424548,0.447922179145594,0.86482370491069,6383,0.447922179145594,0.86482370491069,0,0
"7",2020-11-30,2020-11-27,3262,1443.10713374441,1009,0.833589764553433,1.03253895508708,5444,0.833589764553433,1.03253895508708,0,0
"8",2020-12-01,2020-11-28,2401,1399.1489208877,1503.26594198853,0.406100964374666,0.363897064455399,4868,0.406100964374666,0.363897064455399,0,0
"9",2020-12-02,2020-11-29,3384,2166.87639565313,1141.13460540972,1.71667645182915,3.16342086684102,4093,1.71667645182915,3.16342086684102,0,0
"10",2020-12-03,2020-11-30,3772,3853.74621222897,5672.63907848456,0.160286690645039,3.7267432911462,3262,0.160286690645039,3.7267432911462,0,0
"11",2020-12-04,2020-12-01,4935,5583.27795010498,6585.12902921728,0.255831866655477,0.651195354860805,2401,0.255831866655477,0.651195354860805,0,0
"12",2020-12-05,2020-12-02,6087,4331.84569071186,5548.96929505873,0.649335667513185,0.199049465387077,3384,0.649335667513185,0.199049465387077,0,0
"13",2020-12-06,2020-12-03,3834,4676.74702240399,4595.00081017502,13.5926939097418,12.2742066157261,3772,13.5926939097418,12.2742066157261,0,0
"14",2020-12-07,2020-12-04,2597,6685.69492619766,6037.41697609269,1.74880022506316,1.47152137557429,4935,1.74880022506316,1.47152137557429,0,0
"15",2020-12-08,2020-12-05,2905,2396.31384449824,4151.46815378638,0.15986365666303,0.391724749775732,6087,0.15986365666303,0.391724749775732,0,0
"16",2020-12-09,2020-12-06,4097,3576.19468931475,2733.44766691076,1.98024832960171,5.18460963151802,3834,1.98024832960171,5.18460963151802,0,0
"17",2020-12-10,2020-12-07,3134,2300.86252862485,-1787.83239757281,1.55146642714181,9.16542345916724,2597,1.55146642714181,9.16542345916724,0,0
"18",2020-12-11,2020-12-08,5080,2790.43673942134,3299.1228949231,1.05267276348444,0.818794071299724,2905,1.05267276348444,0.818794071299724,0,0
"19",2020-12-12,2020-12-09,4413,8213.15755607107,8532,12.0258150508578,13.0348101265823,4097,12.0258150508578,13.0348101265823,0,0
"20",2020-12-13,2020-12-10,4044,27118.8598100076,7569,25.3569888022062,3.87362637362637,3134,25.3569888022062,3.87362637362637,0,0
"21",2020-12-14,2020-12-11,2194,9704.80801105824,9515,2.60249757832926,2.53672903672904,5080,2.60249757832926,2.53672903672904,0,0
"22",2020-12-15,2020-12-12,2638,4606950.74985871,8848,2593.97901400491,3.49859154929577,4413,2593.97901400491,3.49859154929577,0,0
"23",2020-12-16,2020-12-13,4720,1789.14808872073,-391,4.33557975041312,7.56065088757396,4044,4.33557975041312,7.56065088757396,0,0
"24",2020-12-17,2020-12-14,4320,2436.53117723508,-2241,0.885921365364497,3.08607714016933,2194,0.885921365364497,3.08607714016933,0,0
"25",2020-12-18,2020-12-15,4336,7797.3754203258,-1797,2.038501425398,3.61189634864547,2638,2.038501425398,3.61189634864547,0,0
"26",2020-12-19,2020-12-16,3835,4065.48906600822,6996.34097728749,0.260439622608158,3.57213669749999,4720,0.260439622608158,3.57213669749999,0,0
"27",2020-12-20,2020-12-17,3334,4113.16803512085,5996.63685788577,0.790231272942038,2.70044306073608,4320,0.790231272942038,2.70044306073608,0,0
