"","date","cutoff","y","fore","syncFore","scaled_abs_err","scaled_abs_err_sync","strawman","c_scaled_abs_err","c_scaled_abs_err_sync","diff","diffsync"
"1",2020-10-28,2020-10-25,28629,87803.0479818191,66420,3.90949048505676,2.49676268498943,13493,3.90949048505676,2.49676268498943,0,0
"2",2020-10-29,2020-10-26,26106,9772.39588563438,13836.6284853995,1.5735649435805,1.18202037712914,15726,1.5735649435805,1.18202037712914,0,0
"3",2020-10-30,2020-10-27,22282,137061.088984879,82714,15.293682742822,8.05223184543638,29787,15.293682742822,8.05223184543638,0,0
"4",2020-10-31,2020-10-28,18947,70353.9317437573,11179.8837619382,5.30953643294333,0.802222292714501,28629,5.30953643294333,0.802222292714501,0,0
"5",2020-11-01,2020-10-29,10100,56975.0885822961,73308.6926966617,2.9285948133385,3.94906239514318,26106,2.9285948133385,3.94906239514318,0,0
"6",2020-11-02,2020-10-30,8501,12796.8129291954,-30645,0.311719971641782,2.84057760685001,22282,0.311719971641782,2.84057760685001,0,0
"7",2020-11-03,2020-10-31,11843,30063.7550332194,-21343.1767105379,2.56485853508156,4.67147757749689,18947,2.56485853508156,4.67147757749689,0,0
"8",2020-11-04,2020-11-01,23976,11042.1271531549,-35832.9614291411,0.932103837333893,4.31024513037915,10100,0.932103837333893,4.31024513037915,0,0
"9",2020-11-05,2020-11-02,0,12358.1015892632,8062.28866006777,1.45372327835116,0.948392972599432,8501,1.45372327835116,0.948392972599432,0,0
"10",2020-11-06,2020-11-03,41156,13626.9778856334,-4593.77714758599,0.939140385302309,1.56073336565981,11843,0.939140385302309,1.56073336565981,0,0
"11",2020-11-07,2020-11-04,22380,71270.7748416868,76903,30.6333175699792,34.1622807017544,23976,30.6333175699792,34.1622807017544,0,0
"12",2020-11-08,2020-11-05,10554,8119.04369690493,-4239.05789235829,0.23071407078786,1.40165414936122,0,0.23071407078786,1.40165414936122,0,0
"13",2020-11-09,2020-11-06,10917,25775.2778744931,53304.2999888597,0.491361416531403,1.40174278213101,41156,0.491361416531403,1.40174278213101,0,0
"14",2020-11-10,2020-11-07,23973,54184.2340636224,5293.45922193563,18.9649931347284,11.7260142988477,22380,18.9649931347284,11.7260142988477,0,0
"15",2020-11-11,2020-11-08,48655,99596.9856277984,63481,1.33702489771393,0.389123645048686,10554,1.33702489771393,0.389123645048686,0,0
"16",2020-11-12,2020-11-09,33922,6330.40719499197,-8527.87067950114,1.19937373636201,1.84524541097592,10917,1.19937373636201,1.84524541097592,0,0
"17",2020-11-13,2020-11-10,29070,4947.92109524411,-25263.3129683783,4.7326032773702,10.6598612847515,23973,4.7326032773702,10.6598612847515,0,0
"18",2020-11-14,2020-11-11,38307,7904.5908334093,-4272,2.93799856654336,4.11470815616544,48655,2.93799856654336,4.11470815616544,0,0
"19",2020-11-15,2020-11-12,14134,79726.805175918,86849,3.31477689387093,3.67470183949869,33922,3.31477689387093,3.67470183949869,0,0
"20",2020-11-16,2020-11-13,13371,241915.32093136,81997,14.5578903708109,4.37136123319957,29070,14.5578903708109,4.37136123319957,0,0
"21",2020-11-17,2020-11-14,35294,32224.2453632798,62626.6545298705,1.01883658702961,9.07157468631613,38307,1.01883658702961,9.07157468631613,0,0
"22",2020-11-18,2020-11-15,34091,61536.369754767,-4056.43542115104,1.37522522196558,1.91148145618836,14134,1.37522522196558,1.91148145618836,0,0
"23",2020-11-19,2020-11-16,35918,31900.683914485,-39556,0.178175193396683,3.3474076373797,13371,0.178175193396683,3.3474076373797,0,0
"24",2020-11-20,2020-11-17,38397,32546.6688126778,35616.423449398,1.88537904844415,0.896092990848212,35294,1.88537904844415,0.896092990848212,0,0
"25",2020-11-21,2020-11-18,32622,48735.2697710703,21289.9000163033,10.9688698237374,7.71415928093717,34091,10.9688698237374,7.71415928093717,0,0
"26",2020-11-22,2020-11-19,18615,19871.0287880902,23888.3448736052,0.0725902322192799,0.304764773369081,35918,0.0725902322192799,0.304764773369081,0,0
"27",2020-11-23,2020-11-20,16207,15094.557982165,20944.8891694872,0.0501325830479946,0.213514608809698,38397,0.0501325830479946,0.213514608809698,0,0
"28",2020-11-24,2020-11-21,31100,48833.7395697773,32720.469798707,11.6516028710758,1.06469763384166,32622,11.6516028710758,1.06469763384166,0,0
"29",2020-11-25,2020-11-22,47898,48696.2813442313,47440.2525561411,0.0272609139852917,0.0156318493275586,18615,0.0272609139852917,0.0156318493275586,0,0
