"","date","cutoff","y","fore","syncFore","scaled_abs_err","scaled_abs_err_sync","strawman","c_scaled_abs_err","c_scaled_abs_err_sync","diff","diffsync"
"1",2020-10-26,2020-10-24,72017,5901.43414778998,22849.0522113333,2.46911774478881,1.83620076142461,45240,2.46911774478881,1.83620076142461,0,0
"2",2020-10-27,2020-10-25,33151,8291.55396097602,2078.90620089273,0.934671054593525,1.16825558518281,6554,0.934671054593525,1.16825558518281,0,0
"3",2020-10-28,2020-10-26,36425,49063.1874226911,115178.753274901,0.355085059077633,2.21268131251127,72017,0.355085059077633,2.21268131251127,0,0
"4",2020-10-29,2020-10-27,46591,64379.7562624948,89239.2023015188,1.32356817429277,3.17322933791063,33151,1.32356817429277,3.17322933791063,0,0
"5",2020-10-30,2020-10-28,49194,21244.1134636765,8605.92604098538,2.18888609415957,3.17864155055326,36425,2.18888609415957,3.17864155055326,0,0
"6",2020-10-31,2020-10-29,35051,23022.0459448564,5233.28968236159,1.04237036872995,2.58385704658912,46591,1.04237036872995,2.58385704658912,0,0
"7",2020-11-01,2020-10-30,46179,26520.3053145922,54470.1918509157,6.52029674474554,2.74998071340487,49194,6.52029674474554,2.74998071340487,0,0
"8",2020-11-02,2020-10-31,104314,9043.3801781835,21072.3342333271,1.37549080781682,1.20182010260417,35051,1.37549080781682,1.20182010260417,0,0
"9",2020-11-03,2020-11-01,71955,17790.4197508396,37449.1144362474,2.10135708601646,1.33868271119462,46179,2.10135708601646,1.33868271119462,0,0
"10",2020-11-04,2020-11-02,0,60754.6259559028,156025.245777719,0.58242063343274,1.49572680347527,104314,0.58242063343274,1.49572680347527,0,0
"11",2020-11-05,2020-11-03,57309,72354.5107526571,126519.091001818,1.02727780640838,4.72552854033989,71955,1.02727780640838,4.72552854033989,0,0
"12",2020-11-06,2020-11-04,60457,15565.5036272413,-45189.1223286615,0.74253595733759,1.74745889357165,0,0.74253595733759,1.74745889357165,0,0
"13",2020-11-07,2020-11-05,86598,94169.7696561984,79124.2589035413,0.258519227566609,0.255172286403042,57309,0.258519227566609,0.255172286403042,0,0
"14",2020-11-08,2020-11-06,38562,4383.18450426468,49274.6808770234,1.56103290686163,0.489275217036922,60457,1.56103290686163,0.489275217036922,0,0
"15",2020-11-09,2020-11-07,20155,9501.96928247702,1930.19962627858,0.160333379250229,0.274292256125121,86598,0.160333379250229,0.274292256125121,0,0
"16",2020-11-10,2020-11-08,21596,41306.138876233,75484.9543719683,1.16174342073753,3.17629107461796,38562,1.16174342073753,3.17629107461796,0,0
"17",2020-11-11,2020-11-09,35865,24734.9984755732,35388.0291930962,0.70846604229324,0.0303609679760536,20155,0.70846604229324,0.0303609679760536,0,0
"18",2020-11-12,2020-11-10,32264,42108.6484045378,22398.5095283049,0.922820435370998,0.924774134954546,21596,0.922820435370998,0.924774134954546,0,0
"19",2020-11-13,2020-11-11,23670,24928.2345597247,36058.2360841515,0.103176265660082,1.0158455173556,35865,0.103176265660082,1.0158455173556,0,0
"20",2020-11-14,2020-11-12,31921,21177.9615851854,11333.3131806476,31.3208117049988,60.0224105520478,32264,31.3208117049988,60.0224105520478,0,0
"21",2020-11-15,2020-11-13,27192,23714.4401207444,22456.2055610197,0.987382134939126,1.34463215189674,23670,0.987382134939126,1.34463215189674,0,0
"22",2020-11-16,2020-11-14,9301,15780.0211786699,26523.0595934844,0.286428876156936,0.76136426142725,31921,0.286428876156936,0.76136426142725,0,0
"23",2020-11-17,2020-11-15,45210,50850.6306745335,54328.1905537891,0.313055315491925,0.506060081795377,27192,0.313055315491925,0.506060081795377,0,0
"24",2020-11-18,2020-11-16,28359,55577.5345796636,49098.5134009937,1.42819469932121,1.08823136745691,9301,1.42819469932121,1.08823136745691,0,0
"25",2020-11-19,2020-11-17,20487,58371.3897380764,52730.7590635428,1.532354072648,1.3042009086091,45210,1.532354072648,1.3042009086091,0,0
"26",2020-11-20,2020-11-18,22862,30830.5437181762,3612.00913851267,1.44961683066695,3.50190847034516,28359,1.44961683066695,3.50190847034516,0,0
"27",2020-11-21,2020-11-19,17641,22296.2103118373,-15588.1794262391,1.63570285025907,11.6757482172309,20487,1.63570285025907,11.6757482172309,0,0
"28",2020-11-22,2020-11-20,13130,13276.7161549055,5308.17243672923,0.0150756427153206,0.803722519859306,22862,0.0150756427153206,0.803722519859306,0,0
"29",2020-11-23,2020-11-21,4452,4805.67529976793,150.464987930663,0.0268159299240223,0.326145652594536,17641,0.0268159299240223,0.326145652594536,0,0
"30",2020-11-24,2020-11-22,8853,15329.7475981587,15183.0314432533,1.51432022402588,1.48001670405735,13130,1.51432022402588,1.48001670405735,0,0
