"","date","cutoff","y","fore","syncFore","scaled_abs_err","scaled_abs_err_sync","strawman","c_scaled_abs_err","c_scaled_abs_err_sync","diff","diffsync"
"1",2020-11-22,2020-11-20,4788,1999.84834683751,5481.90188000765,1.63912501655643,0.407937613173222,6489,1.63912501655643,0.407937613173222,0,0
"2",2020-11-23,2020-11-21,4044,2324.06512159061,3653.69023923761,0.708375155852302,0.160753608221742,6472,0.708375155852302,0.160753608221742,0,0
"3",2020-11-24,2020-11-22,3919,1004.86923918609,3793.02089234858,3.35343010450392,0.144970204432014,4788,3.35343010450392,0.144970204432014,0,0
"4",2020-11-25,2020-11-23,5290,14883.5605060703,9035,7.69948676249623,3.00561797752809,4044,7.69948676249623,3.00561797752809,0,0
"5",2020-11-26,2020-11-24,6383,4158.96297284644,7073.09373366035,0.902612429851283,0.280070508790727,3919,0.902612429851283,0.280070508790727,0,0
"6",2020-11-27,2020-11-25,5444,5426.97863056763,299,0.110528372937469,33.4090909090909,5290,0.110528372937469,33.4090909090909,0,0
"7",2020-11-28,2020-11-26,4868,4834.22825086306,7058.26527801661,0.0222915835887395,1.44571965545651,6383,0.0222915835887395,1.44571965545651,0,0
"8",2020-11-29,2020-11-27,4093,2770.9410131162,2787.96238254857,0.978578080594967,0.965978991451836,5444,0.978578080594967,0.965978991451836,0,0
"9",2020-11-30,2020-11-28,3262,1270.83358572378,1304.60533486072,1.2398296477436,1.21880116135696,4868,1.2398296477436,1.21880116135696,0,0
"10",2020-12-01,2020-11-29,2401,1402.72301139866,2724.78199828246,0.589998220213558,0.191360519079468,4093,0.589998220213558,0.191360519079468,0,0
"11",2020-12-02,2020-11-30,3384,1928.71523036179,3919.88164463801,11.9285636855591,4.39247249703287,3262,11.9285636855591,4.39247249703287,0,0
"12",2020-12-03,2020-12-01,3772,2566.08341757287,3564.36040617421,0.879589046263406,0.151451198997659,2401,0.879589046263406,0.151451198997659,0,0
"13",2020-12-04,2020-12-02,4935,5024.3330484463,6479.61781808452,0.057597065407028,0.995885118042888,3384,0.057597065407028,0.995885118042888,0,0
"14",2020-12-05,2020-12-03,6087,3027.64274931317,4233.55933174031,1.32153660936796,0.800622318902674,3772,1.32153660936796,0.800622318902674,0,0
"15",2020-12-06,2020-12-04,3834,4522.73607604989,4433.40302760358,0.625555019118882,0.544416918804342,4935,0.625555019118882,0.544416918804342,0,0
"16",2020-12-07,2020-12-05,2597,3815.69744519684,6875.05469588367,0.3491969757011,1.22580363778902,6087,0.3491969757011,1.22580363778902,0,0
"17",2020-12-08,2020-12-06,2905,3645.20986580491,2956.47378975503,0.796781341017126,0.0554077392411517,3834,0.796781341017126,0.0554077392411517,0,0
"18",2020-12-09,2020-12-07,4097,2231.4256271652,1012.72818196836,1.24371624855653,2.05618121202109,2597,1.24371624855653,2.05618121202109,0,0
"19",2020-12-10,2020-12-08,3134,2286.03732861032,1545.82746280541,3.70289376152699,6.93525125412485,2905,3.70289376152699,6.93525125412485,0,0
"20",2020-12-11,2020-12-09,5080,2983.85837122276,4849.43274405756,2.13239229784053,0.234554685597599,4097,2.13239229784053,0.234554685597599,0,0
"21",2020-12-12,2020-12-10,4413,14450.3560960511,8125,7.847815555943,2.90226739640344,3134,7.847815555943,2.90226739640344,0,0
"22",2020-12-13,2020-12-11,4044,32076.8450292002,10071,27.0587307231662,5.81756756756757,5080,27.0587307231662,5.81756756756757,0,0
"23",2020-12-14,2020-12-12,2194,9414.9251501955,-578,3.25413481306692,1.24921135646688,4413,3.25413481306692,1.24921135646688,0,0
"24",2020-12-15,2020-12-13,2638,21144822.3847961,9035,15037.1154941651,4.549786628734,4044,15037.1154941651,4.549786628734,0,0
"25",2020-12-16,2020-12-14,4720,1401.99511274699,-2797,1.31354112717855,2.97585114806017,2194,1.31354112717855,2.97585114806017,0,0
"26",2020-12-17,2020-12-15,4320,8243.47525544661,-2353,2.33262500323818,3.96730083234245,2638,2.33262500323818,3.96730083234245,0,0
"27",2020-12-18,2020-12-16,4336,4022.62564757066,7340.63053482367,0.81607904278474,7.82455868443664,4720,0.81607904278474,7.82455868443664,0,0
"28",2020-12-19,2020-12-17,3835,7020.538011965,3097.06275651839,6.56811961229897,1.5215200896528,4320,6.56811961229897,1.5215200896528,0,0
"29",2020-12-20,2020-12-18,3334,2705.50525518778,3018.87960761713,0.627240264283652,0.314491409563742,4336,0.627240264283652,0.314491409563742,0,0
