"","date","cutoff","y","fore","syncFore","scaled_abs_err","scaled_abs_err_sync","strawman","c_scaled_abs_err","c_scaled_abs_err_sync","diff","diffsync"
"1",2020-10-30,2020-10-26,22282,144026.454732919,68909,18.5699290318668,7.1121110433191,15726,18.5699290318668,7.1121110433191,0,0
"2",2020-10-31,2020-10-27,18947,75948.8024019382,82970,5.25846885626736,5.90618081180812,29787,5.25846885626736,5.90618081180812,0,0
"3",2020-11-01,2020-10-28,10100,55157.0861149952,38430.5076766754,2.43170630444143,1.5289820107224,28629,2.43170630444143,1.5289820107224,0,0
"4",2020-11-02,2020-10-29,8501,9578.65386389845,17155.0631281377,0.0612129431353848,0.491568482143578,26106,0.0612129431353848,0.491568482143578,0,0
"5",2020-11-03,2020-10-30,11843,23877.2158119866,-30901,1.15281308669284,4.09464508094645,22282,1.15281308669284,4.09464508094645,0,0
"6",2020-11-04,2020-10-31,23976,9160.7342610389,-34236,2.94596654184949,11.5752634718632,18947,2.94596654184949,11.5752634718632,0,0
"7",2020-11-05,2020-11-01,0,10039.8722209982,-35017.2138939969,0.994046754554277,3.46705088059375,10100,0.994046754554277,3.46705088059375,0,0
"8",2020-11-06,2020-11-02,41156,4606.17564665503,3528.52178275658,1.11927191405129,1.15227310418752,8501,1.11927191405129,1.15227310418752,0,0
"9",2020-11-07,2020-11-03,22380,54365.7901126589,42331.5743006723,3.03556895821001,1.89347767871997,11843,3.03556895821001,1.89347767871997,0,0
"10",2020-11-08,2020-11-04,10554,1245.75384473578,16061.0195836969,0.693506642472375,0.410297987162636,23976,0.693506642472375,0.410297987162636,0,0
"11",2020-11-09,2020-11-05,10917,20094.3261339648,10054.4539129666,0.840645427678373,0.0790094427986994,0,0.840645427678373,0.0790094427986994,0,0
"12",2020-11-10,2020-11-06,23973,29639.7907209148,66189.6150742598,0.329790532556294,2.45688267905836,41156,0.329790532556294,2.45688267905836,0,0
"13",2020-11-11,2020-11-07,48655,92044.4735536696,60058.6834410107,1.6513596024232,0.434012690428571,22380,1.6513596024232,0.434012690428571,0,0
"14",2020-11-12,2020-11-08,33922,5747.13507394196,15055.3812292062,1.20570288112196,0.807369854963788,10554,1.20570288112196,0.807369854963788,0,0
"15",2020-11-13,2020-11-09,29070,9642.3351923835,465.009058418682,1.07021785972657,1.57577210056637,10917,1.07021785972657,1.57577210056637,0,0
"16",2020-11-14,2020-11-10,38307,53475.7666408401,47808.9759199253,1.05823682439236,0.66289772010083,23973,1.05823682439236,0.66289772010083,0,0
"17",2020-11-15,2020-11-11,14134,17104.8374235928,-4528,0.0860588460239506,0.540598476289795,48655,0.0860588460239506,0.540598476289795,0,0
"18",2020-11-16,2020-11-12,13371,299222.77691414,87105,13.9093852812097,3.5878546056153,33922,13.9093852812097,3.5878546056153,0,0
"19",2020-11-17,2020-11-13,35294,77267.5417807169,82253,6.7438209801923,7.5448264781491,29070,6.7438209801923,7.5448264781491,0,0
"20",2020-11-18,2020-11-14,34091,93665.6185394177,78496.8518985776,14.1306021203552,10.532697319397,38307,14.1306021203552,10.532697319397,0,0
"21",2020-11-19,2020-11-15,35918,40507.7820295709,37536.9446059782,0.210695098676593,0.0743180594003947,14134,0.210695098676593,0.0743180594003947,0,0
"22",2020-11-20,2020-11-16,38397,39985.7988356994,-39812,0.0634859280627908,3.12510988571885,13371,0.0634859280627908,3.12510988571885,0,0
"23",2020-11-21,2020-11-17,32622,51908.9220396756,9935.38025895872,7.21815944598638,8.4905014000903,35294,7.21815944598638,8.4905014000903,0,0
"24",2020-11-22,2020-11-18,18615,26894.0622872491,-19092,0.534961378085364,2.43648229516671,34091,0.534961378085364,2.43648229516671,0,0
"25",2020-11-23,2020-11-19,16207,35299.4928671564,30709.7108375855,0.968621219986627,0.735767380527903,35918,0.968621219986627,0.735767380527903,0,0
"26",2020-11-24,2020-11-20,31100,49824.9931971398,48236.1943614403,2.5661221319912,2.34838897648901,38397,2.5661221319912,2.34838897648901,0,0
"27",2020-11-25,2020-11-21,47898,49125.8656279394,29838.9435882638,0.0803787397184733,1.18218489210109,32622,0.0803787397184733,1.18218489210109,0,0
"28",2020-11-26,2020-11-22,37614,84622.653112268,71798,2.47426986221738,1.7992525922417,18615,2.47426986221738,1.7992525922417,0,0
