"","date","cutoff","y","fore","syncFore","scaled_abs_err","scaled_abs_err_sync","strawman","c_scaled_abs_err","c_scaled_abs_err_sync","diff","diffsync"
"1",2020-11-01,2020-10-27,46179,82458.1682552992,101040,2.78470741904354,4.21100706171323,33151,2.78470741904354,4.21100706171323,0,0
"2",2020-11-02,2020-10-28,104314,10880.66151966,32399.6957788157,1.37626623577222,1.05929243649464,36425,1.37626623577222,1.05929243649464,0,0
"3",2020-11-03,2020-10-29,71955,19953.5964521482,29841.0560161749,2.05020515485932,1.66038258885921,46591,2.05020515485932,1.66038258885921,0,0
"4",2020-11-04,2020-10-30,0,50057.3874021595,81787.4085734019,1.01755066475911,1.6625484525227,49194,1.01755066475911,1.6625484525227,0,0
"5",2020-11-05,2020-10-31,57309,42938.2280794954,29409.3079452615,0.645645247574113,1.25346805888842,35051,0.645645247574113,1.25346805888842,0,0
"6",2020-11-06,2020-11-01,60457,32323.1820961625,-3955.98615913671,1.97043128616315,4.51134515752463,46179,1.97043128616315,4.51134515752463,0,0
"7",2020-11-07,2020-11-02,86598,85880.7996802728,172203,0.0404831970945585,4.83207270264168,104314,0.0404831970945585,4.83207270264168,0,0
"8",2020-11-08,2020-11-03,38562,43408.5291040296,95409.9326518814,0.145136079538514,1.70239070020308,71955,0.145136079538514,1.70239070020308,0,0
"9",2020-11-09,2020-11-04,20155,2815.58366345406,-47241.8037387055,0.86030346497375,3.34392476996802,0,0.86030346497375,3.34392476996802,0,0
"10",2020-11-10,2020-11-05,21596,38472.1435313225,52842.9154518271,0.472549030642133,0.874945130675863,57309,0.472549030642133,0.874945130675863,0,0
"11",2020-11-11,2020-11-06,35865,1582.91953915876,29716.7374429963,1.39403385088001,0.25001067652097,60457,1.39403385088001,0.25001067652097,0,0
"12",2020-11-12,2020-11-07,32264,14895.5489356324,18709,0.319660821297302,0.249475466558693,86598,0.319660821297302,0.249475466558693,0,0
"13",2020-11-13,2020-11-08,23670,61183.1185242978,56336.5894202682,2.51901145073179,2.19356630541688,38562,2.51901145073179,2.19356630541688,0,0
"14",2020-11-14,2020-11-09,31921,33054.171260132,50393.5875966779,0.0963089631252765,1.56999724602056,20155,0.0963089631252765,1.56999724602056,0,0
"15",2020-11-15,2020-11-10,27192,28239.3669469994,11363.2234156769,0.187163500178592,2.82858766696267,21596,0.187163500178592,2.82858766696267,0,0
"16",2020-11-16,2020-11-11,9301,12452.7056065611,46734.7860674023,0.118645746369564,1.40919236814494,35865,0.118645746369564,1.40919236814494,0,0
"17",2020-11-17,2020-11-12,45210,11013.7416764653,28382.1927408329,2.64145360138535,1.29984607285394,32264,2.64145360138535,1.29984607285394,0,0
"18",2020-11-18,2020-11-13,28359,7911.45362503336,-29601.6648992644,4.36074778736759,12.360986329551,23670,4.36074778736759,12.360986329551,0,0
"19",2020-11-19,2020-11-14,20487,130627.390109238,99810,9.63270859797429,6.93746720307854,31921,9.63270859797429,6.93746720307854,0,0
"20",2020-11-20,2020-11-15,22862,30030.3692908394,28983.0023438401,1.65551253830009,1.41362640735337,27192,1.65551253830009,1.41362640735337,0,0
"21",2020-11-21,2020-11-16,17641,53687.371226103,50535.6656195419,4.32210686164305,3.94420451073644,9301,4.32210686164305,3.94420451073644,0,0
"22",2020-11-22,2020-11-17,13130,13559.0243421999,47755.2826657347,0.0133735767518672,1.07934172898176,45210,0.0133735767518672,1.07934172898176,0,0
"23",2020-11-23,2020-11-18,4452,3172.59857797351,23620.1449529402,0.0535157661783783,0.801779602331543,28359,0.0535157661783783,0.801779602331543,0,0
"24",2020-11-24,2020-11-19,8853,14856.1134133156,-47402,0.515997370922778,4.83539625236376,20487,0.515997370922778,4.83539625236376,0,0
"25",2020-11-25,2020-11-20,16245,3955.48603308481,-3212.88325775461,1.85726370967435,2.94058988329373,22862,1.85726370967435,2.94058988329373,0,0
"26",2020-11-26,2020-11-21,12879,5825.27850003311,-30221.0927260699,1.48125188995525,9.05083845570556,17641,1.48125188995525,9.05083845570556,0,0
"27",2020-11-27,2020-11-22,12437,10788.4581614148,10359.4338192148,2.3788482519267,2.99793099680404,13130,2.3788482519267,2.99793099680404,0,0
