"","date","cutoff","y","fore","syncFore","scaled_abs_err","scaled_abs_err_sync","strawman","c_scaled_abs_err","c_scaled_abs_err_sync","diff","diffsync"
"1",2020-10-24,2020-10-23,45240,36502.6315012188,17784.545498983,2.68429139747502,8.43485545346144,41985,2.68429139747502,8.43485545346144,0,0
"2",2020-10-25,2020-10-24,6554,11043.1147014397,19780.4832002209,0.116039774115693,0.341893274058339,45240,0.116039774115693,0.341893274058339,0,0
"3",2020-10-26,2020-10-25,72017,3761.2051505312,-727.909550908507,1.04266218855642,1.11123702780057,6554,1.04266218855642,1.11123702780057,0,0
"4",2020-10-27,2020-10-26,33151,29533.3530229337,97789.1478724025,0.0930799922056887,1.66310265713998,72017,0.0930799922056887,1.66310265713998,0,0
"5",2020-10-28,2020-10-27,36425,57180.9244317746,60798.5714088409,6.33962261202645,7.44458503629838,33151,6.33962261202645,7.44458503629838,0,0
"6",2020-10-29,2020-10-28,46591,22541.9373844932,1786.01295271859,2.36563669245591,4.40733691198912,36425,2.36563669245591,4.40733691198912,0,0
"7",2020-10-30,2020-10-29,49194,73026.3244979719,97075.3871134787,9.15571436725774,18.3946934742523,46591,9.15571436725774,18.3946934742523,0,0
"8",2020-10-31,2020-10-30,35051,19027.8721590437,-4804.4523389282,1.13293698939096,2.81803382160279,49194,1.13293698939096,2.81803382160279,0,0
"9",2020-11-01,2020-10-31,46179,29730.9310165425,45754.0588574988,1.47807952762918,0.0381866591032711,35051,1.47807952762918,0.0381866591032711,0,0
"10",2020-11-02,2020-11-01,104314,26004.6290167491,42452.6980002065,1.34702624895933,1.06409739399318,46179,1.34702624895933,1.06409739399318,0,0
"11",2020-11-03,2020-11-02,71955,42972.3478047175,121281.718787968,0.895659698856037,1.52435856447875,104314,0.895659698856037,1.52435856447875,0,0
"12",2020-11-04,2020-11-03,0,65856.2562864635,94838.908481746,0.915242252608762,1.31803083151617,71955,0.915242252608762,1.31803083151617,0,0
"13",2020-11-05,2020-11-04,57309,22818.2980258292,-43037.9582606343,0.601837442184837,1.75098079290573,0,0.601837442184837,1.75098079290573,0,0
"14",2020-11-06,2020-11-05,60457,28884.5281847275,63375.2301588983,10.0293747824881,0.927010850984213,57309,10.0293747824881,0.927010850984213,0,0
"15",2020-11-07,2020-11-06,86598,5483079.14858096,132412,206.437441130062,1.75257258712368,60457,206.437441130062,1.75257258712368,0,0
"16",2020-11-08,2020-11-07,38562,107122.79811038,14643,1.42727950100716,0.497939045715713,86598,1.42727950100716,0.497939045715713,0,0
"17",2020-11-09,2020-11-08,20155,25723.4071332125,-33393,0.30251573494934,2.90911066442114,38562,0.30251573494934,2.90911066442114,0,0
"18",2020-11-10,2020-11-09,21596,34498.1459996959,28929.7388664834,8.95360582907419,5.08933994898223,20155,8.95360582907419,5.08933994898223,0,0
"19",2020-11-11,2020-11-10,35865,20178.3077040838,7276.16170438787,1.09935470571983,2.00356284922644,21596,1.09935470571983,2.00356284922644,0,0
"20",2020-11-12,2020-11-11,32264,37052.3764737408,52739.068769657,1.32973520514879,5.685939674995,35865,1.32973520514879,5.685939674995,0,0
"21",2020-11-13,2020-11-12,23670,33238.4924573245,28450.1159835837,1.1133921872614,0.556215497275273,32264,1.1133921872614,0.556215497275273,0,0
"22",2020-11-14,2020-11-13,31921,12808.5472952251,3240.05483790062,2.31638016055931,3.47605686124099,23670,2.31638016055931,3.47605686124099,0,0
"23",2020-11-15,2020-11-14,27192,67172.4815243724,86284.9342291472,8.45432047459767,12.4958625986778,31921,8.45432047459767,12.4958625986778,0,0
"24",2020-11-16,2020-11-15,9301,20429.5547109116,-19550.9268134608,0.622019714432486,1.61265031655362,27192,0.622019714432486,1.61265031655362,0,0
"25",2020-11-17,2020-11-16,45210,58818.1190980547,47689.5643871431,0.378961238075544,0.0690513349617951,9301,0.378961238075544,0.0690513349617951,0,0
"26",2020-11-18,2020-11-17,28359,19039.9862169905,5431.86711893581,0.553024377366892,1.36057995852259,45210,0.553024377366892,1.36057995852259,0,0
"27",2020-11-19,2020-11-18,20487,59075.4042044059,68394.4179874154,4.90198224141335,6.08580004921436,28359,4.90198224141335,6.08580004921436,0,0
"28",2020-11-20,2020-11-19,22862,18571.6284515171,-20016.7757528888,1.80647223094017,18.0542213696374,20487,1.80647223094017,18.0542213696374,0,0
"29",2020-11-21,2020-11-20,17641,22506.4117273323,26796.7832758152,0.931892688629056,1.75364552304447,22862,0.931892688629056,1.75364552304447,0,0
"30",2020-11-22,2020-11-21,13130,13059.5012906575,8194.08956332517,0.0156281776418756,1.0941942887774,17641,0.0156281776418756,1.0941942887774,0,0
"31",2020-11-23,2020-11-22,4452,6470.76449584521,6541.26320518769,0.232630156239365,0.240753999214991,13130,0.232630156239365,0.240753999214991,0,0
