"","date","cutoff","y","fore","syncFore","scaled_abs_err","scaled_abs_err_sync","strawman","c_scaled_abs_err","c_scaled_abs_err_sync","diff","diffsync"
"1",2020-11-05,2020-10-29,0,52405.0578362108,50402.1910774916,2.00739515192717,1.93067459884669,26106,2.00739515192717,1.93067459884669,0,0
"2",2020-11-06,2020-10-30,41156,26759.8424535245,-14538,0.762750744223562,2.95083183215005,22282,0.762750744223562,2.95083183215005,0,0
"3",2020-11-07,2020-10-31,22380,21489.6816175033,25617.9788526698,0.259341212495398,0.943192208759044,18947,0.259341212495398,0.943192208759044,0,0
"4",2020-11-08,2020-11-01,10554,10662.3905806882,17004.4309127419,0.238745772440968,14.2079976051584,10100,0.238745772440968,14.2079976051584,0,0
"5",2020-11-09,2020-11-02,10917,7918.30314989642,14843.515408501,1.24118247106936,1.6252133313332,8501,1.24118247106936,1.6252133313332,0,0
"6",2020-11-10,2020-11-03,23973,37893.9529510031,-24977,1.1476465746911,4.03544929925804,11843,1.1476465746911,4.03544929925804,0,0
"7",2020-11-11,2020-11-04,48655,15036.5634132267,-12844,1.36222847711712,2.49195672434053,23976,1.36222847711712,2.49195672434053,0,0
"8",2020-11-12,2020-11-05,33922,1982.83776496985,-36820,0.941547144479398,2.08543128353281,0,0.941547144479398,2.08543128353281,0,0
"9",2020-11-13,2020-11-06,29070,8093.00255108084,22489.1600975563,1.73564433633288,0.544501067552846,41156,1.73564433633288,0.544501067552846,0,0
"10",2020-11-14,2020-11-07,38307,39073.3132434471,39963.6316259439,0.0481140982888866,0.104014040682106,22380,0.0481140982888866,0.104014040682106,0,0
"11",2020-11-15,2020-11-08,14134,13912.6832811141,13804.2927004259,0.0618203125379611,0.0920970110542179,10554,0.0618203125379611,0.0920970110542179,0,0
"12",2020-11-16,2020-11-09,13371,16768.8951769011,19767.5920270047,1.38463536141039,2.60659821801332,10917,1.38463536141039,2.60659821801332,0,0
"13",2020-11-17,2020-11-10,35294,56775.9206376716,42854.9676866685,1.89752854320922,0.667871008450534,23973,1.89752854320922,0.667871008450534,0,0
"14",2020-11-18,2020-11-11,34091,27243.228036777,60861.6646235502,0.470184836804655,1.8381395649238,48655,0.470184836804655,1.8381395649238,0,0
"15",2020-11-19,2020-11-12,35918,1119014.45255285,70742,542.633493262951,17.4468937875751,33922,542.633493262951,17.4468937875751,0,0
"16",2020-11-20,2020-11-13,38397,247074.67871195,65890,22.3735047402112,2.94767878203066,29070,22.3735047402112,2.94767878203066,0,0
"17",2020-11-21,2020-11-14,32622,97256.6033869407,75127,11.3693233750116,7.47669305189094,38307,11.3693233750116,7.47669305189094,0,0
"18",2020-11-22,2020-11-15,18615,17788.0501948828,18009.3669137687,0.184545816808123,0.135155788045369,14134,0.184545816808123,0.135155788045369,0,0
"19",2020-11-23,2020-11-16,16207,47546.9877502163,44149.0925733152,11.0507714210918,9.85264195109845,13371,11.0507714210918,9.85264195109845,0,0
"20",2020-11-24,2020-11-17,31100,80407.3233085726,58925.402670901,11.7566340745285,6.63457383664783,35294,11.7566340745285,6.63457383664783,0,0
"21",2020-11-25,2020-11-18,47898,69345.2284556944,70911,1.55335905379115,1.66676323603969,34091,1.55335905379115,1.66676323603969,0,0
"22",2020-11-26,2020-11-19,37614,122597.497463261,-902,50.1081942589982,22.7099056603774,35918,50.1081942589982,22.7099056603774,0,0
"23",2020-11-27,2020-11-20,34130,74974.44757757,1577,9.5721695752449,7.62901335833138,38397,9.5721695752449,7.62901335833138,0,0
"24",2020-11-28,2020-11-21,51922,17489.7381216529,-4198,1.78405501960348,2.90777202072539,32622,1.78405501960348,2.90777202072539,0,0
"25",2020-11-29,2020-11-22,24468,560.820114904461,1387.76992002167,4.08460274817966,3.94331626174241,18615,4.08460274817966,3.94331626174241,0,0
