"","date","cutoff","y","fore","syncFore","scaled_abs_err","scaled_abs_err_sync","strawman","c_scaled_abs_err","c_scaled_abs_err_sync","diff","diffsync"
"1",2020-11-30,2020-11-24,3262,1879.63227863594,2707.53359267455,2.1040604586972,0.843936693037214,3919,2.1040604586972,0.843936693037214,0,0
"2",2020-12-01,2020-11-25,2401,17757.4755853288,9844,5.31549864497362,2.57632398753894,5290,5.31549864497362,2.57632398753894,0,0
"3",2020-12-02,2020-11-26,3384,3221.1809065992,3139.59245779708,0.0542911281763254,0.0814963461830343,6383,0.0542911281763254,0.0814963461830343,0,0
"4",2020-12-03,2020-11-27,3772,5696.8455599506,5179.65869421868,1.15122342102309,0.841901132905909,5444,1.15122342102309,0.841901132905909,0,0
"5",2020-12-04,2020-11-28,4935,7196.5748622181,8124.494480804,33.7548486898224,47.6043952358806,4868,33.7548486898224,47.6043952358806,0,0
"6",2020-12-05,2020-11-29,6087,3118.58796525479,-461,1.48867203347302,3.28385155466399,4093,1.48867203347302,3.28385155466399,0,0
"7",2020-12-06,2020-11-30,3834,3887.16858026876,5269.53630163282,0.0929520634069227,2.50967884900843,3262,0.0929520634069227,2.50967884900843,0,0
"8",2020-12-07,2020-12-01,2597,3105.55163014179,-2153,2.59465117419281,24.234693877551,2401,2.59465117419281,24.234693877551,0,0
"9",2020-12-08,2020-12-02,2905,4275.33109954915,4438.15019294995,2.86081649175188,3.20073109175355,3384,2.86081649175188,3.20073109175355,0,0
"10",2020-12-09,2020-12-03,4097,2375.70650130293,450.860941352333,5.29628768829868,11.2188894112236,3772,5.29628768829868,11.2188894112236,0,0
"11",2020-12-10,2020-12-04,3134,1960.78272952472,381,0.651425469447685,1.52859522487507,4935,0.651425469447685,1.52859522487507,0,0
"12",2020-12-11,2020-12-05,5080,3194.3473817234,6162.75941646861,1.87254480464409,1.07523278695989,6087,1.87254480464409,1.07523278695989,0,0
"13",2020-12-12,2020-12-06,4413,17685.549826874,8388,22.9232294073817,6.86528497409326,3834,22.9232294073817,6.86528497409326,0,0
"14",2020-12-13,2020-12-07,4044,6366.42541788428,5857.87378774249,1.60499337794352,1.25354097286972,2597,1.60499337794352,1.25354097286972,0,0
"15",2020-12-14,2020-12-08,2194,12129.1772351907,7459,13.9735263504792,7.40506329113924,2905,13.9735263504792,7.40506329113924,0,0
"16",2020-12-15,2020-12-09,2638,6938.02874173154,8651,2.94724382572415,4.12131596984236,4097,2.94724382572415,4.12131596984236,0,0
"17",2020-12-16,2020-12-10,4720,2371.03624907142,3544.2535195467,1.48106163362458,0.741328171786444,3134,1.48106163362458,0.741328171786444,0,0
"18",2020-12-17,2020-12-11,4320,2720.66520159821,4606.31781987481,2.10438789263393,0.376733973519487,5080,2.10438789263393,0.376733973519487,0,0
"19",2020-12-18,2020-12-12,4336,8489.34070284815,-141,53.9394896473786,58.1428571428571,4413,53.9394896473786,58.1428571428571,0,0
"20",2020-12-19,2020-12-13,3835,11356.2167054542,8598,35.9866828012163,22.7894736842105,4044,35.9866828012163,22.7894736842105,0,0
"21",2020-12-20,2020-12-14,3334,3004.88125326035,-2360,0.288700655034781,4.99473684210526,2194,0.288700655034781,4.99473684210526,0,0
