"","date","fore","syncFore"
"1","2020-12-28",325.488894699028,NA
"2","2020-12-31",325.813019592243,NA
"3","2021-01-04",31.2123530852314,290.083430877793
"4","2021-01-06",129.847359293753,388.718437086314
"5","2021-01-08",85.3824804305154,344.253558223077
"6","2021-01-09",330.335152590459,589.20623038302
"7","2021-01-10",296.178469783234,NA
"8","2021-01-11",59.7285893003924,NA
"9","2021-01-12",405.255823311768,665.372082798211
"10","2021-01-13",426.398662368913,708.400786403839
"11","2021-01-14",360.114752464398,648.764555787652
"12","2021-01-15",689.646070169585,967.722947481279
