"","date","fore","syncFore"
"1","2020-12-22",2918.70324936073,2253.7995414165
"2","2020-12-23",2027.49330569366,NA
"3","2020-12-24",1852.27749507962,1852.27749507962
"4","2020-12-26",2607.89882558975,1089.4615983482
"5","2020-12-27",459.891489470588,459.891489470588
"6","2020-12-28",2564.89174500355,809.605717148705
"7","2020-12-29",1321.54591107988,1321.54591107988
"8","2020-12-30",2046.56306298335,2046.56306298335
"9","2020-12-31",2279.93796684686,2279.93796684686
"10","2021-01-01",1528.21367682311,1528.21367682311
"11","2021-01-02",1370.14293212181,1370.14293212181
"12","2021-01-03",2356.76530385106,2356.76530385106
"13","2021-01-04",1443.92780845901,1443.92780845901
"14","2021-01-05",1322.8954532661,995.696191245983
"15","2021-01-06",2417.60903927315,2176.34873442116
"16","2021-01-07",1297.30837622908,1056.04807137709
"17","2021-01-08",1026.09123504696,938.370272010261
"18","2021-01-09",885.996021435355,795.548116352691
"19","2021-01-10",977.136694022582,1238.2513504631
"20","2021-01-11",2373.52181517877,2763.65565846587
"21","2021-01-12",4526.76791358685,4533
"22","2021-01-13",5350.88815575798,4731
"23","2021-01-14",1243.33662001731,1600.95106730044
