"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","new_vaccinations_smoothed_per_million","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index"
"JPN","Asia","Japan","2020-02-04",22,2,2.143,NA,NA,0,0.174,0.016,0.017,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,19.44,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-02-05",23,1,2.286,NA,NA,0,0.182,0.008,0.018,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,0,NA,NA,NA,NA,"people tested",NA,NA,NA,NA,NA,19.44,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-02-06",23,0,1.714,NA,NA,0,0.182,0,0.014,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,23,0,0,NA,NA,NA,NA,"people tested",NA,NA,NA,NA,NA,19.44,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-02-07",23,0,1.143,NA,NA,0,0.182,0,0.009,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,32,0,0,NA,NA,NA,NA,"people tested",NA,NA,NA,NA,NA,19.44,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-02-08",24,1,0.571,NA,NA,0,0.19,0.008,0.005,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,36,0,0,NA,NA,NA,NA,"people tested",NA,NA,NA,NA,NA,19.44,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-02-09",24,0,0.571,NA,NA,0,0.19,0,0.005,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,46,0,0,NA,NA,NA,NA,"people tested",NA,NA,NA,NA,NA,19.44,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-02-10",26,2,0.857,NA,NA,0,0.206,0.016,0.007,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,58,0,0,NA,NA,NA,NA,"people tested",NA,NA,NA,NA,NA,19.44,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-02-11",27,1,0.714,NA,NA,0,0.213,0.008,0.006,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,62,0,0,NA,NA,NA,NA,"people tested",NA,NA,NA,NA,NA,19.44,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-02-12",28,1,0.714,NA,NA,0,0.221,0.008,0.006,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,72,0.001,0,10,0,0.071,14,"people tested",NA,NA,NA,NA,NA,19.44,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-02-13",33,5,1.429,1,1,0.143,0.261,0.04,0.011,0.008,0.008,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,88,0.001,0,9,0,0.159,6.3,"people tested",NA,NA,NA,NA,NA,19.44,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-02-14",43,10,2.857,1,0,0.143,0.34,0.079,0.023,0.008,0,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,131,0.001,0,14,0,0.204,4.9,"people tested",NA,NA,NA,NA,NA,19.44,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-02-15",54,11,4.286,1,0,0.143,0.427,0.087,0.034,0.008,0,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,217,0.002,0.001,26,0,0.165,6.1,"people tested",NA,NA,NA,NA,NA,19.44,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-02-16",60,6,5.143,1,0,0.143,0.474,0.047,0.041,0.008,0,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,282,0.002,0.001,34,0,0.151,6.6,"people tested",NA,NA,NA,NA,NA,19.44,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-02-17",67,7,5.857,1,0,0.143,0.53,0.055,0.046,0.008,0,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,395,0.003,0.001,48,0,0.122,8.2,"people tested",NA,NA,NA,NA,NA,19.44,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-02-18",79,12,7.429,2,1,0.286,0.625,0.095,0.059,0.016,0.008,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,404,0.003,0,49,0,0.152,6.6,"people tested",NA,NA,NA,NA,NA,19.44,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-02-19",85,6,8.143,2,0,0.286,0.672,0.047,0.064,0.016,0,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,475,0.004,0.001,58,0,0.14,7.1,"people tested",NA,NA,NA,NA,NA,19.44,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-02-20",95,10,8.857,2,0,0.143,0.751,0.079,0.07,0.016,0,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,565,0.004,0.001,68,0.001,0.13,7.7,"people tested",NA,NA,NA,NA,NA,25,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-02-21",112,17,9.857,2,0,0.143,0.886,0.134,0.078,0.016,0,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,650,0.005,0.001,74,0.001,0.133,7.5,"people tested",NA,NA,NA,NA,NA,25,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-02-22",137,25,11.857,2,0,0.143,1.083,0.198,0.094,0.016,0,0.001,1.1,NA,NA,NA,NA,NA,NA,NA,NA,96,746,0.006,0.001,76,0.001,0.156,6.4,"people tested",NA,NA,NA,NA,NA,25,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-02-23",149,12,12.714,2,0,0.143,1.178,0.095,0.101,0.016,0,0.001,1.05,NA,NA,NA,NA,NA,NA,NA,NA,39,785,0.006,0,72,0.001,0.177,5.7,"people tested",NA,NA,NA,NA,NA,25,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-02-24",160,11,13.286,2,0,0.143,1.265,0.087,0.105,0.016,0,0.001,1.03,NA,NA,NA,NA,NA,NA,NA,NA,104,889,0.007,0.001,71,0.001,0.187,5.3,"people tested",NA,NA,NA,NA,NA,25,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-02-25",173,13,13.429,3,1,0.143,1.368,0.103,0.106,0.024,0.008,0.001,1.06,NA,NA,NA,NA,NA,NA,NA,NA,44,933,0.007,0,76,0.001,0.177,5.7,"people tested",NA,NA,NA,NA,NA,34.26,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-02-26",192,19,15.286,3,0,0.143,1.518,0.15,0.121,0.024,0,0.001,1.11,NA,NA,NA,NA,NA,NA,NA,NA,168,1101,0.009,0.001,89,0.001,0.172,5.8,"people tested",NA,NA,NA,NA,NA,34.26,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-02-27",218,26,17.571,4,1,0.286,1.724,0.206,0.139,0.032,0.008,0.002,1.15,NA,NA,NA,NA,NA,NA,NA,NA,151,1252,0.01,0.001,98,0.001,0.179,5.6,"people tested",NA,NA,NA,NA,NA,34.26,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-02-28",236,18,17.714,5,1,0.429,1.866,0.142,0.14,0.04,0.008,0.003,1.13,NA,NA,NA,NA,NA,NA,NA,NA,130,1382,0.011,0.001,105,0.001,0.169,5.9,"people tested",NA,NA,NA,NA,NA,34.26,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-02-29",245,9,15.429,6,1,0.571,1.937,0.071,0.122,0.047,0.008,0.005,1.12,NA,NA,NA,NA,NA,NA,NA,NA,178,1560,0.012,0.001,116,0.001,0.133,7.5,"people tested",NA,NA,NA,NA,NA,34.26,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-03-01",259,14,15.714,6,0,0.571,2.048,0.111,0.124,0.047,0,0.005,1.18,NA,NA,NA,NA,NA,NA,NA,NA,96,1656,0.013,0.001,124,0.001,0.127,7.9,"people tested",NA,NA,NA,NA,NA,34.26,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-03-02",278,19,16.857,6,0,0.571,2.198,0.15,0.133,0.047,0,0.005,1.28,NA,NA,NA,NA,NA,NA,NA,NA,71,1727,0.014,0.001,120,0.001,0.14,7.1,"people tested",NA,NA,NA,NA,NA,43.52,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-03-03",298,20,17.857,6,0,0.429,2.356,0.158,0.141,0.047,0,0.003,1.38,NA,NA,NA,NA,NA,NA,NA,NA,153,1880,0.015,0.001,135,0.001,0.132,7.6,"people tested",NA,NA,NA,NA,NA,43.52,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-03-04",333,35,20.143,7,1,0.571,2.633,0.277,0.159,0.055,0.008,0.005,1.51,NA,NA,NA,NA,NA,NA,NA,NA,3940,5820,0.046,0.031,674,0.005,0.03,33.5,"people tested",NA,NA,NA,NA,NA,43.52,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-03-05",365,32,21,7,0,0.429,2.886,0.253,0.166,0.055,0,0.003,1.57,NA,NA,NA,NA,NA,NA,NA,NA,699,6519,0.052,0.006,752,0.006,0.028,35.8,"people tested",NA,NA,NA,NA,NA,43.52,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-03-06",420,55,26.286,7,0,0.286,3.321,0.435,0.208,0.055,0,0.002,1.62,NA,NA,NA,NA,NA,NA,NA,NA,553,7072,0.056,0.004,813,0.006,0.032,30.9,"people tested",NA,NA,NA,NA,NA,43.52,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-03-07",466,46,31.571,7,0,0.143,3.684,0.364,0.25,0.055,0,0.001,1.56,NA,NA,NA,NA,NA,NA,NA,NA,147,7219,0.057,0.001,808,0.006,0.039,25.6,"people tested",NA,NA,NA,NA,NA,43.52,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-03-08",499,33,34.286,8,1,0.286,3.945,0.261,0.271,0.063,0.008,0.002,1.48,NA,NA,NA,NA,NA,NA,NA,NA,110,7329,0.058,0.001,810,0.006,0.042,23.6,"people tested",NA,NA,NA,NA,NA,43.52,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-03-09",527,28,35.571,10,2,0.571,4.167,0.221,0.281,0.079,0.016,0.005,1.44,NA,NA,NA,NA,NA,NA,NA,NA,1314,8643,0.068,0.01,988,0.008,0.036,27.8,"people tested",NA,NA,NA,NA,NA,40.74,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-03-10",585,58,41,13,3,1,4.625,0.459,0.324,0.103,0.024,0.008,1.46,NA,NA,NA,NA,NA,NA,NA,NA,424,9067,0.072,0.003,1027,0.008,0.04,25,"people tested",NA,NA,NA,NA,NA,40.74,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-03-11",640,55,43.857,15,2,1.143,5.06,0.435,0.347,0.119,0.016,0.009,1.43,NA,NA,NA,NA,NA,NA,NA,NA,181,9248,0.073,0.001,490,0.004,0.09,11.2,"people tested",NA,NA,NA,NA,NA,40.74,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-03-12",696,56,47.286,19,4,1.714,5.503,0.443,0.374,0.15,0.032,0.014,1.36,NA,NA,NA,NA,NA,NA,NA,NA,1855,11103,0.088,0.015,655,0.005,0.072,13.9,"people tested",NA,NA,NA,NA,NA,40.74,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-03-13",733,37,44.714,21,2,2,5.796,0.293,0.354,0.166,0.016,0.016,1.28,NA,NA,NA,NA,NA,NA,NA,NA,859,11962,0.095,0.007,699,0.006,0.064,15.6,"people tested",NA,NA,NA,NA,NA,40.74,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-03-14",795,62,47,22,1,2.143,6.286,0.49,0.372,0.174,0.008,0.017,1.23,NA,NA,NA,NA,NA,NA,NA,NA,107,12069,0.095,0.001,693,0.005,0.068,14.7,"people tested",NA,NA,NA,NA,NA,40.74,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-03-15",826,31,46.714,24,2,2.286,6.531,0.245,0.369,0.19,0.016,0.018,1.14,NA,NA,NA,NA,NA,NA,NA,NA,42,12111,0.096,0,683,0.005,0.068,14.6,"people tested",NA,NA,NA,NA,NA,40.74,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-03-16",843,17,45.143,30,6,2.857,6.665,0.134,0.357,0.237,0.047,0.023,1.1,NA,NA,NA,NA,NA,NA,NA,NA,2083,14194,0.112,0.016,793,0.006,0.057,17.6,"people tested",NA,NA,NA,NA,NA,40.74,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-03-17",893,50,44,30,0,2.429,7.061,0.395,0.348,0.237,0,0.019,1.14,NA,NA,NA,NA,NA,NA,NA,NA,203,14397,0.114,0.002,761,0.006,0.058,17.3,"people tested",NA,NA,NA,NA,NA,40.74,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-03-18",928,35,41.143,32,2,2.429,7.337,0.277,0.325,0.253,0.016,0.019,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,985,0.008,0.042,23.9,"people tested",NA,NA,NA,NA,NA,40.74,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-03-19",968,40,38.857,33,1,2,7.654,0.316,0.307,0.261,0.008,0.016,1.19,NA,NA,NA,NA,NA,NA,NA,NA,3490,17887,0.141,0.028,969,0.008,0.04,24.9,"people tested",NA,NA,NA,NA,NA,40.74,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-03-20",1022,54,41.286,34,1,1.857,8.081,0.427,0.326,0.269,0.008,0.015,1.24,NA,NA,NA,NA,NA,NA,NA,NA,119,18006,0.142,0.001,863,0.007,0.048,20.9,"people tested",NA,NA,NA,NA,NA,40.74,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-03-21",1059,37,37.714,36,2,2,8.373,0.293,0.298,0.285,0.016,0.016,1.27,NA,NA,NA,NA,NA,NA,NA,NA,132,18138,0.143,0.001,867,0.007,0.043,23,"people tested",NA,NA,NA,NA,NA,40.74,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-03-22",1104,45,39.714,40,4,2.286,8.729,0.356,0.314,0.316,0.032,0.018,1.35,NA,NA,NA,NA,NA,NA,NA,NA,56,18194,0.144,0,869,0.007,0.046,21.9,"people tested",NA,NA,NA,NA,NA,40.74,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-03-23",1144,40,43,41,1,1.571,9.045,0.316,0.34,0.324,0.008,0.012,1.45,NA,NA,NA,NA,NA,NA,NA,NA,3862,22056,0.174,0.031,1123,0.009,0.038,26.1,"people tested",NA,NA,NA,NA,NA,40.74,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-03-24",1217,73,46.286,42,1,1.714,9.622,0.577,0.366,0.332,0.008,0.014,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1142,0.009,0.041,24.7,"people tested",NA,NA,NA,NA,NA,40.74,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-03-25",1314,97,55.143,45,3,1.857,10.389,0.767,0.436,0.356,0.024,0.015,1.73,NA,NA,NA,NA,NA,NA,NA,NA,674,22730,0.18,0.005,941,0.007,0.059,17.1,"people tested",NA,NA,NA,NA,NA,40.74,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-03-26",1416,102,64,47,2,2,11.196,0.806,0.506,0.372,0.016,0.016,1.82,NA,NA,NA,NA,NA,NA,NA,NA,1805,24535,0.194,0.014,950,0.008,0.067,14.8,"people tested",NA,NA,NA,NA,NA,40.74,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-03-27",1530,114,72.571,53,6,2.714,12.097,0.901,0.574,0.419,0.047,0.021,1.9,NA,NA,NA,NA,NA,NA,NA,NA,1442,25977,0.205,0.011,1139,0.009,0.064,15.7,"people tested",NA,NA,NA,NA,NA,40.74,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
"JPN","Asia","Japan","2020-03-28",1728,198,95.571,56,3,2.857,13.663,1.566,0.756,0.443,0.024,0.023,1.98,NA,NA,NA,NA,NA,NA,NA,NA,296,26273,0.208,0.002,1162,0.009,0.082,12.2,"people tested",NA,NA,NA,NA,NA,40.74,126476458,347.778,48.2,27.049,18.493,39002.223,NA,79.37,5.72,11.2,33.7,NA,13.05,84.63,0.909
