"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","new_vaccinations_smoothed_per_million","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index"
"PRY","South America","Paraguay","2020-03-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,5.56,7132530,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.702
"PRY","South America","Paraguay","2020-03-08",1,1,NA,NA,NA,NA,0.14,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,5.56,7132530,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.702
"PRY","South America","Paraguay","2020-03-09",1,0,NA,NA,NA,NA,0.14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,5.56,7132530,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.702
"PRY","South America","Paraguay","2020-03-10",1,0,NA,NA,NA,NA,0.14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8,0.001,0.001,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,39.81,7132530,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.702
"PRY","South America","Paraguay","2020-03-11",5,4,NA,NA,NA,NA,0.701,0.561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,0.002,0.001,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,39.81,7132530,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.702
"PRY","South America","Paraguay","2020-03-12",5,0,NA,NA,NA,NA,0.701,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,6,0.003,0.001,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,39.81,7132530,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.702
"PRY","South America","Paraguay","2020-03-13",6,1,0.857,NA,NA,0,0.841,0.14,0.12,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,17,0.005,0.002,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,50.93,7132530,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.702
"PRY","South America","Paraguay","2020-03-14",6,0,0.857,NA,NA,0,0.841,0,0.12,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,15,0.008,0.002,8,0.001,0.107,9.3,"tests performed",NA,NA,NA,NA,NA,50.93,7132530,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.702
"PRY","South America","Paraguay","2020-03-15",6,0,0.714,NA,NA,0,0.841,0,0.1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,33,0.012,0.005,12,0.002,0.06,16.8,"tests performed",NA,NA,NA,NA,NA,50.93,7132530,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.702
"PRY","South America","Paraguay","2020-03-16",8,2,1,NA,NA,0,1.122,0.28,0.14,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,27,0.016,0.004,15,0.002,0.067,15,"tests performed",NA,NA,NA,NA,NA,70.37,7132530,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.702
"PRY","South America","Paraguay","2020-03-17",9,1,1.143,NA,NA,0,1.262,0.14,0.16,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,26,0.02,0.004,19,0.003,0.06,16.6,"tests performed",NA,NA,NA,NA,NA,74.07,7132530,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.702
"PRY","South America","Paraguay","2020-03-18",11,2,0.857,NA,NA,0,1.542,0.28,0.12,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,24,0.023,0.003,21,0.003,0.041,24.5,"tests performed",NA,NA,NA,NA,NA,74.07,7132530,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.702
"PRY","South America","Paraguay","2020-03-19",11,0,0.857,NA,NA,0,1.542,0,0.12,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,32,0.027,0.004,25,0.004,0.034,29.2,"tests performed",NA,NA,NA,NA,NA,74.07,7132530,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.702
"PRY","South America","Paraguay","2020-03-20",13,2,1,NA,NA,0,1.823,0.28,0.14,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,44,0.034,0.006,29,0.004,0.034,29,"tests performed",NA,NA,NA,NA,NA,74.07,7132530,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.702
"PRY","South America","Paraguay","2020-03-21",18,5,1.714,1,1,0.143,2.524,0.701,0.24,0.14,0.14,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,308,68,0.043,0.01,36,0.005,0.048,21,"tests performed",NA,NA,NA,NA,NA,85.19,7132530,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.702
"PRY","South America","Paraguay","2020-03-22",22,4,2.286,1,0,0.143,3.084,0.561,0.32,0.14,0,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,345,37,0.048,0.005,37,0.005,0.062,16.2,"tests performed",NA,NA,NA,NA,NA,85.19,7132530,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.702
"PRY","South America","Paraguay","2020-03-23",22,0,2,1,0,0.143,3.084,0,0.28,0.14,0,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,434,89,0.061,0.012,46,0.006,0.043,23,"tests performed",NA,NA,NA,NA,NA,90.74,7132530,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.702
"PRY","South America","Paraguay","2020-03-24",27,5,2.571,2,1,0.286,3.785,0.701,0.361,0.28,0.14,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,525,91,0.074,0.013,55,0.008,0.047,21.4,"tests performed",NA,NA,NA,NA,NA,93.52,7132530,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.702
"PRY","South America","Paraguay","2020-03-25",37,10,3.714,3,1,0.429,5.188,1.402,0.521,0.421,0.14,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,576,51,0.081,0.007,59,0.008,0.063,15.9,"tests performed",NA,NA,NA,NA,NA,93.52,7132530,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.702
"PRY","South America","Paraguay","2020-03-26",41,4,4.286,3,0,0.429,5.748,0.561,0.601,0.421,0,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,654,78,0.092,0.011,65,0.009,0.066,15.2,"tests performed",NA,NA,NA,NA,NA,93.52,7132530,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.702
"PRY","South America","Paraguay","2020-03-27",52,11,5.571,3,0,0.429,7.291,1.542,0.781,0.421,0,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,755,101,0.106,0.014,74,0.01,0.075,13.3,"tests performed",NA,NA,NA,NA,NA,93.52,7132530,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.702
"PRY","South America","Paraguay","2020-03-28",56,4,5.429,3,0,0.286,7.851,0.561,0.761,0.421,0,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,815,60,0.114,0.008,72,0.01,0.075,13.3,"tests performed",NA,NA,NA,NA,NA,93.52,7132530,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.702
"PRY","South America","Paraguay","2020-03-29",59,3,5.286,3,0,0.286,8.272,0.421,0.741,0.421,0,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,920,105,0.129,0.015,82,0.011,0.064,15.5,"tests performed",NA,NA,NA,NA,NA,93.52,7132530,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.702
"PRY","South America","Paraguay","2020-03-30",64,5,6,3,0,0.286,8.973,0.701,0.841,0.421,0,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,988,68,0.139,0.01,79,0.011,0.076,13.2,"tests performed",NA,NA,NA,NA,NA,93.52,7132530,17.144,26.5,6.378,3.833,8827.01,1.7,199.128,8.27,5,21.6,79.602,1.3,74.25,0.702
