"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","new_vaccinations_smoothed_per_million","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index"
"PER","South America","Peru","2020-03-06",1,1,NA,NA,NA,NA,0.03,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,74,0.002,0.002,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,13.89,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-03-07",1,0,NA,NA,NA,NA,0.03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,77,0.005,0.002,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,13.89,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-03-08",6,5,NA,NA,NA,NA,0.182,0.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,99,0.008,0.003,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,13.89,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-03-09",7,1,NA,NA,NA,NA,0.212,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492,242,0.015,0.007,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,13.89,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-03-10",11,4,NA,NA,NA,NA,0.334,0.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,873,381,0.026,0.012,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,13.89,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-03-11",11,0,1.571,NA,NA,0,0.334,0,0.048,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1289,416,0.039,0.013,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,16.67,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-03-12",15,4,2.143,NA,NA,0,0.455,0.121,0.065,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1791,502,0.054,0.015,NA,NA,0.036,27.8,"tests performed",NA,NA,NA,NA,NA,44.44,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-03-13",28,13,3.857,NA,NA,0,0.849,0.394,0.117,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2268,477,0.069,0.014,313,0.009,0.039,25.6,"tests performed",NA,NA,NA,NA,NA,44.44,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-03-14",38,10,5.286,NA,NA,0,1.152,0.303,0.16,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2683,415,0.081,0.013,362,0.011,0.04,25,"tests performed",NA,NA,NA,NA,NA,50,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-03-15",43,5,5.286,NA,NA,0,1.304,0.152,0.16,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3013,330,0.091,0.01,395,0.012,0.047,21.3,"tests performed",NA,NA,NA,NA,NA,74.07,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-03-16",86,43,11.286,NA,NA,0,2.608,1.304,0.342,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3741,728,0.113,0.022,464,0.014,0.061,16.4,"tests performed",NA,NA,NA,NA,NA,90.74,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-03-17",117,31,15.143,NA,NA,0,3.548,0.94,0.459,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4424,683,0.134,0.021,507,0.015,0.067,14.9,"tests performed",NA,NA,NA,NA,NA,90.74,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-03-18",145,28,19.143,NA,NA,0,4.398,0.849,0.581,NA,NA,0,1.88,NA,NA,NA,NA,NA,NA,NA,NA,5246,822,0.159,0.025,565,0.017,0.065,15.4,"tests performed",NA,NA,NA,NA,NA,94.44,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-03-19",234,89,31.286,NA,NA,0,7.097,2.699,0.949,NA,NA,0,1.88,NA,NA,NA,NA,NA,NA,NA,NA,6109,863,0.185,0.026,617,0.019,0.066,15.2,"tests performed",NA,NA,NA,NA,NA,94.44,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-03-20",234,0,29.429,3,3,0.429,7.097,0,0.893,0.091,0.091,0.013,1.87,NA,NA,NA,NA,NA,NA,NA,NA,7373,1264,0.224,0.038,729,0.022,0.063,15.9,"tests performed",NA,NA,NA,NA,NA,94.44,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-03-21",318,84,40,5,2,0.714,9.645,2.548,1.213,0.152,0.061,0.022,1.87,NA,NA,NA,NA,NA,NA,NA,NA,8266,893,0.251,0.027,798,0.024,0.064,15.6,"tests performed",NA,NA,NA,NA,NA,94.44,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-03-22",363,45,45.714,5,0,0.714,11.009,1.365,1.386,0.152,0,0.022,1.86,NA,NA,NA,NA,NA,NA,NA,NA,8864,598,0.269,0.018,836,0.025,0.067,14.9,"tests performed",NA,NA,NA,NA,NA,94.44,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-03-23",395,32,44.143,5,0,0.714,11.98,0.971,1.339,0.152,0,0.022,1.85,NA,NA,NA,NA,NA,NA,NA,NA,9916,1052,0.301,0.032,882,0.027,0.065,15.4,"tests performed",NA,NA,NA,NA,NA,94.44,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-03-24",416,21,42.714,7,2,1,12.617,0.637,1.295,0.212,0.061,0.03,1.85,NA,NA,NA,NA,NA,NA,NA,NA,10895,979,0.33,0.03,924,0.028,0.065,15.4,"tests performed",NA,NA,NA,NA,NA,94.44,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-03-25",480,64,47.857,9,2,1.286,14.558,1.941,1.451,0.273,0.061,0.039,1.85,NA,NA,NA,NA,NA,NA,NA,NA,12165,1270,0.369,0.039,988,0.03,0.072,13.9,"tests performed",NA,NA,NA,NA,NA,94.44,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-03-26",580,100,49.429,9,0,1.286,17.591,3.033,1.499,0.273,0,0.039,1.85,NA,NA,NA,NA,NA,NA,NA,NA,13212,1047,0.401,0.032,1015,0.031,0.082,12.2,"tests performed",NA,NA,NA,NA,NA,94.44,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-03-27",635,55,57.286,11,2,1.143,19.259,1.668,1.737,0.334,0.061,0.035,1.85,NA,NA,NA,NA,NA,NA,NA,NA,14282,1070,0.433,0.032,987,0.03,0.094,10.6,"tests performed",NA,NA,NA,NA,NA,94.44,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-03-28",671,36,50.429,16,5,1.571,20.351,1.092,1.529,0.485,0.152,0.048,1.85,NA,NA,NA,NA,NA,NA,NA,NA,15246,964,0.462,0.029,997,0.03,0.107,9.3,"tests performed",NA,NA,NA,NA,NA,94.44,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-03-29",852,181,69.857,18,2,1.857,25.84,5.49,2.119,0.546,0.061,0.056,1.86,NA,NA,NA,NA,NA,NA,NA,NA,15912,666,0.483,0.02,1007,0.031,0.118,8.5,"tests performed",NA,NA,NA,NA,NA,94.44,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-03-30",950,98,79.286,24,6,2.714,28.812,2.972,2.405,0.728,0.182,0.082,1.86,NA,NA,NA,NA,NA,NA,NA,NA,17261,1349,0.524,0.041,1049,0.032,0.134,7.5,"tests performed",NA,NA,NA,NA,NA,94.44,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-03-31",1065,115,92.714,30,6,3.286,32.3,3.488,2.812,0.91,0.182,0.1,1.86,NA,NA,NA,NA,NA,NA,NA,NA,18539,1278,0.562,0.039,1092,0.033,0.158,6.3,"tests performed",NA,NA,NA,NA,NA,94.44,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-04-01",1323,258,120.429,38,8,4.143,40.125,7.825,3.652,1.152,0.243,0.126,1.85,NA,NA,NA,NA,NA,NA,NA,NA,19956,1417,0.605,0.043,1113,0.034,0.197,5.1,"tests performed",NA,NA,NA,NA,NA,94.44,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-04-02",1414,91,119.143,55,17,6.571,42.885,2.76,3.613,1.668,0.516,0.199,1.85,NA,NA,NA,NA,NA,NA,NA,NA,21269,1313,0.645,0.04,1151,0.035,0.226,4.4,"tests performed",NA,NA,NA,NA,NA,94.44,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-04-03",1595,181,137.143,61,6,7.143,48.375,5.49,4.159,1.85,0.182,0.217,1.85,NA,NA,NA,NA,NA,NA,NA,NA,22557,1288,0.684,0.039,1182,0.036,0.255,3.9,"tests performed",NA,NA,NA,NA,NA,94.44,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-04-04",1746,151,153.571,73,12,8.143,52.954,4.58,4.658,2.214,0.364,0.247,1.85,NA,NA,NA,NA,NA,NA,NA,NA,23854,1297,0.723,0.039,1230,0.037,0.281,3.6,"tests performed",NA,NA,NA,NA,NA,94.44,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-04-05",2281,535,204.143,83,10,9.286,69.18,16.226,6.191,2.517,0.303,0.282,1.85,NA,NA,NA,NA,NA,NA,NA,NA,24506,652,0.743,0.02,1228,0.037,0.299,3.3,"tests performed",NA,NA,NA,NA,NA,94.44,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-04-06",2561,280,230.143,92,9,9.714,77.672,8.492,6.98,2.79,0.273,0.295,1.84,NA,NA,NA,NA,NA,NA,NA,NA,26289,1783,0.797,0.054,1290,0.039,0.332,3,"tests performed",NA,NA,NA,NA,NA,94.44,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-04-07",2954,393,269.857,107,15,11,89.592,11.919,8.184,3.245,0.455,0.334,1.84,NA,NA,NA,NA,NA,NA,NA,NA,27882,1593,0.846,0.048,1335,0.04,0.349,2.9,"tests performed",NA,NA,NA,NA,NA,94.44,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-04-08",4342,1388,431.286,121,14,11.857,131.688,42.097,13.08,3.67,0.425,0.36,1.83,NA,NA,NA,NA,NA,NA,NA,NA,29480,1598,0.894,0.048,1361,0.041,0.348,2.9,"tests performed",NA,NA,NA,NA,NA,94.44,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
"PER","South America","Peru","2020-04-09",5256,914,548.857,138,17,11.857,159.409,27.721,16.646,4.185,0.516,0.36,1.81,NA,NA,NA,NA,NA,NA,NA,NA,30686,1206,0.931,0.037,1345,0.041,0.35,2.9,"tests performed",NA,NA,NA,NA,NA,94.44,32971846,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,NA,NA,1.6,76.74,0.75
