"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","total_vaccinations_per_hundred","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index"
"ISL","Europe","Iceland","2020-02-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,23,0.067,0.067,NA,NA,NA,NA,"tests performed",NA,NA,16.67,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935
"ISL","Europe","Iceland","2020-02-28",1,1,NA,NA,NA,NA,2.93,2.93,NA,NA,NA,NA,NA,0,0,1,2.93,NA,NA,NA,NA,13,36,0.105,0.038,NA,NA,NA,NA,"tests performed",NA,NA,16.67,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935
"ISL","Europe","Iceland","2020-02-29",1,0,NA,NA,NA,NA,2.93,0,NA,NA,NA,NA,NA,0,0,1,2.93,NA,NA,NA,NA,32,68,0.199,0.094,NA,NA,NA,NA,"tests performed",NA,NA,16.67,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935
"ISL","Europe","Iceland","2020-03-01",3,2,NA,NA,NA,NA,8.791,5.861,NA,NA,NA,NA,NA,0,0,1,2.93,NA,NA,0.956,2.801,22,90,0.264,0.064,NA,NA,NA,NA,"tests performed",NA,NA,16.67,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935
"ISL","Europe","Iceland","2020-03-02",6,3,NA,NA,NA,NA,17.582,8.791,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,48,138,0.404,0.141,NA,NA,NA,NA,"tests performed",NA,NA,16.67,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935
"ISL","Europe","Iceland","2020-03-03",11,5,NA,NA,NA,NA,32.234,14.652,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,45,183,0.536,0.132,NA,NA,NA,NA,"tests performed",NA,NA,16.67,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935
"ISL","Europe","Iceland","2020-03-04",26,15,3.714,NA,NA,0,76.19,43.956,10.884,NA,NA,0,NA,0,0,0,0,NA,NA,NA,NA,81,264,0.774,0.237,NA,NA,NA,NA,"tests performed",NA,NA,16.67,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935
"ISL","Europe","Iceland","2020-03-05",34,8,4.857,NA,NA,0,99.634,23.443,14.233,NA,NA,0,NA,0,0,1,2.93,NA,NA,NA,NA,62,326,0.955,0.182,43,0.126,0.11,9.1,"tests performed",NA,NA,16.67,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935
"ISL","Europe","Iceland","2020-03-06",43,9,6,NA,NA,0,126.007,26.374,17.582,NA,NA,0,NA,0,0,1,2.93,NA,NA,NA,NA,57,383,1.122,0.167,50,0.147,0.12,8.3,"tests performed",NA,NA,16.67,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935
"ISL","Europe","Iceland","2020-03-07",50,7,7,NA,NA,0,146.52,20.513,20.513,NA,NA,0,NA,0,0,1,2.93,NA,NA,NA,NA,58,441,1.292,0.17,53,0.155,0.132,7.6,"tests performed",NA,NA,16.67,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935
