"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","new_vaccinations_smoothed_per_million","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index"
"BEL","Europe","Belgium","2020-02-24",1,0,0,NA,NA,0,0.086,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,11.11,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-02-25",1,0,0,NA,NA,0,0.086,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,11.11,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-02-26",1,0,0,NA,NA,0,0.086,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,11.11,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-02-27",1,0,0,NA,NA,0,0.086,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,11.11,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-02-28",1,0,0,NA,NA,0,0.086,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,11.11,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-02-29",1,0,0,NA,NA,0,0.086,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,11.11,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-03-01",2,1,0.143,NA,NA,0,0.173,0.086,0.012,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,82,0.007,0.007,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,11.11,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-03-02",8,6,1,NA,NA,0,0.69,0.518,0.086,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,317,399,0.034,0.027,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,11.11,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-03-03",13,5,1.714,NA,NA,0,1.122,0.431,0.148,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,538,937,0.081,0.046,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,11.11,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-03-04",23,10,3.143,NA,NA,0,1.985,0.863,0.271,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,701,1638,0.141,0.06,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,13.89,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-03-05",50,27,7,NA,NA,0,4.314,2.33,0.604,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,773,2411,0.208,0.067,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,13.89,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-03-06",109,59,15.429,NA,NA,0,9.405,5.091,1.331,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1119,3530,0.305,0.097,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,13.89,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-03-07",169,60,24,NA,NA,0,14.582,5.177,2.071,NA,NA,0,2.45,NA,NA,NA,NA,NA,NA,NA,NA,475,4005,0.346,0.041,NA,NA,0.062,16.1,"tests performed",NA,NA,NA,NA,NA,13.89,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-03-08",200,31,28.286,NA,NA,0,17.257,2.675,2.441,NA,NA,0,2.42,NA,NA,NA,NA,NA,NA,NA,NA,483,4488,0.387,0.042,629,0.054,0.068,14.7,"tests performed",NA,NA,NA,NA,NA,13.89,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-03-09",239,39,33,NA,NA,0,20.622,3.365,2.847,NA,NA,0,2.41,NA,NA,NA,NA,NA,NA,NA,NA,610,5098,0.44,0.053,671,0.058,0.069,14.5,"tests performed",NA,NA,NA,NA,NA,13.89,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-03-10",267,28,36.286,NA,NA,0,23.038,2.416,3.131,NA,NA,0,2.42,NA,NA,NA,NA,NA,NA,NA,NA,804,5902,0.509,0.069,709,0.061,0.073,13.7,"tests performed",NA,NA,NA,NA,NA,19.44,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-03-11",314,47,41.571,3,3,0.429,27.093,4.055,3.587,0.259,0.259,0.037,2.45,NA,NA,NA,NA,NA,NA,NA,NA,1108,7010,0.605,0.096,767,0.066,0.079,12.7,"tests performed",NA,NA,NA,NA,NA,19.44,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-03-12",314,0,37.714,3,0,0.429,27.093,0,3.254,0.259,0,0.037,2.51,NA,NA,NA,NA,NA,NA,NA,NA,1438,8448,0.729,0.124,862,0.074,0.084,11.9,"tests performed",NA,NA,NA,NA,NA,19.44,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-03-13",559,245,64.286,3,0,0.429,48.233,21.14,5.547,0.259,0,0.037,2.61,NA,NA,NA,NA,NA,NA,NA,NA,2524,10972,0.947,0.218,1063,0.092,0.09,11.1,"tests performed",NA,NA,NA,NA,NA,23.15,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-03-14",689,130,74.286,4,1,0.571,59.45,11.217,6.41,0.345,0.086,0.049,2.56,NA,NA,NA,NA,NA,NA,NA,NA,2171,13143,1.134,0.187,1305,0.113,0.089,11.2,"tests performed",NA,NA,NA,NA,NA,50.93,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-03-15",886,197,98,4,0,0.571,76.448,16.998,8.456,0.345,0,0.049,2.51,54,4.659,266,22.952,NA,NA,1541.84,133.036,1269,14412,1.244,0.109,1418,0.122,0.095,10.5,"tests performed",NA,NA,NA,NA,NA,50.93,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-03-16",1058,172,117,5,1,0.714,91.289,14.841,10.095,0.431,0.086,0.062,2.45,79,6.816,370,31.925,NA,NA,NA,NA,1892,16304,1.407,0.163,1601,0.138,0.104,9.6,"tests performed",NA,NA,NA,NA,NA,50.93,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-03-17",1243,185,139.429,10,5,1.429,107.251,15.963,12.03,0.863,0.431,0.123,2.41,100,8.628,497,42.883,NA,NA,NA,NA,2255,18559,1.601,0.195,1808,0.156,0.122,8.2,"tests performed",NA,NA,NA,NA,NA,50.93,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-03-18",1486,243,167.429,14,4,1.571,128.218,20.967,14.446,1.208,0.345,0.136,2.37,131,11.303,650,56.085,NA,NA,NA,NA,2714,21273,1.836,0.234,2038,0.176,0.136,7.4,"tests performed",NA,NA,NA,NA,NA,73.15,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-03-19",1795,309,211.571,21,7,2.571,154.88,26.662,18.255,1.812,0.604,0.222,2.34,165,14.237,844,72.824,NA,NA,NA,NA,3395,24668,2.128,0.293,2317,0.2,0.155,6.5,"tests performed",NA,NA,NA,NA,NA,73.15,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-03-20",2257,462,242.571,37,16,4.857,194.743,39.863,20.93,3.193,1.381,0.419,2.31,228,19.673,1101,94.999,NA,NA,NA,NA,3120,27788,2.398,0.269,2402,0.207,0.183,5.5,"tests performed",NA,NA,NA,NA,NA,81.48,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-03-21",2815,558,303.714,67,30,9,242.89,48.147,26.206,5.781,2.589,0.777,2.26,290,25.022,1384,119.417,NA,NA,NA,NA,2276,30064,2.594,0.196,2417,0.209,0.21,4.8,"tests performed",NA,NA,NA,NA,NA,81.48,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-03-22",3401,586,359.286,75,8,10.143,293.452,50.563,31.001,6.471,0.69,0.875,2.2,322,27.783,1646,142.024,NA,NA,1541.84,133.036,1414,31478,2.716,0.122,2438,0.21,0.222,4.5,"tests performed",NA,NA,NA,NA,NA,81.48,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-03-23",3743,342,383.571,88,13,11.857,322.962,29.509,33.096,7.593,1.122,1.023,2.14,385,33.219,1883,162.473,NA,NA,NA,NA,3322,34800,3.003,0.287,2642,0.228,0.251,4,"tests performed",NA,NA,NA,NA,NA,81.48,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-03-24",4269,526,432.286,122,34,16,368.347,45.385,37.299,10.527,2.934,1.381,2.1,474,40.899,2140,184.648,NA,NA,NA,NA,3975,38775,3.346,0.343,2888,0.249,0.274,3.6,"tests performed",NA,NA,NA,NA,NA,81.48,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-03-25",4937,668,493,178,56,23.429,425.985,57.638,42.538,15.359,4.832,2.022,2.08,612,52.806,2721,234.779,NA,NA,NA,NA,4282,43057,3.715,0.369,3112,0.269,0.294,3.4,"tests performed",NA,NA,NA,NA,NA,81.48,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-03-26",6235,1298,634.286,220,42,28.429,537.982,111.997,54.729,18.983,3.624,2.453,2.05,690,59.536,3077,265.496,NA,NA,NA,NA,4363,47420,4.092,0.376,3250,0.28,0.312,3.2,"tests performed",NA,NA,NA,NA,NA,81.48,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-03-27",7284,1049,718.143,289,69,36,628.494,90.512,61.964,24.936,5.954,3.106,1.99,789,68.078,3650,314.937,NA,NA,NA,NA,4930,52350,4.517,0.425,3509,0.303,0.319,3.1,"tests performed",NA,NA,NA,NA,NA,81.48,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-03-28",9134,1850,902.714,353,64,40.857,788.119,159.626,77.89,30.458,5.522,3.525,1.93,867,74.808,4089,352.816,NA,NA,NA,NA,3850,56200,4.849,0.332,3734,0.322,0.324,3.1,"tests performed",NA,NA,NA,NA,NA,81.48,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-03-29",10836,1702,1062.143,431,78,50.857,934.975,146.856,91.646,37.188,6.73,4.388,1.85,942,81.28,4480,386.553,NA,NA,3531.865,304.744,2419,58619,5.058,0.209,3877,0.335,0.327,3.1,"tests performed",NA,NA,NA,NA,NA,81.48,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-03-30",11899,1063,1165.143,513,82,60.714,1026.695,91.72,100.533,44.264,7.075,5.239,1.76,1021,88.096,4897,422.533,NA,NA,NA,NA,4101,62720,5.412,0.354,3989,0.344,0.325,3.1,"tests performed",NA,NA,NA,NA,NA,81.48,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-03-31",12775,876,1215.143,705,192,83.286,1102.28,75.585,104.848,60.83,16.567,7.186,1.68,1088,93.877,4989,430.472,NA,NA,NA,NA,6432,69152,5.967,0.555,4340,0.374,0.318,3.1,"tests performed",NA,NA,NA,NA,NA,81.48,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-04-01",13964,1189,1289.571,828,123,92.857,1204.872,102.592,111.27,71.443,10.613,8.012,1.61,1144,98.709,5220,450.403,NA,NA,NA,NA,5891,75043,6.475,0.508,4569,0.394,0.311,3.2,"tests performed",NA,NA,NA,NA,NA,81.48,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-04-02",15348,1384,1301.857,1011,183,113,1324.289,119.417,112.33,87.233,15.79,9.75,1.56,1205,103.972,5383,464.468,NA,NA,NA,NA,6088,81131,7,0.525,4816,0.416,0.302,3.3,"tests performed",NA,NA,NA,NA,NA,81.48,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-04-03",16770,1422,1355.143,1143,132,122,1446.985,122.696,116.927,98.623,11.39,10.527,1.5,1245,107.424,5513,475.684,NA,NA,NA,NA,6718,87849,7.58,0.58,5071,0.438,0.297,3.4,"tests performed",NA,NA,NA,NA,NA,81.48,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-04-04",18431,1661,1328.143,1283,140,132.857,1590.303,143.318,114.598,110.703,12.08,11.463,1.45,1261,108.804,5531,477.238,NA,NA,NA,NA,5368,93217,8.043,0.463,5288,0.456,0.29,3.4,"tests performed",NA,NA,NA,NA,NA,81.48,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-04-05",19691,1260,1265,1447,164,145.143,1699.021,108.718,109.149,124.853,14.151,12.524,1.4,1267,109.322,5620,484.917,NA,NA,3585.486,309.371,3828,97045,8.373,0.33,5489,0.474,0.282,3.5,"tests performed",NA,NA,NA,NA,NA,81.48,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-04-06",20814,1123,1273.571,1632,185,159.857,1795.918,96.897,109.889,140.816,15.963,13.793,1.35,1260,108.718,5759,496.91,NA,NA,NA,NA,5840,102885,8.877,0.504,5738,0.495,0.273,3.7,"tests performed",NA,NA,NA,NA,NA,81.48,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-04-07",22194,1380,1345.571,2035,403,190,1914.99,119.072,116.101,175.588,34.773,16.394,1.31,1276,110.099,5715,493.114,NA,NA,NA,NA,7509,110394,9.525,0.648,5892,0.508,0.267,3.7,"tests performed",NA,NA,NA,NA,NA,81.48,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-04-08",23403,1209,1348.429,2240,205,201.714,2019.308,104.318,116.348,193.276,17.688,17.405,1.28,1285,110.875,5616,484.572,NA,NA,NA,NA,7972,118366,10.213,0.688,6189,0.534,0.256,3.9,"tests performed",NA,NA,NA,NA,NA,81.48,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
"BEL","Europe","Belgium","2020-04-09",24983,1580,1376.429,2523,283,216,2155.637,136.329,118.764,217.695,24.418,18.637,1.25,1278,110.271,5636,486.297,NA,NA,NA,NA,8224,126590,10.923,0.71,6494,0.56,0.248,4,"tests performed",NA,NA,NA,NA,NA,81.48,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,NA,5.64,81.63,0.916
