"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","total_vaccinations_per_hundred","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index"
"ZMB","Africa","Zambia","2020-03-18",2,2,NA,NA,NA,NA,0.109,0.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,16.67,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-03-19",2,0,NA,NA,NA,NA,0.109,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0.002,NA,NA,NA,NA,NA,"tests performed",NA,NA,16.67,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-03-20",2,0,NA,NA,NA,NA,0.109,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,58,0.003,0.001,NA,NA,NA,NA,"tests performed",NA,NA,27.78,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-03-21",2,0,NA,NA,NA,NA,0.109,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,27.78,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-03-22",3,1,NA,NA,NA,NA,0.163,0.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,0.004,NA,NA,NA,NA,NA,"tests performed",NA,NA,27.78,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-03-23",3,0,0.429,NA,NA,0,0.163,0,0.023,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,27.78,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-03-24",3,0,0.429,NA,NA,0,0.163,0,0.023,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,0.006,NA,NA,NA,NA,NA,"tests performed",NA,NA,27.78,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-03-25",12,9,1.429,NA,NA,0,0.653,0.49,0.078,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,143,0.008,0.002,NA,NA,NA,NA,"tests performed",NA,NA,27.78,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-03-26",16,4,2,NA,NA,0,0.87,0.218,0.109,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,197,0.011,0.003,23,0.001,0.087,11.5,"tests performed",NA,NA,36.11,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-03-27",22,6,2.857,NA,NA,0,1.197,0.326,0.155,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,269,0.015,0.004,30,0.002,0.095,10.5,"tests performed",NA,NA,41.67,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-03-28",28,6,3.714,NA,NA,0,1.523,0.326,0.202,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,350,0.019,0.004,40,0.002,0.093,10.8,"tests performed",NA,NA,41.67,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-03-29",29,1,3.714,NA,NA,0,1.577,0.054,0.202,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,400,0.022,0.003,46,0.003,0.081,12.4,"tests performed",NA,NA,47.22,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-03-30",35,6,4.571,NA,NA,0,1.904,0.326,0.249,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,475,0.026,0.004,55,0.003,0.083,12,"tests performed",NA,NA,47.22,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-03-31",35,0,4.571,NA,NA,0,1.904,0,0.249,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,520,0.028,0.002,60,0.003,0.076,13.1,"tests performed",NA,NA,47.22,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-04-01",36,1,3.429,NA,NA,0,1.958,0.054,0.186,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,640,0.035,0.007,71,0.004,0.048,20.7,"tests performed",NA,NA,47.22,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-04-02",39,3,3.286,1,1,0.143,2.121,0.163,0.179,0.054,0.054,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,856,0.047,0.012,94,0.005,0.035,28.6,"tests performed",NA,NA,47.22,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-04-03",39,0,2.429,1,0,0.143,2.121,0,0.132,0.054,0,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0.005,0.028,36.2,"tests performed",NA,NA,47.22,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-04-04",39,0,1.571,1,0,0.143,2.121,0,0.085,0.054,0,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,910,0.049,NA,80,0.004,0.02,50.9,"tests performed",NA,NA,47.22,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-04-05",39,0,1.429,1,0,0.143,2.121,0,0.078,0.054,0,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,964,0.052,0.003,81,0.004,0.018,56.7,"tests performed",NA,NA,47.22,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-04-06",39,0,0.571,1,0,0.143,2.121,0,0.031,0.054,0,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,981,0.053,0.001,72,0.004,0.008,126.1,"tests performed",NA,NA,47.22,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-04-07",39,0,0.571,1,0,0.143,2.121,0,0.031,0.054,0,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,1087,0.059,0.006,81,0.004,0.007,141.9,"tests performed",NA,NA,47.22,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-04-08",39,0,0.429,1,0,0.143,2.121,0,0.023,0.054,0,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,1222,0.066,0.007,83,0.005,0.005,193.5,"tests performed",NA,NA,47.22,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-04-09",39,0,0,1,0,0,2.121,0,0,0.054,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,1314,0.071,0.005,65,0.004,0,NA,"tests performed",NA,NA,50.93,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-04-10",40,1,0.143,2,1,0.143,2.176,0.054,0.008,0.109,0.054,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,1343,0.073,0.002,66,0.004,0.002,461.5,"tests performed",NA,NA,50.93,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-04-11",40,0,0.143,2,0,0.143,2.176,0,0.008,0.109,0,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,1454,0.079,0.006,78,0.004,0.002,545.5,"tests performed",NA,NA,50.93,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-04-12",43,3,0.571,2,0,0.143,2.339,0.163,0.031,0.109,0,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,1525,0.083,0.004,80,0.004,0.007,140.1,"tests performed",NA,NA,50.93,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-04-13",45,2,0.857,2,0,0.143,2.448,0.109,0.047,0.109,0,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,1650,0.09,0.007,96,0.005,0.009,112,"tests performed",NA,NA,50.93,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-04-14",45,0,0.857,2,0,0.143,2.448,0,0.047,0.109,0,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,1695,0.092,0.002,87,0.005,0.01,101.5,"tests performed",NA,NA,53.7,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-04-15",48,3,1.286,2,0,0.143,2.611,0.163,0.07,0.109,0,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,184,1879,0.102,0.01,94,0.005,0.014,73.1,"tests performed",NA,NA,65.28,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-04-16",48,0,1.286,2,0,0.143,2.611,0,0.07,0.109,0,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,2007,0.109,0.007,99,0.005,0.013,77,"tests performed",NA,NA,65.28,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-04-17",52,4,1.714,2,0,0,2.829,0.218,0.093,0.109,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,218,2225,0.121,0.012,126,0.007,0.014,73.5,"tests performed",NA,NA,65.28,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-04-18",57,5,2.429,2,0,0,3.101,0.272,0.132,0.109,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,2345,0.128,0.007,127,0.007,0.019,52.3,"tests performed",NA,NA,65.28,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-04-19",61,4,2.571,3,1,0.143,3.318,0.218,0.14,0.163,0.054,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,410,2755,0.15,0.022,176,0.01,0.015,68.5,"tests performed",NA,NA,65.28,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-04-20",65,4,2.857,3,0,0.143,3.536,0.218,0.155,0.163,0,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,481,3236,0.176,0.026,227,0.012,0.013,79.5,"tests performed",NA,NA,65.28,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-04-21",70,5,3.571,3,0,0.143,3.808,0.272,0.194,0.163,0,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,479,3715,0.202,0.026,289,0.016,0.012,80.9,"tests performed",NA,NA,65.28,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-04-22",74,4,3.714,3,0,0.143,4.025,0.218,0.202,0.163,0,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,325,4040,0.22,0.018,309,0.017,0.012,83.2,"tests performed",NA,NA,65.28,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-04-23",76,2,4,3,0,0.143,4.134,0.109,0.218,0.163,0,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,4245,0.231,0.011,320,0.017,0.013,80,"tests performed",NA,NA,65.28,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-04-24",84,8,4.571,3,0,0.143,4.569,0.435,0.249,0.163,0,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,420,4665,0.254,0.023,349,0.019,0.013,76.4,"tests performed",NA,NA,65.28,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-04-25",84,0,3.857,3,0,0.143,4.569,0,0.21,0.163,0,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,4895,0.266,0.013,364,0.02,0.011,94.4,"tests performed",NA,NA,65.28,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-04-26",88,4,3.857,3,0,0,4.787,0.218,0.21,0.163,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,389,5284,0.287,0.021,361,0.02,0.011,93.6,"tests performed",NA,NA,65.28,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-04-27",88,0,3.286,3,0,0,4.787,0,0.179,0.163,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,0.02,0.009,114.1,"tests performed",NA,NA,65.28,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-04-28",95,7,3.571,3,0,0,5.168,0.381,0.194,0.163,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6432,0.35,NA,388,0.021,0.009,108.7,"tests performed",NA,NA,65.28,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-04-29",97,2,3.286,3,0,0,5.276,0.109,0.179,0.163,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,6614,0.36,0.01,368,0.02,0.009,112,"tests performed",NA,NA,65.28,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-04-30",106,9,4.286,3,0,0,5.766,0.49,0.233,0.163,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,6828,0.371,0.012,369,0.02,0.012,86.1,"tests performed",NA,NA,65.28,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-05-01",109,3,3.571,3,0,0,5.929,0.163,0.194,0.163,0,0,0.93,NA,NA,NA,NA,NA,NA,NA,NA,54,6882,0.374,0.003,317,0.017,0.011,88.8,"tests performed",NA,NA,65.28,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-05-02",119,10,5,3,0,0,6.473,0.544,0.272,0.163,0,0,0.93,NA,NA,NA,NA,NA,NA,NA,NA,395,7277,0.396,0.021,340,0.018,0.015,68,"tests performed",NA,NA,70.83,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-05-03",124,5,5.143,3,0,0,6.745,0.272,0.28,0.163,0,0,0.93,NA,NA,NA,NA,NA,NA,NA,NA,926,8203,0.446,0.05,417,0.023,0.012,81.1,"tests performed",NA,NA,70.83,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-05-04",137,13,7,3,0,0,7.452,0.707,0.381,0.163,0,0,0.93,NA,NA,NA,NA,NA,NA,NA,NA,433,8636,0.47,0.024,397,0.022,0.018,56.7,"tests performed",NA,NA,70.83,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-05-05",138,1,6.143,3,0,0,7.507,0.054,0.334,0.163,0,0,0.93,NA,NA,NA,NA,NA,NA,NA,NA,1459,10095,0.549,0.079,523,0.028,0.012,85.1,"tests performed",NA,NA,70.83,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
"ZMB","Africa","Zambia","2020-05-06",146,8,7,4,1,0.143,7.942,0.435,0.381,0.218,0.054,0.008,0.93,NA,NA,NA,NA,NA,NA,NA,NA,468,10563,0.575,0.025,564,0.031,0.012,80.6,"tests performed",NA,NA,70.83,18383956,22.995,17.7,2.48,1.542,3689.251,57.5,234.499,3.94,3.1,24.7,13.938,2,63.89,0.588
