"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","total_vaccinations_per_hundred","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index"
"KAZ","Asia","Kazakhstan","2020-03-13",4,NA,NA,NA,NA,NA,0.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,0.007,NA,NA,NA,NA,NA,"tests performed",NA,NA,22.22,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
"KAZ","Asia","Kazakhstan","2020-03-14",6,2,NA,NA,NA,NA,0.32,0.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,445,0.024,0.017,NA,NA,NA,NA,"tests performed",NA,NA,22.22,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
"KAZ","Asia","Kazakhstan","2020-03-15",9,3,NA,NA,NA,NA,0.479,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207,652,0.035,0.011,NA,NA,NA,NA,"tests performed",NA,NA,22.22,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
"KAZ","Asia","Kazakhstan","2020-03-16",10,1,NA,NA,NA,NA,0.533,0.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386,1038,0.055,0.021,NA,NA,NA,NA,"tests performed",NA,NA,47.22,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
"KAZ","Asia","Kazakhstan","2020-03-17",33,23,NA,NA,NA,NA,1.757,1.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,932,1970,0.105,0.05,NA,NA,NA,NA,"tests performed",NA,NA,47.22,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
"KAZ","Asia","Kazakhstan","2020-03-18",35,2,NA,NA,NA,NA,1.864,0.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,2234,0.119,0.014,NA,NA,NA,NA,"tests performed",NA,NA,55.56,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
"KAZ","Asia","Kazakhstan","2020-03-19",44,9,5.714,NA,NA,0,2.343,0.479,0.304,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,3284,0.175,0.056,NA,NA,NA,NA,"tests performed",NA,NA,80.09,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
"KAZ","Asia","Kazakhstan","2020-03-20",49,5,6.429,NA,NA,0,2.61,0.266,0.342,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,816,4100,0.218,0.043,568,0.03,0.011,88.3,"tests performed",NA,NA,80.09,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
"KAZ","Asia","Kazakhstan","2020-03-21",53,4,6.714,NA,NA,0,2.823,0.213,0.358,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1175,5275,0.281,0.063,690,0.037,0.01,102.8,"tests performed",NA,NA,80.09,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
"KAZ","Asia","Kazakhstan","2020-03-22",61,8,7.429,NA,NA,0,3.249,0.426,0.396,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1233,6508,0.347,0.066,837,0.045,0.009,112.7,"tests performed",NA,NA,80.09,18776707,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.8
