"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","new_vaccinations_smoothed_per_million","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index"
"CHE","Europe","Switzerland","2020-01-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,0,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,0,8654618,214.243,43.1,18.436,12.644,57410.166,NA,99.739,5.59,22.6,28.9,NA,4.53,83.78,0.944
"CHE","Europe","Switzerland","2020-01-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,0.001,0,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,0,8654618,214.243,43.1,18.436,12.644,57410.166,NA,99.739,5.59,22.6,28.9,NA,4.53,83.78,0.944
"CHE","Europe","Switzerland","2020-01-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,0,8654618,214.243,43.1,18.436,12.644,57410.166,NA,99.739,5.59,22.6,28.9,NA,4.53,83.78,0.944
"CHE","Europe","Switzerland","2020-01-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,20,0.002,0.002,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,0,8654618,214.243,43.1,18.436,12.644,57410.166,NA,99.739,5.59,22.6,28.9,NA,4.53,83.78,0.944
"CHE","Europe","Switzerland","2020-01-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,36,0.004,0.002,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,0,8654618,214.243,43.1,18.436,12.644,57410.166,NA,99.739,5.59,22.6,28.9,NA,4.53,83.78,0.944
"CHE","Europe","Switzerland","2020-01-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,65,0.008,0.003,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,0,8654618,214.243,43.1,18.436,12.644,57410.166,NA,99.739,5.59,22.6,28.9,NA,4.53,83.78,0.944
"CHE","Europe","Switzerland","2020-01-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,105,0.012,0.005,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,0,8654618,214.243,43.1,18.436,12.644,57410.166,NA,99.739,5.59,22.6,28.9,NA,4.53,83.78,0.944
"CHE","Europe","Switzerland","2020-01-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,137,0.016,0.004,19,0.002,0,NA,"tests performed",NA,NA,NA,NA,NA,0,8654618,214.243,43.1,18.436,12.644,57410.166,NA,99.739,5.59,22.6,28.9,NA,4.53,83.78,0.944
"CHE","Europe","Switzerland","2020-02-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,156,0.018,0.002,21,0.002,0,NA,"tests performed",NA,NA,NA,NA,NA,0,8654618,214.243,43.1,18.436,12.644,57410.166,NA,99.739,5.59,22.6,28.9,NA,4.53,83.78,0.944
"CHE","Europe","Switzerland","2020-02-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,167,0.019,0.001,22,0.003,0,NA,"tests performed",NA,NA,NA,NA,NA,0,8654618,214.243,43.1,18.436,12.644,57410.166,NA,99.739,5.59,22.6,28.9,NA,4.53,83.78,0.944
