"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","new_vaccinations_smoothed_per_million","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index"
"NOR","Europe","Norway","2020-02-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,11.11,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.953
"NOR","Europe","Norway","2020-02-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,0.002,0.002,NA,NA,NA,NA,"people tested",NA,NA,NA,NA,NA,11.11,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.953
"NOR","Europe","Norway","2020-02-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,62,0.014,0.011,NA,NA,NA,NA,"people tested",NA,NA,NA,NA,NA,11.11,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.953
"NOR","Europe","Norway","2020-02-26",1,1,NA,NA,NA,NA,0.184,0.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222,148,0.041,0.027,NA,NA,NA,NA,"people tested",NA,NA,NA,NA,NA,11.11,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.953
"NOR","Europe","Norway","2020-02-27",1,0,NA,NA,NA,NA,0.184,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471,249,0.087,0.046,NA,NA,NA,NA,"people tested",NA,NA,NA,NA,NA,11.11,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.953
"NOR","Europe","Norway","2020-02-28",6,5,NA,NA,NA,NA,1.107,0.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,761,290,0.14,0.053,NA,NA,NA,NA,"people tested",NA,NA,NA,NA,NA,11.11,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.953
"NOR","Europe","Norway","2020-02-29",15,9,NA,NA,NA,NA,2.767,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,970,209,0.179,0.039,NA,NA,NA,NA,"people tested",NA,NA,NA,NA,NA,11.11,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.953
"NOR","Europe","Norway","2020-03-01",19,4,NA,NA,NA,NA,3.505,0.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1205,235,0.222,0.043,NA,NA,NA,NA,"people tested",NA,NA,NA,NA,NA,11.11,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.953
"NOR","Europe","Norway","2020-03-02",25,6,3.571,NA,NA,0,4.611,1.107,0.659,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1596,391,0.294,0.072,226,0.042,0.016,63.3,"people tested",NA,NA,NA,NA,NA,11.11,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.953
"NOR","Europe","Norway","2020-03-03",32,7,4.571,NA,NA,0,5.903,1.291,0.843,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1976,380,0.364,0.07,272,0.05,0.017,59.5,"people tested",NA,NA,NA,NA,NA,11.11,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.953
"NOR","Europe","Norway","2020-03-04",56,24,7.857,NA,NA,0,10.33,4.427,1.449,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2317,341,0.427,0.063,299,0.055,0.026,38.1,"people tested",NA,NA,NA,NA,NA,11.11,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.953
"NOR","Europe","Norway","2020-03-05",87,31,12.286,NA,NA,0,16.048,5.718,2.266,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2691,374,0.496,0.069,317,0.058,0.039,25.8,"people tested",NA,NA,NA,NA,NA,11.11,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.953
"NOR","Europe","Norway","2020-03-06",108,21,14.571,NA,NA,0,19.922,3.874,2.688,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3056,365,0.564,0.067,328,0.061,0.044,22.5,"people tested",NA,NA,NA,NA,NA,11.11,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.953
"NOR","Europe","Norway","2020-03-07",147,39,18.857,NA,NA,0,27.116,7.194,3.478,NA,NA,0,2.59,NA,NA,NA,NA,NA,NA,NA,NA,3371,315,0.622,0.058,343,0.063,0.055,18.2,"people tested",NA,NA,NA,NA,NA,11.11,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.953
"NOR","Europe","Norway","2020-03-08",176,29,22.429,NA,NA,0,32.465,5.349,4.137,NA,NA,0,2.6,NA,NA,0,0,0,0,2.035,0.375,3779,408,0.697,0.075,368,0.068,0.061,16.4,"people tested",NA,NA,NA,NA,NA,11.11,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.953
"NOR","Europe","Norway","2020-03-09",205,29,25.714,NA,NA,0,37.814,5.349,4.743,NA,NA,0,2.63,NA,NA,2,0.369,NA,NA,NA,NA,5263,1484,0.971,0.274,524,0.097,0.049,20.4,"people tested",NA,NA,NA,NA,NA,11.11,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.953
"NOR","Europe","Norway","2020-03-10",400,195,52.571,NA,NA,0,73.784,35.97,9.697,NA,NA,0,2.7,NA,NA,8,1.476,NA,NA,NA,NA,6949,1686,1.282,0.311,710,0.131,0.074,13.5,"people tested",NA,NA,NA,NA,NA,14.81,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.953
"NOR","Europe","Norway","2020-03-11",598,198,77.429,NA,NA,0,110.307,36.523,14.282,NA,NA,0,2.59,NA,NA,13,2.398,NA,NA,NA,NA,9034,2085,1.666,0.385,960,0.177,0.081,12.4,"people tested",NA,NA,NA,NA,NA,20.37,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.953
"NOR","Europe","Norway","2020-03-12",702,104,87.857,NA,NA,0,129.491,19.184,16.206,NA,NA,0,2.45,NA,NA,23,4.243,NA,NA,NA,NA,12051,3017,2.223,0.557,1337,0.247,0.066,15.2,"people tested",NA,NA,NA,NA,NA,40.74,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.953
"NOR","Europe","Norway","2020-03-13",996,294,126.857,NA,NA,0,183.722,54.231,23.4,NA,NA,0,2.33,NA,NA,27,4.98,NA,NA,NA,NA,16105,4054,2.971,0.748,1864,0.344,0.068,14.7,"people tested",NA,NA,NA,NA,NA,40.74,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.953
"NOR","Europe","Norway","2020-03-14",1090,94,134.714,3,3,0.429,201.061,17.339,24.849,0.553,0.553,0.079,2.16,NA,NA,35,6.456,NA,NA,NA,NA,18866,2761,3.48,0.509,2214,0.408,0.061,16.4,"people tested",NA,NA,NA,NA,NA,46.3,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.953
"NOR","Europe","Norway","2020-03-15",1221,131,149.286,3,0,0.429,225.225,24.164,27.537,0.553,0,0.079,2.03,NA,NA,41,7.563,11.192,2.064,49.856,9.196,21736,2870,4.009,0.529,2565,0.473,0.058,17.2,"people tested",NA,NA,NA,NA,NA,51.85,5421242,14.462,39.7,16.821,10.813,64800.057,0.2,114.316,5.31,19.6,20.7,NA,3.6,82.4,0.953
