"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","new_vaccinations_smoothed_per_million","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index"
"HUN","Europe","Hungary","2020-03-04",2,2,NA,NA,NA,NA,0.207,0.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,11.11,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,NA,7.02,76.88,0.838
"HUN","Europe","Hungary","2020-03-05",2,0,NA,NA,NA,NA,0.207,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,11.11,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,NA,7.02,76.88,0.838
"HUN","Europe","Hungary","2020-03-06",2,0,NA,NA,NA,NA,0.207,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,39,0.004,0.004,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,11.11,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,NA,7.02,76.88,0.838
"HUN","Europe","Hungary","2020-03-07",4,2,NA,NA,NA,NA,0.414,0.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,50,0.009,0.005,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,11.11,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,NA,7.02,76.88,0.838
"HUN","Europe","Hungary","2020-03-08",7,3,NA,NA,NA,NA,0.725,0.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,43,0.014,0.004,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,11.11,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,NA,7.02,76.88,0.838
"HUN","Europe","Hungary","2020-03-09",9,2,1.286,NA,NA,0,0.932,0.207,0.133,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,19.44,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,NA,7.02,76.88,0.838
"HUN","Europe","Hungary","2020-03-10",9,0,1.286,NA,NA,0,0.932,0,0.133,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,169,0.031,0.017,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,19.44,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,NA,7.02,76.88,0.838
"HUN","Europe","Hungary","2020-03-11",13,4,1.571,NA,NA,0,1.346,0.414,0.163,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,78,0.039,0.008,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,46.3,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,NA,7.02,76.88,0.838
"HUN","Europe","Hungary","2020-03-12",13,0,1.571,NA,NA,0,1.346,0,0.163,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,121,0.052,0.013,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,50,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,NA,7.02,76.88,0.838
"HUN","Europe","Hungary","2020-03-13",19,6,2.429,NA,NA,0,1.967,0.621,0.251,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,628,128,0.065,0.013,84,0.009,0.029,34.6,"tests performed",NA,NA,NA,NA,NA,50,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,NA,7.02,76.88,0.838
"HUN","Europe","Hungary","2020-03-14",30,11,3.714,NA,NA,0,3.105,1.139,0.384,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,784,156,0.081,0.016,99,0.01,0.038,26.7,"tests performed",NA,NA,NA,NA,NA,50,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,NA,7.02,76.88,0.838
"HUN","Europe","Hungary","2020-03-15",32,2,3.571,1,1,0.143,3.313,0.207,0.37,0.104,0.104,0.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,1006,222,0.104,0.023,125,0.013,0.029,35,"tests performed",NA,NA,NA,NA,NA,50,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,NA,7.02,76.88,0.838
"HUN","Europe","Hungary","2020-03-16",39,7,4.286,1,0,0.143,4.037,0.725,0.444,0.104,0,0.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,1240,234,0.128,0.024,146,0.015,0.029,34.1,"tests performed",NA,NA,NA,NA,NA,67.59,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,NA,7.02,76.88,0.838
"HUN","Europe","Hungary","2020-03-17",50,11,5.857,1,0,0.143,5.176,1.139,0.606,0.104,0,0.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,1357,117,0.14,0.012,151,0.016,0.039,25.8,"tests performed",NA,NA,NA,NA,NA,67.59,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,NA,7.02,76.88,0.838
"HUN","Europe","Hungary","2020-03-18",58,8,6.429,1,0,0.143,6.004,0.828,0.665,0.104,0,0.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,1573,216,0.163,0.022,171,0.018,0.038,26.6,"tests performed",NA,NA,NA,NA,NA,67.59,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,NA,7.02,76.88,0.838
