"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","new_vaccinations_smoothed_per_million","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index"
"ROU","Europe","Romania","2020-02-26",1,1,NA,NA,NA,NA,0.052,0.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,16.67,19237682,85.129,43,17.85,11.69,23313.199,5.7,370.946,9.74,22.9,37.1,NA,6.892,76.05,0.811
"ROU","Europe","Romania","2020-02-27",1,0,NA,NA,NA,NA,0.052,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,16.67,19237682,85.129,43,17.85,11.69,23313.199,5.7,370.946,9.74,22.9,37.1,NA,6.892,76.05,0.811
"ROU","Europe","Romania","2020-02-28",3,2,NA,NA,NA,NA,0.156,0.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,16.67,19237682,85.129,43,17.85,11.69,23313.199,5.7,370.946,9.74,22.9,37.1,NA,6.892,76.05,0.811
"ROU","Europe","Romania","2020-02-29",3,0,NA,NA,NA,NA,0.156,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,16.67,19237682,85.129,43,17.85,11.69,23313.199,5.7,370.946,9.74,22.9,37.1,NA,6.892,76.05,0.811
"ROU","Europe","Romania","2020-03-01",3,0,NA,NA,NA,NA,0.156,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.973,0.155,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,16.67,19237682,85.129,43,17.85,11.69,23313.199,5.7,370.946,9.74,22.9,37.1,NA,6.892,76.05,0.811
"ROU","Europe","Romania","2020-03-02",3,0,0.429,NA,NA,0,0.156,0,0.022,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,16.67,19237682,85.129,43,17.85,11.69,23313.199,5.7,370.946,9.74,22.9,37.1,NA,6.892,76.05,0.811
"ROU","Europe","Romania","2020-03-03",3,0,0.429,NA,NA,0,0.156,0,0.022,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,16.67,19237682,85.129,43,17.85,11.69,23313.199,5.7,370.946,9.74,22.9,37.1,NA,6.892,76.05,0.811
"ROU","Europe","Romania","2020-03-04",4,1,0.429,NA,NA,0,0.208,0.052,0.022,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,16.67,19237682,85.129,43,17.85,11.69,23313.199,5.7,370.946,9.74,22.9,37.1,NA,6.892,76.05,0.811
"ROU","Europe","Romania","2020-03-05",6,2,0.714,NA,NA,0,0.312,0.104,0.037,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,16.67,19237682,85.129,43,17.85,11.69,23313.199,5.7,370.946,9.74,22.9,37.1,NA,6.892,76.05,0.811
"ROU","Europe","Romania","2020-03-06",9,3,0.857,NA,NA,0,0.468,0.156,0.045,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,16.67,19237682,85.129,43,17.85,11.69,23313.199,5.7,370.946,9.74,22.9,37.1,NA,6.892,76.05,0.811
