"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","new_vaccinations_smoothed_per_million","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index"
"LUX","Europe","Luxembourg","2020-02-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2,NA,0.003,NA,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,0,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904
"LUX","Europe","Luxembourg","2020-02-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,9,7,0.014,0.011,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,0,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904
"LUX","Europe","Luxembourg","2020-02-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,11,2,0.018,0.003,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,0,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904
"LUX","Europe","Luxembourg","2020-02-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,12,1,0.019,0.002,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,0,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904
"LUX","Europe","Luxembourg","2020-02-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,16,4,0.026,0.006,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,0,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904
"LUX","Europe","Luxembourg","2020-02-29",1,1,NA,NA,NA,NA,1.598,1.598,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,17,1,0.027,0.002,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,0,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904
"LUX","Europe","Luxembourg","2020-03-01",1,0,NA,NA,NA,NA,1.598,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,0,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904
"LUX","Europe","Luxembourg","2020-03-02",1,0,NA,NA,NA,NA,1.598,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,21,NA,0.034,NA,3,0.005,NA,NA,"tests performed",NA,NA,NA,NA,NA,0,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904
"LUX","Europe","Luxembourg","2020-03-03",1,0,NA,NA,NA,NA,1.598,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,23,2,0.037,0.003,2,0.003,NA,NA,"tests performed",NA,NA,NA,NA,NA,0,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904
"LUX","Europe","Luxembourg","2020-03-04",1,0,NA,NA,NA,NA,1.598,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,24,1,0.038,0.002,2,0.003,NA,NA,"tests performed",NA,NA,NA,NA,NA,0,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904
"LUX","Europe","Luxembourg","2020-03-05",1,0,0.143,NA,NA,0,1.598,0,0.228,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,29,5,0.046,0.008,2,0.003,0.072,14,"tests performed",NA,NA,NA,NA,NA,11.11,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904
"LUX","Europe","Luxembourg","2020-03-06",2,1,0.286,NA,NA,0,3.195,1.598,0.456,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,35,6,0.056,0.01,3,0.005,0.095,10.5,"tests performed",NA,NA,NA,NA,NA,11.11,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904
"LUX","Europe","Luxembourg","2020-03-07",2,0,0.143,NA,NA,0,3.195,0,0.228,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,41,6,0.065,0.01,3,0.005,0.048,21,"tests performed",NA,NA,NA,NA,NA,11.11,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904
"LUX","Europe","Luxembourg","2020-03-08",3,1,0.286,NA,NA,0,4.793,1.598,0.456,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.006,0.072,14,"tests performed",NA,NA,NA,NA,NA,11.11,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904
"LUX","Europe","Luxembourg","2020-03-09",3,0,0.286,NA,NA,0,4.793,0,0.456,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,56,NA,0.089,NA,5,0.008,0.057,17.5,"tests performed",NA,NA,NA,NA,NA,22.22,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904
"LUX","Europe","Luxembourg","2020-03-10",5,2,0.571,NA,NA,0,7.988,3.195,0.913,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,77,21,0.123,0.034,8,0.013,0.071,14,"tests performed",NA,NA,NA,NA,NA,22.22,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904
