"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","new_vaccinations_smoothed_per_million","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index"
"NPL","Asia","Nepal","2020-01-25",1,1,NA,NA,NA,NA,0.034,0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,8.33,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
"NPL","Asia","Nepal","2020-01-26",1,0,NA,NA,NA,NA,0.034,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,8.33,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
"NPL","Asia","Nepal","2020-01-27",1,0,NA,NA,NA,NA,0.034,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,8.33,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
"NPL","Asia","Nepal","2020-01-28",1,0,NA,NA,NA,NA,0.034,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0,NA,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,13.89,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
"NPL","Asia","Nepal","2020-01-29",1,0,NA,NA,NA,NA,0.034,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,13.89,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
"NPL","Asia","Nepal","2020-01-30",1,0,0.143,NA,NA,0,0.034,0,0.005,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,0,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,13.89,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
"NPL","Asia","Nepal","2020-01-31",1,0,0.143,NA,NA,0,0.034,0,0.005,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,13.89,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
"NPL","Asia","Nepal","2020-02-01",1,0,0,NA,NA,0,0.034,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,13.89,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
"NPL","Asia","Nepal","2020-02-02",1,0,0,NA,NA,0,0.034,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,13.89,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
"NPL","Asia","Nepal","2020-02-03",1,0,0,NA,NA,0,0.034,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tests performed",NA,NA,NA,NA,NA,13.89,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
"NPL","Asia","Nepal","2020-02-04",1,0,0,NA,NA,0,0.034,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,0,NA,2,0,0,NA,"tests performed",NA,NA,NA,NA,NA,16.67,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
"NPL","Asia","Nepal","2020-02-05",1,0,0,NA,NA,0,0.034,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,"tests performed",NA,NA,NA,NA,NA,16.67,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
"NPL","Asia","Nepal","2020-02-06",1,0,0,NA,NA,0,0.034,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,0.001,NA,2,0,0,NA,"tests performed",NA,NA,NA,NA,NA,16.67,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
"NPL","Asia","Nepal","2020-02-07",1,0,0,NA,NA,0,0.034,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,"tests performed",NA,NA,NA,NA,NA,16.67,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
"NPL","Asia","Nepal","2020-02-08",1,0,0,NA,NA,0,0.034,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,"tests performed",NA,NA,NA,NA,NA,16.67,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
"NPL","Asia","Nepal","2020-02-09",1,0,0,NA,NA,0,0.034,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,"tests performed",NA,NA,NA,NA,NA,16.67,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
"NPL","Asia","Nepal","2020-02-10",1,0,0,NA,NA,0,0.034,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,"tests performed",NA,NA,NA,NA,NA,16.67,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
"NPL","Asia","Nepal","2020-02-11",1,0,0,NA,NA,0,0.034,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,"tests performed",NA,NA,NA,NA,NA,16.67,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
"NPL","Asia","Nepal","2020-02-12",1,0,0,NA,NA,0,0.034,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,0.001,NA,1,0,0,NA,"tests performed",NA,NA,NA,NA,NA,16.67,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
"NPL","Asia","Nepal","2020-02-13",1,0,0,NA,NA,0,0.034,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,4,0.001,0,1,0,0,NA,"tests performed",NA,NA,NA,NA,NA,16.67,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
"NPL","Asia","Nepal","2020-02-14",1,0,0,NA,NA,0,0.034,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,"tests performed",NA,NA,NA,NA,NA,16.67,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
"NPL","Asia","Nepal","2020-02-15",1,0,0,NA,NA,0,0.034,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,"tests performed",NA,NA,NA,NA,NA,16.67,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
"NPL","Asia","Nepal","2020-02-16",1,0,0,NA,NA,0,0.034,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,0.001,NA,2,0,0,NA,"tests performed",NA,NA,NA,NA,NA,16.67,29136808,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.574
