"date","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_smooth","percent_cli_smooth_low","percent_cli_smooth_high","percent_cli_unw_smooth","percent_cli_unw_smooth_low","percent_cli_unw_smooth_high","percent_ili_smooth","percent_ili_smooth_low","percent_ili_smooth_high","percent_ili_unw_smooth","percent_ili_unw_smooth_low","percent_ili_unw_smooth_high","percent_mc_smooth","percent_mc_smooth_low","percent_mc_smooth_high","percent_mc_unw_smooth","percent_mc_unw_smooth_low","percent_mc_unw_smooth_high","percent_dc_smooth","percent_dc_smooth_low","percent_dc_smooth_high","percent_dc_unw_smooth","percent_dc_unw_smooth_low","percent_dc_unw_smooth_high","percent_hf_smooth","percent_hf_smooth_low","percent_hf_smooth_high","percent_hf_unw_smooth","percent_hf_unw_smooth_low","percent_hf_unw_smooth_high","population"
2020-04-23,"ITA","Italy",2989,0.00133,0.000983,0.002007,0.000819,0.001711,0.001114,0.002342,0.000884,0.729114,0.011983,0.740716,0.008016,0.15496,0.009757,0.168618,0.006848,0,0,0,0,0.00222532400733701,0.00125221578112373,0.00319843223355029,0.00255343532493788,0.00184095583877261,0.00326591481110316,0.00290491224434439,0.00188201514238659,0.00392780934630219,0.00328389663834159,0.00247676618432535,0.00409102709235783,0.727917225325393,0.712678888844583,0.743155561806204,0.743562031606129,0.730974352737705,0.756149710474553,0.128950133413878,0.114890757311849,0.143009509515907,0.138816447639293,0.125364888785337,0.152268006493249,0.0198185987804098,0.00760730151118885,0.0320298960496308,0.0220726555357464,0.00875151438259643,0.0353937966888963,60550092
2020-04-24,"ITA","Italy",3188,0.001967,0.001058,0.002509,0.000886,0.002669,0.001231,0.00345,0.001039,0.716489,0.010758,0.735257,0.007814,0.151546,0.008559,0.159975,0.006493,0,0,0,0,0.0021932495993374,0.00128987532518783,0.00309662387348697,0.00250557968146171,0.00186190762011104,0.00314925174281239,0.00285879052882864,0.00191802045470285,0.00379956060295443,0.00321996908190253,0.00249378135480561,0.00394615680899945,0.716791798688371,0.706430358502393,0.727153238874349,0.734887017658945,0.726309118384065,0.743464916933826,0.135496777780713,0.12250034423743,0.148493211323996,0.146250550384945,0.133590210521199,0.158910890248691,0.0253832653022075,0.0110480026460984,0.0397185279583165,0.0281906105264829,0.012597064130582,0.0437841569223838,60550092
2020-04-25,"ITA","Italy",3519,0.003234,0.001339,0.002842,0.000897,0.004248,0.001534,0.004263,0.001098,0.709975,0.0107,0.729184,0.007491,0.150514,0.008432,0.157999,0.006149,0,0,0,0,0.00216176104900969,0.00132231562505385,0.00300120647296552,0.00245866589869796,0.00187583354364644,0.00304149825374948,0.00281349914198395,0.00194711595398934,0.00367988232997856,0.00315738231125529,0.00250235174933611,0.00381241287317448,0.710595113278943,0.702565765528513,0.718624461029373,0.730483140202421,0.723835526567833,0.737130753837009,0.14243107337883,0.130410052254256,0.154452094503403,0.154087122336056,0.142186476421001,0.165987768251111,0.0325103789900189,0.0158198625494972,0.0492008954305406,0.0360043004598529,0.0179006722570328,0.0541079286626731,60550092
2020-04-26,"ITA","Italy",3810,0.001931,0.000992,0.001575,0.000642,0.002826,0.001199,0.002362,0.000786,0.703471,0.010315,0.739108,0.007114,0.148656,0.008035,0.155118,0.005865,0,0,0,0,0.00213093086359254,0.00134963103584639,0.00291223069133869,0.0024127924359881,0.00188297994178607,0.00294260493019013,0.00276913036473061,0.00196945322201798,0.00356880750744325,0.00309627028983862,0.00250282515655248,0.00368971542312475,0.708631730175163,0.701072871164825,0.716190589185502,0.729769610977111,0.723510511511884,0.736028710442338,0.149746386390794,0.138613887458403,0.160878885323186,0.162321504273282,0.151142704335252,0.173500304211313,0.041638643787202,0.0223982578239713,0.0608790297504327,0.0459837381097364,0.0251742076692021,0.0667932685502707,60550092
2020-04-27,"ITA","Italy",3769,0.00429,0.001541,0.004245,0.001059,0.003742,0.001439,0.00398,0.001026,0.709807,0.010698,0.729106,0.007239,0.14715,0.008351,0.161316,0.005991,0,0,0,0,0.00210082702542403,0.00137190529392403,0.00282974875692402,0.00236804939324105,0.00188355302287982,0.00285254576360228,0.0027257699950244,0.00198516121916953,0.00346637877087928,0.00303675503407947,0.0024954931691917,0.00357801689896724,0.71029571286139,0.702512802963005,0.718078622759775,0.732229149251845,0.725778905591997,0.738679392911693,0.15743126853305,0.14709161752453,0.16777091954157,0.170944557295884,0.160436365166733,0.181452749425036,0.0533299429382163,0.0314198266133799,0.0752400592630528,0.0587292113313694,0.0351004736822907,0.082357948980448,60550092
2020-04-28,"ITA","Italy",3483,0.002646,0.001176,0.002297,0.000811,0.003396,0.001332,0.003158,0.000951,0.72373,0.010236,0.737295,0.007457,0.159037,0.008372,0.169681,0.00636,0,0,0,0,0.00207151325123698,0.00138924309121765,0.00275378341125631,0.00232451901392014,0.00187780124413871,0.00277123678370157,0.002683497706931,0.00199440030812614,0.00337259510573586,0.00297894737954291,0.00248070018802381,0.00347719457106202,0.715037870637737,0.707097015513994,0.72297872576148,0.737383845789104,0.730798940163984,0.743968751414224,0.165468715221883,0.155807248678442,0.175130181765324,0.179942035084055,0.170032701483843,0.189851368684268,0.0683039252750006,0.0437347924852533,0.0928730580647479,0.0750073918604356,0.048587829044707,0.101426954676164,60550092
2020-04-29,"ITA","Italy",3300,0.00102,0.000788,0.001515,0.000677,0.001223,0.000862,0.002121,0.000801,0.738661,0.010841,0.75697,0.007466,0.160423,0.009055,0.181212,0.006705,0,0,0,0,0.00204304927083557,0.00140180255652452,0.00268429598514662,0.00228227621590004,0.00186610624477491,0.00269844618702516,0.0026423874328353,0.00199741980376355,0.00328735506190705,0.00292294778585507,0.00245896415754581,0.00338693141416433,0.722339189971238,0.714546668718693,0.730131711223782,0.744775352397868,0.738313939315891,0.751236765479845,0.173835418278823,0.164710344886937,0.182960491670709,0.189293950529701,0.179885898381474,0.198702002677927,0.0874823026414606,0.0604749973393394,0.114489607943582,0.0957974525140581,0.0668409285567363,0.12475397647138,60550092
2020-04-30,"ITA","Italy",3412,0.002928,0.001247,0.002638,0.000878,0.003802,0.001421,0.00381,0.001055,0.733053,0.010213,0.762016,0.00729,0.167382,0.008619,0.177608,0.006543,0,0,0,0,0.00201549112270436,0.00140982495957729,0.00262115728583142,0.00224138914461636,0.00184906129059206,0.00263371699864066,0.00260250776526685,0.00199461069518753,0.00321040483534617,0.00286884717196823,0.00243107825083516,0.0033066160931013,0.731689168764271,0.724325461343294,0.739052876185247,0.753948616059661,0.747846612593309,0.760050619526013,0.182501033031922,0.173742127638145,0.191259938425699,0.198973951635375,0.189943197717979,0.208004705552772,0.112045585149602,0.0831407667974544,0.140950403501749,0.122349966857386,0.091450643411131,0.15324929030364,60550092
2020-05-01,"ITA","Italy",3468,0.002794,0.001259,0.00346,0.000997,0.003841,0.001475,0.004037,0.001077,0.740058,0.01046,0.762687,0.007224,0.175949,0.009081,0.186851,0.006619,0,0,0,0,0.00198889146439371,0.00141365638591007,0.00256412654287735,0.00220191974360955,0.00182750849081977,0.00257633099639934,0.00256392237521815,0.0019865413975596,0.00314130335287669,0.00281672777443868,0.00239815265673806,0.00323530289213929,0.742568325754385,0.735758186226816,0.749378465281955,0.764438729628295,0.758800498162886,0.770076961093704,0.191427484040177,0.182846835622099,0.200008132458254,0.208948724550118,0.200152305119698,0.217745143980538,0.143505746561897,0.113706807529298,0.173304685594496,0.156262134296385,0.124503010918944,0.188021257673826,60550092
2020-05-02,"ITA","Italy",3219,0.001548,0.000958,0.002175,0.000821,0.001548,0.000958,0.002175,0.000821,0.728945,0.010833,0.757689,0.007552,0.162575,0.008992,0.162162,0.006497,0,0,0,0,0.00196329989582725,0.00141375558642423,0.00251284420523028,0.00216392433824917,0.0018025130072337,0.00252533566926465,0.0025266904442372,0.00197396403709433,0.00307941685138007,0.00276666402249591,0.00236156877105326,0.00317175927393855,0.754434589702271,0.748080339785737,0.760788839618806,0.775760748793163,0.770503724094439,0.781017773491887,0.200568338023087,0.191984731835685,0.209151944210489,0.219177444567472,0.210470328863621,0.227884560271324,0.183799292661025,0.15473204437669,0.21286654094536,0.199573855572218,0.168690666791458,0.230457044352978,60550092
